"date","temp","source","tailrace_temp","forebay_temp","window_temp"
2014-11-04,13.045,"tailrace",13.045,NA,13.045
2014-11-05,12.707,"tailrace",12.707,NA,12.707
2014-11-06,12.75,"tailrace",12.75,NA,12.75
2014-11-07,12.55,"tailrace",12.55,NA,12.55
2014-11-08,12.448,"tailrace",12.448,NA,12.448
2014-11-09,12.379,"tailrace",12.379,NA,12.379
2014-11-10,12.142,"tailrace",12.142,NA,12.142
2014-11-11,11.693,"tailrace",11.693,NA,11.693
2014-11-12,11.08,"tailrace",11.08,NA,11.08
2014-11-13,10.746,"tailrace",10.746,NA,10.746
2014-11-14,10.43,"tailrace",10.43,NA,10.43
2014-11-15,10.151,"tailrace",10.151,NA,10.151
2014-11-16,9.857,"tailrace",9.857,NA,9.857
2014-11-17,9.54,"tailrace",9.54,NA,9.54
2014-11-18,8.862,"tailrace",8.862,NA,8.862
2014-11-19,7.953,"tailrace",7.953,NA,7.953
2014-11-20,7.333,"tailrace",7.333,NA,7.333
2014-11-21,7.013,"tailrace",7.013,NA,7.013
2014-11-22,6.982,"tailrace",6.982,NA,6.982
2014-11-23,6.584,"tailrace",6.584,NA,6.584
2014-11-24,6.422,"tailrace",6.422,NA,6.422
2014-11-25,6.2,"tailrace",6.2,NA,6.2
2014-11-26,6.037,"tailrace",6.037,NA,6.037
2014-11-27,6.042,"tailrace",6.042,NA,6.042
2014-11-28,6.151,"tailrace",6.151,NA,6.151
2014-11-29,6.25,"tailrace",6.25,NA,6.25
2014-11-30,6.134,"tailrace",6.134,NA,6.134
2014-12-01,5.997,"tailrace",5.997,NA,5.997
2014-12-02,5.918,"tailrace",5.918,NA,5.918
2014-12-03,5.692,"tailrace",5.692,NA,5.692
2014-12-04,5.745,"tailrace",5.745,NA,5.745
2014-12-05,5.904,"tailrace",5.904,NA,5.904
2014-12-06,5.833,"tailrace",5.833,NA,5.833
2014-12-07,5.2595,"linear_interpolation",NA,NA,5.2595
2014-12-08,4.686,"tailrace",4.686,NA,4.686
2014-12-09,4.525,"tailrace",4.525,NA,4.525
2014-12-10,4.63,"tailrace",4.63,NA,4.63
2014-12-11,4.947,"tailrace",4.947,NA,4.947
2014-12-12,5.471,"tailrace",5.471,NA,5.471
2014-12-13,5.687,"tailrace",5.687,NA,5.687
2014-12-14,5.931,"tailrace",5.931,NA,5.931
2014-12-15,6.085,"tailrace",6.085,NA,6.085
2014-12-16,6.332,"tailrace",6.332,NA,6.332
2014-12-17,6.53,"tailrace",6.53,NA,6.53
2014-12-18,6.836,"tailrace",6.836,NA,6.836
2014-12-19,6.938,"tailrace",6.938,NA,6.938
2014-12-20,6.874,"tailrace",6.874,NA,6.874
2014-12-21,6.631,"tailrace",6.631,NA,6.631
2014-12-22,6.147,"tailrace",6.147,NA,6.147
2014-12-23,5.96,"tailrace",5.96,NA,5.96
2014-12-24,5.933,"tailrace",5.933,NA,5.933
2014-12-25,5.983,"tailrace",5.983,NA,5.983
2014-12-26,6.056,"tailrace",6.056,NA,6.056
2014-12-27,5.99,"tailrace",5.99,NA,5.99
2014-12-28,5.944,"tailrace",5.944,NA,5.944
2014-12-29,5.754,"tailrace",5.754,NA,5.754
2014-12-30,5.443,"tailrace",5.443,NA,5.443
2014-12-31,5.193,"tailrace",5.193,NA,5.193
2015-01-01,4.879,"tailrace",4.879,NA,4.879
2015-01-02,4.567,"tailrace",4.567,NA,4.567
2015-01-03,4.324,"tailrace",4.324,4.178,4.324
2015-01-04,4.133,"tailrace",4.133,3.994,4.133
2015-01-05,3.874,"tailrace",3.874,3.751,3.874
2015-01-06,3.64,"tailrace",3.64,3.408,3.64
2015-01-07,3.074,"tailrace",3.074,2.951,3.074
2015-01-08,2.776,"tailrace",2.776,2.791,2.776
2015-01-09,2.934,"tailrace",2.934,2.709,2.934
2015-01-10,3.264,"tailrace",3.264,2.915,3.264
2015-01-11,3.245,"tailrace",3.245,2.941,3.245
2015-01-12,3.161,"tailrace",3.161,2.967,3.161
2015-01-13,3.156,"tailrace",3.156,3.076,3.156
2015-01-14,3.099,"tailrace",3.099,3.133,3.099
2015-01-15,3.235,"tailrace",3.235,3.259,3.235
2015-01-16,3.441,"tailrace",3.441,3.56,3.441
2015-01-17,3.616,"tailrace",3.616,3.698,3.616
2015-01-18,3.818,"tailrace",3.818,3.928,3.818
2015-01-19,4.099,"tailrace",4.099,4.176,4.099
2015-01-20,4.233,"tailrace",4.233,4.22,4.233
2015-01-21,4.186,"tailrace",4.186,4.207,4.186
2015-01-22,4.135,"tailrace",4.135,4.208,4.135
2015-01-23,4.123,"tailrace",4.123,4.207,4.123
2015-01-24,4.219,"tailrace",4.219,4.28,4.219
2015-01-25,4.327,"tailrace",4.327,4.345,4.327
2015-01-26,4.298,"tailrace",4.298,4.387,4.298
2015-01-27,4.022,"tailrace",4.022,4.278,4.022
2015-01-28,4.028,"tailrace",4.028,4.177,4.028
2015-01-29,4.326,"tailrace",4.326,4.362,4.326
2015-01-30,4.708,"tailrace",4.708,4.837,4.708
2015-01-31,4.798,"tailrace",4.798,4.891,4.798
2015-02-01,4.573,"tailrace",4.573,4.698,4.573
2015-02-02,4.419,"tailrace",4.419,4.522,4.419
2015-02-03,4.365,"tailrace",4.365,4.459,4.365
2015-02-04,4.276,"tailrace",4.276,4.414,4.276
2015-02-05,4.182,"tailrace",4.182,4.303,4.182
2015-02-06,4.175,"tailrace",4.175,4.262,4.175
2015-02-07,4.175,"tailrace",4.175,4.256,4.175
2015-02-08,4.322,"tailrace",4.322,4.357,4.322
2015-02-09,4.678,"tailrace",4.678,4.737,4.678
2015-02-10,5.239,"tailrace",5.239,5.333,5.239
2015-02-11,5.648,"tailrace",5.648,5.663,5.648
2015-02-12,5.875,"tailrace",5.875,5.772,5.875
2015-02-13,5.91,"tailrace",5.91,5.791,5.91
2015-02-14,5.837,"tailrace",5.837,5.808,5.837
2015-02-15,5.87,"tailrace",5.87,5.83,5.87
2015-02-16,5.853,"tailrace",5.853,5.786,5.853
2015-02-17,5.79,"tailrace",5.79,5.799,5.79
2015-02-18,5.771,"tailrace",5.771,5.71,5.771
2015-02-19,5.592,"tailrace",5.592,5.554,5.592
2015-02-20,5.347,"tailrace",5.347,5.375,5.347
2015-02-21,5.113,"tailrace",5.113,5.126,5.113
2015-02-22,4.925,"tailrace",4.925,4.819,4.925
2015-02-23,4.918,"tailrace",4.918,4.788,4.918
2015-02-24,5.087,"tailrace",5.087,4.913,5.087
2015-02-25,5.148,"tailrace",5.148,5.147,5.148
2015-02-26,5.085,"tailrace",5.085,5.044,5.085
2015-02-27,4.907,"tailrace",4.907,4.86,4.907
2015-02-28,4.712,"tailrace",4.712,4.645,4.712
2015-03-01,4.684,"tailrace",4.684,4.647,4.684
2015-03-02,4.795,"tailrace",4.795,4.664,4.795
2015-03-03,5.037,"tailrace",5.037,5.078,5.037
2015-03-04,5.295,"tailrace",5.295,5.203,5.295
2015-03-05,5.475,"tailrace",5.475,5.369,5.475
2015-03-06,5.474,"tailrace",5.474,5.503,5.474
2015-03-07,5.41,"tailrace",5.41,5.602,5.41
2015-03-08,5.256,"tailrace",5.256,5.556,5.256
2015-03-09,5.19,"tailrace",5.19,5.38,5.19
2015-03-10,5.245,"tailrace",5.245,5.238,5.245
2015-03-11,5.359,"tailrace",5.359,5.328,5.359
2015-03-12,5.561,"tailrace",5.561,5.76,5.561
2015-03-13,6.13,"tailrace",6.13,6.356,6.13
2015-03-14,6.537,"tailrace",6.537,6.618,6.537
2015-03-15,6.841,"tailrace",6.841,7.118,6.841
2015-03-16,7.046,"tailrace",7.046,7.825,7.046
2015-03-17,7.47,"tailrace",7.47,7.676,7.47
2015-03-18,7.844,"tailrace",7.844,7.967,7.844
2015-03-19,8.208,"tailrace",8.208,8.29,8.208
2015-03-20,8.336,"tailrace",8.336,8.354,8.336
2015-03-21,8.258,"tailrace",8.258,8.224,8.258
2015-03-22,8.326,"tailrace",8.326,8.314,8.326
2015-03-23,8.407,"tailrace",8.407,8.44,8.407
2015-03-24,8.475,"tailrace",8.475,8.505,8.475
2015-03-25,8.54,"tailrace",8.54,8.567,8.54
2015-03-26,8.54,"tailrace",8.54,8.504,8.54
2015-03-27,8.527,"tailrace",8.527,8.465,8.527
2015-03-28,8.198,"tailrace",8.198,8.125,8.198
2015-03-29,8.217,"tailrace",8.217,8.153,8.217
2015-03-30,8.859,"tailrace",8.859,8.895,8.859
2015-03-31,9.163,"tailrace",9.163,9.204,9.163
2015-04-01,9.095,"tailrace",9.095,9.11,9.095
2015-04-02,8.95,"tailrace",8.95,8.937,8.95
2015-04-03,9.019,"tailrace",9.019,8.993,9.019
2015-04-04,8.796,"tailrace",8.796,8.776,8.796
2015-04-05,8.59,"tailrace",8.59,8.533,8.59
2015-04-06,8.315,"tailrace",8.315,8.3,8.315
2015-04-07,8.289,"tailrace",8.289,8.245,8.289
2015-04-08,8.345,"tailrace",8.345,8.292,8.345
2015-04-09,8.312,"tailrace",8.312,8.238,8.312
2015-04-10,8.561,"tailrace",8.561,8.511,8.561
2015-04-11,8.792,"tailrace",8.792,8.755,8.792
2015-04-12,8.99,"tailrace",8.99,8.992,8.99
2015-04-13,9.352,"tailrace",9.352,9.392,9.352
2015-04-14,9.534,"tailrace",9.534,9.53,9.534
2015-04-15,9.603,"tailrace",9.603,9.57,9.603
2015-04-16,9.626,"tailrace",9.626,9.543,9.626
2015-04-17,9.675,"tailrace",9.675,9.523,9.675
2015-04-18,9.648,"tailrace",9.648,9.512,9.648
2015-04-19,9.78,"tailrace",9.78,9.599,9.78
2015-04-20,10.27,"tailrace",10.27,10.124,10.27
2015-04-21,10.528,"tailrace",10.528,10.437,10.528
2015-04-22,10.473,"tailrace",10.473,10.325,10.473
2015-04-23,10.774,"tailrace",10.774,10.809,10.774
2015-04-24,11.025,"tailrace",11.025,11.008,11.025
2015-04-25,11.163,"tailrace",11.163,11.139,11.163
2015-04-26,10.948,"tailrace",10.948,10.841,10.948
2015-04-27,10.722,"tailrace",10.722,10.617,10.722
2015-04-28,10.834,"tailrace",10.834,10.629,10.834
2015-04-29,10.629,"tailrace",10.629,10.492,10.629
2015-04-30,10.729,"tailrace",10.729,10.603,10.729
2015-05-01,11.113,"tailrace",11.113,11.041,11.113
2015-05-02,11.239,"tailrace",11.239,11.124,11.239
2015-05-03,11.38,"tailrace",11.38,11.239,11.38
2015-05-04,11.761,"tailrace",11.761,11.599,11.761
2015-05-05,12.006,"tailrace",12.006,11.9,12.006
2015-05-06,12.313,"tailrace",12.313,12.293,12.313
2015-05-07,12.443,"tailrace",12.443,12.342,12.443
2015-05-08,12.19,"tailrace",12.19,12.053,12.19
2015-05-09,11.933,"tailrace",11.933,11.765,11.933
2015-05-10,12.008,"tailrace",12.008,11.733,12.008
2015-05-11,12.054,"tailrace",12.054,11.806,12.054
2015-05-12,12.011,"tailrace",12.011,11.893,12.011
2015-05-13,12.17,"tailrace",12.17,12.225,12.17
2015-05-14,12.708,"tailrace",12.708,12.791,12.708
2015-05-15,12.811,"tailrace",12.811,12.785,12.811
2015-05-16,12.793,"tailrace",12.793,12.725,12.793
2015-05-17,13.13,"tailrace",13.13,13.042,13.13
2015-05-18,12.94,"tailrace",12.94,12.899,12.94
2015-05-19,12.358,"tailrace",12.358,12.243,12.358
2015-05-20,12.393,"tailrace",12.393,12.168,12.393
2015-05-21,12.87,"tailrace",12.87,12.744,12.87
2015-05-22,13.496,"tailrace",13.496,13.347,13.496
2015-05-23,13.834,"tailrace",13.834,13.794,13.834
2015-05-24,14.323,"tailrace",14.323,14.283,14.323
2015-05-25,14.554,"tailrace",14.554,14.506,14.554
2015-05-26,14.929,"tailrace",14.929,14.889,14.929
2015-05-27,15.056,"tailrace",15.056,15.008,15.056
2015-05-28,14.993,"tailrace",14.993,14.817,14.993
2015-05-29,14.893,"tailrace",14.893,14.674,14.893
2015-05-30,14.981,"tailrace",14.981,14.776,14.981
2015-05-31,15.341,"tailrace",15.341,15.211,15.341
2015-06-01,15.842,"tailrace",15.842,16.004,15.842
2015-06-02,16.055,"tailrace",16.055,16.111,16.055
2015-06-03,16.117,"tailrace",16.117,16.129,16.117
2015-06-04,16.214,"tailrace",16.214,16.208,16.214
2015-06-05,16.258,"tailrace",16.258,16.179,16.258
2015-06-06,16.168,"tailrace",16.168,15.972,16.168
2015-06-07,16.344,"tailrace",16.344,15.943,16.344
2015-06-08,16.956,"tailrace",16.956,16.687,16.956
2015-06-09,17.388,"tailrace",17.388,17.16,17.388
2015-06-10,17.5506,"linear_interpolation",NA,NA,17.5506
2015-06-11,17.7132,"linear_interpolation",NA,NA,17.7132
2015-06-12,17.8758,"linear_interpolation",NA,NA,17.8758
2015-06-13,18.0384,"linear_interpolation",NA,NA,18.0384
2015-06-14,18.201,"linear_interpolation",NA,NA,18.201
2015-06-15,18.3636,"linear_interpolation",NA,NA,18.3636
2015-06-16,18.5262,"linear_interpolation",NA,NA,18.5262
2015-06-17,18.6888,"linear_interpolation",NA,NA,18.6888
2015-06-18,18.8514,"linear_interpolation",NA,NA,18.8514
2015-06-19,19.014,"forebay",NA,19.014,19.014
2015-06-20,19.1396666666667,"linear_interpolation",NA,NA,19.1396666666667
2015-06-21,19.2653333333333,"linear_interpolation",NA,NA,19.2653333333333
2015-06-22,19.391,"tailrace",19.391,19.144,19.391
2015-06-23,19.125,"tailrace",19.125,18.959,19.125
2015-06-24,19.124,"tailrace",19.124,18.91,19.124
2015-06-25,19.37,"tailrace",19.37,18.953,19.37
2015-06-26,19.629,"tailrace",19.629,19.077,19.629
2015-06-27,19.697,"tailrace",19.697,19.067,19.697
2015-06-28,19.664,"tailrace",19.664,19.031,19.664
2015-06-29,19.535,"tailrace",19.535,18.841,19.535
2015-06-30,19.477,"tailrace",19.477,18.224,19.477
2015-07-01,19.345,"tailrace",19.345,18.243,19.345
2015-07-02,19.293,"tailrace",19.293,18.424,19.293
2015-07-03,19.428,"tailrace",19.428,18.966,19.428
2015-07-04,19.515,"tailrace",19.515,18.849,19.515
2015-07-05,19.53,"tailrace",19.53,19.225,19.53
2015-07-06,19.944,"tailrace",19.944,19.98,19.944
2015-07-07,20.567,"tailrace",20.567,20.545,20.567
2015-07-08,20.845,"tailrace",20.845,20.906,20.845
2015-07-09,21.027,"tailrace",21.027,20.872,21.027
2015-07-10,21.132,"tailrace",21.132,20.832,21.132
2015-07-11,21.046,"tailrace",21.046,20.645,21.046
2015-07-12,20.56,"tailrace",20.56,20.043,20.56
2015-07-13,20.115,"tailrace",20.115,19.233,20.115
2015-07-14,19.262,"tailrace",19.262,18.661,19.262
2015-07-15,18.297,"tailrace",18.297,18.192,18.297
2015-07-16,18.069,"tailrace",18.069,18.071,18.069
2015-07-17,18.342,"tailrace",18.342,18.459,18.342
2015-07-18,18.966,"tailrace",18.966,19.134,18.966
2015-07-19,19.329,"tailrace",19.329,19.172,19.329
2015-07-20,19.102,"tailrace",19.102,18.693,19.102
2015-07-21,18.671,"tailrace",18.671,18.531,18.671
2015-07-22,18.648,"tailrace",18.648,18.522,18.648
2015-07-23,18.992,"tailrace",18.992,18.968,18.992
2015-07-24,18.984,"tailrace",18.984,18.951,18.984
2015-07-25,18.959,"tailrace",18.959,18.898,18.959
2015-07-26,18.902,"tailrace",18.902,18.824,18.902
2015-07-27,18.99,"tailrace",18.99,18.939,18.99
2015-07-28,19.347,"tailrace",19.347,19.53,19.347
2015-07-29,19.387,"tailrace",19.387,19.371,19.387
2015-07-30,19.429,"tailrace",19.429,19.543,19.429
2015-07-31,19.395,"tailrace",19.395,19.512,19.395
2015-08-01,19.193,"tailrace",19.193,19.811,19.193
2015-08-02,19.225,"tailrace",19.225,19.952,19.225
2015-08-03,19.108,"tailrace",19.108,19.816,19.108
2015-08-04,18.791,"tailrace",18.791,19.271,18.791
2015-08-05,18.661,"tailrace",18.661,19.021,18.661
2015-08-06,18.758,"tailrace",18.758,19.382,18.758
2015-08-07,19.296,"tailrace",19.296,20.061,19.296
2015-08-08,19.312,"tailrace",19.312,20.111,19.312
2015-08-09,19.229,"tailrace",19.229,19.965,19.229
2015-08-10,19.367,"tailrace",19.367,19.893,19.367
2015-08-11,19.56,"tailrace",19.56,20.228,19.56
2015-08-12,19.662,"tailrace",19.662,20.153,19.662
2015-08-13,19.578,"tailrace",19.578,20.295,19.578
2015-08-14,19.489,"tailrace",19.489,20.464,19.489
2015-08-15,19.421,"tailrace",19.421,20.324,19.421
2015-08-16,19.627,"tailrace",19.627,20.578,19.627
2015-08-17,19.651,"tailrace",19.651,20.706,19.651
2015-08-18,19.714,"tailrace",19.714,20.602,19.714
2015-08-19,19.745,"tailrace",19.745,20.75,19.745
2015-08-20,19.647,"tailrace",19.647,20.49,19.647
2015-08-21,19.261,"tailrace",19.261,19.897,19.261
2015-08-22,19.193,"tailrace",19.193,20.392,19.193
2015-08-23,19.517,"tailrace",19.517,21.366,19.517
2015-08-24,19.724,"tailrace",19.724,21.32,19.724
2015-08-25,19.548,"tailrace",19.548,20.756,19.548
2015-08-26,19.33,"tailrace",19.33,20.705,19.33
2015-08-27,19.192,"tailrace",19.192,21.986,19.192
2015-08-28,19.204,"tailrace",19.204,20.868,19.204
2015-08-29,19.154,"tailrace",19.154,19.992,19.154
2015-08-30,18.616,"tailrace",18.616,19.548,18.616
2015-08-31,18.452,"tailrace",18.452,19.308,18.452
2015-09-01,18.233,"tailrace",18.233,19.392,18.233
2015-09-02,18.095,"tailrace",18.095,19.11,18.095
2015-09-03,17.911,"tailrace",17.911,18.93,17.911
2015-09-04,18.171,"tailrace",18.171,19.361,18.171
2015-09-05,18.228,"tailrace",18.228,19.438,18.228
2015-09-06,18.419,"tailrace",18.419,19.488,18.419
2015-09-07,18.099,"tailrace",18.099,19.193,18.099
2015-09-08,17.966,"tailrace",17.966,18.519,17.966
2015-09-09,17.642,"tailrace",17.642,18.1,17.642
2015-09-10,17.278,"tailrace",17.278,17.672,17.278
2015-09-11,17.007,"tailrace",17.007,17.439,17.007
2015-09-12,17.099,"tailrace",17.099,17.653,17.099
2015-09-13,17.012,"tailrace",17.012,17.769,17.012
2015-09-14,16.927,"tailrace",16.927,17.676,16.927
2015-09-15,16.961,"tailrace",16.961,17.654,16.961
2015-09-16,17.372,"tailrace",17.372,18.246,17.372
2015-09-17,17.71,"tailrace",17.71,18.627,17.71
2015-09-18,17.709,"tailrace",17.709,18.504,17.709
2015-09-19,17.799,"tailrace",17.799,18.204,17.799
2015-09-20,17.694,"tailrace",17.694,18.128,17.694
2015-09-21,17.58,"tailrace",17.58,17.894,17.58
2015-09-22,17.537,"tailrace",17.537,17.766,17.537
2015-09-23,17.554,"tailrace",17.554,18.277,17.554
2015-09-24,17.789,"tailrace",17.789,18.208,17.789
2015-09-25,18.094,"tailrace",18.094,18.167,18.094
2015-09-26,18.02,"tailrace",18.02,18.588,18.02
2015-09-27,17.908,"tailrace",17.908,18.288,17.908
2015-09-28,18.059,"tailrace",18.059,18.283,18.059
2015-09-29,18.203,"tailrace",18.203,18.278,18.203
2015-09-30,18.167,"tailrace",18.167,18.339,18.167
2015-10-01,18.082,"tailrace",18.082,18.298,18.082
2015-10-02,18.005,"tailrace",18.005,18.316,18.005
2015-10-03,17.918,"tailrace",17.918,18.039,17.918
2015-10-04,17.949,"tailrace",17.949,18.013,17.949
2015-10-05,17.928,"tailrace",17.928,NA,17.928
2015-10-06,17.946,"tailrace",17.946,18.021,17.946
2015-10-07,17.89,"tailrace",17.89,18.043,17.89
2015-10-08,17.823,"tailrace",17.823,17.833,17.823
2015-10-09,17.8,"tailrace",17.8,17.846,17.8
2015-10-10,17.72,"tailrace",17.72,17.779,17.72
2015-10-11,17.565,"tailrace",17.565,17.57,17.565
2015-10-12,17.549,"tailrace",17.549,17.556,17.549
2015-10-13,17.534,"tailrace",17.534,17.62,17.534
2015-10-14,17.436,"tailrace",17.436,17.472,17.436
2015-10-15,17.375,"tailrace",17.375,17.494,17.375
2015-10-16,17.375,"tailrace",17.375,17.564,17.375
2015-10-17,17.388,"tailrace",17.388,17.54,17.388
2015-10-18,17.35,"tailrace",17.35,17.428,17.35
2015-10-19,17.319,"tailrace",17.319,17.41,17.319
2015-10-20,17.205,"tailrace",17.205,17.263,17.205
2015-10-21,17.019,"tailrace",17.019,17.156,17.019
2015-10-22,16.9,"tailrace",16.9,17.09,16.9
2015-10-23,16.747,"tailrace",16.747,16.949,16.747
2015-10-24,16.605,"tailrace",16.605,16.762,16.605
2015-10-25,16.417,"tailrace",16.417,16.556,16.417
2015-10-26,16.183,"tailrace",16.183,16.38,16.183
2015-10-27,15.883,"tailrace",15.883,16.224,15.883
2015-10-28,15.651,"tailrace",15.651,15.944,15.651
2015-10-29,15.443,"tailrace",15.443,15.807,15.443
2015-10-30,15.118,"tailrace",15.118,15.646,15.118
2015-10-31,14.889,"tailrace",14.889,15.36,14.889
2015-11-01,14.581,"tailrace",14.581,15.251,14.581
2015-11-02,14.42,"tailrace",14.42,14.838,14.42
2015-11-03,14.278,"tailrace",14.278,14.799,14.278
2015-11-04,14.07,"tailrace",14.07,14.389,14.07
2015-11-05,13.891,"tailrace",13.891,14.136,13.891
2015-11-06,13.656,"tailrace",13.656,13.848,13.656
2015-11-07,13.411,"tailrace",13.411,13.576,13.411
2015-11-08,13.211,"tailrace",13.211,13.352,13.211
2015-11-09,12.689,"tailrace",12.689,13.189,12.689
2015-11-10,12.198,"tailrace",12.198,12.727,12.198
2015-11-11,11.89,"tailrace",11.89,12.449,11.89
2015-11-12,11.548,"tailrace",11.548,12.067,11.548
2015-11-13,11.409,"tailrace",11.409,11.9,11.409
2015-11-14,11.184,"tailrace",11.184,11.934,11.184
2015-11-15,11.006,"tailrace",11.006,11.647,11.006
2015-11-16,10.697,"tailrace",10.697,11.016,10.697
2015-11-17,10.517,"tailrace",10.517,10.801,10.517
2015-11-18,10.385,"tailrace",10.385,10.574,10.385
2015-11-19,10.188,"tailrace",10.188,10.399,10.188
2015-11-20,9.901,"tailrace",9.901,10.2,9.901
2015-11-21,9.575,"tailrace",9.575,9.86,9.575
2015-11-22,9.327,"tailrace",9.327,9.577,9.327
2015-11-23,9.044,"tailrace",9.044,9.226,9.044
2015-11-24,8.907,"tailrace",8.907,9.049,8.907
2015-11-25,8.725,"tailrace",8.725,8.883,8.725
2015-11-26,8.493,"tailrace",8.493,8.659,8.493
2015-11-27,8.198,"tailrace",8.198,8.328,8.198
2015-11-28,7.921,"tailrace",7.921,8.057,7.921
2015-11-29,7.606,"tailrace",7.606,7.776,7.606
2015-11-30,7.256,"tailrace",7.256,7.494,7.256
2015-12-01,6.844,"tailrace",6.844,7.158,6.844
2015-12-02,6.586,"tailrace",6.586,6.876,6.586
2015-12-03,6.562,"tailrace",6.562,6.658,6.562
2015-12-04,6.347,"tailrace",6.347,6.57,6.347
2015-12-05,6.019,"tailrace",6.019,6.137,6.019
2015-12-06,5.976,"tailrace",5.976,6.057,5.976
2015-12-07,5.787,"tailrace",5.787,5.998,5.787
2015-12-08,5.604,"tailrace",5.604,5.921,5.604
2015-12-09,5.165,"tailrace",5.165,5.884,5.165
2015-12-10,4.937,"tailrace",4.937,5.109,4.937
2015-12-11,4.971,"tailrace",4.971,5.007,4.971
2015-12-12,5.338,"tailrace",5.338,5.204,5.338
2015-12-13,5.594,"tailrace",5.594,5.703,5.594
2015-12-14,5.742,"tailrace",5.742,5.92,5.742
2015-12-15,5.709,"tailrace",5.709,5.728,5.709
2015-12-16,5.543,"tailrace",5.543,5.611,5.543
2015-12-17,5.173,"tailrace",5.173,5.389,5.173
2015-12-18,5.108,"tailrace",5.108,5.309,5.108
2015-12-19,4.972,"tailrace",4.972,5.176,4.972
2015-12-20,4.933,"tailrace",4.933,5.161,4.933
2015-12-21,4.943,"tailrace",4.943,5.139,4.943
2015-12-22,4.979,"tailrace",4.979,5.169,4.979
2015-12-23,4.953,"tailrace",4.953,5.137,4.953
2015-12-24,4.777,"tailrace",4.777,5,4.777
2015-12-25,4.507,"tailrace",4.507,4.896,4.507
2015-12-26,4.398,"tailrace",4.398,4.719,4.398
2015-12-27,4.349,"tailrace",4.349,4.586,4.349
2015-12-28,4.338,"tailrace",4.338,4.531,4.338
2015-12-29,4.411,"tailrace",4.411,4.61,4.411
2015-12-30,4.378,"tailrace",4.378,4.591,4.378
2015-12-31,4.226,"tailrace",4.226,4.491,4.226
2016-01-01,4.056,"tailrace",4.056,4.227,4.056
2016-01-02,3.945,"tailrace",3.945,4.103,3.945
2016-01-03,3.718,"tailrace",3.718,3.93,3.718
2016-01-04,3.304,"tailrace",3.304,3.417,3.304
2016-01-05,3.182,"tailrace",3.182,3.367,3.182
2016-01-06,3.034,"tailrace",3.034,3.244,3.034
2016-01-07,2.919,"tailrace",2.919,3.176,2.919
2016-01-08,2.759,"tailrace",2.759,3.028,2.759
2016-01-09,2.575,"tailrace",2.575,3.034,2.575
2016-01-10,2.524,"tailrace",2.524,2.942,2.524
2016-01-11,2.611,"tailrace",2.611,2.423,2.611
2016-01-12,2.895,"tailrace",2.895,2.958,2.895
2016-01-13,3.293,"tailrace",3.293,3.357,3.293
2016-01-14,3.67,"tailrace",3.67,3.702,3.67
2016-01-15,3.723,"tailrace",3.723,3.649,3.723
2016-01-16,3.689,"tailrace",3.689,3.728,3.689
2016-01-17,3.698,"tailrace",3.698,3.709,3.698
2016-01-18,3.626,"tailrace",3.626,3.632,3.626
2016-01-19,3.566,"tailrace",3.566,3.634,3.566
2016-01-20,3.662,"tailrace",3.662,3.603,3.662
2016-01-21,3.924,"tailrace",3.924,3.944,3.924
2016-01-22,4.035,"tailrace",4.035,3.992,4.035
2016-01-23,4.128,"tailrace",4.128,4.134,4.128
2016-01-24,4.23,"tailrace",4.23,4.239,4.23
2016-01-25,4.29,"tailrace",4.29,4.303,4.29
2016-01-26,4.259,"tailrace",4.259,4.259,4.259
2016-01-27,4.249,"tailrace",4.249,4.271,4.249
2016-01-28,4.26,"tailrace",4.26,4.279,4.26
2016-01-29,4.243,"tailrace",4.243,4.233,4.243
2016-01-30,4.195,"tailrace",4.195,4.229,4.195
2016-01-31,4.092,"tailrace",4.092,4.183,4.092
2016-02-01,4.104,"tailrace",4.104,4.11,4.104
2016-02-02,4.22,"tailrace",4.22,4.059,4.22
2016-02-03,4.215,"tailrace",4.215,4.13,4.215
2016-02-04,4.173,"tailrace",4.173,4.172,4.173
2016-02-05,4.157,"tailrace",4.157,4.127,4.157
2016-02-06,4.153,"tailrace",4.153,4.163,4.153
2016-02-07,4.071,"tailrace",4.071,4.048,4.071
2016-02-08,4.033,"tailrace",4.033,4.072,4.033
2016-02-09,3.971,"tailrace",3.971,3.909,3.971
2016-02-10,3.94,"tailrace",3.94,3.997,3.94
2016-02-11,3.928,"tailrace",3.928,3.938,3.928
2016-02-12,3.976,"tailrace",3.976,3.948,3.976
2016-02-13,4.145,"tailrace",4.145,4.186,4.145
2016-02-14,4.392,"tailrace",4.392,4.398,4.392
2016-02-15,4.533,"tailrace",4.533,4.549,4.533
2016-02-16,4.678,"tailrace",4.678,4.613,4.678
2016-02-17,4.922,"tailrace",4.922,4.829,4.922
2016-02-18,5.196,"tailrace",5.196,5.369,5.196
2016-02-19,5.293,"tailrace",5.293,5.474,5.293
2016-02-20,5.12,"tailrace",5.12,5.28,5.12
2016-02-21,5.074,"tailrace",5.074,5.218,5.074
2016-02-22,5.173,"tailrace",5.173,5.288,5.173
2016-02-23,5.238,"tailrace",5.238,5.41,5.238
2016-02-24,5.178,"tailrace",5.178,5.31,5.178
2016-02-25,4.97,"tailrace",4.97,5.217,4.97
2016-02-26,4.784,"tailrace",4.784,4.976,4.784
2016-02-27,4.777,"tailrace",4.777,5.038,4.777
2016-02-28,4.815,"tailrace",4.815,5.03,4.815
