day,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
259,108.000,100.000,133.275,100.033,74.733,124.642,103.983,126.538,86.808,107.125,106.017,161.417,117.550,150.446,72.804,86.538,116.704,141.271,110.758,117.921,92.354,118.208,114.733,107.575,107.004,83.667,95.917,97.158,102.304,67.742,120.983,100.521,142.704,140.800,142.267,118.783,63.996,70.746,93.479,110.558,84.967,79.133,67.583,73.263,80.321,89.888,118.350,107.992,82.404,84.379,102.558,95.000,132.750,80.625,75.196,98.454,71.979,91.311,
260,124.200,91.300,110.013,103.179,85.513,114.450,134.900,117.558,96.567,123.333,105.483,151.292,98.771,116.404,107.733,103.367,125.738,133.150,126.842,121.183,98.267,125.888,120.900,114.763,101.083,106.183,125.596,112.371,91.679,79.071,79.100,120.704,149.292,151.917,147.092,126.350,75.883,101.383,95.933,83.683,90.654,69.896,79.042,92.692,67.933,94.413,108.421,101.963,112.158,93.792,78.021,98.129,104.408,101.238,97.363,88.842,77.925,92.511,
261,125.700,79.100,100.163,118.042,102.096,116.475,102.667,84.575,99.104,133.267,106.625,131.746,83.979,138.921,107.592,120.146,127.271,110.667,117.846,119.788,108.204,108.846,110.471,101.313,97.929,120.767,131.188,115.292,80.513,61.538,114.550,120.892,163.133,128.129,145.546,111.979,67.079,108.150,85.579,104.958,81.379,80.113,77.967,98.171,77.629,75.517,105.017,105.363,85.179,85.421,89.488,80.083,91.021,85.650,87.554,99.550,77.375,88.988,
262,112.100,95.200,102.158,88.200,108.121,103.588,103.350,116.471,106.213,147.100,102.079,126.746,100.458,180.046,103.675,119.800,126.171,100.792,100.750,128.021,106.213,111.288,96.079,89.033,98.500,113.563,130.617,117.817,67.225,80.108,117.454,117.138,168.683,106.404,105.692,116.033,81.892,108.429,84.933,109.017,68.713,82.179,83.538,86.196,69.108,68.971,101.929,114.533,96.425,84.329,87.204,65.225,88.692,83.363,82.604,112.379,67.013,86.533,
263,117.100,98.600,114.292,114.554,115.800,93.417,105.892,145.463,115.292,158.408,101.588,142.800,100.554,170.254,112.096,112.833,91.129,119.117,138.013,123.896,123.233,104.508,95.158,98.967,89.838,114.058,130.654,79.963,77.613,78.879,118.825,125.617,165.446,106.225,127.775,136.246,83.779,119.075,75.679,92.867,81.058,92.725,89.250,76.367,62.696,62.463,122.354,127.188,107.538,74.550,67.908,95.092,90.008,69.396,73.288,89.692,86.283,97.472,
264,113.500,104.100,132.271,114.788,83.758,98.838,108.258,151.683,116.650,115.654,92.208,143.388,88.929,164.800,96.304,98.525,108.071,115.775,111.271,120.963,100.433,98.100,84.154,116.167,94.354,106.088,100.558,86.638,100.596,79.121,109.392,140.654,173.838,102.200,144.783,127.817,80.446,112.038,80.296,115.438,108.700,92.488,86.192,68.029,75.513,87.392,122.013,103.771,73.154,79.738,76.313,107.617,100.921,80.488,73.063,79.113,85.313,93.067,
265,121.000,105.700,137.579,118.788,91.367,125.004,98.504,135.854,103.996,101.117,113.492,168.613,100.842,142.850,89.642,88.829,116.450,119.038,129.708,132.433,94.508,107.938,105.275,118.354,116.292,94.617,91.196,96.446,116.792,88.225,107.400,137.663,149.667,96.408,166.867,158.150,90.913,101.242,104.571,95.642,92.363,119.217,73.596,65.163,83.033,90.508,105.908,112.621,73.363,79.729,89.942,100.417,100.758,72.725,83.604,79.975,80.725,73.400,
266,124.200,90.900,125.567,116.525,103.571,112.092,103.188,120.888,87.754,121.067,121.004,154.056,107.058,130.879,79.033,89.617,126.450,113.254,129.850,107.296,107.967,110.133,113.325,118.679,119.033,92.608,109.946,78.413,107.092,86.771,86.833,138.217,163.754,99.350,154.900,131.367,74.608,134.671,115.613,108.508,98.383,98.713,58.317,65.704,84.117,79.108,103.725,95.442,95.475,101.683,97.046,82.121,79.292,58.646,71.579,80.363,85.308,79.217,
267,112.200,95.200,99.488,137.863,115.279,114.917,112.850,105.508,91.863,144.633,129.000,145.279,93.283,113.563,108.433,113.000,118.713,117.163,117.729,102.308,115.171,111.000,131.788,125.279,99.071,96.046,116.250,92.288,89.838,75.792,84.692,135.013,193.883,87.454,156.063,105.029,85.038,108.054,101.013,126.217,87.483,76.050,72.229,83.871,83.375,77.579,90.975,101.504,84.213,115.729,113.563,75.850,77.142,89.029,67.038,85.171,96.100,81.739,
268,109.500,98.800,98.200,135.550,87.717,113.588,100.142,93.779,98.271,146.325,119.092,137.908,95.654,130.638,92.638,106.225,133.721,97.433,91.571,97.079,127.558,122.829,110.738,99.792,101.346,116.488,131.117,105.650,86.404,62.042,108.521,132.988,186.579,90.850,118.738,95.129,101.079,120.067,100.592,126.458,77.004,77.183,83.071,96.113,99.283,84.088,95.992,88.904,96.408,92.213,96.821,78.913,85.696,121.863,81.063,80.833,92.013,82.011,
269,103.700,94.600,114.921,149.267,122.504,109.600,100.283,115.129,110.742,154.350,113.533,136.017,96.342,140.625,92.979,101.771,91.758,89.467,105.900,111.992,132.346,118.654,95.846,85.208,99.288,113.917,132.471,118.846,72.763,70.929,104.633,135.863,166.217,117.746,122.479,107.625,100.725,124.663,108.917,112.846,86.000,75.463,88.333,80.688,87.350,75.004,117.283,102.367,95.588,77.746,89.704,87.683,112.288,97.246,66.883,88.825,73.813,109.011,
270,102.000,95.200,113.996,154.988,104.200,82.113,115.433,149.579,106.875,155.304,101.175,126.729,111.558,136.942,95.821,110.263,87.067,99.425,108.608,128.846,135.238,105.971,92.333,111.629,100.713,113.950,133.496,84.829,95.129,86.646,103.988,138.283,164.775,107.596,121.429,118.167,89.592,122.713,123.158,110.567,108.229,103.079,80.233,99.213,63.475,92.746,109.196,99.788,93.271,88.188,72.758,104.279,114.300,92.638,71.408,69.354,81.721,115.217,
271,106.700,116.400,110.721,145.588,96.188,109.788,104.333,126.017,101.613,129.150,91.429,137.579,114.321,132.321,96.200,116.129,87.092,114.021,122.333,122.471,103.250,72.446,101.204,110.308,118.892,113.779,106.625,74.013,110.725,91.271,117.358,145.188,166.779,92.492,148.575,106.033,79.842,81.433,71.838,123.267,79.304,108.142,65.100,77.171,74.458,96.150,110.300,87.788,95.467,81.488,89.046,105.967,110.004,87.146,84.408,75.446,86.638,114.850,
272,107.400,96.200,108.717,124.017,111.513,99.133,97.942,110.208,106.463,108.854,103.083,136.750,116.146,121.646,85.088,101.846,112.517,114.229,119.683,114.588,93.579,105.467,112.608,103.100,125.996,110.658,86.642,95.638,112.317,77.992,101.608,105.325,133.929,107.125,124.825,98.171,71.879,71.771,83.167,115.150,96.783,75.042,64.592,72.067,81.429,96.708,102.938,109.642,86.550,70.850,114.625,90.050,111.717,77.321,71.563,106.292,80.617,104.789,
273,107.700,107.600,102.779,87.104,123.458,102.963,89.883,110.217,82.404,139.063,131.133,138.196,104.817,120.679,71.813,110.633,108.979,109.733,122.013,121.142,108.679,108.988,115.350,106.896,110.838,101.808,107.263,98.954,116.288,78.063,128.700,103.625,153.963,119.579,139.208,96.371,72.992,100.588,103.629,122.271,106.788,74.971,63.404,88.242,77.046,101.692,105.196,102.567,82.004,71.938,99.492,89.046,78.046,86.588,89.950,113.238,80.542,98.150,
274,108.700,103.500,111.738,94.550,111.592,110.825,85.425,105.283,112.363,143.042,118.333,149.879,99.771,114.929,79.483,111.863,124.046,111.500,110.154,99.892,118.183,111.746,132.829,113.183,92.138,100.808,114.217,105.254,123.779,63.558,97.858,114.350,176.875,95.208,131.679,101.563,89.683,88.883,99.288,109.542,92.083,71.679,74.750,74.829,86.283,94.200,78.171,88.454,112.175,74.496,87.217,75.775,81.304,76.396,89.688,121.146,77.392,74.900,
275,114.500,101.100,112.958,116.029,116.233,117.713,96.408,89.913,124.238,136.963,86.846,135.692,79.946,121.825,104.046,105.979,132.825,99.429,96.683,94.129,131.792,131.438,125.000,106.475,105.404,108.617,113.767,101.804,97.446,65.217,107.800,129.267,155.700,109.542,98.529,92.746,101.275,90.738,116.629,90.017,69.942,87.138,87.554,68.642,76.292,90.788,81.450,77.625,122.233,86.546,71.854,75.979,101.142,67.496,92.904,93.942,78.542,80.456,
276,99.000,89.300,103.025,136.613,126.842,98.346,82.813,104.929,124.654,145.563,108.888,121.946,108.921,138.488,109.804,110.538,96.833,85.654,108.696,136.200,119.513,105.338,102.200,100.733,114.396,113.071,120.775,88.363,71.133,84.413,111.204,123.967,180.721,99.258,87.325,102.875,82.479,98.217,91.267,83.288,94.729,88.083,80.371,74.171,72.383,78.896,90.325,78.200,103.046,99.242,75.438,62.308,105.625,81.167,92.358,102.875,72.517,97.178,
277,108.000,92.000,107.004,138.429,121.554,83.683,93.608,100.946,130.746,140.296,116.654,109.713,115.500,153.571,107.875,123.846,66.592,94.875,110.750,149.383,135.250,101.750,89.554,94.975,115.067,102.146,142.992,90.946,103.296,71.308,130.083,127.196,134.825,86.604,133.438,103.742,66.675,123.938,81.775,100.221,109.613,109.342,99.138,97.883,72.446,76.863,98.717,108.267,100.983,76.888,79.788,76.683,109.054,85.854,76.154,95.242,76.804,72.800,
278,103.200,95.800,99.692,135.704,97.967,102.954,116.942,133.617,112.542,138.396,91.383,160.842,116.463,148.513,119.954,102.192,119.979,103.904,128.796,158.546,112.921,85.771,105.633,94.238,103.188,117.613,101.621,76.071,100.375,85.175,114.079,135.725,132.363,104.413,124.642,125.271,80.979,77.475,69.808,117.446,118.888,92.233,91.050,67.196,73.917,107.638,108.688,96.404,81.071,79.746,82.263,86.392,113.171,85.821,78.725,102.946,83.571,90.756,
279,113.400,96.400,111.696,118.171,100.288,121.250,109.579,116.354,110.804,129.067,89.188,176.971,120.638,144.021,103.971,71.079,139.442,112.433,125.592,141.821,83.388,100.129,129.692,91.563,97.875,122.946,88.363,86.242,99.604,77.400,115.867,116.467,180.796,116.046,129.354,117.683,71.454,84.175,77.454,107.783,101.229,82.054,87.213,65.400,77.588,112.379,116.525,75.800,77.279,99.329,99.417,101.638,94.408,70.883,73.450,109.988,87.175,96.006,
280,102.600,94.700,104.471,116.954,106.642,130.600,105.138,116.875,93.438,126.154,114.346,176.188,122.450,115.979,95.846,88.817,146.042,124.508,106.188,108.067,127.363,134.433,130.813,95.221,89.954,114.721,87.838,109.538,120.808,73.113,117.396,109.283,149.042,116.175,134.429,108.892,62.804,105.513,96.396,104.433,122.388,90.746,65.533,70.896,81.429,105.579,97.604,73.763,76.838,99.521,100.254,91.225,77.129,72.363,73.621,90.338,89.438,94.539,
281,93.800,84.800,106.250,103.913,133.871,123.267,109.321,99.488,107.658,135.121,115.192,151.358,94.208,113.117,107.408,86.442,130.100,120.608,97.625,85.283,149.983,135.271,122.817,102.154,90.817,110.433,105.963,100.183,124.179,88.246,109.796,108.425,203.154,92.600,131.921,117.533,68.300,84.975,103.767,118.508,99.483,100.354,81.975,72.846,91.729,101.904,94.446,70.013,91.925,101.804,87.821,86.371,79.350,70.388,71.842,90.371,110.563,75.617,
282,104.700,101.200,114.479,123.171,116.175,133.342,110.817,89.329,107.242,146.275,123.992,151.758,77.279,132.733,112.454,88.275,153.204,117.846,93.854,97.471,134.379,116.117,123.925,95.567,98.088,108.121,121.904,100.663,108.142,64.233,119.438,133.563,192.158,101.004,123.967,89.904,77.300,133.096,106.592,148.858,101.600,103.150,98.021,92.825,96.158,106.717,92.946,75.129,96.746,103.258,78.692,89.533,101.725,72.663,99.488,88.892,72.421,75.089,
283,101.900,93.900,113.267,126.904,120.192,84.763,104.092,99.763,114.050,134.800,115.833,116.154,93.300,141.383,110.229,89.796,96.954,97.567,96.729,111.508,143.000,122.529,116.046,83.542,96.800,112.575,125.042,96.633,74.846,81.767,131.096,143.638,177.763,111.679,107.688,106.421,90.921,130.054,96.067,105.950,105.554,99.133,95.413,100.963,81.421,95.458,128.800,97.929,96.800,89.888,75.813,83.688,98.592,85.050,95.138,83.829,65.950,68.622,
284,102.500,98.300,104.671,143.363,120.700,89.425,96.296,122.658,106.992,130.171,98.846,99.767,96.971,156.567,118.483,100.442,84.675,110.738,115.379,118.979,129.213,114.183,90.379,92.583,112.596,107.850,125.708,85.325,94.358,99.017,134.200,133.417,186.225,89.758,115.308,115.567,76.329,123.338,108.467,77.638,119.675,97.663,107.183,96.267,79.133,91.025,115.575,95.246,109.117,72.388,73.000,108.121,93.188,85.542,95.383,71.392,82.892,79.944,
285,109.600,102.700,110.121,130.379,110.271,91.079,124.421,120.692,109.425,104.400,79.538,126.225,92.367,169.638,114.908,91.067,117.683,123.429,156.175,118.500,131.121,97.796,112.338,102.929,120.325,106.233,125.086,82.371,97.250,109.804,128.363,144.571,218.258,97.808,135.108,106.646,83.179,98.325,78.488,96.967,110.513,113.725,110.617,85.542,89.158,108.321,100.617,83.804,102.900,78.933,64.771,99.025,107.054,90.233,74.692,78.979,90.438,73.722,
286,124.400,120.300,108.392,137.946,119.417,104.013,112.842,128.538,99.608,94.213,92.033,156.017,99.138,142.125,88.071,74.058,146.350,127.542,134.942,139.471,108.054,115.354,119.958,109.667,127.063,97.071,97.694,86.254,91.579,102.529,148.692,137.983,176.771,121.288,125.788,119.313,64.075,83.504,86.471,93.854,101.996,111.367,92.092,71.600,99.225,122.063,113.496,73.688,100.638,90.238,77.142,120.379,89.950,82.463,80.963,65.842,88.613,77.683,
287,122.100,116.900,101.688,125.883,118.738,109.700,135.688,142.379,87.842,99.542,106.196,160.683,101.917,102.963,77.267,69.838,116.458,122.967,101.242,119.192,100.583,132.858,149.046,115.754,125.700,95.213,105.075,100.821,109.242,82.217,163.521,128.942,184.546,113.171,137.621,103.775,65.167,100.171,101.446,101.425,107.433,88.875,78.996,83.838,87.775,130.013,131.992,67.271,107.958,91.642,93.025,86.575,87.954,84.025,79.625,87.688,73.021,90.133,
288,122.100,117.600,105.346,123.271,116.783,110.450,140.042,102.808,93.192,119.671,126.146,161.025,76.867,77.004,104.367,99.379,131.371,134.308,109.046,114.538,114.388,141.883,165.450,122.171,109.408,113.796,105.117,98.938,102.921,122.292,123.921,149.496,202.533,126.288,141.858,95.233,97.425,115.050,105.371,88.142,110.075,59.554,80.304,90.400,104.725,97.942,137.092,62.238,99.279,82.825,102.250,107.175,82.675,99.013,90.858,90.725,81.404,80.872,
289,121.400,91.000,108.904,127.967,109.246,119.971,117.088,111.263,104.467,130.017,131.079,182.333,67.300,103.371,106.138,119.975,134.483,123.167,111.279,129.263,121.875,131.246,153.892,105.575,105.779,115.717,85.313,109.754,89.754,115.313,83.554,127.483,201.854,104.608,140.138,110.004,83.075,91.596,109.221,123.467,67.504,81.821,89.183,121.104,77.854,105.933,127.800,76.592,111.167,93.633,97.688,108.492,84.783,85.604,96.167,89.888,78.413,78.633,
290,107.300,92.800,108.017,116.329,112.633,139.592,97.921,104.463,126.596,146.521,127.704,150.021,91.675,121.817,92.129,113.858,122.358,119.646,116.617,132.479,125.229,140.596,115.775,94.996,115.496,134.579,110.775,92.129,64.117,82.942,107.175,130.654,204.796,111.733,100.813,109.896,111.092,99.738,102.654,81.721,88.888,87.338,83.154,87.425,83.500,89.979,122.117,70.292,122.196,98.163,88.392,117.442,75.725,83.604,81.413,100.563,68.771,82.317,
291,112.300,102.600,119.858,86.479,116.846,92.333,117.633,124.567,114.267,132.413,93.579,116.904,100.171,125.738,121.029,120.700,88.567,134.421,138.896,121.354,136.675,121.250,95.025,103.096,114.871,119.396,133.717,83.596,105.238,88.521,120.029,135.483,181.500,96.454,134.067,96.863,111.675,96.075,87.829,82.408,128.321,96.508,121.492,103.700,68.367,109.233,120.804,79.071,118.829,75.596,71.675,105.283,92.171,77.908,84.033,91.963,77.083,88.361,
292,121.200,90.200,127.042,108.521,123.783,113.158,114.742,115.921,105.325,107.679,80.125,142.063,98.792,118.879,123.142,124.283,103.929,151.713,132.738,102.788,119.408,108.838,123.558,112.663,119.600,88.292,125.225,91.825,120.304,98.438,136.154,117.638,153.013,84.892,116.179,96.783,84.275,72.792,71.217,96.842,115.271,81.217,77.867,94.975,81.533,104.442,102.958,79.967,104.625,74.904,82.429,102.954,82.067,84.796,72.042,92.854,93.017,93.306,
293,121.300,90.900,119.983,93.738,113.754,133.463,122.146,135.904,94.917,92.333,104.679,178.571,101.475,136.433,104.833,98.367,127.963,147.283,120.517,132.163,105.042,126.429,141.208,123.729,107.742,84.983,106.042,90.342,112.746,105.771,147.913,116.188,145.058,87.246,122.288,104.954,73.554,71.317,92.133,111.758,113.933,84.288,82.663,82.404,84.496,106.508,114.758,74.804,99.479,78.438,82.150,113.558,64.904,65.971,91.329,73.767,90.829,89.006,
294,121.400,94.400,109.488,98.625,103.267,140.921,124.596,141.796,85.554,123.296,132.650,148.942,101.358,151.008,81.429,102.908,129.658,146.071,135.517,144.450,116.242,126.821,118.254,125.875,100.842,107.517,112.683,87.900,102.204,87.588,117.517,137.092,133.292,112.508,133.313,116.279,72.367,101.992,90.463,133.350,98.608,99.938,93.492,89.579,97.646,80.838,116.696,73.550,114.483,88.004,91.021,93.729,81.463,69.567,81.125,76.563,96.875,80.894,
295,116.900,92.700,105.338,90.029,102.458,132.254,137.354,111.904,101.146,144.533,137.229,151.421,82.225,111.896,134.950,120.467,143.617,131.025,111.008,106.300,116.833,128.717,120.496,116.521,87.433,101.221,116.421,90.292,90.092,111.129,122.283,150.729,131.475,100.258,138.971,117.463,76.792,90.646,97.204,130.242,96.646,81.167,89.504,110.921,95.963,81.717,116.088,84.408,108.104,81.529,93.833,119.263,73.788,90.221,67.742,88.925,78.592,75.450,
296,107.200,89.700,102.033,116.733,104.229,119.846,109.096,101.267,122.938,155.208,140.571,153.429,65.954,130.758,117.004,108.958,159.513,115.188,90.933,137.388,123.575,122.246,139.438,112.025,94.821,114.067,123.096,95.771,94.850,80.671,117.404,128.258,149.517,101.692,120.371,79.442,85.563,111.079,117.413,133.417,82.550,96.996,99.563,110.858,68.138,77.671,90.325,105.613,114.117,83.983,100.783,99.921,84.429,104.683,87.067,103.054,91.758,76.283,
297,105.500,97.800,107.867,109.421,113.946,104.067,111.758,107.675,115.038,166.908,166.529,122.354,74.533,131.896,121.242,100.292,136.246,96.608,99.871,146.867,128.175,102.446,134.571,98.529,111.250,105.050,118.900,90.550,71.192,104.875,121.492,130.829,169.792,88.679,126.763,93.721,107.796,100.083,130.917,123.738,115.917,85.046,93.746,95.333,66.875,70.050,107.329,106.000,98.679,97.396,98.425,113.325,104.146,118.338,79.450,105.388,87.617,88.183,
298,107.600,92.400,102.763,130.658,128.467,78.900,112.833,126.504,117.142,165.063,148.950,89.063,82.596,131.046,114.133,103.967,119.596,104.354,115.921,143.058,133.950,130.946,100.867,116.000,160.883,127.200,128.646,80.596,106.217,104.404,139.813,138.708,111.867,89.950,121.775,102.729,81.175,118.488,133.671,103.213,113.950,101.046,100.529,89.529,104.417,73.404,117.679,107.325,95.988,87.696,95.867,123.263,70.079,109.513,67.650,103.108,93.638,89.717,
299,106.600,92.500,104.408,121.413,114.309,100.267,121.854,130.629,104.346,113.254,131.222,109.596,87.554,148.308,110.775,106.192,103.229,125.604,109.229,104.004,123.150,112.375,108.508,117.875,136.638,113.004,123.608,74.717,115.417,91.588,118.738,138.167,112.221,100.833,130.613,107.825,86.383,116.488,125.129,116.258,108.217,101.179,94.321,80.071,83.975,88.996,104.046,114.625,94.167,79.583,89.142,101.329,87.679,112.850,73.363,119.633,85.375,79.756,
300,105.200,87.300,100.054,121.983,110.479,141.033,122.883,133.529,103.446,88.613,137.983,131.658,116.667,136.192,111.413,86.965,109.425,139.675,104.271,149.613,116.221,134.579,121.954,98.900,106.233,89.004,98.083,85.563,107.075,95.296,141.417,120.171,124.583,89.117,133.021,121.750,84.808,103.521,112.217,119.346,121.267,102.500,96.175,72.292,85.438,89.492,129.883,127.733,83.554,86.233,100.300,124.738,83.204,100.083,80.921,96.042,85.358,87.494,
301,104.400,89.000,109.054,101.704,106.279,153.758,137.646,141.133,84.026,117.092,149.954,142.546,117.667,114.196,99.161,107.579,129.675,149.167,109.867,151.142,117.650,121.196,129.942,133.821,93.571,84.629,125.538,102.658,106.075,109.704,126.913,91.654,154.213,92.638,141.483,112.338,86.250,111.792,111.163,117.208,111.479,86.508,68.700,96.988,112.454,104.392,127.663,107.354,103.229,102.271,99.608,117.388,78.729,87.892,96.813,116.233,78.979,100.122,
302,113.500,91.500,111.100,101.400,118.242,127.725,137.958,139.013,92.575,154.104,140.492,146.875,96.621,121.400,120.725,121.217,135.404,156.650,118.675,124.900,121.563,119.250,119.013,158.342,103.521,103.954,131.788,96.404,109.492,98.538,120.279,128.654,133.625,98.158,120.967,99.700,86.679,113.913,125.625,94.367,110.238,68.260,100.246,96.475,103.758,92.329,122.817,98.875,103.638,105.346,80.325,130.408,71.296,91.071,104.175,106.200,68.988,89.321,
303,96.800,91.800,102.525,110.788,123.221,120.054,140.329,121.196,107.083,152.333,132.592,168.833,73.900,127.238,121.688,110.596,140.758,170.025,118.400,121.842,124.979,131.463,115.567,109.521,136.738,120.375,154.804,98.754,99.142,88.371,113.154,131.992,129.017,112.288,118.108,112.717,87.175,126.621,131.429,109.333,81.800,112.725,91.492,90.758,67.142,96.479,94.517,111.967,93.379,108.042,78.150,140.258,93.233,85.221,100.246,99.408,84.233,83.400,
304,96.700,98.800,101.896,122.117,121.325,94.317,117.670,162.725,130.608,154.425,132.471,150.004,98.021,137.729,106.054,111.858,105.846,161.767,111.871,104.971,144.438,135.921,100.571,102.288,131.313,122.333,148.467,112.704,93.313,109.046,116.492,131.154,141.238,106.083,106.604,118.150,90.013,134.288,126.696,95.783,115.500,125.942,93.521,104.446,72.500,81.800,95.258,115.983,94.858,113.546,87.221,132.738,96.350,93.613,87.363,88.067,77.067,101.971,
305,99.700,96.300,102.467,132.175,120.121,77.867,107.338,160.246,115.738,150.446,137.342,115.226,106.858,124.546,111.142,114.596,93.133,142.488,109.708,142.288,149.304,139.838,80.321,123.683,131.933,94.075,149.625,90.038,108.258,96.183,161.071,120.571,124.229,96.550,131.933,118.071,95.863,138.167,123.075,108.272,108.721,122.613,94.654,101.025,84.608,125.638,131.596,112.875,86.121,105.829,83.824,131.925,73.875,85.313,87.821,100.642,114.250,127.212,
306,100.800,92.300,102.429,147.967,78.983,116.083,122.333,159.658,132.854,136.925,127.100,123.713,105.396,136.425,113.821,122.442,116.313,172.463,108.200,128.725,134.817,126.117,110.454,130.354,138.613,126.200,132.571,78.442,136.117,110.158,146.892,116.363,120.338,100.654,127.563,123.604,90.371,145.713,115.558,116.846,110.613,124.008,94.850,86.292,101.450,104.650,133.446,115.167,88.521,111.548,92.421,133.842,87.425,120.467,100.829,122.704,126.733,129.412,
307,102.500,96.900,107.217,126.479,84.192,120.154,146.442,157.558,121.129,97.500,122.754,138.479,103.163,132.267,120.642,96.275,106.354,179.417,113.879,140.833,110.858,124.350,102.975,118.446,161.525,115.588,123.717,88.025,111.063,132.104,123.229,109.196,146.804,108.775,125.646,133.046,83.825,109.704,127.417,119.213,118.913,80.133,88.804,70.192,115.971,114.633,125.058,116.613,84.052,109.521,106.138,148.250,91.454,121.413,89.580,122.933,118.725,130.525,
308,104.800,105.700,116.383,90.496,113.967,106.488,150.383,125.821,132.913,128.038,125.825,137.900,116.738,125.638,139.846,110.992,121.996,145.467,123.425,133.983,111.154,127.592,106.325,110.792,112.742,111.350,132.300,106.238,115.683,109.342,111.600,92.263,161.488,114.421,119.388,111.033,81.946,124.433,126.742,109.258,116.975,88.683,68.200,86.600,110.363,119.583,115.075,110.963,118.942,102.000,105.329,138.646,99.325,113.708,106.283,128.538,114.358,134.624,
309,105.800,106.600,110.788,112.629,140.954,119.275,177.058,90.750,131.525,143.671,145.567,138.638,128.129,137.771,142.946,113.942,130.883,154.100,127.071,108.421,126.746,128.292,111.329,88.350,93.838,122.875,135.854,102.963,123.029,110.892,88.429,134.029,145.958,113.367,128.463,120.204,80.146,110.163,130.492,124.692,114.371,98.179,107.613,83.163,114.867,112.867,118.179,114.575,109.833,109.363,97.888,144.533,93.148,117.771,123.033,120.738,110.675,110.347,
310,103.200,105.400,105.213,128.492,132.250,133.054,142.742,93.875,126.433,134.370,155.896,135.067,74.275,137.375,128.700,114.738,161.288,148.108,121.554,114.171,133.792,149.850,107.104,103.563,95.729,133.038,130.675,103.621,84.104,84.696,107.929,127.363,170.229,119.113,119.500,117.871,110.821,117.008,133.904,119.146,85.117,99.242,105.379,121.846,102.700,109.279,116.768,111.100,115.196,96.704,107.358,138.188,105.833,116.317,130.200,126.967,114.317,127.178,
311,96.000,92.700,107.692,120.621,139.975,121.700,95.279,103.900,117.975,197.367,148.575,123.442,91.796,137.129,130.313,109.650,107.258,124.513,129.813,115.158,152.746,140.258,102.700,95.725,118.950,137.292,131.042,101.471,76.908,101.279,119.746,121.854,173.000,110.679,131.613,122.388,111.533,118.325,135.879,126.446,113.129,94.133,100.138,109.717,103.592,92.724,118.525,117.317,108.096,119.942,116.092,127.080,121.075,122.008,119.992,112.567,102.292,115.972,
312,103.600,93.400,118.183,110.792,134.738,106.142,130.654,117.371,107.725,143.850,157.054,117.754,113.442,125.458,132.733,117.729,90.400,139.788,135.375,123.088,151.908,133.867,87.850,118.838,125.900,137.338,141.954,97.071,124.775,119.883,115.733,134.288,123.008,113.592,132.963,127.350,120.317,125.917,121.479,103.238,140.650,174.475,77.238,107.504,110.892,109.767,133.042,109.321,103.067,118.142,111.508,140.433,129.121,121.196,123.246,116.088,111.138,145.172,
313,103.000,99.100,122.608,138.079,125.950,105.625,136.392,135.196,96.121,144.154,134.246,119.521,117.425,137.896,134.383,110.408,96.408,148.179,141.096,128.242,144.917,130.813,96.333,128.200,131.800,138.450,132.450,86.125,139.754,111.033,106.975,120.808,152.600,122.229,142.396,115.504,112.113,111.258,99.254,111.525,129.492,153.071,76.058,109.063,133.942,110.917,115.688,125.079,114.358,109.700,114.621,132.058,108.904,126.025,122.808,122.533,105.267,146.900,
314,114.900,85.500,119.146,137.363,118.471,129.013,132.354,133.825,93.858,109.604,156.933,133.042,138.263,156.063,123.167,88.875,131.550,170.221,141.050,136.254,157.529,155.263,101.079,125.254,129.967,110.750,111.683,107.808,107.917,107.704,124.938,125.458,141.921,121.021,130.621,121.892,96.171,116.517,125.554,125.104,97.929,167.458,112.804,112.829,109.575,107.300,114.971,116.463,120.988,126.042,117.913,133.850,118.171,117.708,125.050,136.833,117.317,138.600,
315,119.900,95.900,112.533,119.438,140.704,119.925,118.142,134.129,95.958,103.913,137.329,137.525,100.142,153.988,136.929,119.608,128.604,150.592,133.721,153.288,163.767,141.300,92.200,133.875,133.125,128.971,107.104,122.475,94.375,108.254,128.750,114.883,148.429,117.988,130.200,125.671,74.579,126.788,119.767,111.429,100.313,145.417,116.713,112.804,102.704,112.167,126.696,120.771,117.383,123.363,109.338,134.813,116.971,133.271,126.883,136.675,113.708,136.294,
316,128.100,91.800,106.171,103.863,136.917,114.558,122.754,127.971,105.208,119.700,170.208,136.192,76.583,115.858,125.508,132.267,119.458,152.813,126.417,137.146,190.946,146.508,117.383,115.875,114.525,142.904,111.440,98.229,79.267,76.929,143.596,134.175,143.483,127.188,136.858,129.654,91.804,131.796,119.946,112.125,110.688,136.254,114.429,108.913,113.750,101.904,109.675,129.704,109.033,139.175,116.717,141.408,123.854,135.746,116.508,141.917,86.429,136.333,
