day,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
61,,2.367,,,,3.139,,,,,18.300,16.000,,,,,,,3.600,2.333,4.612,4.422,2.839,3.642,2.743,3.592,3.938,3.291,2.594
62,,2.400,,,,3.233,,,,,18.300,16.000,,,,,,,3.658,2.288,4.650,4.358,2.965,3.670,2.679,3.654,4.000,3.492,2.650
63,,2.667,,,,3.254,,,,,18.300,16.000,,,,,,,3.717,2.338,4.646,4.400,3.104,3.662,2.670,3.829,3.996,3.575,2.800
64,,2.633,,,,3.270,,,,,18.300,16.000,,,,,,,3.733,2.421,4.654,4.458,3.148,3.717,2.775,3.942,4.079,3.600,2.858
65,,2.833,,,,3.363,,,,,18.300,16.000,,,,,,,3.650,2.479,4.742,4.650,3.163,3.750,2.722,4.025,4.183,3.596,2.921
66,,2.933,,,,3.504,,,,,18.300,16.000,,,,,,,3.771,2.529,4.858,4.900,3.130,3.741,2.704,4.079,4.254,3.729,2.958
67,,2.900,,,,3.532,,,,,18.300,16.000,,,,,,,3.904,2.625,4.974,4.983,3.017,3.809,2.723,4.146,4.229,3.700,3.126
68,,2.967,,,,3.567,,,,,18.300,16.000,,,,,,,3.892,2.750,5.138,5.079,3.055,3.804,2.733,4.165,4.254,3.633,3.105
69,,3.033,,,,3.546,,,,,18.300,16.000,,,,,,,4.013,2.865,5.262,5.079,3.121,3.809,2.695,4.196,4.287,3.613,3.142
70,,3.100,,,,3.621,,,,,18.300,16.000,,,,,,,4.025,2.942,5.350,5.033,3.213,3.886,2.786,4.171,4.350,3.512,3.295
71,,3.167,,,,3.758,,,,,18.300,16.000,,,,,,,4.071,3.087,5.446,5.012,3.300,4.013,2.775,4.300,4.371,3.450,3.350
72,,3.467,,,,3.733,,,,,18.300,16.000,,,,,,,4.204,3.317,5.567,5.121,3.422,4.054,2.936,4.333,4.413,3.578,3.453
73,,3.600,,,,3.767,,,,,18.300,16.000,,,,,,,4.325,3.315,5.717,5.078,3.562,4.154,2.958,4.329,4.478,3.650,3.483
74,,3.800,,,,3.821,,,,,14.213,16.000,,,,,,,4.504,3.362,5.858,5.021,3.617,4.238,3.043,4.242,4.429,3.754,3.594
75,,4.067,,,,3.854,,,,,4.346,16.000,,,,,,,4.604,3.467,5.808,5.154,3.648,4.304,3.071,4.104,4.504,4.038,3.711
76,,4.100,,,,3.954,,,,,4.342,16.000,,,,,,,4.767,3.558,5.871,5.163,3.638,4.318,3.067,4.138,4.592,4.150,3.839
77,,4.233,,,,3.971,,,,,4.238,16.000,,,,,,,4.760,3.350,5.825,5.242,3.583,4.421,3.230,4.154,4.654,4.200,3.956
78,,4.200,,,,3.892,,,,,4.154,16.000,,,,,,,4.729,3.404,5.921,5.350,3.675,4.533,3.430,4.183,4.783,4.317,4.078
79,,4.367,,,,3.883,,,,,4.079,16.000,,,,,,,4.704,3.321,5.900,5.429,3.657,4.550,3.639,4.267,4.829,4.371,4.100
80,,4.433,,,,3.954,,,,,4.212,16.000,,,,,,,4.717,3.204,5.858,5.554,3.623,4.492,3.796,4.433,4.871,4.404,4.306
81,,4.433,,,,4.133,,,,,4.221,16.000,,,,,,,4.755,3.092,5.758,5.633,3.559,4.427,3.996,4.667,4.888,4.633,4.517
82,,4.300,,,,4.133,,,,,4.300,16.000,,,,,,,4.722,3.158,5.783,5.792,3.675,4.296,4.195,4.871,5.008,4.713,4.539
83,,4.300,,,,4.204,,,,,4.471,16.000,,,,,,,4.822,3.217,5.858,5.913,3.765,4.283,4.391,5.033,5.275,4.754,4.550
84,,4.100,,,,4.314,,,,,4.521,16.000,,,,,,,4.841,3.242,5.950,5.975,3.943,4.143,4.383,5.125,5.450,4.642,4.511
85,,4.067,,,,4.400,,,,,4.658,16.000,,,,,,,4.958,3.254,6.113,6.063,4.030,4.064,4.496,5.109,5.483,4.829,4.667
86,,4.033,,,,4.526,,,,,4.600,16.000,,,,,,,5.100,3.329,6.183,6.188,4.213,4.204,4.586,5.238,5.496,5.150,4.711
87,,3.933,,,,4.637,,,,,4.696,16.000,,,,,,,5.183,3.363,6.292,6.288,4.470,4.474,4.575,5.354,5.717,5.271,4.844
88,,4.167,,,,4.667,,,,,4.813,16.000,,,,,,,5.283,3.404,6.371,6.383,4.729,4.618,4.900,5.400,5.675,5.283,4.806
89,,4.200,,,,4.763,,,,,4.917,16.000,,,,,,,5.392,3.396,6.425,6.417,4.978,4.729,4.957,5.538,5.625,5.567,4.833
90,,4.300,,,4.400,4.922,,,5.593,,4.917,16.000,,,,,,4.178,5.658,3.492,6.504,6.546,5.117,4.846,5.030,5.758,5.696,5.779,4.944
91,,4.267,5.683,,4.333,4.991,,,5.591,,5.021,16.000,,,3.747,7.925,4.727,4.188,5.883,3.742,6.596,6.583,5.259,4.978,5.145,5.879,5.775,5.688,5.061
92,,4.250,5.700,5.088,4.433,5.263,,5.259,5.625,,5.029,16.000,,4.025,3.883,3.529,4.688,4.304,6.158,3.825,6.700,6.821,5.414,4.919,5.229,5.937,5.892,5.796,5.078
93,,3.417,5.817,5.064,4.508,5.482,,5.317,5.617,,5.127,16.000,,4.058,4.092,7.029,4.646,4.354,6.425,3.988,6.600,7.154,5.436,4.929,5.309,5.892,5.871,5.879,5.128
94,,4.333,5.850,5.177,4.504,5.679,,5.700,5.627,,5.171,16.000,,4.304,4.250,7.321,4.633,4.471,6.463,4.196,6.583,7.537,5.442,4.891,5.543,5.871,5.979,5.942,5.222
