"","MOUTH","BON","MCN","PRA","RIS","RRE","WEL_quick","WEL_slow","ICH","LGR_quick","LGR_slow"
"3952",0,-0.642588538074746,-0.731435656202784,-0.845987144562749,-0.821388408829348,-0.832882313254318,NA,1.05498487840386,-0.647391431127273,-0.377876756223243,1.02634675612124
"3953",0,-0.618799002188854,-0.713569867417513,-0.826170535969019,-0.807051606398239,-0.81874972479631,NA,1.07345864254274,-0.622291676207462,-0.357194150743159,1.0417519706609
"3954",0,-0.593637854255975,-0.693128829798328,-0.803670428294889,-0.792486329027989,-0.812478120191844,NA,1.09149378585268,-0.59471124512048,-0.333671015755081,1.05679110015232
"3955",0,-0.567075480943774,-0.664318233468926,-0.768096863562396,-0.78106258207093,-0.798173706950151,NA,1.10954812805412,-0.566447163121285,-0.307512197136988,1.07187024703768
"3956",0,-0.53990305453841,-0.632642672811797,-0.727225108337828,-0.75992865020037,-0.76630020957677,NA,1.12754782725667,-0.536757180648045,-0.280615933358167,1.08703239296232
"3957",0,-0.513849493077072,-0.594689943122003,-0.686112526272713,-0.726399952881402,-0.726393903566162,NA,1.14503654057769,-0.505973356715266,-0.257898525490145,1.10229384130894
"3958",0,-0.490343391768397,-0.553260627506428,-0.657970189762868,-0.673793598144145,-0.680215992951088,NA,1.16187839893885,-0.477201419752713,-0.24083486385438,1.11742782684525
"3959",0,-0.470127428048113,-0.505521952247765,-0.634644390063999,-0.627413185498484,-0.642801146303898,NA,1.17822847030999,-0.451476612570308,-0.227793009622964,1.1319363553356
"3960",0,-0.452613706208159,-0.463738539917527,-0.616444761685383,-0.603251960684304,-0.629055163609178,NA,1.19427578993051,-0.426318259000879,-0.216635737468967,1.14523546925366
"3961",0,-0.43662856171009,-0.43167669193531,-0.601823132080634,-0.604908403993078,-0.625618667935498,NA,1.2098136005073,-0.400417655869619,-0.208073179769388,1.15749264880368
"3962",0,-0.420366977154454,-0.402737333164212,-0.587545540819527,-0.608963834162834,-0.625962317502866,NA,1.22490835974174,-0.368539990477299,-0.198022075356485,1.16915697807317
"3963",0,-0.402619946927979,-0.374023308666082,-0.559953665659508,-0.600281786475469,-0.622182172261818,NA,1.23976387125129,-0.33187676869949,-0.189814583845405,1.18020770730231
"3964",0,-0.383528618283959,-0.352165884188245,-0.5331186748555,-0.580518704239757,-0.598341483525664,NA,1.25442148649459,-0.299159189329309,-0.184311057923666,1.19061371185136
