"date","spill","window_spill"
2006-12-16,0,0
2006-12-17,0,0
2006-12-18,0,0
2006-12-19,0,0
2006-12-20,0,0
2006-12-21,0,0
2006-12-22,0,0
2006-12-23,0,0
2006-12-24,0,0
2006-12-25,0,0
2006-12-26,0,0
2006-12-27,0,0
2006-12-28,0,0
2006-12-29,0,0
2006-12-30,0,0
2006-12-31,0,0
2007-01-01,0,0
2007-01-02,0,0
2007-01-03,0,0
2007-01-04,0,0
2007-01-05,0,0
2007-01-06,0,0
2007-01-07,0,0
2007-01-08,0,0
2007-01-09,0,0
2007-01-10,0,0
2007-01-11,0,0
2007-01-12,0,0
2007-01-13,0,0
2007-01-14,0,0
2007-01-15,0,0
2007-01-16,0,0
2007-01-17,0,0
2007-01-18,0,0
2007-01-19,0,0
2007-01-20,0,0
2007-01-21,0,0
2007-01-22,0,0
2007-01-23,0,0
2007-01-24,0,0
2007-01-25,0,0
2007-01-26,0,0
2007-01-27,0,0
2007-01-28,0,8.45e-05
2007-01-29,0,8.45e-05
2007-01-30,0,8.45e-05
2007-01-31,0,8.45e-05
2007-02-01,0,8.45e-05
2007-02-02,0,8.45e-05
2007-02-03,0,8.45e-05
2007-02-04,0,8.45e-05
2007-02-05,0,0.000383
2007-02-06,0,0.000383
2007-02-07,0,0.000383
2007-02-08,0,0.000383
2007-02-09,0,0.000383
2007-02-10,0,0.000383
2007-02-11,0,0.000383
2007-02-12,0,0.005259
2007-02-13,0,0.0091715
2007-02-14,0,0.01357975
2007-02-15,0,0.01617975
2007-02-16,0,0.017036
2007-02-17,0,0.017036
2007-02-18,0,0.017036
2007-02-19,0,0.021812
2007-02-20,0,0.0267735
2007-02-21,0,0.0317735
2007-02-22,0,0.03680675
2007-02-23,0,0.041836
2007-02-24,0,0.04685375
2007-02-25,0,0.051883
2007-02-26,0,0.0569185
2007-02-27,0,0.061929
2007-02-28,0,0.06693225
2007-03-01,0,0.07191875
2007-03-02,0,0.076874
2007-03-03,0,0.0818635
2007-03-04,0,0.08685925
2007-03-05,0,0.09182175
2007-03-06,0,0.09681975
2007-03-07,0,0.1018125
2007-03-08,0,0.1068125
2007-03-09,0,0.11170725
2007-03-10,0,0.11669275
2007-03-11,0,0.1216885
2007-03-12,0.00338,0.12666875
2007-03-13,0,0.13163325
2007-03-14,0,0.13663425
2007-03-15,0,0.14161025
2007-03-16,0,0.14656025
2007-03-17,0,0.15124625
2007-03-18,0,0.15624725
2007-03-19,0,0.16123175
2007-03-20,0.01194,0.1662245
2007-03-21,0,0.1712265
2007-03-22,0,0.1762265
2007-03-23,0,0.18119625
2007-03-24,0,0.18130775
2007-03-25,0,0.18237225
2007-03-26,0,0.182939
2007-03-27,0.19504,0.185289
2007-03-28,0.1565,0.18938075
2007-03-29,0.17633,0.1943265
2007-03-30,0.104,0.1992735
2007-03-31,0.03425,0.19946825
2007-04-01,0,0.199436
2007-04-02,0,0.1993495
2007-04-03,0.19104,0.19925275
2007-04-04,0.19846,0.19914425
2007-04-05,0.2,0.1990755
2007-04-06,0.20133,0.19899525
2007-04-07,0.20117,0.198889
2007-04-08,0.20071,0.19883475
2007-04-09,0.20117,0.19878575
