"","date","mouth to BON","MCN to ICH or PRA (ICH)","ICH to LGR","BON to MCN","MCN to ICH or PRA (PRA)","PRA to RIS","RIS to RRE","RRE to WEL"
"13160","2000-12-16",NA,NA,NA,NA,NA,NA,NA,NA
"13161","2000-12-17",NA,NA,NA,NA,NA,NA,NA,NA
"13162","2000-12-18",NA,NA,NA,NA,NA,NA,NA,NA
"13163","2000-12-19",NA,NA,NA,NA,NA,NA,NA,NA
"13164","2000-12-20",NA,NA,NA,NA,NA,NA,NA,NA
"13165","2000-12-21",NA,NA,NA,NA,NA,NA,NA,NA
"13166","2000-12-22",NA,NA,NA,NA,NA,NA,NA,NA
"13167","2000-12-23",NA,NA,NA,NA,NA,NA,NA,NA
"13168","2000-12-24",NA,NA,NA,NA,NA,NA,NA,NA
"13169","2000-12-25",NA,NA,NA,NA,NA,NA,NA,NA
"13170","2000-12-26",NA,NA,NA,NA,NA,NA,NA,NA
"13171","2000-12-27",NA,NA,NA,NA,NA,NA,NA,NA
"13172","2000-12-28",NA,NA,NA,NA,NA,NA,NA,NA
"13173","2000-12-29",NA,NA,NA,NA,NA,NA,NA,NA
"13174","2000-12-30",NA,NA,NA,NA,NA,NA,NA,NA
"13175","2000-12-31",NA,NA,NA,NA,NA,NA,NA,NA
"13176","2001-01-01",NA,NA,NA,NA,NA,NA,NA,NA
"13177","2001-01-02",NA,NA,NA,NA,NA,NA,NA,NA
"13178","2001-01-03",NA,NA,NA,NA,NA,NA,NA,NA
"13179","2001-01-04",NA,NA,NA,NA,NA,NA,NA,NA
"13180","2001-01-05",NA,NA,NA,NA,NA,NA,NA,NA
"13181","2001-01-06",NA,NA,NA,NA,NA,NA,NA,NA
"13182","2001-01-07",NA,NA,NA,NA,NA,NA,NA,NA
"13183","2001-01-08",NA,NA,NA,NA,NA,NA,NA,NA
"13184","2001-01-09",NA,NA,NA,NA,NA,NA,NA,NA
"13185","2001-01-10",NA,NA,NA,NA,NA,NA,NA,NA
"13186","2001-01-11",NA,NA,NA,NA,NA,NA,NA,NA
"13187","2001-01-12",NA,NA,NA,NA,NA,NA,NA,NA
"13188","2001-01-13",NA,NA,NA,NA,NA,NA,NA,NA
"13189","2001-01-14",NA,NA,NA,NA,NA,NA,NA,NA
"13190","2001-01-15",NA,NA,NA,NA,NA,NA,NA,NA
"13191","2001-01-16",NA,NA,NA,NA,NA,NA,NA,NA
"13192","2001-01-17",NA,NA,NA,NA,NA,NA,NA,NA
"13193","2001-01-18",NA,NA,NA,NA,NA,NA,NA,NA
"13194","2001-01-19",NA,NA,NA,NA,NA,NA,NA,NA
"13195","2001-01-20",NA,NA,NA,NA,NA,NA,NA,NA
"13196","2001-01-21",NA,NA,NA,NA,NA,NA,NA,NA
"13197","2001-01-22",NA,NA,NA,NA,NA,NA,NA,NA
"13198","2001-01-23",NA,NA,NA,NA,NA,NA,NA,NA
"13199","2001-01-24",NA,NA,NA,NA,NA,NA,NA,NA
"13200","2001-01-25",NA,NA,NA,NA,NA,NA,NA,NA
"13201","2001-01-26",NA,NA,NA,NA,NA,NA,NA,NA
"13202","2001-01-27",NA,NA,NA,NA,NA,NA,NA,NA
"13203","2001-01-28",NA,NA,NA,NA,NA,NA,NA,NA
"13204","2001-01-29",NA,NA,0.0708,NA,NA,NA,NA,NA
"13205","2001-01-30",NA,NA,NA,NA,NA,NA,NA,NA
"13206","2001-01-31",NA,NA,NA,NA,NA,NA,NA,NA
"13207","2001-02-01",NA,NA,NA,NA,NA,NA,NA,NA
"13208","2001-02-02",NA,NA,NA,NA,NA,NA,NA,NA
"13209","2001-02-03",NA,NA,NA,NA,NA,NA,NA,NA
"13210","2001-02-04",NA,NA,NA,NA,NA,NA,NA,NA
"13211","2001-02-05",NA,NA,NA,NA,NA,NA,NA,NA
"13212","2001-02-06",NA,NA,NA,NA,NA,NA,NA,NA
"13213","2001-02-07",NA,NA,NA,NA,NA,NA,NA,NA
"13214","2001-02-08",NA,NA,NA,NA,NA,NA,NA,NA
"13215","2001-02-09",NA,NA,NA,NA,NA,NA,NA,NA
"13216","2001-02-10",NA,NA,NA,NA,NA,NA,NA,NA
"13217","2001-02-11",NA,NA,NA,NA,NA,NA,NA,NA
"13218","2001-02-12",NA,NA,NA,NA,NA,NA,NA,NA
"13219","2001-02-13",NA,NA,NA,NA,NA,NA,NA,NA
"13220","2001-02-14",NA,NA,NA,NA,NA,NA,NA,NA
"13221","2001-02-15",NA,NA,NA,NA,NA,NA,NA,NA
"13222","2001-02-16",NA,NA,NA,NA,NA,NA,NA,NA
"13223","2001-02-17",NA,NA,NA,NA,NA,NA,NA,NA
"13224","2001-02-18",NA,NA,NA,NA,NA,NA,NA,NA
"13225","2001-02-19",NA,NA,NA,NA,NA,NA,NA,NA
"13226","2001-02-20",NA,NA,NA,NA,NA,NA,NA,NA
"13227","2001-02-21",NA,NA,NA,NA,NA,NA,NA,NA
"13228","2001-02-22",NA,NA,NA,NA,NA,NA,NA,NA
"13229","2001-02-23",NA,NA,NA,NA,NA,NA,NA,NA
"13230","2001-02-24",NA,NA,NA,NA,NA,NA,NA,NA
"13231","2001-02-25",NA,NA,NA,NA,NA,NA,NA,NA
"13232","2001-02-26",NA,NA,NA,NA,NA,NA,NA,NA
"13233","2001-02-27",NA,NA,NA,NA,NA,NA,NA,NA
"13234","2001-02-28",NA,NA,NA,NA,NA,NA,NA,NA
"13235","2001-03-01",NA,NA,NA,NA,0.004,NA,NA,NA
"13236","2001-03-02",NA,NA,NA,NA,NA,NA,NA,NA
"13237","2001-03-03",NA,NA,NA,NA,NA,NA,NA,NA
"13238","2001-03-04",NA,NA,NA,NA,NA,NA,NA,NA
"13239","2001-03-05",NA,NA,NA,NA,NA,NA,NA,NA
"13240","2001-03-06",NA,NA,NA,NA,NA,NA,NA,NA
"13241","2001-03-07",NA,NA,NA,NA,NA,NA,NA,NA
"13242","2001-03-08",NA,NA,NA,NA,NA,NA,NA,NA
"13243","2001-03-09",NA,NA,NA,NA,NA,NA,NA,NA
"13244","2001-03-10",NA,NA,NA,NA,NA,NA,NA,NA
"13245","2001-03-11",11.9583,NA,NA,NA,NA,NA,NA,NA
"13246","2001-03-12",23.6125,NA,NA,NA,NA,NA,NA,NA
"13247","2001-03-13",23.5958,NA,NA,NA,NA,NA,NA,NA
"13248","2001-03-14",11.7458,NA,NA,NA,NA,NA,NA,NA
"13249","2001-03-15",NA,NA,NA,NA,NA,NA,NA,NA
"13250","2001-03-16",NA,NA,NA,NA,NA,NA,NA,NA
"13251","2001-03-17",NA,NA,NA,NA,NA,NA,NA,NA
"13252","2001-03-18",NA,NA,NA,NA,NA,NA,NA,NA
"13253","2001-03-19",NA,NA,NA,NA,NA,NA,NA,0.183
"13254","2001-03-20",NA,NA,NA,NA,NA,NA,NA,NA
"13255","2001-03-21",NA,NA,NA,NA,NA,NA,NA,NA
"13256","2001-03-22",NA,NA,NA,NA,NA,NA,NA,NA
"13257","2001-03-23",NA,NA,NA,NA,NA,NA,NA,NA
"13258","2001-03-24",NA,NA,NA,NA,NA,NA,NA,NA
"13259","2001-03-25",NA,NA,NA,NA,NA,NA,NA,NA
"13260","2001-03-26",NA,NA,NA,NA,NA,NA,NA,NA
"13261","2001-03-27",NA,NA,NA,NA,NA,NA,NA,NA
"13262","2001-03-28",NA,NA,NA,NA,NA,NA,NA,NA
"13263","2001-03-29",NA,NA,NA,NA,NA,NA,NA,NA
"13264","2001-03-30",NA,NA,NA,NA,NA,NA,NA,NA
"13265","2001-03-31",NA,NA,NA,NA,NA,NA,NA,NA
"13266","2001-04-01",NA,NA,NA,NA,NA,NA,NA,NA
"13267","2001-04-02",NA,NA,NA,NA,NA,NA,NA,NA
"13268","2001-04-03",NA,NA,NA,NA,NA,NA,NA,NA
"13269","2001-04-04",NA,NA,NA,NA,NA,NA,NA,NA
"13270","2001-04-05",NA,NA,NA,NA,NA,NA,NA,NA
"13271","2001-04-06",NA,NA,NA,NA,NA,NA,NA,NA
"13272","2001-04-07",NA,NA,NA,NA,NA,NA,NA,NA
"13273","2001-04-08",NA,NA,NA,NA,NA,NA,NA,NA
"13274","2001-04-09",NA,NA,NA,NA,NA,NA,NA,NA
"13275","2001-04-10",NA,NA,NA,NA,NA,NA,NA,NA
"13276","2001-04-11",NA,NA,NA,NA,NA,NA,NA,NA
"13277","2001-04-12",NA,NA,NA,NA,NA,NA,NA,NA
"13278","2001-04-13",NA,NA,NA,NA,NA,NA,NA,NA
"13279","2001-04-14",NA,NA,NA,NA,NA,NA,NA,NA
"13280","2001-04-15",NA,NA,NA,NA,NA,NA,NA,NA
"13281","2001-04-16",NA,NA,NA,NA,NA,NA,NA,NA
"13282","2001-04-17",NA,NA,NA,NA,NA,NA,NA,5.312
"13283","2001-04-18",NA,NA,NA,NA,NA,NA,NA,5.917
"13284","2001-04-19",NA,NA,NA,NA,NA,NA,NA,5.517
"13285","2001-04-20",NA,NA,NA,NA,NA,NA,NA,4.471
"13286","2001-04-21",NA,NA,NA,NA,NA,2.483,NA,5.375
"13287","2001-04-22",NA,NA,NA,NA,NA,9.558,NA,4.233
"13288","2001-04-23",NA,NA,NA,NA,NA,8.646,NA,3.65
"13289","2001-04-24",NA,NA,NA,NA,NA,13.75,NA,5.721
"13290","2001-04-25",NA,NA,NA,NA,NA,15.367,NA,5.692
"13291","2001-04-26",NA,NA,NA,NA,NA,14.137,NA,5.254
"13292","2001-04-27",NA,NA,NA,NA,6.604,14.213,NA,6.558
"13293","2001-04-28",NA,NA,NA,NA,40.642,13.487,NA,4.992
"13294","2001-04-29",NA,NA,NA,NA,40.412,9.65,NA,3.104
"13295","2001-04-30",NA,NA,NA,NA,40.413,9.121,NA,3.588
"13296","2001-05-01",NA,NA,NA,NA,41.025,14.35,NA,4.979
"13297","2001-05-02",NA,NA,NA,NA,44.575,12.767,NA,4.9
"13298","2001-05-03",NA,NA,NA,NA,43.337,13.446,NA,5.229
"13299","2001-05-04",NA,NA,NA,NA,42.029,12.817,NA,5.012
"13300","2001-05-05",NA,NA,NA,NA,41.263,14.113,NA,5.642
"13301","2001-05-06",NA,NA,NA,NA,41.712,12.45,NA,4.904
"13302","2001-05-07",NA,NA,NA,NA,42.217,9.125,NA,3.838
"13303","2001-05-08",NA,NA,NA,NA,40.442,13.725,NA,6.45
"13304","2001-05-09",NA,NA,NA,NA,37.383,13.612,NA,7.167
"13305","2001-05-10",NA,NA,NA,NA,34.421,15.688,NA,8.054
"13306","2001-05-11",NA,NA,NA,NA,33.55,15.167,NA,7.183
"13307","2001-05-12",NA,NA,NA,NA,40.021,12.471,NA,5.175
"13308","2001-05-13",NA,NA,NA,NA,31.479,5.6,NA,2.904
"13309","2001-05-14",NA,NA,NA,NA,23.387,7.833,NA,2.933
"13310","2001-05-15",NA,NA,NA,NA,25.354,11.563,NA,4.675
"13311","2001-05-16",NA,NA,NA,NA,32.425,7.183,NA,3.379
"13312","2001-05-17",12.6208,NA,NA,NA,25.871,9.083,NA,3.35
"13313","2001-05-18",49.5625,NA,NA,NA,33.013,10.783,NA,3.95
"13314","2001-05-19",49.7833,NA,NA,NA,29.054,8.025,NA,3.008
"13315","2001-05-20",49.5625,9.7833,NA,NA,29.2,8.713,NA,3.667
"13316","2001-05-21",49.4667,NA,NA,NA,24.433,7.163,NA,3.279
"13317","2001-05-22",49.5875,NA,NA,NA,38.279,14.967,NA,5.071
"13318","2001-05-23",48.8167,NA,NA,NA,65.504,16.683,NA,5.929
"13319","2001-05-24",49.25,NA,NA,NA,47.004,15.804,NA,5.608
"13320","2001-05-25",35.6042,NA,NA,NA,56.246,17.492,NA,5.921
"13321","2001-05-26",49.6542,NA,NA,7.5375,51.117,15.771,NA,4.712
"13322","2001-05-27",49.85,NA,NA,7.6125,35.975,11.158,NA,3.088
"13323","2001-05-28",49.6125,NA,NA,7.4292,30.754,9.717,NA,3.096
"13324","2001-05-29",49.7792,NA,NA,7.5583,30.104,9.579,NA,3.021
"13325","2001-05-30",49.6583,NA,NA,7.475,46.992,15.608,NA,5.058
"13326","2001-05-31",49.6625,NA,NA,7.5,57.988,17.537,NA,6.104
"13327","2001-06-01",49.4917,NA,NA,7.5375,60.117,18.992,NA,6.367
"13328","2001-06-02",49.2917,NA,NA,7.55,55.775,16.508,NA,5.579
"13329","2001-06-03",49.5833,NA,NA,7.3125,48.208,13.863,NA,4.867
"13330","2001-06-04",49.3875,NA,NA,7.1875,43.396,13.517,NA,4.896
"13331","2001-06-05",49.3292,NA,NA,7.5,54.046,18.933,NA,6.362
"13332","2001-06-06",49.6458,NA,NA,7.5,64.579,17.354,NA,6.242
"13333","2001-06-07",49.75,NA,NA,7.325,54.05,17.458,NA,6.642
"13334","2001-06-08",49.6625,NA,NA,7.325,70.429,22.7,NA,8.504
"13335","2001-06-09",49.65,NA,NA,7.4,80.029,21.746,NA,7.129
"13336","2001-06-10",49.3417,NA,NA,7.3583,51.425,15.417,NA,6.025
"13337","2001-06-11",49.2833,NA,NA,7.4042,42.708,12.55,NA,4.425
"13338","2001-06-12",49.2542,NA,NA,7.3292,65.35,21.292,NA,7.887
"13339","2001-06-13",49.1,NA,NA,7.225,67.104,17.463,NA,6.425
"13340","2001-06-14",49.1042,NA,NA,7.35,48.971,16.133,NA,5.571
"13341","2001-06-15",48.725,NA,NA,7.3625,53.271,16.246,NA,6.408
"13342","2001-06-16",48.9292,NA,NA,7.2875,64.929,20.092,NA,7.508
"13343","2001-06-17",NA,NA,NA,NA,16.675,14.083,NA,5.483
"13344","2001-06-18",NA,NA,NA,NA,13.763,6.733,NA,4.062
"13345","2001-06-19",NA,NA,NA,NA,21.433,NA,NA,7.383
"13346","2001-06-20",NA,NA,NA,NA,28.404,NA,NA,7.425
"13347","2001-06-21",NA,NA,NA,NA,25.85,NA,NA,7.558
"13348","2001-06-22",NA,NA,NA,NA,27.988,NA,NA,7.95
"13349","2001-06-23",NA,NA,NA,NA,25.229,NA,NA,6.813
"13350","2001-06-24",NA,NA,NA,NA,23.608,NA,NA,5.021
"13351","2001-06-25",NA,NA,NA,NA,14.625,NA,NA,3.404
"13352","2001-06-26",NA,NA,NA,NA,21.988,NA,NA,7.083
"13353","2001-06-27",NA,NA,NA,NA,22.383,NA,NA,7.417
"13354","2001-06-28",NA,NA,NA,NA,26.062,NA,NA,7.625
"13355","2001-06-29",NA,NA,NA,NA,23.629,NA,NA,6.479
"13356","2001-06-30",NA,NA,NA,NA,23.708,NA,NA,6.504
"13357","2001-07-01",NA,NA,NA,NA,21.787,NA,NA,6.054
"13358","2001-07-02",NA,NA,NA,NA,21.404,NA,NA,5.037
"13359","2001-07-03",NA,NA,NA,NA,20.85,NA,NA,6.817
"13360","2001-07-04",NA,NA,NA,NA,24.504,NA,NA,6.692
"13361","2001-07-05",NA,NA,NA,NA,14.354,NA,NA,3.921
"13362","2001-07-06",NA,NA,NA,NA,13.4,NA,NA,4.471
"13363","2001-07-07",NA,NA,NA,NA,14.538,NA,NA,4.442
"13364","2001-07-08",NA,NA,NA,NA,12.263,NA,NA,3.979
"13365","2001-07-09",NA,NA,NA,NA,14.125,NA,NA,3.712
"13366","2001-07-10",NA,NA,NA,NA,15.242,NA,NA,5.267
"13367","2001-07-11",NA,NA,NA,NA,17.35,NA,NA,3.962
"13368","2001-07-12",NA,NA,NA,NA,11.925,NA,NA,3.342
"13369","2001-07-13",NA,NA,NA,NA,9.762,NA,NA,4.071
"13370","2001-07-14",NA,NA,NA,NA,14.675,NA,NA,5.146
"13371","2001-07-15",NA,NA,NA,NA,14.975,NA,NA,4.029
"13372","2001-07-16",NA,NA,NA,NA,11.325,NA,NA,2.321
"13373","2001-07-17",NA,NA,NA,NA,12.092,NA,NA,4.183
"13374","2001-07-18",NA,NA,NA,NA,16.688,NA,NA,4.842
"13375","2001-07-19",NA,NA,NA,NA,14.046,NA,NA,4.425
"13376","2001-07-20",NA,NA,NA,NA,14.725,NA,NA,4.633
"13377","2001-07-21",NA,NA,NA,NA,14.608,NA,NA,4.196
"13378","2001-07-22",NA,NA,NA,NA,11.575,NA,NA,3.579
"13379","2001-07-23",NA,NA,NA,NA,10.267,NA,NA,3.992
"13380","2001-07-24",NA,NA,NA,NA,17.396,NA,NA,5.154
"13381","2001-07-25",7.2667,NA,NA,NA,12.925,NA,NA,5.338
"13382","2001-07-26",9.6333,NA,NA,NA,13.983,NA,NA,6.796
"13383","2001-07-27",9.8208,NA,NA,NA,13.946,NA,NA,5.379
"13384","2001-07-28",9.8208,NA,NA,NA,16.137,NA,NA,3.921
"13385","2001-07-29",9.1458,NA,NA,NA,11.338,NA,NA,2.842
"13386","2001-07-30",8.9875,NA,NA,NA,9.696,NA,NA,2.754
"13387","2001-07-31",8.9792,NA,NA,NA,11.096,NA,NA,5.3
"13388","2001-08-01",9.0125,NA,NA,NA,11.554,NA,NA,5.271
"13389","2001-08-02",9.325,NA,NA,NA,1.012,NA,NA,4.571
"13390","2001-08-03",9.2917,NA,NA,NA,1.013,NA,NA,4.225
"13391","2001-08-04",8.825,NA,NA,NA,1,NA,NA,4.167
"13392","2001-08-05",9.4875,NA,NA,NA,0.883,NA,NA,3.167
"13393","2001-08-06",9.1875,NA,NA,NA,0.925,NA,NA,3.604
"13394","2001-08-07",9.05,NA,NA,NA,0.875,NA,NA,6.375
"13395","2001-08-08",9.0542,NA,NA,NA,4.671,NA,NA,7.304
"13396","2001-08-09",18.7292,NA,NA,NA,1.142,NA,NA,6.3
"13397","2001-08-10",32.975,NA,NA,NA,0.963,NA,NA,5.346
"13398","2001-08-11",49.5208,NA,NA,NA,1.067,NA,NA,5.963
"13399","2001-08-12",49.5833,NA,NA,NA,0.842,NA,NA,5.1
"13400","2001-08-13",49.6667,NA,NA,NA,1.033,NA,NA,4.437
"13401","2001-08-14",49.5917,NA,NA,NA,1.033,NA,NA,6.858
"13402","2001-08-15",49.2917,NA,NA,NA,1.129,NA,NA,6.483
"13403","2001-08-16",49.5958,NA,NA,NA,0.992,NA,NA,7.367
"13404","2001-08-17",49.725,NA,NA,NA,0.938,NA,NA,7.667
"13405","2001-08-18",49.7333,NA,NA,NA,0.975,NA,NA,6.608
"13406","2001-08-19",49.7042,NA,NA,NA,1.067,NA,NA,5.221
"13407","2001-08-20",49.725,NA,NA,NA,1.004,NA,NA,4.592
"13408","2001-08-21",49.5917,NA,NA,NA,0.9,NA,NA,5.604
"13409","2001-08-22",49.4375,NA,NA,NA,1.092,NA,NA,5.321
"13410","2001-08-23",49.6292,NA,NA,NA,0.996,NA,NA,6.054
"13411","2001-08-24",49.7208,NA,NA,NA,0.904,NA,NA,7.071
"13412","2001-08-25",49.65,NA,NA,NA,1.017,NA,NA,6.75
"13413","2001-08-26",49.75,NA,NA,NA,0.954,NA,NA,5.533
"13414","2001-08-27",49.8542,NA,NA,NA,0.867,NA,NA,5.788
"13415","2001-08-28",49.575,NA,5.6708,NA,1.167,NA,NA,7.692
"13416","2001-08-29",49.7375,NA,7.3333,NA,11.904,NA,NA,8.683
"13417","2001-08-30",49.6917,NA,1.3292,NA,10.917,NA,NA,7.138
"13418","2001-08-31",49.675,NA,0.0417,NA,5.488,NA,NA,6.775
"13419","2001-09-01",49.7458,NA,NA,NA,3.167,NA,NA,6.667
"13420","2001-09-02",2.3,NA,NA,NA,0.908,NA,NA,NA
"13421","2001-09-03",2.3,NA,NA,NA,0.958,NA,NA,NA
"13422","2001-09-04",2.3,NA,NA,NA,1.15,NA,NA,NA
"13423","2001-09-05",2.3,NA,NA,NA,1.088,NA,NA,NA
"13424","2001-09-06",2.3,NA,NA,NA,1.008,NA,NA,NA
"13425","2001-09-07",2.3,NA,NA,NA,0.867,NA,NA,NA
"13426","2001-09-08",2.3,NA,NA,NA,0.646,NA,NA,NA
"13427","2001-09-09",2.3,NA,NA,NA,1.171,NA,NA,NA
"13428","2001-09-10",2.3,NA,NA,NA,0.979,NA,NA,NA
"13429","2001-09-11",2.3,NA,NA,NA,1.096,NA,NA,NA
"13430","2001-09-12",2.3,NA,0.375,NA,1.113,NA,NA,NA
"13431","2001-09-13",2.3,NA,NA,NA,0.963,NA,NA,NA
"13432","2001-09-14",2.3,NA,NA,NA,0.925,NA,NA,NA
"13433","2001-09-15",2.3,NA,NA,NA,0.875,NA,NA,NA
"13434","2001-09-16",2.3,NA,NA,NA,0.833,NA,NA,NA
"13435","2001-09-17",2.3,NA,NA,NA,0.617,NA,NA,NA
"13436","2001-09-18",2.3,NA,NA,NA,0.833,NA,NA,NA
"13437","2001-09-19",2.3,NA,NA,NA,0.883,NA,NA,NA
"13438","2001-09-20",2.3,NA,NA,NA,1.058,NA,NA,NA
"13439","2001-09-21",2.3,NA,NA,NA,1.054,NA,NA,NA
"13440","2001-09-22",2.3,NA,NA,NA,0.996,NA,NA,NA
"13441","2001-09-23",2.3,NA,NA,NA,0.963,NA,NA,NA
"13442","2001-09-24",2.3042,NA,NA,NA,1.058,NA,NA,NA
"13443","2001-09-25",2.3042,NA,NA,NA,1.079,NA,NA,NA
"13444","2001-09-26",2.3,NA,NA,NA,1.117,NA,NA,NA
"13445","2001-09-27",2.3,NA,NA,NA,1.058,NA,NA,NA
"13446","2001-09-28",2.3,NA,NA,NA,1.088,NA,NA,NA
"13447","2001-09-29",2.3,NA,NA,NA,1.104,NA,NA,NA
"13448","2001-09-30",2.3,NA,NA,NA,0.925,NA,NA,NA
"13449","2001-10-01",2.3,NA,NA,NA,1.058,NA,NA,NA
"13450","2001-10-02",2.3,NA,NA,NA,0.954,NA,NA,NA
"13451","2001-10-03",2.3,NA,NA,NA,0.829,NA,NA,NA
"13452","2001-10-04",2.3,NA,NA,NA,0.667,NA,NA,NA
"13453","2001-10-05",2.3,NA,NA,NA,1.087,NA,NA,NA
"13454","2001-10-06",2.3,NA,0.4708,NA,0.667,NA,NA,NA
"13455","2001-10-07",2.3,NA,NA,NA,0.896,NA,NA,NA
"13456","2001-10-08",2.3,NA,NA,NA,0.875,NA,NA,NA
"13457","2001-10-09",2.3,NA,NA,NA,0.983,NA,NA,NA
"13458","2001-10-10",2.3,NA,NA,NA,0.925,NA,NA,NA
"13459","2001-10-11",2.3,NA,NA,NA,0.887,NA,1.925,NA
"13460","2001-10-12",2.3,NA,NA,NA,1.017,NA,0.3,NA
"13461","2001-10-13",2.3,NA,NA,NA,1.108,0.879,NA,NA
"13462","2001-10-14",2.3,NA,NA,NA,0.937,1.238,NA,NA
"13463","2001-10-15",2.3,NA,NA,NA,0.971,1.183,NA,NA
"13464","2001-10-16",2.3,NA,NA,NA,0.829,NA,NA,NA
"13465","2001-10-17",2.3,NA,NA,NA,0.783,NA,NA,NA
"13466","2001-10-18",2.3,NA,NA,NA,0.483,NA,NA,NA
"13467","2001-10-19",2.3,NA,NA,NA,0.754,NA,NA,NA
"13468","2001-10-20",2.3,NA,NA,NA,0.542,NA,NA,NA
"13469","2001-10-21",2.3,NA,NA,NA,0.921,NA,NA,NA
"13470","2001-10-22",2.3,NA,NA,NA,0.933,NA,NA,NA
"13471","2001-10-23",2.3,NA,NA,NA,0.792,NA,NA,NA
"13472","2001-10-24",2.3,NA,NA,NA,0.883,NA,NA,NA
"13473","2001-10-25",2.3,NA,NA,NA,0.771,NA,NA,NA
"13474","2001-10-26",2.3,NA,NA,NA,0.825,NA,NA,NA
"13475","2001-10-27",2.3,NA,NA,NA,0.829,NA,NA,NA
"13476","2001-10-28",2.3,NA,NA,NA,0.475,NA,NA,NA
"13477","2001-10-29",2.3,NA,NA,NA,0.613,NA,NA,NA
"13478","2001-10-30",2.3,NA,NA,NA,0.733,NA,NA,NA
"13479","2001-10-31",2.2583,NA,NA,NA,0.775,NA,NA,NA
"13480","2001-11-01",2.3,NA,NA,NA,0.854,NA,NA,NA
"13481","2001-11-02",2.4,NA,NA,NA,0.554,NA,NA,NA
"13482","2001-11-03",2.4,NA,NA,NA,0.525,NA,NA,NA
"13483","2001-11-04",2.4,NA,NA,NA,0.546,NA,0.004,NA
"13484","2001-11-05",2.4,NA,NA,NA,0.754,NA,0.033,NA
"13485","2001-11-06",2.4,NA,0.2083,NA,0.6,NA,NA,NA
"13486","2001-11-07",2.4,NA,0.475,NA,0.696,NA,NA,NA
"13487","2001-11-08",2.45,NA,0.3958,NA,0.837,NA,NA,NA
"13488","2001-11-09",2.4708,NA,0.7583,NA,0.796,NA,NA,NA
"13489","2001-11-10",2.4,NA,0.65,NA,0.804,NA,NA,NA
"13490","2001-11-11",2.4,NA,NA,NA,0.467,NA,NA,NA
"13491","2001-11-12",2.4,NA,NA,NA,0.65,NA,NA,NA
"13492","2001-11-13",2.4,NA,NA,NA,0.796,NA,NA,NA
"13493","2001-11-14",2.4,NA,NA,NA,0.779,NA,NA,NA
"13494","2001-11-15",2.5583,NA,NA,NA,0.9,NA,NA,NA
"13495","2001-11-16",2.5,NA,NA,NA,0.537,NA,NA,NA
"13496","2001-11-17",2.5,NA,NA,NA,0.412,NA,NA,NA
"13497","2001-11-18",2.55,NA,NA,NA,NA,NA,NA,NA
"13498","2001-11-19",2.5,NA,NA,NA,NA,NA,NA,NA
"13499","2001-11-20",2.5,NA,NA,NA,NA,NA,NA,NA
"13500","2001-11-21",2.525,NA,NA,NA,NA,NA,NA,NA
"13501","2001-11-22",2.5292,NA,NA,NA,NA,NA,NA,NA
"13502","2001-11-23",2.6,NA,NA,NA,NA,NA,NA,NA
"13503","2001-11-24",2.6,NA,NA,NA,NA,NA,NA,NA
"13504","2001-11-25",2.6,NA,NA,NA,NA,NA,NA,NA
"13505","2001-11-26",2.6,NA,NA,NA,NA,NA,NA,NA
"13506","2001-11-27",2.6,NA,NA,NA,NA,18.867,NA,NA
"13507","2001-11-28",2.5833,NA,NA,NA,NA,9.371,NA,NA
"13508","2001-11-29",2.6,NA,NA,NA,NA,10.517,NA,NA
"13509","2001-11-30",2.6013,NA,NA,NA,NA,NA,NA,NA
"13510","2001-12-01",1.175,NA,NA,NA,NA,NA,NA,NA
"13511","2001-12-02",NA,NA,NA,NA,NA,NA,NA,NA
"13512","2001-12-03",NA,NA,NA,NA,NA,NA,NA,NA
"13513","2001-12-04",NA,NA,NA,NA,NA,1.896,NA,NA
"13514","2001-12-05",NA,NA,NA,NA,NA,0.925,NA,NA
"13515","2001-12-06",NA,NA,NA,NA,NA,0.996,NA,NA
"13516","2001-12-07",NA,NA,NA,NA,NA,0.6,NA,NA
"13517","2001-12-08",NA,NA,NA,NA,NA,0.208,NA,NA
"13518","2001-12-09",NA,NA,NA,NA,NA,NA,NA,NA
"13519","2001-12-10",NA,NA,NA,NA,NA,NA,NA,NA
"13520","2001-12-11",NA,NA,NA,NA,NA,NA,NA,0.35
"13521","2001-12-12",NA,NA,NA,NA,NA,NA,NA,NA
"13522","2001-12-13",NA,NA,NA,NA,NA,NA,NA,NA
"13523","2001-12-14",NA,NA,NA,NA,NA,NA,NA,NA
"13524","2001-12-15",NA,NA,NA,NA,NA,NA,NA,NA
"13525","2001-12-16",NA,NA,NA,NA,NA,NA,NA,NA
"13526","2001-12-17",NA,NA,0.0708,NA,NA,NA,NA,NA
"13527","2001-12-18",NA,NA,NA,NA,NA,NA,NA,NA
"13528","2001-12-19",NA,NA,NA,NA,NA,NA,NA,NA
"13529","2001-12-20",NA,NA,NA,NA,NA,NA,NA,NA
"13530","2001-12-21",NA,NA,NA,NA,NA,NA,NA,NA
"13531","2001-12-22",NA,NA,NA,NA,NA,NA,NA,NA
"13532","2001-12-23",NA,NA,NA,NA,NA,NA,NA,NA
"13533","2001-12-24",NA,NA,NA,NA,NA,NA,NA,NA
"13534","2001-12-25",NA,NA,NA,NA,NA,NA,NA,NA
"13535","2001-12-26",NA,NA,NA,NA,NA,NA,NA,NA
"13536","2001-12-27",NA,NA,NA,NA,NA,NA,NA,NA
