day,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
115,352.800,123.400,161.967,135.346,378.392,157.421,264.474,184.304,143.738,296.788,237.167,237.542,92.971,212.508,170.400,168.325,153.808,251.530,328.650,319.242,226.596,267.613,142.300,131.358,222.488,232.400,254.779,170.200,117.438,155.679,186.913,393.921,404.400,180.017,292.942,327.150,112.729,238.229,197.888,155.333,135.929,315.188,215.267,194.038,293.313,172.671,257.221,352.913,211.642,264.133,157.438,341.492,341.213,276.758,321.783,196.317,179.342,136.050,
116,342.900,149.900,160.142,151.683,361.829,108.822,218.463,198.688,149.338,310.413,231.217,262.373,122.871,219.863,160.863,168.400,144.009,239.508,303.925,310.296,199.913,300.450,158.050,134.663,219.833,252.354,245.854,173.000,133.892,162.150,215.004,394.883,404.379,183.692,284.454,323.725,110.050,235.271,238.600,153.088,183.421,337.054,230.817,218.304,280.742,168.704,258.150,410.938,218.921,266.363,159.654,342.625,363.821,284.663,294.304,196.696,181.017,134.796,
117,338.200,149.500,144.604,136.563,333.957,133.771,193.375,167.450,126.433,358.350,234.313,260.029,126.267,206.950,142.175,177.600,150.038,254.363,314.258,310.696,189.896,255.148,131.004,149.129,260.088,247.783,269.642,158.900,129.758,167.329,218.296,376.900,399.167,201.029,291.763,325.321,112.492,205.679,206.708,154.600,180.838,327.304,235.213,210.754,268.133,176.900,257.854,376.642,224.983,264.025,168.221,319.908,357.292,295.575,279.350,195.483,177.513,134.975,
118,334.000,157.100,151.750,113.900,323.996,132.283,197.554,174.583,113.317,340.725,211.604,263.108,117.600,235.025,134.400,156.630,187.708,269.196,296.754,310.254,196.630,236.904,145.092,143.513,261.008,237.475,247.388,141.100,128.417,186.371,226.558,372.779,399.883,198.521,320.558,282.542,111.708,188.450,207.867,167.042,196.608,304.579,231.958,171.296,272.608,165.375,256.429,392.558,224.667,257.300,164.738,305.413,361.042,296.963,276.946,200.267,174.617,148.796,
119,338.400,156.100,133.417,93.448,308.042,140.767,199.017,202.888,82.396,380.479,211.413,243.983,116.071,276.654,140.114,188.933,173.067,266.983,279.617,294.521,207.429,269.129,150.942,131.546,238.971,225.108,265.588,147.700,141.717,192.063,203.717,356.888,442.171,195.096,314.513,297.408,131.396,215.083,216.504,179.663,164.042,304.392,230.825,179.758,252.283,161.300,246.488,396.950,221.804,283.988,146.721,313.875,357.463,331.917,269.342,222.050,169.933,156.021,
120,343.500,141.800,122.465,105.408,326.346,163.721,220.263,225.938,118.933,365.663,230.338,262.913,115.138,259.182,160.829,238.204,202.863,249.854,275.242,261.126,205.079,277.421,212.608,134.071,188.679,172.663,229.546,164.800,147.867,201.746,211.542,336.388,450.579,213.992,309.833,284.021,131.554,225.158,224.654,175.421,167.400,316.321,233.304,182.542,244.442,157.025,230.279,380.475,217.708,263.792,128.329,306.596,333.150,339.258,268.175,250.088,196.704,149.579,
121,366.000,129.300,120.946,113.325,321.054,157.992,271.167,262.291,141.729,366.904,215.825,245.413,108.308,235.933,176.497,235.613,198.463,267.708,297.563,274.888,203.729,251.579,255.196,145.321,215.033,211.958,238.575,184.200,190.917,193.083,218.525,320.946,456.308,232.667,284.217,268.846,135.142,209.267,223.938,167.508,168.638,355.983,258.271,189.329,220.083,179.858,247.988,382.854,234.117,252.704,177.058,280.271,336.442,323.846,254.475,243.429,189.792,155.592,
122,410.400,136.300,135.950,151.425,318.950,131.279,279.617,226.763,131.267,370.567,226.600,253.417,125.588,268.621,189.304,245.963,214.888,263.204,287.800,294.063,191.838,247.833,223.517,147.125,269.517,207.067,210.554,190.200,146.321,202.263,262.796,347.771,436.563,225.658,297.333,281.138,140.738,217.358,194.563,164.338,164.925,358.817,265.042,200.800,226.779,157.171,255.708,392.467,237.854,264.338,180.113,271.454,333.992,330.500,238.783,254.454,190.492,148.783,
123,417.700,135.600,124.150,139.983,301.367,102.550,358.900,263.408,130.375,405.667,251.946,249.846,158.400,259.392,210.042,255.783,231.967,278.842,280.875,256.104,214.996,241.454,238.125,140.025,261.246,204.929,242.925,188.900,161.004,198.079,239.567,326.721,404.779,276.992,304.771,281.704,127.304,223.396,199.583,164.875,179.188,354.454,270.717,196.463,191.713,179.721,251.458,397.517,244.463,263.546,178.483,264.625,322.729,341.183,239.913,275.279,216.883,160.054,
124,398.800,142.900,126.029,165.317,303.354,136.913,416.971,239.817,125.863,369.158,251.900,282.154,163.042,257.888,184.021,230.808,255.938,316.279,300.608,284.346,216.133,229.583,199.333,161.817,254.263,243.438,208.879,186.100,184.629,204.413,220.929,302.413,394.200,278.900,298.933,285.513,130.842,237.804,202.842,168.717,196.563,348.642,291.200,182.763,190.917,174.079,248.675,398.763,223.275,289.079,188.917,256.596,317.792,324.000,234.067,245.933,222.642,155.388,
125,377.500,176.390,121.646,149.617,293.788,154.550,454.296,262.629,120.971,371.217,251.888,263.563,145.988,293.833,215.083,245.154,258.375,310.104,283.600,255.967,222.279,231.638,224.575,172.354,257.975,234.079,244.913,187.000,187.246,210.054,258.242,325.300,389.604,296.171,294.642,292.167,122.250,221.121,222.358,205.267,191.942,298.346,283.488,155.383,196.021,189.313,247.404,394.804,221.025,299.904,170.846,261.667,342.904,357.621,220.929,260.125,220.896,178.704,
126,380.300,210.200,130.563,133.371,289.263,175.029,474.079,222.046,104.871,385.025,255.813,296.229,157.992,277.088,221.254,226.558,247.908,305.600,287.219,273.546,244.642,223.258,262.292,147.696,263.483,231.029,203.388,184.000,205.133,219.133,234.929,312.683,387.433,326.550,286.054,296.967,112.358,209.104,214.492,225.421,200.483,301.783,272.050,189.383,236.333,152.096,249.021,380.129,223.521,320.638,173.279,263.758,389.183,364.704,228.575,270.675,220.438,198.279,
127,381.300,257.000,115.379,134.913,301.704,184.688,465.363,231.125,121.096,412.400,239.692,327.454,140.608,236.075,224.463,253.233,233.279,298.133,298.988,267.283,277.221,260.596,245.133,150.967,229.883,228.638,225.150,206.400,224.833,191.575,203.354,304.771,379.492,337.575,270.713,283.271,129.079,239.929,234.679,219.183,197.958,319.658,256.150,190.154,225.246,190.188,249.663,355.663,234.375,285.079,179.263,280.763,423.804,392.504,239.921,261.442,223.171,207.758,
128,338.900,293.300,140.283,139.183,316.758,170.196,460.883,267.492,138.438,422.008,218.321,303.733,73.950,238.533,224.746,290.283,229.254,289.467,305.117,243.108,219.613,258.746,245.079,172.863,245.229,257.825,253.492,218.100,237.013,190.513,250.729,289.079,396.567,339.883,264.188,260.650,107.929,249.088,224.133,214.275,203.454,309.708,258.754,239.092,211.088,159.717,249.354,348.150,259.117,286.842,163.625,282.567,440.442,419.763,232.571,267.263,226.538,231.900,
129,350.800,325.400,155.204,151.892,344.729,184.363,480.363,283.317,145.846,420.288,223.338,337.408,111.913,247.029,221.550,268.842,229.125,320.379,285.521,264.867,252.954,235.975,270.571,163.075,251.225,274.513,250.421,229.100,233.813,201.150,245.417,298.879,394.208,360.121,253.429,269.463,112.854,203.517,223.008,200.654,227.358,296.225,291.733,235.446,240.029,175.613,275.838,343.767,284.508,292.546,163.108,293.604,429.933,417.350,241.125,275.875,225.283,212.775,
130,357.200,350.100,148.129,166.592,373.171,176.021,502.558,312.133,150.338,398.675,227.250,365.613,140.913,246.367,221.938,269.538,171.263,297.875,295.163,253.971,239.221,248.583,247.796,144.446,282.217,233.483,289.738,201.900,225.338,209.042,236.696,279.638,392.842,330.313,284.579,279.088,107.317,196.383,203.700,202.000,242.496,306.104,274.675,285.938,216.929,180.846,268.246,340.983,329.413,262.671,145.675,283.113,430.921,427.300,254.979,263.488,235.371,222.779,
131,348.200,302.900,207.225,183.788,393.267,174.883,512.513,329.625,151.008,356.688,210.063,418.304,169.900,269.125,223.096,255.542,189.871,316.146,309.738,293.104,258.358,266.750,227.017,194.342,322.208,231.221,251.457,166.400,250.617,214.196,259.208,275.617,398.617,301.279,247.246,260.083,109.992,207.767,179.692,217.496,259.558,272.642,281.463,269.079,225.958,162.846,254.871,332.967,352.871,269.867,144.475,299.583,437.263,450.038,282.175,270.063,232.817,244.579,
132,342.400,292.200,198.721,146.821,406.358,199.933,506.892,307.075,106.154,331.921,274.696,392.746,159.567,274.642,215.829,229.175,223.683,304.417,284.029,285.971,253.146,250.029,262.446,209.329,308.500,207.358,205.561,194.800,266.138,222.250,244.846,258.808,431.558,308.733,244.500,274.200,117.400,159.713,189.129,224.754,254.529,275.729,274.821,226.638,251.313,190.471,294.271,355.117,335.400,288.279,171.254,287.750,433.271,487.138,262.900,287.204,227.704,230.546,
133,367.000,347.900,194.346,110.004,390.650,181.913,488.275,342.463,121.604,307.054,288.938,432.850,144.738,263.438,226.858,230.879,209.367,293.092,282.550,280.800,230.029,261.742,276.288,207.029,268.958,208.692,227.721,200.800,267.550,211.067,226.392,259.088,427.846,325.783,237.583,256.438,103.138,211.517,216.625,223.208,249.004,294.379,268.213,271.854,248.004,207.017,323.100,345.433,329.204,278.829,187.375,282.371,434.763,478.646,275.629,310.992,229.688,236.833,
134,394.700,325.100,171.725,142.892,427.400,148.450,519.113,331.175,137.254,298.033,304.721,382.096,126.233,238.988,233.917,227.271,206.738,280.192,272.133,265.929,220.588,266.563,268.567,202.313,196.558,209.042,211.567,208.400,304.900,205.300,207.038,239.296,476.658,327.954,261.900,230.913,116.692,209.754,254.021,213.883,236.329,272.200,280.204,265.892,226.900,183.000,347.283,298.879,341.658,262.950,191.942,285.442,422.446,472.813,293.438,309.017,219.642,240.771,
135,410.500,289.900,154.350,158.725,427.242,162.600,510.083,357.913,130.938,297.063,347.038,373.258,103.517,249.129,228.038,222.754,218.342,285.075,274.854,265.058,233.742,271.821,292.779,237.858,216.158,219.575,252.567,200.400,313.229,169.650,249.325,296.892,467.467,333.317,262.292,249.683,124.071,212.542,225.767,208.133,243.567,274.308,280.900,254.758,236.629,172.496,383.404,312.225,342.654,265.688,206.825,262.921,433.704,489.454,327.250,339.433,239.504,239.317,
136,407.400,274.300,178.213,196.517,433.792,169.342,509.213,396.308,155.333,286.675,339.292,393.921,127.158,279.408,221.917,230.604,224.979,320.638,276.371,340.083,224.300,254.617,277.929,195.904,262.992,217.950,280.013,206.700,364.100,196.438,260.267,317.996,479.558,317.675,248.425,255.313,143.300,201.021,242.821,201.592,220.804,280.383,269.438,250.171,251.642,174.200,421.113,337.108,329.229,292.113,181.929,259.521,424.054,497.608,322.979,324.138,220.975,232.704,
137,407.900,263.400,202.679,195.992,428.863,180.042,510.917,419.413,150.192,286.988,367.292,386.096,140.621,269.467,226.604,238.296,178.871,331.942,253.717,365.579,213.575,242.692,248.100,175.921,278.929,205.408,244.896,211.300,367.154,205.433,283.775,317.025,515.617,296.896,263.304,233.429,146.946,216.708,242.638,189.633,244.417,289.875,272.196,269.938,232.433,201.521,438.692,325.171,311.225,317.538,166.775,258.967,427.321,493.942,325.700,309.283,215.367,250.329,
138,409.300,248.000,208.258,199.875,428.592,226.754,487.925,470.450,157.267,327.017,361.879,367.542,146.829,280.354,239.058,244.700,170.238,371.804,257.029,368.775,214.283,220.542,230.179,220.013,261.846,198.396,278.313,193.500,381.104,194.304,289.317,345.038,525.000,294.446,252.321,239.375,151.771,206.771,226.142,203.000,279.167,352.408,256.075,263.838,255.325,208.550,421.908,343.925,333.021,330.896,208.858,271.558,421.454,497.429,340.083,315.358,208.571,244.817,
139,407.600,245.200,215.458,167.063,430.558,290.750,447.717,493.088,177.700,323.363,357.150,373.379,143.075,292.113,245.575,232.671,197.279,357.975,272.905,322.713,218.700,197.208,238.408,218.342,236.013,216.258,315.013,191.900,365.917,199.688,279.004,385.508,519.300,316.779,261.800,246.013,127.733,210.021,216.813,209.408,256.638,375.979,272.454,337.750,280.713,229.192,421.542,386.546,320.096,346.833,205.783,245.742,409.421,496.863,348.633,305.138,229.163,261.879,
140,387.900,244.200,263.325,168.021,440.496,310.796,451.721,496.800,155.317,308.904,353.554,369.179,129.954,221.579,241.017,188.796,199.792,389.604,286.138,304.088,207.046,253.992,186.050,207.221,237.096,176.300,316.746,202.700,369.567,201.542,257.638,425.600,495.300,305.813,269.571,247.725,108.571,224.375,216.625,206.213,254.292,380.700,268.079,383.988,295.233,232.321,417.029,362.842,313.013,346.404,191.879,240.613,395.404,492.633,318.521,330.692,226.117,274.221,
141,388.100,254.300,283.471,187.004,441.088,339.921,436.329,465.475,150.504,303.033,355.442,363.000,121.975,230.813,221.233,211.904,221.108,381.779,279.329,299.808,229.442,274.400,188.758,204.758,236.863,172.258,321.450,216.200,386.750,185.571,234.442,411.429,514.438,313.517,274.975,246.388,110.267,274.746,215.500,232.879,290.717,377.008,279.375,390.538,312.325,266.746,441.117,352.496,288.933,323.546,217.350,260.288,385.167,490.263,308.121,355.633,222.583,271.667,
142,398.000,268.400,303.275,218.988,453.392,340.475,424.913,465.229,162.371,297.317,309.363,358.046,98.242,252.533,217.408,224.783,220.058,359.150,249.450,303.433,227.713,276.758,189.063,210.875,232.833,189.529,329.900,226.900,370.488,181.988,255.629,388.217,487.546,294.817,249.525,243.192,144.929,269.917,246.846,216.721,264.750,363.213,266.021,400.729,304.808,242.496,452.254,364.033,280.625,321.058,213.767,242.729,392.788,487.458,296.475,341.283,215.288,263.904,
143,386.900,270.100,356.250,274.192,409.054,329.079,409.908,485.608,174.454,296.246,306.017,335.792,123.288,276.975,257.846,232.683,236.488,344.642,258.483,355.467,227.513,275.758,194.054,178.433,223.042,188.225,329.413,234.400,360.529,195.713,272.271,380.983,497.108,281.383,252.942,247.088,152.229,273.771,247.221,215.817,252.546,366.950,265.542,395.104,286.329,211.488,478.867,360.375,316.183,351.546,203.196,203.746,395.217,494.458,285.250,329.092,205.338,253.679,
144,383.600,283.000,402.983,300.925,385.854,351.746,412.038,494.379,150.942,295.229,347.288,347.325,162.796,299.471,278.896,296.913,223.913,369.896,286.829,344.158,237.213,248.188,179.100,178.629,225.858,214.088,319.696,182.700,348.188,208.617,268.713,391.146,461.129,319.225,236.250,277.883,156.225,265.750,258.892,211.863,253.558,383.979,263.213,370.854,302.958,237.046,474.096,371.033,300.233,352.508,220.563,214.942,403.988,500.546,264.963,331.021,198.558,256.625,
145,388.000,263.600,425.300,287.533,398.725,394.275,416.950,479.275,174.617,296.804,344.696,351.029,166.804,302.325,288.675,290.322,223.421,385.717,288.125,326.304,260.538,206.825,182.617,202.638,228.054,218.092,321.508,162.500,324.479,206.783,273.921,361.354,464.083,287.363,301.254,280.542,156.679,242.729,221.654,210.788,237.883,367.550,266.950,375.146,329.650,221.396,470.088,368.117,294.563,362.804,218.167,222.433,428.554,488.825,280.554,326.296,203.917,263.083,
146,385.200,254.800,435.888,250.946,421.271,407.321,440.796,458.600,173.150,298.825,341.658,357.938,179.158,286.546,248.325,234.530,238.304,356.654,351.075,349.042,230.642,187.771,181.375,221.671,232.196,212.750,329.583,174.500,319.200,218.783,269.442,372.546,457.892,303.575,306.488,255.446,142.367,232.342,248.354,206.838,247.983,376.733,256.613,377.371,331.050,218.800,461.033,359.633,298.308,358.438,211.675,236.858,431.625,479.925,273.775,310.154,202.008,268.254,
147,372.500,254.300,396.133,250.750,415.604,422.463,467.492,448.921,127.321,331.233,313.604,359.654,181.883,261.950,260.892,226.783,282.333,412.533,358.213,335.321,208.208,242.113,200.883,214.604,230.425,178.563,318.142,207.900,322.954,210.804,248.679,344.683,451.971,379.046,391.525,207.550,123.392,264.004,291.696,233.508,257.983,398.946,232.829,374.846,335.729,210.071,482.488,329.058,301.221,375.517,219.838,236.642,418.733,483.329,275.767,301.821,216.954,286.092,
148,373.500,276.700,412.350,260.583,407.617,428.075,485.796,443.763,108.604,346.496,328.988,348.875,146.542,246.796,251.733,242.933,304.579,381.088,397.754,292.250,221.904,295.404,187.704,217.775,226.592,195.663,286.696,218.900,310.729,194.738,216.254,361.650,451.725,400.325,351.413,235.525,117.775,277.679,298.808,239.158,284.513,392.867,253.967,366.021,341.267,187.150,494.146,338.358,293.458,362.104,210.383,213.117,413.725,453.971,298.683,310.929,208.171,290.371,
149,404.400,291.800,418.788,297.388,394.175,403.642,522.158,450.825,136.129,376.929,298.958,336.479,89.383,239.000,256.838,258.846,304.133,375.550,365.846,261.142,242.554,338.117,210.150,199.813,204.746,199.725,331.692,202.600,290.483,183.221,225.658,359.029,446.500,405.975,322.004,226.508,139.583,293.808,326.875,271.650,223.096,393.729,236.313,390.238,349.533,172.938,499.400,300.271,280.950,348.217,205.292,209.554,417.346,450.083,287.038,340.933,210.208,307.713,
150,441.700,321.900,421.175,282.133,353.933,374.179,548.579,486.913,136.442,384.679,308.500,342.796,88.421,246.225,235.296,287.283,347.042,359.250,402.817,321.704,256.413,341.638,203.929,152.700,209.388,263.421,307.817,199.200,300.929,190.233,282.775,410.917,465.129,415.075,329.508,203.667,143.846,294.833,352.488,272.158,192.100,390.729,244.613,392.788,343.650,217.329,480.921,299.329,257.958,356.642,197.258,209.625,427.163,443.492,296.308,355.650,227.371,303.300,
151,459.400,330.200,422.250,275.125,350.863,354.200,558.442,520.825,139.938,372.279,315.000,320.221,147.796,235.438,246.800,264.042,352.871,324.425,407.400,330.704,249.596,356.008,172.746,143.058,210.917,302.996,309.279,173.900,278.508,192.371,308.288,425.079,457.867,394.217,343.592,220.142,153.596,322.133,352.892,236.271,188.217,342.946,247.583,398.475,340.588,194.538,475.058,295.371,244.183,333.338,200.621,209.183,437.338,397.458,316.296,368.558,218.988,312.150,
152,467.700,334.600,428.567,300.271,376.454,354.546,510.538,558.163,143.258,357.608,334.308,339.167,153.596,226.183,231.371,290.808,362.338,305.817,398.933,384.729,225.338,377.729,173.558,171.833,209.304,334.863,308.008,166.300,261.138,210.375,292.871,381.438,513.413,369.300,335.546,250.642,158.108,343.908,323.067,269.133,220.813,334.138,236.275,395.750,345.892,204.913,474.429,284.808,247.938,323.500,202.450,224.717,445.192,402.775,340.346,379.458,233.229,326.729,
153,472.900,325.700,440.271,300.704,365.400,353.538,480.283,556.067,148.496,356.550,358.767,325.363,163.754,217.608,223.071,280.829,378.388,323.158,380.338,410.742,223.458,380.729,186.992,213.442,221.163,324.771,302.629,169.400,284.763,199.296,287.108,389.613,521.871,382.450,360.425,250.121,127.675,303.871,288.600,254.650,234.913,302.100,235.100,392.158,335.200,228.888,470.213,282.238,231.408,365.571,192.208,198.671,459.321,415.046,305.821,389.975,236.588,299.679,
154,472.400,332.300,466.892,295.279,337.925,368.150,498.008,573.275,162.854,362.421,371.308,347.554,174.388,218.404,169.683,294.896,378.379,328.938,376.463,326.829,216.342,377.746,198.642,211.050,222.563,306.492,307.592,159.300,282.238,199.754,264.017,389.363,517.554,405.417,359.238,205.071,106.558,311.304,294.463,248.883,220.221,328.483,217.867,391.379,335.321,273.050,474.483,283.996,263.888,335.458,179.975,211.625,451.313,381.817,308.150,399.704,244.475,311.550,
155,469.400,348.200,494.354,279.008,347.033,393.192,479.646,581.583,164.050,380.242,375.217,304.346,124.492,226.033,169.746,300.717,383.533,315.929,371.188,329.083,234.954,369.046,181.408,226.746,223.863,257.550,319.088,173.500,277.125,202.596,260.338,376.350,508.183,391.283,352.429,198.871,133.708,357.738,296.821,231.679,227.133,338.950,241.696,398.804,349.975,305.458,487.463,279.317,241.800,329.554,184.304,203.363,440.008,355.783,299.996,381.579,293.600,345.663,
156,472.100,351.100,513.146,290.617,370.608,419.729,476.688,556.521,156.304,407.308,357.838,303.217,98.292,186.508,198.317,296.338,365.300,332.046,357.150,323.554,178.154,386.258,173.521,205.979,232.688,296.754,315.629,172.800,256.746,186.904,276.925,406.700,495.804,354.188,368.992,198.888,158.550,375.121,273.804,254.996,186.504,330.592,228.633,423.933,353.325,318.850,476.379,312.042,259.046,334.321,184.971,215.242,448.792,351.654,291.258,355.433,296.200,352.063,
157,478.500,352.300,528.558,290.488,360.175,433.400,475.213,528.804,156.658,436.467,357.804,298.975,102.183,228.592,234.383,262.058,390.154,325.758,351.754,323.546,198.675,333.983,194.346,189.358,229.054,325.863,300.083,162.800,231.179,210.675,285.771,411.775,521.492,374.542,349.796,226.425,134.588,373.350,263.754,280.588,196.450,354.850,252.563,405.992,348.983,321.621,486.433,312.271,267.183,336.146,179.521,241.158,433.413,349.008,289.550,378.263,285.788,370.921,
158,485.300,357.700,546.829,297.308,367.117,424.150,468.746,526.725,149.733,422.013,366.900,285.321,137.317,284.596,210.596,277.708,387.967,329.850,320.650,322.471,212.992,378.129,190.738,196.854,229.142,352.913,331.338,145.900,231.696,201.558,284.979,418.779,521.229,318.783,339.558,240.408,133.254,347.013,285.404,226.233,183.283,362.971,240.846,388.633,339.188,320.617,492.838,326.196,248.821,306.479,179.238,233.550,421.550,323.779,266.133,364.583,276.567,365.774,
159,489.900,362.900,581.658,345.500,360.725,404.392,480.258,522.688,165.675,398.204,374.625,295.583,143.938,315.463,194.763,297.283,355.396,318.300,362.067,335.713,192.875,324.967,192.208,190.750,233.983,352.704,318.621,140.600,277.863,208.288,274.546,406.088,494.388,320.613,331.904,227.238,158.504,369.833,284.500,238.321,183.029,362.521,259.183,366.917,351.804,340.588,509.008,356.163,240.529,293.438,191.688,233.854,423.208,301.042,244.608,351.375,256.508,394.650,
160,490.400,368.600,584.308,389.617,361.775,379.667,489.479,545.779,108.925,385.025,364.229,310.333,130.146,298.429,189.146,286.417,407.408,299.538,347.171,320.563,203.071,315.308,184.546,199.813,231.096,369.708,297.146,145.900,270.588,203.858,270.250,433.488,490.375,337.496,355.658,233.600,150.083,335.504,264.908,239.796,206.342,364.013,276.767,361.121,355.254,363.142,502.671,353.871,242.942,293.692,206.900,227.579,443.267,308.496,238.063,353.263,236.088,391.883,
161,487.500,377.800,596.508,441.971,367.058,360.208,501.525,569.521,122.413,362.004,352.046,306.571,129.104,314.783,138.238,283.825,426.629,299.667,340.188,323.842,210.008,293.417,197.063,204.904,247.292,337.950,290.842,184.100,243.263,204.421,281.367,441.179,515.025,315.867,325.417,185.833,111.288,294.042,277.275,235.125,204.146,357.446,247.229,328.708,313.125,389.000,486.667,352.575,247.092,298.067,178.563,217.479,436.633,294.954,253.321,316.529,213.892,412.038,
162,485.800,391.400,595.633,412.350,382.758,364.508,491.558,580.717,129.446,362.217,339.350,293.400,111.179,275.629,167.438,288.621,418.979,304.150,329.542,326.821,219.196,301.433,184.792,196.696,239.883,273.950,300.018,172.500,242.713,196.817,269.942,448.650,533.538,310.671,297.154,180.575,128.463,341.079,305.300,236.817,196.813,348.321,248.383,360.225,297.100,391.675,484.442,339.233,236.338,279.008,166.654,212.863,406.113,297.963,231.600,296.300,219.779,426.186,
163,492.500,393.800,595.904,413.204,364.696,341.292,480.754,610.613,160.288,375.471,331.188,281.863,87.254,300.971,181.171,286.325,390.133,299.608,313.192,273.338,195.521,267.067,157.800,125.688,215.683,321.938,323.789,184.300,272.696,188.625,290.775,453.588,568.667,297.533,315.267,184.663,166.138,294.908,304.592,251.738,175.796,347.904,245.188,383.971,262.888,365.513,481.583,353.392,245.650,261.246,172.988,210.017,397.600,303.854,230.558,315.996,232.417,467.563,
164,500.200,386.200,588.567,439.975,361.979,312.800,476.946,613.875,151.421,410.596,325.663,322.513,111.658,264.521,198.113,309.813,383.288,328.225,296.129,287.083,201.617,239.854,132.025,127.992,225.329,368.596,312.396,193.800,240.938,210.696,289.250,446.725,578.525,303.063,299.029,197.483,126.204,310.263,260.929,255.083,167.633,352.646,266.321,384.096,256.221,320.363,484.054,330.375,265.133,250.529,160.775,193.367,380.704,261.017,230.592,321.604,185.617,427.642,
165,494.400,372.600,586.321,432.379,358.833,303.779,483.817,557.638,155.750,432.921,330.196,309.283,128.075,265.825,198.083,305.458,405.963,385.396,317.496,324.896,193.429,246.983,124.496,131.792,223.858,349.496,331.713,178.000,220.779,215.592,295.396,430.654,545.604,291.033,300.317,232.683,124.275,279.983,284.313,241.538,175.775,348.842,236.788,367.913,249.846,305.563,494.229,345.079,242.413,244.808,151.967,191.529,390.142,230.054,219.579,285.042,204.104,420.554,
166,460.900,355.300,581.083,401.104,350.500,306.908,478.858,537.667,137.013,470.108,315.213,278.333,129.154,263.021,199.225,303.946,393.954,400.204,273.804,305.392,174.696,249.321,137.713,152.471,230.946,338.779,313.883,157.900,197.829,214.700,297.950,418.013,522.192,276.500,321.204,216.517,132.425,306.254,239.196,234.625,179.683,373.783,233.858,327.046,238.171,327.271,501.600,339.708,244.238,215.513,174.450,202.725,392.638,235.208,218.004,299.350,206.396,439.758,
167,449.600,334.200,580.671,408.371,347.396,328.292,475.158,545.138,122.771,518.825,313.783,262.013,143.688,264.000,180.958,275.242,373.229,407.858,261.700,321.796,175.063,235.225,123.800,169.808,227.842,335.408,277.054,178.700,194.950,196.021,273.242,419.504,548.275,214.617,331.808,237.025,133.975,271.479,247.017,239.621,183.658,351.588,246.729,321.575,257.050,350.825,495.871,341.079,217.104,207.367,172.758,191.625,348.883,224.892,204.571,304.483,213.013,437.338,
168,450.100,325.700,582.071,400.438,329.208,331.958,504.158,572.775,112.042,564.492,364.033,250.292,148.125,233.671,181.650,295.042,364.604,388.446,268.429,358.392,185.446,250.388,133.029,126.713,166.946,300.646,277.958,185.700,192.133,188.400,251.471,425.908,531.038,251.021,361.096,201.363,91.700,298.204,255.008,249.338,190.617,344.467,197.083,334.046,225.054,342.629,479.788,308.071,206.467,251.733,164.033,195.733,333.571,210.346,202.058,273.113,204.296,437.358,
169,460.400,319.900,588.033,397.396,330.604,325.438,498.392,598.958,135.479,552.242,308.117,281.433,124.604,245.688,145.096,304.700,339.808,413.204,274.650,376.175,173.429,235.408,169.992,169.346,152.842,291.488,255.983,199.200,225.533,185.392,246.492,424.463,511.508,253.488,342.733,200.646,107.738,326.338,266.046,208.042,200.067,330.983,221.613,358.375,254.075,339.192,456.604,332.658,223.154,259.808,132.529,202.463,335.029,222.558,191.725,281.679,194.521,419.533,
170,467.700,315.500,596.388,381.133,324.638,336.779,493.958,600.496,132.233,564.592,309.408,272.967,88.408,239.850,170.004,324.163,326.017,413.458,238.450,366.904,205.858,220.675,122.988,145.238,146.429,311.946,259.900,194.100,195.146,165.058,255.233,430.046,507.283,255.050,337.479,192.667,146.458,345.213,237.567,208.054,137.558,302.442,224.504,382.692,271.563,310.413,442.571,332.125,219.958,260.154,125.133,201.683,343.604,224.258,179.950,291.283,212.254,411.783,
171,472.000,315.300,595.254,381.567,273.475,311.288,467.521,594.008,145.129,578.883,307.467,294.383,96.050,210.246,167.833,318.079,343.179,405.358,255.871,385.579,198.000,211.729,125.650,135.083,165.346,293.333,231.038,193.600,189.808,174.721,286.896,398.917,508.350,273.142,336.646,184.000,125.192,359.933,177.625,196.771,180.408,322.738,207.404,360.258,277.004,281.342,436.721,350.633,219.171,260.933,124.033,150.558,316.204,232.429,181.921,308.596,192.575,419.450,
172,472.800,314.800,593.342,391.754,246.725,312.858,455.492,569.975,138.442,580.904,308.525,303.817,118.100,235.696,168.850,309.054,357.646,420.525,241.071,355.421,191.475,206.733,111.300,131.404,160.329,281.154,225.463,193.000,198.254,191.138,280.892,371.804,474.646,232.983,327.267,199.042,141.671,352.654,193.733,178.217,201.175,281.467,198.738,344.533,252.513,317.238,431.150,351.696,224.325,263.992,125.558,189.967,320.354,235.129,215.804,308.563,181.204,403.245,
