day,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
69,198.000,135.300,138.579,213.213,186.971,134.788,203.350,298.983,154.313,217.233,220.229,227.692,132.713,188.629,159.608,137.383,161.138,318.438,333.200,219.815,146.663,341.413,149.588,131.633,148.413,206.721,201.304,196.008,113.421,126.983,181.533,335.971,236.363,165.604,277.692,206.929,117.108,117.413,148.479,123.071,131.238,182.292,144.246,145.396,121.704,124.325,226.067,176.121,130.826,278.425,171.958,236.783,299.167,213.221,155.996,154.796,138.404,193.888,105.874
70,220.100,145.700,143.367,216.442,180.792,143.571,214.525,258.342,126.429,161.658,230.088,230.150,129.983,168.558,165.063,139.192,163.571,348.292,349.654,191.483,207.825,321.629,161.208,125.804,152.338,208.817,196.788,182.033,103.650,111.033,146.000,300.121,256.063,177.517,287.250,211.146,117.713,110.488,162.717,135.446,145.450,183.663,146.030,128.550,125.600,122.829,234.892,149.575,129.858,302.383,180.688,247.221,305.554,207.561,125.467,150.850,135.692,198.650,108.311
71,241.100,135.300,100.813,221.525,177.513,159.904,232.521,272.904,157.725,225.946,223.358,248.267,128.525,159.196,159.917,144.767,165.000,349.029,346.492,199.842,195.967,304.463,152.229,151.413,217.725,187.008,219.817,201.520,118.838,116.638,179.479,330.842,254.096,178.167,238.092,210.042,119.546,138.083,130.421,142.321,123.446,170.550,160.667,135.921,126.871,116.604,244.817,154.743,128.888,301.863,185.908,248.500,336.035,214.454,123.071,126.408,128.396,192.317,114.739
72,219.300,118.600,135.825,177.492,177.379,142.313,242.983,307.500,173.946,224.617,249.333,222.804,130.508,155.088,160.438,190.508,155.867,351.900,359.771,232.408,146.975,302.608,145.208,134.750,209.525,222.542,224.447,179.800,110.725,104.525,172.975,341.796,266.917,176.575,251.717,211.442,118.642,190.733,147.371,134.954,138.121,169.288,202.625,143.208,125.542,115.242,204.887,180.713,127.896,284.867,190.358,247.067,321.158,204.858,124.821,119.421,130.975,181.787,109.917
73,205.100,124.300,118.500,179.613,144.917,143.192,242.021,316.550,140.121,229.592,233.850,217.092,132.029,160.767,164.617,227.167,134.896,366.208,370.338,243.617,142.163,338.129,151.021,116.217,189.008,199.633,225.946,169.100,109.538,128.517,183.596,355.233,278.213,181.088,235.333,210.575,118.642,163.025,152.842,145.167,123.450,151.513,213.813,157.075,120.458,120.157,229.404,191.663,125.733,259.504,158.250,222.157,349.092,199.067,128.117,122.225,129.904,180.404,115.767
74,201.500,154.100,145.946,197.542,144.035,143.383,240.342,338.271,145.546,253.754,251.946,227.250,138.950,190.121,181.146,198.588,132.313,398.021,371.138,234.479,170.992,339.371,162.900,120.600,204.438,198.417,228.579,161.200,120.633,128.200,150.767,366.804,267.983,162.942,239.504,199.788,119.879,161.846,147.600,129.975,122.838,186.825,226.729,171.113,115.733,120.104,225.967,202.067,126.371,267.867,146.450,200.996,370.804,205.133,130.054,127.421,127.338,189.696,117.750
75,189.900,152.900,137.758,224.338,162.538,143.833,212.883,349.246,162.429,253.517,209.550,219.200,142.325,186.746,188.563,165.721,169.521,386.633,378.008,242.875,167.050,323.063,188.192,133.758,193.679,178.404,235.533,155.500,143.000,130.467,170.096,354.896,247.267,173.763,261.588,198.767,134.929,152.567,160.892,135.133,128.625,176.725,228.800,151.825,117.992,117.633,217.621,199.517,127.158,246.125,187.992,226.500,371.208,204.746,130.679,131.171,131.350,188.575,120.000
76,217.300,151.600,138.067,196.379,148.792,167.367,216.350,349.258,145.129,186.333,197.242,222.525,164.842,171.088,183.229,139.979,173.867,377.158,386.142,262.146,159.421,298.475,158.742,130.125,156.358,168.733,237.517,158.800,137.092,146.188,173.167,342.042,279.571,208.438,252.500,205.054,125.279,123.971,175.463,170.075,124.913,156.621,217.496,134.013,139.404,112.713,241.733,218.379,127.867,262.288,195.142,235.633,387.646,213.813,130.650,130.254,132.004,192.013,118.728
77,178.500,158.700,139.808,183.754,170.708,202.158,238.333,349.538,117.788,239.496,255.179,231.717,137.108,172.796,185.404,142.433,173.767,369.367,387.642,262.121,153.321,285.588,166.525,129.954,174.646,182.258,223.333,146.400,131.546,158.300,184.300,341.217,295.596,213.796,247.588,213.858,116.275,127.700,198.542,131.117,126.808,124.863,207.388,162.438,150.646,116.058,246.663,223.250,131.042,261.750,180.283,226.871,411.871,198.754,129.879,129.708,131.513,182.888,116.928
78,189.400,149.300,124.608,175.704,154.483,176.892,237.042,358.175,141.742,242.996,227.496,193.754,136.492,145.954,188.371,169.133,178.000,347.442,379.200,259.288,152.096,278.908,195.375,113.425,148.875,172.596,212.675,175.100,142.583,162.142,174.213,331.371,324.313,214.154,250.167,194.038,134.525,134.629,189.892,152.525,138.463,144.329,214.292,144.458,132.763,114.975,240.208,217.467,137.533,268.454,210.142,217.367,409.771,209.071,130.475,128.279,131.300,156.708,113.728
79,181.500,139.100,131.413,185.563,249.433,145.554,181.200,376.875,152.054,253.600,241.592,244.558,120.104,159.933,196.413,157.892,137.571,298.483,359.371,244.954,202.413,297.942,164.750,105.438,164.113,196.783,223.229,174.600,166.504,155.996,187.000,313.579,325.213,204.467,247.946,174.883,131.208,126.225,181.763,170.571,125.479,160.408,238.750,164.504,126.050,115.771,210.079,223.604,130.317,273.288,206.929,216.858,416.350,203.717,130.521,128.588,131.267,150.583,110.661
80,161.500,135.400,130.029,189.096,228.321,142.721,156.317,380.667,155.204,233.367,229.442,236.308,124.163,174.729,160.908,140.979,139.229,305.508,350.313,225.508,193.429,283.600,135.713,100.083,177.363,196.188,210.513,159.700,202.863,153.713,184.896,323.704,324.138,178.263,240.296,182.196,126.703,142.833,166.738,160.838,137.625,150.779,262.463,163.608,122.238,110.788,211.092,202.546,128.604,248.175,196.063,200.296,442.792,203.179,140.150,127.442,134.504,168.767,112.017
81,154.700,151.900,137.579,168.133,232.192,180.567,164.563,378.804,145.583,231.304,194.229,235.796,124.717,175.133,201.138,142.029,153.604,311.108,339.354,210.688,203.792,263.413,126.704,114.292,175.971,214.408,190.663,121.300,203.408,163.600,201.983,315.946,338.933,154.929,244.154,173.613,139.450,132.663,159.004,136.421,134.096,176.308,271.325,162.800,122.971,91.896,203.271,231.004,137.708,261.963,215.467,203.471,450.075,205.796,152.200,127.842,134.042,176.496,113.100
82,174.600,144.300,142.504,148.833,223.946,179.725,217.817,377.575,153.850,246.300,233.563,228.379,123.971,200.883,186.208,139.821,168.054,301.525,339.525,251.167,211.679,236.908,129.954,123.746,184.171,248.100,198.021,114.500,220.221,153.183,239.575,302.713,348.721,191.517,247.854,182.233,147.483,121.888,143.033,160.221,143.971,171.400,186.788,154.113,147.400,101.904,244.500,243.738,142.092,242.988,221.554,210.592,458.471,208.854,190.575,127.150,134.883,167.004,108.022
83,188.700,131.800,152.158,144.408,209.054,145.904,221.008,387.246,142.154,219.725,239.717,237.029,122.271,221.229,178.983,138.046,164.942,300.354,335.567,272.163,202.950,245.625,129.046,112.475,176.492,232.642,228.113,115.800,243.708,169.592,242.775,312.771,341.983,190.033,273.942,187.038,101.696,118.454,135.113,145.729,133.504,115.392,251.167,123.546,168.117,103.829,241.521,232.121,141.533,223.450,204.654,208.283,459.413,212.763,177.242,124.233,135.417,154.888,107.839
84,167.500,128.400,171.754,146.004,226.142,165.846,238.696,391.588,124.446,210.479,232.792,240.150,121.808,224.658,150.263,139.550,160.917,301.571,316.817,281.042,202.083,218.367,127.667,147.825,171.446,175.692,244.358,127.000,240.317,137.183,217.200,311.921,304.475,221.838,276.063,214.558,101.096,118.583,165.213,172.696,135.996,145.179,252.821,125.329,138.983,106.654,236.408,253.938,139.679,215.629,207.733,212.942,459.517,187.542,190.150,125.833,131.729,160.946,113.083
85,163.200,134.900,144.475,157.367,233.042,157.821,253.246,391.704,137.150,246.000,240.317,242.096,110.817,209.008,176.346,138.104,170.258,301.158,291.179,263.746,225.517,286.713,128.613,192.196,157.758,228.642,211.708,133.700,227.842,104.475,220.846,300.104,341.983,246.100,291.579,183.608,121.500,116.542,175.433,155.471,117.942,136.379,285.413,162.917,171.767,93.758,233.446,260.779,140.846,221.183,219.942,208.263,453.954,193.958,197.508,125.338,131.008,166.217,116.672
86,165.300,116.600,140.913,176.242,224.179,150.558,261.300,391.413,182.488,240.313,250.596,255.988,96.267,204.075,222.804,113.771,172.143,280.617,311.096,259.792,204.421,290.767,150.021,125.342,150.021,263.408,225.317,132.800,192.675,102.088,225.154,316.896,345.942,307.683,297.938,166.067,136.438,134.958,227.146,173.875,111.421,163.692,249.850,169.104,177.342,114.704,251.883,253.233,135.633,224.254,241.433,227.875,449.321,204.642,202.213,124.446,131.050,158.379,121.239
87,159.700,119.300,139.596,185.250,180.583,135.213,249.658,396.888,182.667,252.242,266.833,268.846,106.513,220.371,232.004,133.025,160.929,279.754,334.425,227.329,187.892,277.546,157.213,122.333,191.000,208.600,210.533,138.000,194.754,110.675,175.454,302.867,418.025,250.146,330.017,172.317,126.188,129.250,237.333,158.246,144.367,193.883,248.584,162.204,151.725,112.683,238.138,239.363,138.454,237.483,217.642,208.217,446.729,197.275,187.029,124.217,126.758,166.283,123.358
88,137.100,138.900,137.517,170.238,215.083,140.050,217.029,360.013,193.321,262.338,220.467,232.608,126.083,227.754,223.196,132.313,160.929,283.188,373.546,270.396,180.867,255.138,146.825,150.671,185.592,193.638,218.529,113.200,182.658,128.908,167.858,285.067,411.054,217.475,310.550,174.100,137.588,138.942,208.646,137.446,146.129,170.738,276.483,189.229,164.779,121.196,224.138,289.471,137.779,231.929,230.067,215.925,443.342,204.838,195.492,125.429,124.358,173.879,134.900
89,160.300,119.400,154.800,151.196,234.413,152.454,200.729,336.846,193.113,262.171,174.550,179.008,139.521,242.250,197.150,133.479,194.575,280.313,348.479,261.929,173.917,267.733,147.213,161.213,182.575,233.450,170.229,100.500,174.713,134.521,175.583,285.538,399.646,194.046,299.092,198.417,144.504,128.258,192.650,159.717,149.238,177.308,266.792,137.463,197.813,144.863,245.704,294.013,177.283,249.775,243.246,216.492,440.442,186.946,197.788,127.046,127.017,177.721,115.500
90,159.600,181.800,143.617,142.100,257.658,148.388,238.929,335.604,145.313,258.129,186.492,217.021,124.554,258.050,172.171,137.300,185.625,293.654,345.813,246.988,159.288,334.671,134.913,190.063,199.742,191.563,180.883,107.400,160.171,135.588,157.154,271.858,341.579,198.242,307.808,208.525,124.333,129.888,195.763,153.888,170.363,203.679,292.442,127.767,172.675,145.267,275.596,332.646,176.088,262.158,238.750,201.171,439.667,191.925,187.375,126.125,129.275,171.263,116.438
91,138.400,185.800,159.013,147.138,316.421,110.458,246.833,335.021,109.408,265.554,254.483,229.317,147.725,248.113,177.017,138.967,187.088,302.163,348.775,275.325,157.308,296.554,138.813,123.967,186.188,170.622,192.829,123.600,151.092,137.379,139.317,234.858,336.654,185.888,294.058,209.008,112.865,157.267,184.292,165.313,159.642,188.542,280.396,146.658,158.346,126.267,287.267,366.258,184.204,245.650,222.071,211.296,441.663,194.188,190.104,150.213,127.375,170.171,117.696
92,161.500,194.600,157.704,163.654,352.317,140.100,239.171,333.046,152.000,287.871,256.983,231.438,124.950,241.338,172.950,135.483,188.179,300.975,336.304,261.079,205.958,286.817,129.688,121.596,156.057,175.675,197.550,128.200,143.833,115.513,150.583,234.229,360.100,184.346,279.633,182.288,120.404,176.483,207.029,162.154,155.583,200.822,255.092,173.329,170.629,113.354,330.129,343.929,170.013,234.275,223.671,226.363,448.683,191.179,165.475,145.192,126.588,176.479,117.433
93,141.900,175.400,140.613,165.021,381.617,215.158,248.113,301.333,198.438,314.388,218.563,239.238,111.338,285.900,204.179,136.996,181.633,289.038,285.708,221.208,189.946,302.067,134.121,103.871,169.567,200.492,212.213,120.300,158.317,102.661,151.571,253.358,315.342,172.950,254.004,176.248,134.208,144.029,187.263,156.158,132.261,189.983,275.217,160.742,155.358,106.500,373.325,346.992,169.167,240.138,224.650,202.992,445.638,210.604,149.996,146.508,129.388,158.096,
94,120.500,141.700,140.879,159.288,372.267,152.279,224.196,332.950,192.229,321.642,186.233,225.088,104.129,266.738,229.313,134.525,160.613,286.825,282.454,241.475,184.800,299.188,122.363,100.826,173.679,224.563,191.342,132.100,161.083,143.667,157.583,251.942,318.629,149.917,274.117,195.325,132.567,137.092,181.009,146.525,130.546,217.383,251.829,160.354,169.475,116.138,368.983,346.054,195.333,226.246,231.479,179.346,439.821,207.613,158.704,127.108,130.288,148.021,
95,145.600,159.200,139.050,181.821,275.829,133.113,226.808,337.438,156.342,303.538,195.379,223.242,103.142,245.792,220.021,135.596,151.321,269.492,295.954,244.958,200.858,292.075,135.048,123.825,180.167,222.946,194.246,120.700,186.600,172.967,181.429,282.942,311.721,153.591,269.667,189.917,117.654,135.692,183.967,139.704,148.938,220.013,272.975,136.533,153.771,118.483,390.183,329.167,221.713,240.483,233.800,186.088,435.729,223.658,175.329,125.617,147.721,175.217,
96,130.000,158.400,136.550,180.300,195.088,107.358,201.471,332.254,154.204,267.521,154.629,236.083,101.796,254.233,188.863,135.808,166.104,302.867,318.946,249.208,191.758,267.679,141.804,151.958,157.850,236.238,225.554,128.000,182.679,163.325,178.188,279.533,279.409,169.021,267.363,216.704,135.204,126.688,197.770,136.458,170.279,281.754,244.492,120.650,168.138,107.642,368.675,284.688,219.888,233.121,232.642,216.363,421.067,224.954,209.567,128.054,148.167,181.533,
97,152.000,158.300,140.717,172.246,286.292,147.454,258.308,315.888,120.654,272.642,198.796,245.929,102.708,262.092,166.996,126.908,175.775,295.971,269.150,222.929,177.971,260.308,143.196,169.450,155.838,192.646,240.374,144.500,196.538,158.121,178.621,284.650,263.046,169.404,244.558,243.183,121.850,128.587,187.338,142.663,155.092,327.442,224.188,124.971,169.121,111.838,339.850,299.263,250.383,219.596,217.100,229.983,394.700,252.396,218.233,126.679,135.183,176.971,
98,182.900,160.600,143.375,165.400,366.454,160.117,269.271,335.486,106.183,292.000,218.358,221.271,90.821,229.658,141.679,122.983,173.075,284.563,238.529,276.054,164.158,254.692,147.604,153.275,198.725,181.463,225.450,151.100,185.875,141.333,163.183,279.874,277.388,175.971,245.575,280.092,103.946,159.000,194.733,147.563,120.446,298.571,210.883,147.875,141.408,99.850,307.946,337.367,247.275,219.800,209.325,248.842,382.613,263.496,227.742,123.671,138.767,167.721,
99,175.100,160.800,161.688,138.713,367.242,140.817,272.650,372.992,118.196,285.938,199.925,253.171,88.788,224.863,188.671,132.571,185.504,246.571,252.708,258.667,172.558,240.217,166.775,135.796,171.996,226.546,241.292,140.900,188.350,127.946,153.979,254.833,274.267,149.104,234.663,272.742,119.863,157.371,197.321,159.267,128.200,269.550,211.058,139.863,178.846,95.404,318.775,326.917,284.304,222.383,181.813,264.496,423.492,272.425,258.146,126.079,135.242,151.308,
100,181.200,167.800,142.504,139.104,369.546,189.325,285.792,381.058,170.342,284.554,227.546,254.571,88.579,242.100,241.650,172.204,159.250,220.350,273.150,248.963,189.575,240.279,173.671,111.525,208.333,267.321,228.733,159.800,164.146,122.521,168.075,246.100,275.046,147.983,229.950,196.542,136.175,183.404,206.204,151.875,118.279,319.617,238.025,151.088,214.083,115.517,331.363,297.821,289.408,260.875,192.338,239.738,401.221,286.238,355.408,124.988,139.642,152.521,
101,185.000,146.800,142.392,140.046,360.763,165.492,285.404,380.567,163.150,293.963,210.700,270.729,109.929,255.246,219.575,164.538,141.842,239.017,268.163,265.154,215.604,265.258,139.646,103.292,208.558,220.288,202.029,150.600,172.846,150.958,167.833,297.908,282.000,153.154,207.300,214.129,134.988,212.788,190.696,149.525,150.180,348.204,247.283,140.783,230.117,124.138,324.271,259.475,280.817,245.263,182.783,241.058,384.967,285.058,367.646,144.571,140.446,152.617,
102,174.100,175.200,134.883,141.313,366.779,145.733,285.575,376.625,148.800,300.175,188.171,248.979,112.246,246.038,225.558,188.083,151.871,278.338,282.071,288.363,249.233,262.446,140.225,110.229,185.663,196.408,240.367,110.800,180.563,138.546,169.596,334.717,280.325,148.513,198.250,263.738,130.692,205.375,188.300,142.254,136.125,330.588,207.004,145.921,244.950,110.225,315.858,313.875,307.504,236.733,165.325,256.304,386.092,274.683,333.179,142.792,143.238,168.600,
103,167.800,199.900,152.117,141.188,376.446,140.913,298.513,347.292,152.388,307.842,147.358,216.804,106.163,257.558,187.529,130.404,169.825,293.863,284.521,276.229,225.867,255.150,166.833,127.463,173.575,203.063,231.621,101.800,167.858,161.004,171.175,354.800,217.854,151.663,201.567,254.571,127.604,228.158,178.454,152.683,146.967,319.529,265.483,164.896,228.013,109.867,303.425,310.292,259.738,245.817,196.213,259.004,411.729,295.425,279.117,142.946,143.329,174.175,
104,191.900,177.400,163.142,140.913,372.513,158.950,271.242,339.254,132.408,311.021,189.533,287.079,130.504,260.488,155.233,117.025,156.225,347.333,268.738,273.079,204.633,291.183,179.463,124.342,179.821,160.433,231.675,114.700,165.258,146.800,196.633,348.363,237.408,149.988,255.804,274.225,99.967,253.954,196.779,177.225,139.950,322.888,219.371,142.417,252.992,111.592,283.592,302.717,259.921,236.013,187.171,269.721,403.742,289.613,256.758,144.188,142.133,174.417,
105,189.000,159.000,140.542,140.896,346.142,143.833,272.696,324.071,115.017,284.271,242.621,355.188,131.271,260.817,194.854,113.475,162.625,374.775,249.400,281.346,209.471,281.325,166.867,130.446,181.900,162.029,222.642,119.500,134.442,128.079,192.804,345.379,251.692,160.496,234.704,314.275,99.638,266.154,208.546,181.996,154.238,331.779,255.592,139.933,265.271,114.629,280.917,323.608,282.467,223.875,155.971,301.913,399.396,296.058,256.438,147.538,141.783,148.550,
106,208.100,149.500,120.346,116.608,373.575,184.813,278.308,319.050,122.892,271.304,238.329,341.463,115.121,237.867,179.379,121.125,170.088,367.038,247.063,251.058,227.967,273.179,145.433,149.817,181.808,185.796,228.075,138.500,146.900,130.817,174.867,342.671,274.263,141.463,211.833,313.867,110.763,344.508,224.279,199.346,125.400,358.029,211.050,158.175,237.529,115.017,252.708,302.446,293.146,267.375,162.067,315.200,387.288,282.267,219.267,149.063,141.254,134.788,
107,220.300,125.700,134.150,128.979,363.796,173.271,292.200,300.488,161.221,307.333,217.600,336.692,95.338,211.042,182.713,148.938,142.813,320.592,245.283,277.825,242.242,270.733,148.308,150.000,228.258,199.421,226.592,135.400,159.246,106.946,187.346,343.038,286.938,159.879,183.963,263.904,120.488,348.883,214.229,215.783,126.596,359.383,252.129,198.167,252.317,115.025,256.800,290.592,262.708,262.454,149.408,338.996,365.875,292.167,231.725,151.904,136.954,138.179,
108,240.700,127.700,125.971,64.471,335.517,161.088,278.767,312.025,182.033,318.792,188.183,315.050,90.950,238.908,166.342,172.138,142.008,301.375,260.192,299.633,261.888,284.063,151.188,149.238,234.163,220.746,241.608,129.000,148.233,133.742,220.229,340.696,297.792,162.554,230.754,263.583,136.321,324.304,253.633,216.171,127.317,369.317,232.925,186.842,245.975,116.133,279.783,308.754,245.217,244.413,146.629,328.213,378.800,321.117,231.275,163.750,137.763,131.988,
109,255.900,150.900,184.108,70.333,327.013,144.588,279.592,312.333,189.117,317.046,177.421,296.079,109.046,222.904,190.521,152.717,139.779,300.504,239.546,297.321,280.446,275.167,149.371,148.138,239.150,233.071,223.192,146.700,151.404,155.500,186.788,362.313,320.200,138.325,222.650,297.383,121.363,311.329,223.233,179.071,144.317,365.338,221.388,159.883,228.858,123.583,286.608,311.629,227.908,261.092,157.179,327.054,360.958,318.683,242.096,162.396,140.142,131.996,
110,287.800,158.900,169.429,69.846,343.792,127.842,290.604,302.200,152.129,323.588,189.088,296.492,117.146,243.725,209.458,171.254,136.238,326.596,210.242,337.917,259.883,224.046,150.996,149.204,250.908,226.688,217.463,159.000,156.971,168.938,193.667,374.371,318.121,172.413,250.138,324.104,124.179,282.842,208.979,197.075,128.675,363.646,227.229,145.704,244.396,139.167,293.329,323.229,225.471,272.083,184.829,311.833,345.758,299.833,234.583,159.675,144.496,147.100,
111,321.100,153.200,164.738,69.854,330.738,169.988,279.875,273.263,131.042,314.596,214.883,296.633,121.238,245.600,196.150,135.483,136.213,336.275,199.575,321.425,275.225,225.433,148.775,150.025,245.608,234.742,208.138,150.200,160.900,166.154,202.783,338.342,343.788,163.113,283.171,329.767,111.217,302.346,209.763,194.383,129.825,336.838,231.967,158.621,250.400,162.888,283.788,317.783,235.254,255.996,175.621,307.963,373.779,304.958,246.346,158.392,162.867,154.763,
112,395.900,154.500,161.300,71.171,343.038,174.442,296.508,270.833,102.675,298.804,195.938,298.842,129.492,215.608,158.033,170.025,158.944,326.217,253.025,344.283,263.600,250.175,151.450,149.621,244.988,205.088,224.000,173.200,152.358,180.246,182.888,343.025,420.671,161.733,289.492,328.125,93.929,261.029,230.225,235.121,174.292,319.496,231.829,191.179,269.867,166.200,304.383,321.179,258.817,256.758,156.354,294.871,380.425,280.221,287.467,166.738,168.425,168.750,
113,437.000,171.700,123.679,98.525,333.213,168.446,290.546,237.308,118.338,305.813,224.571,308.029,100.258,207.117,142.713,195.879,187.042,288.429,281.254,348.888,227.846,259.013,147.813,150.250,214.804,229.783,219.163,164.500,160.446,183.675,147.688,335.233,449.733,193.646,323.213,320.800,101.592,270.588,245.929,213.383,150.425,323.663,242.163,209.979,280.754,203.188,275.333,331.042,234.971,269.717,164.025,329.433,376.492,289.196,305.508,171.992,160.738,141.808,
114,407.000,134.800,135.654,115.688,335.283,152.058,263.400,176.788,138.229,301.158,247.421,308.129,90.427,216.921,168.267,225.250,144.538,259.646,305.196,333.833,183.296,280.304,148.333,149.129,239.079,230.071,228.575,211.900,137.683,169.254,186.692,368.671,467.921,211.683,313.846,386.867,118.642,278.296,239.238,184.163,145.242,324.358,210.317,182.825,322.921,189.558,263.571,362.075,212.467,264.700,146.329,350.633,361.663,294.642,322.017,183.121,177.158,140.258,
115,381.200,132.300,155.638,137.296,382.900,122.438,260.187,174.229,133.242,263.300,265.917,252.700,106.879,225.267,195.813,234.538,187.096,295.043,350.608,348.804,239.213,288.875,148.158,150.563,255.838,257.367,266.983,180.400,131.329,167.254,208.446,400.567,458.292,233.521,309.942,366.138,122.225,253.967,220.408,189.242,128.038,329.821,220.892,199.254,318.188,194.421,270.467,366.208,216.113,270.788,154.617,346.983,364.142,284.121,356.983,200.383,185.058,149.546,
116,377.300,153.000,183.679,160.371,383.925,165.496,258.254,186.463,135.433,285.938,248.704,245.100,128.767,230.342,193.475,240.283,190.517,264.500,344.608,332.492,267.271,282.875,148.646,144.679,255.133,258.817,278.871,179.400,163.579,173.779,206.121,394.092,429.996,193.158,304.554,335.208,126.021,243.658,276.596,196.858,178.113,320.267,235.967,204.583,297.788,177.621,257.500,384.154,209.858,272.271,157.533,350.763,377.958,287.096,321.675,201.483,182.829,150.267,
117,373.600,149.700,148.292,147.304,378.730,142.375,181.117,196.954,142.075,367.350,249.183,247.533,137.100,229.167,177.763,183.017,168.121,265.000,342.196,341.396,229.308,282.339,140.108,152.188,241.950,264.796,253.804,179.900,168.729,178.492,219.963,406.258,406.563,223.688,303.233,328.654,130.233,243.954,237.229,188.167,192.746,343.517,222.496,213.588,293.208,188.533,280.838,444.317,223.763,276.563,185.604,339.017,379.579,296.654,301.133,200.821,180.900,150.379,
118,374.100,163.300,159.625,139.513,364.133,144.733,183.863,190.792,134.258,374.238,270.646,246.392,128.750,256.388,173.588,165.983,214.825,261.271,326.550,340.804,176.370,267.313,129.275,155.838,264.675,254.604,273.004,164.500,161.604,192.300,252.029,409.750,414.125,219.792,337.721,327.338,109.713,201.792,244.625,189.267,202.088,336.504,235.550,187.696,275.913,170.542,271.279,418.225,229.533,291.825,162.246,306.529,384.408,291.463,300.821,214.367,181.754,157.913,
119,369.000,169.500,152.483,97.396,324.279,149.392,193.192,190.829,130.104,389.517,267.304,268.250,121.613,264.975,181.132,179.279,222.254,300.554,309.838,315.017,227.167,278.171,160.154,157.838,279.117,248.188,254.854,178.600,174.700,194.538,253.246,414.600,446.571,215.063,335.858,290.254,139.488,203.971,237.763,190.800,172.413,314.133,241.683,198.308,282.275,173.813,262.304,424.942,219.817,276.638,156.413,305.142,381.758,322.800,288.750,235.338,174.642,164.329,
120,374.500,161.200,145.865,99.025,315.108,151.204,200.192,201.650,116.221,398.021,230.475,274.304,111.833,248.991,220.408,229.967,222.354,294.971,308.671,278.787,233.258,272.133,219.463,158.983,246.900,236.308,274.813,178.100,169.088,206.871,253.388,356.325,463.754,230.775,329.625,308.746,147.242,239.404,251.454,196.088,171.225,317.563,242.862,186.496,255.583,175.088,232.613,419.067,238.592,278.363,147.058,303.254,362.746,345.921,281.108,268.575,201.888,163.879,
121,381.400,147.400,134.263,126.217,329.604,158.750,246.633,244.087,140.054,403.758,227.271,274.775,113.913,270.608,215.392,283.742,222.583,264.775,299.575,289.600,248.771,261.267,258.388,157.479,225.871,218.071,224.283,193.200,215.354,211.471,234.450,338.792,463.113,259.396,310.125,279.233,161.983,231.146,256.192,198.992,166.588,337.554,268.683,182.156,235.233,170.775,276.017,399.988,251.417,273.754,162.708,296.938,351.938,342.908,268.121,233.917,191.713,171.683,
122,407.000,153.800,136.525,129.425,330.496,155.542,300.971,277.021,142.529,395.196,226.625,275.458,126.546,259.733,237.692,270.117,222.142,289.013,313.996,311.038,227.904,265.067,247.517,150.450,266.767,226.229,249.763,212.200,192.692,214.708,245.825,352.346,472.500,238.842,306.929,286.704,159.258,215.196,233.171,203.563,192.192,382.533,267.658,221.708,225.108,182.933,262.583,405.325,232.383,253.696,172.675,285.258,350.225,335.100,246.975,242.983,191.313,162.642,
123,445.800,143.900,140.113,138.421,325.692,147.133,355.938,265.163,139.446,412.188,259.496,276.992,157.079,274.033,199.417,267.338,232.346,300.946,310.554,290.000,242.121,256.217,245.050,144.583,281.892,255.650,229.988,208.600,190.679,209.117,258.158,366.858,437.421,278.875,322.088,301.613,153.908,248.413,227.938,186.692,179.346,379.217,270.817,218.346,208.425,183.254,254.325,420.863,240.188,266.413,188.571,273.104,346.379,341.521,248.517,265.779,213.871,160.292,
124,438.100,153.700,134.029,130.575,316.667,144.417,419.254,272.450,154.513,402.946,277.975,278.729,163.221,272.692,189.671,279.221,257.704,321.208,310.717,310.763,254.400,235.196,263.929,177.875,308.696,250.871,253.225,201.500,206.338,205.725,238.763,326.292,410.900,301.658,324.063,301.828,142.775,244.975,219.463,189.533,187.675,364.504,283.796,184.404,202.254,197.992,271.083,404.100,225.804,295.538,192.396,256.129,340.933,329.271,250.663,267.550,230.075,169.958,
125,415.100,169.300,136.988,139.792,303.888,134.821,452.200,269.208,146.396,402.238,291.917,300.508,161.392,286.796,233.983,230.646,274.338,340.879,303.300,299.408,204.100,237.117,221.817,197.913,288.521,244.704,249.400,200.600,228.771,216.896,256.529,335.717,397.525,310.867,315.192,304.342,134.400,250.883,225.417,221.908,191.625,318.396,293.950,161.292,215.042,192.733,269.658,419.954,233.213,285.133,175.467,260.283,349.917,354.013,239.213,269.163,225.996,180.558,
126,403.000,199.200,126.971,138.213,304.846,171.013,494.433,271.617,120.183,405.288,262.842,303.183,141.267,298.663,226.442,239.146,265.821,338.938,322.046,271.846,260.600,264.654,252.292,193.038,257.483,226.092,230.208,203.300,214.317,228.808,261.946,330.542,397.288,323.508,313.804,313.921,149.713,208.750,255.754,249.704,198.271,296.463,279.525,198.642,242.383,170.650,258.442,389.458,225.550,326.742,171.904,248.458,386.196,367.417,235.050,270.471,226.367,213.525,
