day,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
119,269.700,47.500,12.625,2.400,187.279,13.654,47.208,45.383,5.639,241.142,122.329,136.304,0.0,116.229,37.127,35.175,76.650,87.392,56.729,126.929,73.942,117.225,16.579,0.0,93.558,82.425,96.292,95.100,81.421,97.813,83.863,189.638,236.075,83.546,139.371,90.754,0.0,135.808,141.796,88.521,79.438,101.283,93.858,99.079,99.525,99.479,99.467,219.788,95.567,100.950,99.421,119.954,169.621,146.179,118.329,133.692,119.700,119.858,
120,277.900,39.300,8.630,2.400,169.363,11.358,54.375,55.400,2.417,252.642,85.788,142.942,0.0,106.005,73.633,80.054,78.021,86.946,41.083,94.204,85.771,102.529,59.700,0.329,112.833,70.838,108.654,93.600,83.746,103.625,83.688,170.188,250.388,80.175,110.113,119.196,0.0,94.242,134.604,89.400,81.388,100.479,93.942,98.863,100.696,99.329,99.550,210.988,99.796,100.892,99.204,118.621,153.967,166.954,117.829,132.696,132.525,119.983,
121,283.900,27.100,2.417,2.400,181.733,18.692,99.850,96.530,2.450,257.125,83.200,144.083,0.0,123.683,68.333,131.879,79.967,51.613,41.575,91.350,94.675,93.738,86.058,0.254,97.692,66.179,79.542,103.000,97.583,107.400,83.696,179.408,250.729,78.017,96.533,118.500,0.0,90.633,128.517,92.696,80.517,117.154,92.688,99.292,101.296,99.500,99.575,182.729,99.542,100.083,100.408,112.063,141.821,165.238,117.125,132.683,132.242,127.904,
122,308.600,33.600,2.475,2.400,181.900,15.358,152.558,128.088,2.413,247.238,83.763,143.771,0.0,115.713,89.567,117.817,79.629,74.513,45.571,113.613,84.963,111.642,80.796,0.0,87.875,70.429,97.117,110.300,105.054,107.667,83.354,167.450,255.138,74.738,93.954,112.758,0.0,109.133,93.117,93.433,77.558,159.800,92.800,99.804,101.413,99.663,99.600,165.950,99.538,100.825,100.096,100.408,147.217,160.658,116.196,133.221,130.754,118.804,
123,343.800,30.100,2.400,2.417,177.129,8.850,207.367,126.483,2.463,264.483,114.588,143.771,16.900,133.946,52.504,115.183,87.267,89.613,40.733,92.683,95.783,93.633,77.792,0.0,84.367,89.942,88.608,111.000,92.004,106.333,79.892,149.833,226.563,74.392,97.550,104.238,0.0,112.642,87.692,94.196,76.346,152.938,93.238,100.054,101.292,99.508,99.617,186.238,99.496,100.575,99.288,100.333,147.496,155.671,117.258,133.150,131.408,116.400,
124,336.800,40.600,2.400,2.417,177.488,2.400,272.479,139.163,14.821,253.558,147.175,144.829,21.675,126.129,44.058,127.900,111.104,108.625,34.092,111.296,98.771,83.967,87.492,31.575,112.863,86.917,99.113,106.900,101.133,105.125,79.529,141.692,210.263,87.054,97.354,95.254,0.0,94.558,101.496,93.050,75.196,140.808,93.971,100.588,97.929,99.513,99.533,176.117,99.896,100.338,99.325,100.100,134.417,130.996,119.775,132.667,132.708,126.063,
125,314.700,48.100,2.404,2.400,155.471,3.079,308.283,135.638,14.842,253.071,159.342,167.058,19.979,136.992,85.033,80.350,131.704,129.033,24.592,96.717,69.117,81.271,68.892,44.767,99.654,86.246,89.179,106.300,106.438,110.400,79.279,129.988,193.942,90.879,94.654,95.071,0.0,99.096,110.546,90.163,65.138,101.217,95.875,101.088,96.050,99.629,99.346,192.075,98.738,105.079,99.083,100.925,138.150,147.817,119.896,132.908,133.154,134.017,
126,306.400,93.500,2.400,2.400,156.683,29.042,365.567,121.917,2.446,257.563,132.225,172.321,0.0,147.763,78.113,89.275,119.900,134.908,47.283,63.096,92.117,127.817,88.738,41.963,89.708,66.525,76.779,107.800,108.721,114.792,79.658,136.513,181.617,105.113,97.483,82.458,0.0,149.042,93.650,87.950,64.920,94.967,97.463,99.283,101.150,99.154,99.167,168.571,97.438,131.125,99.150,101.088,178.571,161.004,120.263,132.192,132.833,148.238,
127,302.100,142.100,2.400,6.450,158.404,61.042,403.063,92.508,14.092,269.983,131.408,186.571,0.0,114.138,111.717,108.550,121.838,103.863,52.533,69.738,115.600,105.521,92.438,14.908,83.104,89.021,80.871,111.100,118.817,113.296,79.938,127.796,194.342,135.792,96.708,80.863,0.0,152.879,97.217,88.313,66.646,95.521,97.142,95.821,100.954,94.558,99.638,173.983,96.096,106.542,99.442,100.242,233.717,189.892,119.942,132.592,132.996,148.271,
128,286.500,179.000,2.400,18.488,187.183,52.550,407.738,91.446,15.342,276.383,125.071,199.192,0.0,121.850,116.325,136.700,117.567,85.392,41.858,64.646,91.729,103.454,80.858,17.371,78.742,80.804,84.533,118.200,120.471,105.017,81.171,105.467,190.479,143.254,96.383,79.533,0.0,146.946,99.742,95.217,72.688,96.521,97.363,96.667,99.546,89.154,99.617,154.692,94.646,104.504,99.938,100.054,252.950,203.354,119.467,132.946,132.750,147.996,
129,267.300,210.400,8.467,13.258,212.921,49.771,412.333,118.642,12.517,280.221,126.429,203.729,0.0,127.142,122.446,146.504,74.621,95.846,56.029,89.217,84.688,127.158,89.000,35.071,106.213,90.033,93.313,118.400,125.575,104.325,84.825,101.713,190.179,142.650,97.116,88.125,0.0,143.900,102.646,94.071,77.758,92.358,94.471,102.388,97.889,83.229,99.479,128.125,96.833,103.763,99.879,104.129,259.496,202.146,119.925,132.563,132.796,148.013,
130,267.300,256.900,26.163,9.713,233.963,49.600,421.900,159.808,34.629,275.358,121.833,222.646,0.0,122.004,106.229,139.300,40.071,119.375,68.079,74.325,77.513,130.858,92.396,40.817,102.079,90.479,96.150,113.800,127.463,104.192,87.696,109.750,183.804,144.129,96.738,86.196,0.0,100.054,155.771,94.171,81.813,94.563,92.383,101.933,94.713,77.508,99.517,114.583,104.771,100.508,100.329,105.229,251.396,213.738,119.433,132.996,133.204,148.071,
131,278.900,254.200,34.700,13.992,254.654,49.217,429.029,205.858,16.233,231.125,116.313,245.583,4.483,129.004,146.225,137.075,69.058,119.538,68.950,107.596,99.225,131.638,84.842,45.346,108.538,98.229,108.992,98.100,133.475,105.675,87.538,91.671,169.258,115.471,93.646,84.913,0.0,92.492,148.967,93.583,87.925,90.988,94.483,100.042,91.804,74.388,99.758,129.204,139.179,100.663,100.413,125.608,244.638,227.450,117.913,132.996,133.029,148.196,
132,256.500,202.100,96.767,8.646,276.213,27.392,434.129,206.979,4.117,226.763,130.513,264.529,6.829,115.817,146.321,118.617,86.167,125.058,67.438,139.213,101.521,142.529,83.771,60.317,110.350,83.533,92.488,113.800,124.392,106.529,88.392,86.663,232.054,108.279,94.183,79.113,0.0,93.108,95.379,89.058,90.021,85.071,97.238,97.058,94.117,80.696,99.567,119.250,143.658,114.775,99.783,108.300,253.871,256.604,117.854,132.696,132.846,148.354,
133,269.700,213.500,81.238,8.558,286.367,49.400,433.796,200.625,2.413,185.113,185.858,269.092,9.938,113.825,91.508,130.508,83.129,102.371,71.417,101.392,86.967,141.667,88.038,78.029,108.604,69.513,79.079,112.600,110.588,94.425,90.963,81.117,292.033,107.142,94.246,81.600,0.0,91.596,99.333,90.554,91.942,84.467,97.763,110.604,100.488,89.500,101.683,133.871,129.788,115.767,99.333,100.675,246.033,271.546,117.633,133.229,134.788,148.271,
134,295.300,263.900,72.975,8.383,287.138,44.346,436.058,201.525,3.083,176.175,186.021,262.417,0.0,87.504,93.154,106.921,85.833,117.096,119.875,107.967,88.242,120.417,90.483,55.342,90.563,61.746,89.896,114.200,108.767,96.154,90.358,82.975,281.608,125.063,94.688,80.183,0.0,134.642,144.200,92.800,91.496,84.242,98.846,97.388,99.938,89.433,129.179,118.204,142.917,100.683,99.300,99.950,239.646,268.329,117.671,132.533,133.000,148.471,
135,315.600,241.400,54.283,8.479,300.675,19.083,433.525,201.925,7.404,173.788,209.883,267.725,0.0,112.900,87.883,88.371,76.342,159.879,119.929,89.042,89.183,134.838,94.254,51.792,66.750,74.213,86.092,112.200,129.696,89.021,89.363,105.717,250.321,128.396,95.042,91.321,0.0,124.771,142.096,95.017,91.033,82.492,98.250,97.458,99.738,87.167,153.246,100.371,145.829,111.846,99.396,99.921,234.975,284.792,119.404,142.383,133.021,148.800,
136,326.400,189.700,43.713,10.529,304.613,71.258,423.804,215.071,2.829,172.875,229.758,266.200,0.0,140.533,90.558,89.346,78.267,167.342,120.467,130.804,78.575,132.958,83.783,42.379,92.342,75.071,91.733,115.800,133.913,87.663,89.817,127.717,228.363,107.954,92.783,88.125,10.558,118.900,146.154,92.533,89.433,79.604,99.018,97.117,96.458,84.363,213.083,123.829,137.271,102.988,100.092,100.896,234.467,310.521,115.354,139.804,132.867,148.933,
137,324.900,192.300,74.579,19.254,296.000,71.442,406.521,270.263,18.650,155.008,276.125,261.958,0.0,137.392,77.096,87.229,54.104,176.767,122.550,153.558,85.125,125.217,84.521,40.642,91.058,69.683,109.546,114.800,146.317,85.267,90.879,102.404,258.338,110.367,93.996,87.275,49.542,115.792,148.613,93.571,89.000,76.975,98.425,95.621,92.433,81.054,234.704,113.225,107.600,123.896,100.513,100.096,230.121,294.667,112.629,133.154,133.096,148.900,
138,322.600,176.000,87.596,55.604,296.438,96.213,362.533,302.696,26.525,195.029,274.238,264.100,0.0,139.746,102.421,110.825,53.800,195.038,121.058,158.913,77.263,117.354,93.150,49.342,84.304,80.908,86.317,106.300,149.896,87.104,90.688,112.425,278.633,123.808,94.229,78.392,49.788,86.029,99.904,94.742,89.208,119.288,98.113,104.504,85.267,74.604,240.767,112.504,119.300,144.963,99.571,99.704,230.692,298.029,120.913,132.767,132.863,149.075,
139,325.900,160.000,94.213,30.675,296.800,163.975,345.079,320.304,32.267,201.783,246.808,239.696,0.0,156.833,103.279,100.867,81.096,175.708,119.658,143.438,82.804,107.613,82.692,64.042,85.375,64.400,117.346,109.900,138.496,85.371,92.679,152.496,288.546,109.675,94.538,79.492,49.575,85.379,101.088,95.033,87.229,145.863,98.058,150.821,90.338,79.550,248.904,140.104,119.975,154.988,99.158,99.600,223.688,295.704,118.025,133.008,132.963,148.971,
140,317.700,152.900,100.863,38.825,295.454,178.392,331.913,324.554,26.221,187.958,219.292,231.888,0.0,102.913,105.413,96.417,65.596,158.346,119.557,152.267,83.067,129.267,82.421,58.388,102.617,66.196,125.408,105.200,141.821,89.358,95.879,201.633,308.125,114.271,96.042,80.763,49.463,82.038,153.383,95.963,85.038,152.600,98.200,192.846,118.808,90.217,253.725,155.742,110.846,163.067,99.250,99.713,210.700,285.263,113.583,148.263,133.038,149.021,
141,297.100,160.800,142.808,43.475,295.504,205.425,331.688,325.658,26.725,178.754,218.133,224.096,0.0,67.117,87.938,72.646,64.925,197.275,114.725,137.508,83.075,119.075,58.763,66.475,82.979,48.117,140.342,109.900,130.167,89.304,96.208,231.463,301.446,124.154,94.166,95.408,49.658,83.442,146.921,95.908,85.471,155.604,97.891,202.908,130.538,99.233,258.654,140.071,99.546,145.196,98.946,99.896,205.421,290.121,112.571,148.563,132.529,149.379,
142,306.400,173.800,157.717,70.358,295.813,210.017,340.538,329.967,7.429,175.513,219.000,216.067,0.0,103.196,100.196,86.604,58.788,165.746,119.633,137.267,81.300,127.125,51.450,77.583,85.733,47.108,130.271,116.800,145.288,89.346,96.258,213.142,283.396,103.942,92.958,92.371,48.775,115.137,97.550,95.867,105.812,155.738,98.050,222.325,139.046,99.471,254.454,144.417,98.504,129.629,99.221,99.533,200.233,293.404,113.267,148.796,132.375,149.763,
143,310.800,178.400,184.946,134.850,296.208,229.763,320.371,335.738,29.104,167.733,213.263,217.150,0.0,135.296,88.008,106.075,68.717,137.617,119.325,146.350,88.533,138.104,23.275,49.942,88.158,63.596,145.842,124.200,137.133,89.238,96.488,182.083,286.425,108.192,93.217,87.888,49.250,150.871,96.296,96.571,85.233,159.938,98.579,231.329,116.900,99.413,264.371,128.388,103.242,138.000,99.692,99.992,201.896,282.267,111.813,148.608,132.121,149.650,
144,299.900,179.100,261.117,151.408,295.129,234.842,305.146,345.979,7.008,165.658,164.696,213.767,0.0,166.163,124.146,104.479,53.975,162.483,119.025,162.142,84.000,119.038,25.125,33.363,81.125,69.100,141.825,106.000,136.104,89.417,96.846,161.575,308.279,117.517,92.683,79.088,35.563,151.396,137.883,98.542,85.171,166.438,98.958,218.000,103.242,99.508,268.963,148.133,98.867,156.067,100.146,100.538,212.438,291.108,114.908,148.946,125.842,150.092,
145,297.600,183.300,313.371,168.529,295.488,258.425,285.050,355.667,11.988,190.533,187.529,210.117,6.958,166.513,136.854,150.854,73.621,160.617,118.992,162.204,90.788,100.638,45.238,53.113,69.196,80.004,149.508,93.400,127.529,90.117,96.058,217.704,264.504,143.117,92.167,80.313,49.675,137.604,134.488,101.363,85.658,168.192,98.204,193.275,134.050,99.408,274.988,143.763,97.338,162.875,100.283,99.708,240.750,270.546,112.496,147.029,132.508,149.863,
146,298.400,165.800,308.171,156.504,302.808,278.821,305.400,355.004,9.221,197.367,201.258,207.604,49.104,155.704,132.129,98.858,53.946,185.908,119.013,159.042,91.467,104.075,56.308,71.767,85.833,85.792,155.871,96.000,129.213,90.554,96.821,201.754,244.900,112.613,112.163,80.125,49.829,92.667,94.696,100.954,87.225,149.421,95.583,189.763,149.363,99.300,274.208,126.279,95.592,152.433,99.888,100.179,246.833,255.808,113.692,148.167,132.600,149.517,
147,295.700,162.700,312.338,156.108,299.913,279.238,320.258,333.725,2.475,190.150,200.404,207.313,43.213,139.550,96.625,93.883,107.404,174.946,122.696,165.300,89.842,111.075,31.475,71.763,87.254,36.446,152.942,112.100,120.129,83.796,96.917,210.700,234.888,160.275,143.508,88.108,49.625,93.058,101.825,99.908,89.254,163.442,92.471,178.967,149.517,99.379,280.458,135.429,94.713,169.333,100.083,100.483,240.763,257.079,114.496,138.100,132.454,149.221,
148,284.200,170.300,267.458,161.000,276.825,279.283,341.088,329.833,2.692,220.929,194.729,202.092,19.813,96.483,108.671,88.421,149.046,205.000,150.075,96.625,87.763,136.171,45.779,51.646,76.096,38.054,158.571,114.600,128.254,76.029,96.892,186.892,241.588,183.975,156.767,87.954,49.767,102.917,130.458,98.238,89.254,160.738,92.321,167.942,149.579,99.558,274.600,99.775,93.204,169.942,99.533,101.271,230.658,258.088,112.688,141.892,133.000,149.183,
149,287.900,191.800,291.350,186.558,208.338,278.208,364.954,328.275,7.679,240.067,196.188,208.738,0.0,71.833,99.600,124.129,149.654,164.979,150.000,101.517,95.892,147.475,47.942,34.279,77.888,59.788,134.425,110.800,136.696,75.767,96.379,205.821,254.888,208.063,143.750,89.133,49.658,129.163,103.583,99.617,89.183,169.258,96.383,193.596,149.392,99.546,283.413,99.642,90.525,157.396,99.200,100.863,224.350,248.446,116.313,135.979,132.679,149.046,
150,320.800,202.400,303.442,176.804,201.754,266.775,368.554,328.267,8.954,259.288,195.883,205.088,0.0,117.475,109.392,123.513,179.042,179.479,150.475,120.183,95.458,165.900,54.883,0.171,68.675,80.583,120.458,109.000,129.054,74.979,93.458,215.088,231.517,210.371,132.267,80.208,49.671,125.463,139.663,101.742,90.142,179.042,97.742,211.792,148.567,99.625,292.704,99.525,92.667,156.858,99.833,100.796,237.692,241.533,117.275,149.292,132.817,149.250,
151,350.500,236.000,297.721,177.275,209.358,255.850,367.321,341.804,11.683,242.775,195.108,204.100,0.0,102.346,97.196,142.717,182.163,140.963,151.171,132.558,89.717,183.221,28.750,4.367,67.717,87.767,118.229,103.500,132.875,75.154,89.746,231.113,243.538,203.492,123.954,81.108,49.496,119.854,140.504,105.017,91.392,144.233,98.313,203.108,148.708,99.613,293.050,99.442,98.433,136.742,100.433,100.113,263.796,215.313,117.838,149.100,133.138,148.375,
152,367.000,236.500,289.092,176.192,224.804,254.717,369.450,367.908,20.575,224.367,199.396,204.825,20.796,112.342,102.379,157.950,208.458,117.683,150.421,154.413,75.413,194.688,30.021,36.725,71.513,94.104,108.875,93.400,127.758,75.650,86.963,221.067,258.846,210.317,130.817,81.433,49.292,131.908,130.792,104.204,90.413,128.267,96.971,198.317,149.288,99.579,290.050,97.738,99.071,127.704,100.079,99.692,270.121,178.504,119.825,148.750,132.958,148.054,
153,372.600,233.700,291.246,176.238,237.971,256.321,368.638,385.758,14.471,219.188,224.921,202.692,28.188,107.896,89.538,140.096,211.471,117.900,150.992,163.696,82.196,219.488,32.350,64.692,84.854,100.850,108.771,93.700,128.538,75.146,87.071,255.946,283.221,203.046,138.096,81.117,49.592,174.000,107.588,97.379,93.371,103.329,94.842,200.092,149.526,96.604,284.763,95.404,98.150,147.021,99.042,98.913,274.913,208.088,115.846,186.842,132.850,149.592,
154,375.000,228.200,308.829,176.804,242.471,267.100,366.592,393.838,2.400,226.642,229.721,198.296,26.679,55.217,68.596,146.600,201.954,104.638,150.600,168.679,76.854,224.246,48.583,78.683,77.275,126.446,108.400,91.500,124.704,76.096,86.808,227.517,324.038,209.075,156.246,84.117,49.396,140.013,144.804,101.042,95.746,102.175,96.288,207.483,149.533,97.492,282.346,94.508,97.992,126.708,99.571,98.854,280.154,161.763,124.504,220.163,132.854,150.121,
155,379.400,229.500,345.513,175.242,244.196,259.467,356.579,389.433,23.808,223.571,241.646,188.846,19.579,57.013,28.533,156.629,201.600,141.054,151.208,166.571,100.063,215.413,38.704,70.825,48.325,119.300,107.900,93.600,133.104,76.138,86.583,192.933,334.575,185.871,155.554,84.783,49.308,184.425,142.917,94.746,95.950,109.529,97.383,202.721,149.496,96.267,287.479,94.508,99.475,118.488,99.996,99.750,258.121,159.788,130.804,207.500,132.763,150.275,
156,378.700,239.500,378.233,174.329,238.733,260.300,341.117,390.508,41.013,264.617,224.338,179.788,0.0,72.604,74.571,131.738,193.783,108.983,151.042,139.067,76.892,171.692,44.471,63.783,61.250,115.429,116.742,96.400,120.567,76.150,85.742,195.083,324.213,162.825,145.808,102.671,49.638,207.983,91.883,93.446,96.883,120.300,98.492,199.579,149.738,103.763,289.821,96.463,98.617,114.183,99.600,99.958,261.196,140.517,116.708,163.638,133.071,154.046,
157,381.900,253.600,387.279,222.063,232.538,259.908,339.592,402.254,4.908,269.650,222.871,162.029,2.475,89.396,103.188,143.250,226.825,133.433,150.838,159.238,55.671,140.204,58.250,58.704,92.279,124.808,117.067,96.800,111.383,75.863,86.721,204.329,311.933,156.975,154.742,93.875,49.750,207.558,90.100,92.850,97.129,135.138,98.946,201.179,149.329,125.942,295.992,99.079,96.496,107.242,99.392,100.204,250.933,141.183,120.608,150.738,132.292,193.696,
158,388.500,253.000,409.475,234.271,236.533,259.613,343.558,402.942,22.608,271.629,232.538,145.554,6.775,93.321,87.300,126.821,211.125,137.200,150.971,130.796,60.033,138.921,62.063,61.138,75.292,142.592,114.708,87.000,110.021,75.888,90.708,224.358,315.308,148.267,130.942,88.304,49.671,165.929,134.054,93.754,99.025,148.729,98.621,198.817,149.529,121.125,291.904,103.046,95.296,100.704,99.629,100.279,239.350,124.463,116.204,151.642,132.517,175.642,
159,387.200,238.300,447.538,243.354,238.421,251.575,351.458,406.950,34.729,267.692,235.529,163.950,11.283,114.867,40.238,133.517,232.438,108.579,151.008,143.575,87.217,132.258,61.638,63.133,82.400,132.588,115.808,76.000,121.404,75.517,91.258,209.671,318.554,112.738,141.096,87.758,49.650,182.638,130.004,95.571,96.842,144.408,98.821,173.979,157.900,151.517,292.317,127.913,94.846,100.204,99.013,99.800,237.275,120.154,116.417,149.771,132.471,196.225,
160,387.600,243.600,448.008,276.238,242.342,259.238,364.788,415.875,31.533,262.600,231.375,160.471,17.367,141.950,33.104,149.908,242.067,105.733,151.029,128.152,74.883,129.592,49.246,40.254,100.717,148.333,120.021,86.700,122.971,74.913,93.954,235.504,321.188,124.225,128.500,86.615,49.363,154.788,88.404,98.442,96.614,149.379,99.188,162.342,164.583,169.229,296.525,115.254,96.138,100.021,99.617,100.033,229.313,120.308,117.638,149.904,132.204,213.129,
161,390.600,248.100,465.725,284.863,239.479,249.742,364.171,423.429,2.400,266.021,217.413,158.438,12.796,169.904,28.921,155.058,265.800,88.292,150.067,105.713,85.183,113.963,52.533,58.658,73.133,151.650,114.954,92.900,120.467,75.571,93.442,254.242,306.938,103.563,130.688,90.825,49.275,118.460,88.842,97.913,92.750,148.613,98.467,130.163,146.625,177.575,287.813,142.071,98.246,100.350,99.704,100.713,239.263,120.213,115.800,149.446,132.225,223.133,
162,389.700,273.400,466.500,287.050,226.079,226.029,361.125,421.688,18.392,258.696,217.588,177.608,7.671,151.533,48.300,167.263,261.025,89.138,151.275,106.950,85.492,105.400,46.871,64.133,44.942,137.333,114.292,98.500,115.121,75.463,93.121,258.892,333.633,104.488,114.817,79.508,49.263,151.163,141.100,97.821,88.729,144.708,98.213,124.833,101.521,190.488,285.879,128.550,99.558,100.533,99.792,99.221,221.696,120.596,118.175,132.913,132.388,234.650,
163,389.700,285.000,465.113,294.025,239.133,199.183,357.158,423.896,8.579,269.396,213.833,172.279,0.0,141.333,65.175,150.663,247.533,83.429,151.454,94.225,82.496,106.308,14.225,22.546,85.108,130.367,118.044,101.800,117.158,74.717,93.208,246.329,338.371,101.746,106.967,80.533,49.092,116.792,144.271,98.896,89.650,136.258,98.017,172.308,99.975,195.138,283.992,131.388,99.325,101.425,100.021,99.258,218.217,120.858,118.946,148.500,132.613,239.371,
164,393.800,282.200,462.983,305.171,238.817,179.088,357.250,424.708,17.650,277.050,192.808,146.079,8.121,131.683,51.329,161.938,234.392,92.217,151.942,105.058,72.771,96.079,0.0,2.013,110.192,133.571,115.360,92.800,122.904,74.888,93.763,245.921,344.521,99.883,89.758,83.071,49.125,118.429,95.213,99.054,94.288,136.154,98.592,202.496,99.717,148.438,280.554,148.246,99.600,100.771,101.021,99.558,179.888,121.413,119.342,142.888,132.800,247.683,
165,397.600,273.800,461.621,305.600,240.313,176.654,362.308,425.317,16.896,305.283,179.971,126.463,11.013,128.279,44.242,146.750,226.942,148.321,142.921,98.546,66.150,89.263,0.0,14.533,75.488,148.192,115.058,80.500,115.396,75.288,94.521,244.458,352.442,98.171,114.158,82.621,48.742,97.754,96.196,100.283,94.958,139.107,99.571,190.233,99.550,107.896,279.592,155.958,99.796,100.000,99.583,99.579,215.925,120.608,119.358,133.233,132.163,235.233,
166,384.500,264.100,462.533,297.654,239.542,165.188,357.604,424.300,14.579,305.242,155.933,139.508,5.854,125.296,42.025,149.729,210.921,199.433,122.217,147.179,58.963,83.025,0.0,0.158,76.475,123.671,113.904,73.300,108.588,75.292,94.529,241.658,363.904,93.679,88.404,82.924,48.888,105.771,154.263,100.392,94.592,148.671,99.242,168.746,99.667,111.538,292.746,136.692,99.696,100.321,99.379,100.275,211.500,120.429,118.883,138.529,132.442,236.183,
167,356.000,242.600,464.638,307.004,237.563,168.692,356.117,422.425,2.438,328.621,160.529,138.842,28.950,145.550,15.021,142.613,185.292,207.833,122.496,114.267,58.733,88.596,0.0,6.608,55.113,107.888,107.463,79.100,102.163,75.588,93.158,228.229,350.650,97.267,116.017,82.288,2.067,102.763,152.158,101.458,96.433,136.879,98.421,121.308,99.479,149.917,303.108,134.946,96.246,96.875,95.629,100.821,179.033,96.775,96.650,135.221,97.192,240.463,
168,350.500,220.400,465.417,306.450,218.946,188.363,356.858,429.096,2.488,355.442,159.096,147.825,26.450,89.733,0.0,138.004,156.442,224.996,123.088,144.800,70.321,97.350,0.0,9.329,68.729,113.492,105.254,77.700,105.971,75.254,89.096,249.079,344.163,94.154,154.296,101.950,0.0,121.704,93.092,100.192,91.729,125.663,98.321,121.938,99.533,172.671,300.704,114.429,95.067,96.017,94.554,96.763,143.321,95.442,95.229,98.288,95.054,232.500,
169,357.300,211.200,465.996,301.583,205.083,200.333,357.450,430.167,10.013,394.579,163.458,141.458,9.554,90.525,20.346,155.783,158.383,201.504,99.550,168.104,53.671,92.683,0.0,12.179,33.538,126.854,92.792,84.300,107.313,74.763,89.013,240.383,334.475,93.200,134.538,108.667,0.0,108.304,93.267,99.075,92.304,110.346,98.188,155.521,99.621,166.738,284.925,116.388,89.600,90.125,87.721,73.113,141.608,89.642,95.075,103.763,95.138,238.467,
170,363.500,209.400,467.050,288.004,199.608,190.033,356.883,433.250,5.583,406.763,169.825,153.488,0.0,76.188,25.225,176.546,164.417,190.688,63.475,177.196,71.017,89.379,0.0,9.171,6.650,101.625,91.342,87.200,110.354,74.854,88.775,242.271,309.304,93.604,117.929,105.721,0.0,147.642,146.163,94.446,92.038,96.668,98.188,187.938,99.746,142.921,261.025,137.733,95.838,96.100,83.050,95.704,151.496,95.829,95.288,96.138,95.175,238.842,
171,368.700,203.100,468.246,276.892,168.746,196.508,356.992,437.867,7.625,419.200,183.133,159.575,0.0,110.571,31.967,195.042,186.492,199.279,69.675,181.413,53.658,75.683,0.0,0.904,39.679,92.492,90.308,86.600,103.729,75.104,88.996,227.283,294.967,93.858,117.875,102.283,0.0,163.629,150.496,97.404,92.104,101.125,102.408,167.567,99.763,99.521,258.446,157.733,100.646,101.396,75.504,95.154,125.833,100.650,95.338,101.567,95.721,220.629,
172,369.200,210.200,468.079,275.696,121.738,196.017,335.683,436.488,34.242,428.075,174.467,155.017,0.0,93.588,42.854,165.058,188.679,180.213,76.992,173.500,59.721,51.200,0.0,0.0,44.838,101.221,91.629,78.500,100.458,69.896,90.150,197.050,277.071,94.363,124.583,101.838,0.0,157.083,93.658,95.608,87.271,101.804,92.300,141.008,90.838,107.421,258.504,171.725,94.183,95.196,73.658,94.800,123.925,95.121,95.217,99.925,95.575,222.808,
173,372.000,217.600,457.846,276.588,121.800,194.258,312.183,437.529,14.038,428.333,155.108,157.163,0.0,89.475,30.271,114.450,189.492,181.233,78.208,155.642,55.729,30.071,0.0,0.0,33.529,94.371,87.442,73.100,101.038,72.433,91.967,164.033,276.633,94.554,108.908,100.550,0.0,133.279,95.900,99.833,85.483,101.458,91.704,111.821,93.779,149.188,266.304,161.133,89.046,90.650,67.796,95.396,117.458,89.492,95.225,102.646,95.842,207.663,
174,372.200,215.600,458.925,277.408,122.358,185.646,301.779,422.700,7.242,427.017,150.308,164.883,0.0,76.271,5.496,128.829,190.396,225.854,99.021,172.063,35.100,35.963,0.0,0.292,21.038,93.604,65.196,84.300,102.463,72.321,94.346,121.542,249.954,93.038,117.996,80.292,0.0,98.163,152.079,73.254,90.771,101.517,91.325,125.863,99.342,164.213,260.658,150.946,95.658,95.113,75.333,95.258,96.825,95.717,95.096,108.971,95.588,197.750,
175,369.600,191.100,462.908,278.846,136.258,185.171,307.763,395.442,2.500,421.246,162.846,173.675,0.0,70.238,0.0,139.342,174.442,209.575,77.767,156.454,21.142,62.783,0.0,19.442,18.083,97.196,74.704,87.900,106.100,63.783,93.771,103.754,221.313,102.329,131.000,81.283,0.0,112.533,145.600,50.650,92.629,101.563,78.900,88.104,99.013,155.433,292.771,168.825,100.629,100.488,85.896,95.442,101.679,101.538,95.267,108.683,95.408,201.658,
176,364.000,181.700,460.713,276.417,148.571,183.504,309.558,375.433,6.246,421.833,172.346,189.133,3.283,42.183,0.0,147.346,160.804,174.571,55.583,142.258,22.650,65.217,0.0,21.875,0.0,87.346,84.542,84.100,102.421,63.767,94.013,114.796,199.779,88.296,112.821,84.308,0.0,93.629,139.825,50.350,92.900,90.075,91.904,108.525,97.658,145.717,294.788,158.367,94.546,95.208,93.833,95.367,96.213,95.075,95.329,107.163,95.213,196.904,
