day,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
245,133.938,86.771,105.933,117.504,141.979,80.288,97.108,119.463,235.613,83.588,89.363,81.075,107.000,125.233,135.467,150.867,117.296,87.788,91.554,97.492,132.171,108.417,100.138,107.563,75.113,113.088,63.000,93.104,144.704,142.533,150.696,166.021,102.946,79.171,97.488,95.129,135.871,97.192,73.450,91.671,92.667,84.183,96.458,121.696,145.325,88.992,97.767,94.196,88.546,126.658,101.696,89.725,101.700,95.521,113.013,
246,120.017,110.271,113.575,96.458,119.279,77.783,134.779,146.363,231.358,93.029,92.488,71.433,122.483,135.950,119.563,129.258,122.825,82.113,126.204,91.042,140.800,96.913,87.267,109.050,84.979,104.521,62.158,82.129,97.138,150.558,118.050,151.517,120.396,83.975,95.263,86.308,157.958,90.338,88.654,92.833,113.325,84.592,80.992,101.967,103.000,91.446,100.717,105.538,90.158,93.725,96.992,105.829,117.679,93.504,94.988,
247,121.388,109.246,104.825,122.596,102.354,94.763,154.233,128.200,208.121,88.771,91.017,84.579,108.708,117.725,105.308,121.975,94.846,90.363,150.454,102.292,113.683,78.396,94.013,113.708,87.317,98.388,61.767,83.354,135.471,132.563,104.188,174.546,101.325,77.067,120.671,98.521,107.263,74.808,97.288,90.063,102.163,78.617,62.013,95.733,93.292,92.625,111.088,100.808,85.225,103.854,103.842,98.779,102.304,80.804,92.275,
248,118.788,110.942,79.571,110.550,117.450,86.567,143.117,119.021,145.938,69.858,147.417,105.992,107.775,116.375,96.892,104.250,104.225,89.496,141.683,89.392,100.900,101.071,95.192,127.817,77.775,80.629,60.771,98.696,126.221,147.571,92.904,108.904,90.217,86.683,104.363,89.654,84.475,83.117,99.888,107.346,102.321,65.242,62.546,114.204,114.408,93.925,101.125,78.979,81.163,107.450,97.663,92.250,97.058,80.404,86.288,
249,126.021,110.392,63.525,97.758,157.608,102.183,148.846,96.596,125.533,103.050,228.192,112.438,113.742,106.050,88.975,105.571,115.838,115.592,119.779,78.154,94.038,106.992,113.358,125.092,99.146,72.408,70.188,92.733,122.654,146.225,112.371,103.700,100.938,80.188,105.875,85.463,90.054,85.646,97.425,109.146,112.488,65.592,64.979,116.629,138.792,89.146,97.596,73.671,80.950,118.079,100.142,89.871,86.333,75.683,104.729,
250,139.067,85.225,104.133,99.788,173.404,98.275,136.121,86.238,143.850,124.888,207.050,125.008,90.463,84.892,132.621,149.713,104.846,91.033,135.796,75.508,136.171,118.146,111.196,121.738,91.113,92.183,79.600,109.021,130.946,106.442,92.671,133.688,106.446,64.271,88.008,65.713,83.404,80.521,98.038,79.829,89.675,78.117,86.871,123.429,153.596,93.363,80.771,78.092,87.500,128.863,104.754,87.467,109.817,79.733,127.800,
251,130.221,86.300,98.350,125.625,147.825,72.142,106.292,110.350,177.546,106.729,181.929,103.608,83.625,103.913,150.092,145.267,119.392,86.779,129.054,95.183,123.533,115.583,100.629,101.421,79.638,116.975,77.063,95.629,110.033,111.188,87.313,166.296,125.575,64.433,74.629,78.750,97.096,90.346,79.983,75.300,77.008,68.371,89.692,121.171,112.288,70.858,76.271,94.367,85.567,117.492,85.338,72.021,101.638,84.388,134.167,
252,117.733,94.058,104.496,112.446,132.833,61.921,123.029,120.979,214.338,111.975,134.571,80.888,99.792,143.113,182.308,107.292,121.442,85.517,128.967,100.979,120.858,108.979,94.963,120.667,94.100,112.458,73.546,80.804,119.600,127.696,94.104,126.896,109.521,62.396,74.871,90.638,100.017,90.658,86.617,63.446,98.046,67.042,83.225,138.758,115.488,80.488,80.817,96.529,75.529,93.913,77.588,69.575,110.333,95.833,116.011,
253,142.004,85.079,110.896,106.075,123.038,102.688,141.950,124.254,222.500,85.783,134.483,110.413,110.746,123.596,162.533,125.604,109.346,110.213,119.163,109.388,113.875,108.529,86.108,118.404,95.788,122.592,63.679,64.396,126.688,140.833,85.213,141.475,83.692,75.721,113.638,77.863,104.100,80.863,87.838,79.133,87.296,82.525,69.692,117.821,92.117,115.575,80.175,101.542,65.821,105.642,79.871,80.988,92.967,74.783,113.822,
254,139.092,109.163,107.383,92.758,107.700,103.275,143.792,122.279,197.346,70.683,152.096,120.250,104.396,111.988,143.983,132.275,97.283,107.254,108.350,115.958,109.158,85.867,106.071,126.621,95.029,86.088,59.417,100.933,135.608,130.067,112.854,150.908,80.900,79.146,101.996,61.988,125.925,69.146,99.238,89.754,105.671,83.013,63.313,108.067,105.096,127.321,79.492,101.067,94.071,112.913,96.667,82.279,110.629,67.758,106.139,
255,136.175,121.908,107.729,77.821,115.658,106.125,157.883,101.846,199.579,90.129,154.800,121.517,102.558,82.721,128.888,102.796,121.433,111.475,117.100,114.283,127.029,83.763,100.796,139.550,90.217,75.117,72.379,105.883,131.883,150.746,118.433,95.013,99.733,101.958,79.946,69.058,108.588,81.208,89.638,89.467,84.046,83.808,66.296,128.346,116.300,106.908,93.546,97.675,78.567,114.000,92.063,104.758,97.867,64.538,102.017,
256,139.113,98.479,90.850,82.592,158.529,113.063,186.517,96.592,170.004,101.138,196.529,103.475,102.671,90.025,128.479,99.367,141.683,105.704,102.958,120.725,93.579,91.404,113.875,111.611,75.946,96.104,70.192,104.871,124.517,128.658,120.867,123.317,131.008,93.475,73.054,74.121,95.771,85.825,94.075,84.629,71.329,58.967,75.129,103.963,126.333,116.883,93.204,79.263,90.646,109.554,74.996,80.479,98.929,82.088,113.233,
257,135.158,82.450,110.929,102.208,126.529,111.029,126.500,81.579,211.300,121.813,175.329,102.708,84.408,110.525,149.429,113.083,145.717,86.654,109.133,120.621,94.667,94.733,117.783,103.283,93.804,84.400,73.129,116.208,149.058,114.408,116.525,128.158,133.675,87.708,106.492,75.867,94.958,78.638,99.967,88.571,69.208,65.138,83.096,104.250,98.554,104.000,81.371,81.063,70.854,105.992,97.404,76.208,112.371,84.321,92.939,
258,133.021,74.754,112.238,109.167,122.554,101.913,105.013,105.046,168.013,112.429,152.325,90.479,76.504,118.504,171.200,115.963,97.675,89.225,115.163,118.971,102.488,110.042,114.533,89.988,94.613,94.767,60.067,106.142,154.588,119.788,139.988,115.925,132.479,71.983,77.921,68.046,94.142,78.442,99.283,80.550,68.221,77.350,90.829,110.338,101.908,71.379,86.929,97.754,92.767,113.179,91.829,72.133,104.450,67.571,90.183,
259,93.283,74.371,119.288,102.896,123.825,76.504,117.767,98.129,141.258,110.821,121.329,71.654,83.596,113.438,144.604,110.225,119.029,88.642,117.700,113.896,109.408,107.338,79.588,94.946,98.713,98.117,66.446,119.333,96.804,144.358,144.975,144.108,118.525,60.525,67.121,89.208,107.329,81.267,78.954,65.763,73.771,78.688,88.000,115.525,110.417,83.563,84.192,102.846,92.317,132.917,80.704,75.379,101.833,72.621,91.406,
260,111.450,83.000,113.308,132.338,107.454,90.742,122.596,101.838,158.808,102.583,142.317,106.025,103.842,122.550,135.246,131.717,121.192,96.942,127.383,118.583,116.554,99.279,103.192,125.038,113.138,89.917,78.163,78.046,118.167,147.354,153.496,147.829,126.038,69.829,99.325,90.900,82.121,85.475,66.500,77.150,93.413,65.546,91.600,105.400,102.258,116.358,93.929,82.200,99.900,102.742,97.388,96.017,88.517,78.671,94.222,
261,110.833,91.250,106.321,99.050,76.121,99.692,127.617,102.908,154.183,88.992,180.771,109.017,119.296,133.129,113.033,116.263,119.854,102.950,113.354,109.779,104.367,95.742,113.671,128.717,115.179,79.375,57.863,112.171,121.204,161.367,127.833,137.008,100.167,67.658,104.463,82.058,102.450,79.421,77.196,77.588,98.408,76.738,71.188,103.442,103.804,84.908,84.288,89.758,81.388,87.279,92.796,87.975,101.104,76.817,88.142,
262,95.588,103.767,103.013,98.975,117.504,110.379,151.746,99.158,123.588,102.467,171.583,104.463,119.350,127.138,100.525,105.671,128.429,107.038,108.821,95.021,88.479,89.567,110.038,128.167,121.279,59.429,76.183,117.471,116.500,169.900,103.808,109.250,120.300,78.625,101.542,79.575,105.392,67.879,80.746,81.800,85.321,67.771,65.213,100.233,116.983,94.800,85.054,86.958,62.075,87.188,82.313,81.213,114.367,67.150,84.572,
263,113.346,107.425,83.946,101.483,146.729,113.483,146.946,109.713,126.013,98.658,172.738,112.450,118.179,86.771,118.321,139.417,122.721,123.692,106.533,93.188,101.083,92.400,109.783,129.479,82.558,79.550,78.758,119.008,124.246,163.921,104.304,130.646,143.225,83.892,114.613,70.233,87.850,79.692,89.971,89.213,73.721,60.700,59.867,118.813,130.871,109.017,74.767,69.025,97.238,90.238,70.054,72.379,89.654,85.900,95.306,
264,109.658,80.875,92.038,103.879,141.133,106.504,120.317,88.500,140.100,92.813,141.608,94.950,97.246,105.771,116.633,110.033,120.158,96.725,97.775,81.954,121.121,94.954,104.208,99.658,86.679,97.296,77.538,102.354,137.925,172.233,100.521,136.233,128.917,77.233,110.042,76.329,109.842,106.100,91.075,85.142,62.779,74.646,82.967,124.121,103.613,72.775,78.588,77.658,108.329,97.658,80.879,73.113,79.713,84.858,92.906,
265,119.404,82.763,124.471,87.775,122.946,105.458,94.729,113.338,144.150,96.875,134.721,87.088,86.771,114.125,116.075,132.513,128.196,99.358,107.229,102.775,121.608,114.163,93.383,88.392,94.646,112.954,88.950,108.400,137.300,148.804,92.608,168.583,160.954,88.467,98.750,98.200,93.333,89.513,118.321,70.200,66.113,81.746,86.446,103.621,112.167,74.392,80.583,91.888,99.733,97.000,72.150,82.221,79.608,80.392,73.983,
266,122.375,103.058,113.467,101.688,121.267,83.354,119.433,111.588,158.150,115.725,113.896,71.296,91.142,124.146,113.629,132.029,106.979,99.133,109.913,111.458,119.296,113.342,89.413,106.283,79.463,103.738,82.208,85.892,135.308,166.496,96.546,152.192,127.900,71.488,130.383,108.083,107.800,99.079,91.933,56.179,63.258,84.354,75.854,102.388,96.379,93.163,101.492,98.254,81.933,72.842,59.125,69.438,81.529,84.250,76.983,
267,147.292,107.679,106.492,110.742,97.979,82.004,146.504,131.713,143.463,99.467,134.071,112.996,114.638,122.075,114.696,115.863,99.250,118.617,115.704,130.317,128.438,97.788,91.267,121.104,90.442,86.629,75.729,85.150,132.425,198.250,90.079,163.250,105.921,81.633,102.317,97.250,124.696,84.908,74.296,65.821,80.163,83.021,77.425,89.579,98.992,83.696,115.033,115.117,77.679,71.800,89.363,66.696,83.908,98.458,78.017,
268,136.617,83.250,107.375,97.600,80.096,96.933,138.958,118.667,138.517,96.267,145.638,96.221,103.813,117.829,100.258,95.675,95.229,132.983,119.017,109.583,102.950,100.533,113.013,126.475,104.804,82.288,58.517,105.967,137.850,187.142,93.096,119.104,91.046,97.604,118.679,96.942,121.446,72.145,75.354,84.671,93.975,99.925,79.350,95.004,93.438,97.079,92.908,98.150,76.596,84.975,122.600,79.667,79.425,89.717,80.528,
269,158.646,110.746,109.658,92.738,110.596,104.113,150.992,113.092,132.242,98.596,134.963,95.196,103.304,104.683,87.625,105.625,114.696,126.317,121.467,95.750,87.896,96.342,115.792,130.950,120.183,67.671,68.358,102.271,133.688,167.829,109.704,120.800,104.454,98.788,119.317,101.538,110.863,85.433,74.738,87.733,79.067,87.108,73.454,115.342,102.538,97.608,75.608,89.263,89.254,114.150,95.779,66.629,89.163,73.892,112.806,
270,161.396,104.042,78.663,115.388,149.754,108.767,151.433,99.788,124.354,114.042,123.950,93.929,111.304,81.650,96.846,106.900,127.229,136.100,105.500,87.842,113.338,99.700,105.617,129.692,86.304,91.696,84.408,101.388,138.529,165.000,108.858,117.467,118.658,90.888,116.821,119.733,106.258,104.133,102.496,77.613,94.375,63.642,88.446,109.796,101.304,92.625,87.804,73.725,104.171,115.200,94.988,70.958,69.246,80.342,116.378,
271,157.433,86.913,101.158,95.550,123.642,99.354,130.129,91.238,139.054,116.083,132.450,94.867,115.363,87.883,118.113,122.558,118.829,105.388,71.846,101.788,111.608,117.033,108.367,106.238,72.138,109.446,92.246,116.713,145.646,165.171,90.883,148.717,102.892,75.533,76.817,61.108,122.333,78.567,103.242,62.875,77.758,72.638,91.663,108.029,88.646,97.208,81.383,92.354,105.313,111.271,86.833,84.008,76.663,86.096,114.956,
272,130.017,106.733,90.246,100.296,101.638,99.467,106.150,94.400,131.146,117.246,124.679,84.025,101.158,110.617,112.121,122.238,117.463,96.763,103.842,112.450,104.813,124.625,108.875,81.092,96.025,107.546,74.958,103.204,105.104,128.963,108.442,125.471,96.363,71.417,62.096,80.738,112.658,97.467,74.642,63.825,68.546,78.575,95.183,103.367,108.871,84.025,69.442,114.029,90.858,112.171,77.029,71.442,107.104,81.167,106.289,
273,85.121,118.104,102.208,81.246,102.075,83.000,145.192,129.913,140.333,109.413,115.942,71.892,110.479,104.833,110.104,119.525,120.442,105.271,112.433,116.929,109.346,107.483,97.404,98.821,101.108,113.588,76.221,122.863,101.642,157.096,119.033,140.104,93.433,70.317,97.650,100.817,121.513,102.425,73.279,60.263,85.463,76.042,99.071,103.204,101.508,82.488,72.488,102.325,90.379,77.963,84.758,87.621,114.121,80.213,98.478,
274,89.479,106.625,109.479,82.288,110.617,106.458,139.942,110.613,149.192,102.508,128.171,77.142,113.363,122.471,107.042,110.425,99.342,122.879,112.742,133.729,115.921,89.275,97.533,114.796,106.238,122.050,61.696,100.754,113.908,173.121,93.163,131.850,104.308,85.038,87.892,94.388,105.738,91.117,66.717,70.579,72.917,86.808,92.083,75.646,89.592,112.413,71.779,87.096,77.654,80.358,77.750,88.850,122.775,75.579,76.961,
275,115.013,113.692,115.613,90.433,78.054,124.625,127.625,93.467,141.788,80.421,136.738,105.492,107.958,129.146,103.208,96.217,89.929,130.300,130.150,119.388,110.529,104.025,101.667,123.033,105.992,94.400,65.017,105.296,133.283,152.283,109.200,98.033,87.000,100.008,86.638,111.750,88.254,64.496,87.217,90.650,66.513,74.067,87.863,79.475,76.850,121.917,86.688,72.967,75.004,102.854,63.150,91.454,94.346,76.350,78.567,
276,141.621,121.383,93.296,78.300,105.413,123.238,141.825,107.175,114.371,109.488,157.296,110.200,106.425,93.417,82.063,108.583,133.625,124.763,112.738,102.292,99.708,111.858,108.242,117.292,88.963,67.758,81.838,111.275,118.592,186.900,96.654,86.913,100.454,78.117,94.688,87.400,79.671,91.321,85.629,79.238,71.604,70.608,73.717,87.804,77.363,103.629,100.229,76.042,62.708,103.217,84.413,93.909,102.125,74.633,99.411,
277,138.921,114.704,80.350,91.108,97.288,128.042,144.621,115.350,114.588,116.275,153.438,108.513,130.546,66.942,91.292,110.663,153.571,131.238,94.358,87.554,95.396,113.054,98.275,140.563,91.233,100.563,70.504,128.767,129.217,132.742,83.725,132.954,105.521,66.108,114.963,76.138,95.450,111.063,108.408,98.088,92.621,71.529,75.054,96.692,108.225,100.571,74.071,77.404,76.117,111.379,85.629,77.196,95.529,76.292,71.044,
278,142.013,88.725,100.283,113.363,125.679,105.533,135.975,87.133,157.679,123.688,149.146,119.542,101.446,120.813,104.713,129.967,154.758,114.413,83.188,103.983,95.213,101.054,114.771,105.050,75.821,99.121,82.833,116.400,133.442,138.183,100.963,125.308,124.938,77.867,73.504,67.233,112.063,117.904,92.600,89.850,66.175,73.238,104.238,107.800,95.846,80.971,80.504,87.092,88.454,111.158,85.083,77.671,106.004,83.871,89.339,
279,118.592,93.329,121.846,104.617,114.892,108.867,121.721,89.392,186.292,125.142,115.533,104.642,71.979,135.871,113.396,125.946,131.808,85.552,101.800,129.146,92.742,93.163,117.525,83.933,88.271,97.513,76.054,115.458,119.063,172.542,113.000,126.983,119.404,68.279,79.933,73.696,106.358,101.896,81.867,85.458,63.013,75.271,110.317,116.671,87.513,76.479,95.492,100.621,103.267,93.946,71.263,73.342,107.979,85.771,97.233,
280,119.571,105.175,132.221,100.963,115.600,82.492,120.654,109.721,176.775,123.708,115.542,96.829,87.763,134.004,123.167,110.788,123.554,126.342,134.121,130.404,96.442,90.238,109.300,86.204,108.279,120.058,73.217,115.421,106.067,155.654,115.488,133.521,105.646,58.229,99.546,88.075,100.146,121.279,87.029,63.650,69.879,80.663,99.246,95.775,70.871,76.258,102.117,101.342,87.713,76.383,70.550,72.900,89.929,90.250,94.167,
281,105.754,123.146,123.583,104.308,93.246,96.521,139.792,112.933,151.067,97.458,138.208,105.125,82.342,143.088,119.704,99.671,82.488,151.475,135.721,120.642,104.338,86.771,102.738,106.946,99.842,121.050,87.879,110.175,105.533,204.488,95.142,133.329,116.592,66.063,79.638,97.033,116.183,100.300,98.300,79.938,70.671,89.646,101.992,90.958,67.838,94.083,102.833,88.767,87.192,81.783,70.663,72.833,91.575,108.708,75.200,
282,121.121,118.108,125.092,105.025,83.083,110.883,141.196,124.071,149.992,79.067,147.071,111.763,88.904,153.271,115.963,92.858,94.000,135.721,117.371,124.050,95.100,97.271,104.567,117.425,100.363,106.279,61.563,118.763,135.713,190.329,100.496,115.413,90.183,73.358,131.988,103.079,147.288,96.192,99.229,96.788,88.650,95.033,104.358,91.958,75.575,96.188,101.750,80.275,86.508,102.279,73.646,94.446,88.521,74.379,71.389,
283,125.113,111.546,84.754,98.317,94.550,111.379,134.792,113.563,114.671,93.350,159.938,107.658,90.471,94.242,97.054,96.088,112.979,143.129,120.867,113.408,83.992,94.596,108.917,124.842,94.900,71.600,80.538,130.213,143.633,177.292,112.321,107.875,99.821,88.383,126.442,92.904,101.083,106.400,98.467,94.671,98.517,80.017,92.863,127.967,98.033,99.604,88.942,74.954,84.971,98.100,84.263,99.100,83.958,65.104,72.789,
284,154.038,113.000,86.329,94.100,120.958,115.217,129.417,92.975,97.100,101.117,178.000,120.688,98.971,82.563,111.204,118.404,113.975,135.500,117.579,89.067,93.538,110.908,103.963,124.754,85.783,89.192,98.642,132.196,131.096,190.183,80.688,112.029,120.233,74.608,118.229,101.558,72.892,116.746,92.508,104.479,96.267,76.871,88.688,113.200,93.875,107.800,72.271,71.750,107.746,93.288,88.188,95.067,70.533,81.275,77.461,
285,126.696,97.967,85.671,120.596,116.258,108.054,93.429,79.788,122.471,93.888,145.004,123.346,88.379,119.679,120.967,162.571,124.417,131.888,98.654,111.513,102.271,120.479,101.013,122.669,80.417,94.342,110.267,127.075,143.733,216.075,98.046,135.450,105.100,79.796,94.988,75.679,95.396,108.879,115.579,108.504,82.846,86.163,104.467,98.067,85.100,103.938,77.121,64.913,99.992,108.083,88.046,75.479,78.204,89.617,71.622,
286,139.713,115.283,102.175,107.474,124.367,94.292,82.204,87.729,161.258,98.804,102.463,84.246,75.363,141.529,127.554,140.963,121.029,102.688,115.658,120.192,105.913,126.008,91.875,94.447,86.188,86.304,102.158,156.513,139.171,175.954,122.958,124.929,115.875,63.004,75.667,81.842,93.008,101.117,110.450,90.658,68.804,99.538,119.650,112.667,71.208,99.575,89.846,77.067,119.054,88.929,81.213,80.083,63.883,87.350,80.456,
287,129.158,121.967,111.525,129.517,126.738,76.550,103.975,105.304,156.392,102.317,75.833,77.938,69.204,117.363,124.604,102.258,133.233,99.863,135.288,148.325,118.288,122.808,93.963,102.633,100.496,106.500,81.575,160.892,129.050,193.617,108.683,137.721,103.158,63.608,97.575,96.179,92.971,108.663,84.496,78.158,81.317,87.075,125.317,129.675,65.358,108.450,91.433,92.892,95.917,87.042,85.667,78.904,88.100,72.617,90.028,
288,124.767,108.054,108.388,137.442,105.271,87.829,123.871,124.767,165.517,75.667,101.500,106.675,98.346,129.029,133.908,110.821,113.588,118.067,142.300,167.004,119.804,107.758,108.838,104.967,98.967,99.471,122.646,125.308,149.796,199.096,132.367,145.479,90.225,91.442,108.175,100.821,87.471,112.258,57.000,78.917,90.954,102.829,96.708,137.233,61.688,103.171,84.467,102.921,107.125,81.942,98.321,90.021,89.363,81.729,78.744,
289,131.617,104.500,115.038,116.942,101.463,111.692,127.521,129.829,177.208,67.171,123.838,103.342,122.571,135.238,123.583,112.196,128.483,121.346,135.063,155.346,110.988,100.696,112.358,85.025,108.775,86.675,113.233,81.083,125.904,205.167,100.488,137.054,105.467,83.800,87.996,103.242,119.696,63.096,81.071,87.217,116.267,76.371,102.008,127.038,75.450,111.979,92.075,97.821,108.429,83.742,86.342,96.975,89.467,76.904,81.411,
290,119.983,106.938,138.538,93.213,108.063,119.283,149.479,118.583,151.779,86.721,127.433,98.525,116.875,118.646,118.788,118.638,130.508,125.913,143.692,112.817,93.154,116.333,125.800,108.683,92.908,63.792,84.063,106.096,128.421,207.946,110.575,98.038,110.942,111.783,96.133,97.750,79.550,88.483,86.233,81.663,89.921,80.963,87.058,119.204,69.458,123.054,98.342,91.079,116.983,73.242,81.942,79.871,98.800,68.888,77.539,
291,91.492,115.550,81.675,104.733,112.275,103.779,124.638,92.813,116.850,103.396,120.013,116.546,120.838,88.179,135.896,139.688,121.592,138.446,123.404,93.642,100.321,113.100,110.738,135.171,84.121,103.804,88.438,118.983,133.946,180.525,93.067,132.525,99.038,109.988,92.550,81.888,79.379,125.642,93.246,119.067,101.396,65.417,105.850,118.579,76.004,117.154,72.292,72.292,103.467,92.150,79.221,83.513,91.388,76.504,87.644,
292,97.113,110.167,114.221,118.538,117.192,114.021,105.825,78.213,133.458,113.358,138.892,124.808,125.783,100.725,154.729,137.208,97.533,116.183,109.875,122.963,115.488,118.392,80.354,127.250,90.917,119.350,98.050,139.196,120.408,151.267,82.925,109.158,94.654,81.638,71.408,66.025,92.271,112.825,78.333,76.492,93.346,77.875,101.388,103.042,77.458,106.454,76.042,84.575,102.771,79.642,82.321,71.729,90.546,91.388,95.400,
293,103.392,108.563,132.954,114.613,130.575,97.571,84.013,103.288,186.279,99.142,149.454,101.729,100.504,127.083,149.500,126.054,130.429,105.188,126.867,141.221,124.021,107.421,83.583,103.158,89.838,110.271,103.254,147.346,114.896,131.796,86.746,126.592,102.063,67.575,65.546,87.271,109.554,115.696,84.421,81.292,79.333,83.188,102.429,111.179,73.296,102.367,79.179,82.717,111.533,66.013,66.600,90.508,74.796,89.908,86.556,
294,98.400,102.917,141.538,119.371,142.025,82.179,128.021,131.108,146.500,106.296,120.038,83.792,104.396,128.425,147.692,135.904,134.896,114.246,132.321,116.042,125.979,100.533,101.604,108.629,86.233,98.967,89.054,119.038,133.846,135.854,111.338,133.029,114.858,68.138,98.583,86.575,128.463,94.550,89.788,91.271,88.217,96.896,79.471,115.250,71.579,113.567,86.742,92.483,95.208,79.413,68.246,81.275,73.688,96.288,79.767,
295,90.658,94.238,129.863,133.175,105.208,84.300,141.379,136.192,144.421,85.650,106.125,129.729,119.717,141.708,132.042,111.217,124.350,120.088,128.363,121.754,116.608,85.433,96.829,116.183,92.771,92.142,109.325,120.075,153.225,129.192,97.754,138.738,116.354,75.004,88.075,92.246,128.633,94.913,84.400,85.392,109.867,93.792,75.625,114.704,81.438,112.429,80.679,94.883,119.042,73.329,90.688,65.879,89.396,80.363,75.378,
296,109.796,99.383,119.271,105.979,91.667,131.104,152.038,139.392,155.800,62.175,145.388,125.504,112.738,161.517,113.350,86.513,139.046,123.071,124.325,140.229,110.858,90.000,107.775,121.117,99.042,92.679,79.008,117.542,122.646,146.046,97.600,119.638,75.058,82.129,105.638,113.417,127.421,77.900,93.104,97.488,107.063,65.629,76.421,86.233,104.171,111.896,81.946,101.900,99.663,79.800,102.438,85.021,99.042,87.104,72.422,
297,110.317,109.783,93.796,107.063,103.150,112.467,172.888,163.554,117.883,76.604,132.033,119.929,97.338,140.713,94.275,99.933,144.000,123.854,102.113,135.058,96.292,111.258,103.638,115.863,89.508,68.325,102.879,121.317,129.958,168.588,84.129,123.233,92.163,106.279,94.125,127.483,119.913,111.158,83.467,91.504,94.000,65.525,65.342,104.654,106.179,96.925,97.046,100.779,112.733,103.013,119.292,80.375,106.725,87.875,85.661,
298,136.575,120.288,72.635,105.933,118.050,115.808,164.146,150.517,76.063,82.042,133.621,116.263,105.313,114.771,104.313,114.188,125.550,131.683,132.083,100.275,115.483,158.238,123.354,125.792,80.142,103.792,101.488,139.246,135.788,111.404,89.079,118.896,95.400,78.092,116.521,128.338,97.683,112.742,99.846,97.683,87.183,101.304,68.875,119.263,104.600,98.125,86.746,100.188,122.075,63.333,108.642,68.313,105.042,93.854,88.111,
299,119.942,101.826,104.738,115.533,130.938,105.608,105.683,128.304,114.638,89.038,150.096,109.813,105.967,100.642,129.458,111.663,116.800,117.683,114.421,104.650,113.425,135.713,110.921,121.900,73.608,114.396,92.496,116.779,138.938,112.317,97.754,127.779,108.229,82.450,114.042,117.828,116.421,107.100,99.963,90.658,78.788,82.358,86.408,102.542,116.788,95.379,79.521,86.713,102.558,84.629,113.121,70.767,118.242,85.721,77.183,
300,126.817,108.883,142.246,119.446,130.108,93.742,82.522,134.471,133.775,112.771,131.233,112.346,86.409,107.813,138.833,103.400,154.438,117.946,133.483,120.413,100.300,107.529,86.538,100.275,85.267,106.558,94.979,139.533,118.904,126.125,85.488,132.713,118.596,83.542,95.152,105.088,113.750,120.354,103.371,95.396,70.825,84.496,89.392,131.092,123.354,84.979,82.567,102.538,123.325,78.979,103.188,79.404,97.146,82.967,88.633,
301,99.939,101.333,152.963,133.442,129.329,77.830,116.433,146.604,139.704,121.450,113.204,100.191,108.650,128.300,150.079,107.575,150.383,114.892,125.067,129.146,133.225,93.354,80.158,122.600,104.417,107.554,107.233,128.521,86.692,150.642,89.375,138.900,112.763,82.796,112.288,111.000,109.433,110.317,81.238,66.600,93.013,110.517,98.471,128.288,107.617,102.604,102.304,100.271,116.550,77.042,84.417,96.558,116.242,79.300,98.044,
302,106.883,112.742,124.796,130.854,138.804,88.525,156.571,137.079,145.104,105.325,119.852,117.854,120.142,137.292,154.600,118.750,122.496,113.275,116.279,117.888,158.871,101.813,102.550,132.171,94.350,106.946,98.608,119.229,127.129,131.567,97.621,119.304,94.208,82.450,111.642,119.254,94.317,108.333,67.192,96.983,90.096,101.879,87.800,120.258,105.275,102.388,108.600,81.038,130.875,66.646,89.817,102.458,105.588,66.113,88.621,
303,111.333,117.329,112.092,138.742,114.852,109.908,146.808,130.296,163.425,75.152,138.796,122.546,115.054,136.192,171.546,118.000,115.075,128.458,135.021,114.000,111.908,136.346,116.217,155.129,99.108,93.763,85.413,114.150,132.783,128.492,107.871,112.825,107.933,85.121,121.379,123.654,102.850,80.400,110.563,89.767,91.129,64.242,94.663,94.033,108.008,92.650,106.708,81.821,142.617,92.608,85.542,100.600,97.625,81.958,80.892,
304,121.417,113.025,87.588,110.630,152.925,131.417,157.717,129.913,142.433,93.813,139.629,102.113,107.913,113.754,167.675,109.513,101.258,142.417,137.996,99.771,101.783,130.504,117.033,147.317,113.292,84.442,108.913,114.875,129.904,141.113,104.554,99.221,114.338,87.050,135.125,120.938,94.446,111.621,123.975,91.663,99.913,71.663,77.225,93.146,112.192,96.188,113.463,88.071,134.142,94.883,90.404,90.325,89.146,76.950,102.747,
305,133.417,112.188,82.388,106.171,163.792,111.050,151.483,138.650,115.470,110.250,121.096,109.079,115.092,91.454,142.721,107.954,143.242,151.267,143.563,80.833,122.725,132.738,95.583,147.017,89.825,118.029,94.521,161.700,118.246,114.492,93.788,132.929,116.883,92.017,134.646,116.983,107.572,104.083,121.617,92.263,102.442,82.775,120.938,131.383,114.321,86.417,106.192,83.544,132.150,74.992,86.571,87.754,99.042,114.229,126.547,
306,153.067,74.854,114.954,114.291,148.917,129.913,114.571,123.379,120.225,110.454,140.367,115.500,119.083,109.733,181.433,105.146,122.125,136.008,125.508,107.838,133.083,138.788,121.167,128.821,78.767,125.692,107.513,144.196,115.163,112.725,99.513,124.008,124.329,90.183,135.242,109.996,112.683,106.438,120.638,91.604,85.842,102.096,97.325,133.025,116.533,88.704,111.972,93.479,132.883,86.271,118.554,101.829,123.772,124.779,130.953,
