day,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
256,121.942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.375,1.233,0.0,0.992,0.0,0.958,1.000,0.942,0.0,0.0,0.0,0.729,0.983,0.758,0.833,0.871,0.846,1.088,1.029,0.988,0.875,0.988,0.963,1.104,0.967,1.167,0.963,0.979,0.892,1.267,
257,119.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117,1.329,0.0,1.004,5.138,1.079,1.000,0.938,0.0,0.0,0.0,0.688,0.929,0.842,0.775,0.796,0.833,0.854,1.129,0.963,0.858,1.004,0.988,0.971,0.967,1.021,0.958,1.100,0.967,1.244,
258,113.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.496,2.400,0.0,1.000,0.0,1.167,1.000,1.092,0.0,0.0,0.0,0.633,0.879,0.892,0.788,0.779,0.808,1.142,1.208,0.971,0.604,0.988,0.896,0.967,0.967,0.963,1.163,1.046,0.971,1.267,
259,64.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.358,1.246,0.0,1.079,0.871,1.042,1.000,0.996,0.0,0.0,0.0,0.817,0.888,0.879,0.675,0.754,0.808,0.871,1.058,0.946,0.871,0.963,0.958,1.167,0.967,0.958,0.921,0.967,0.904,1.283,
260,83.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.146,0.0,1.029,0.0,0.979,0.742,1.075,0.0,0.0,0.0,0.688,0.879,1.004,0.779,0.750,0.667,0.838,0.858,0.992,0.842,0.942,0.896,1.079,0.933,1.200,0.808,0.967,0.900,1.194,
261,83.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,3.121,0.0,1.058,0.933,0.988,0.996,0.833,0.0,0.0,0.0,0.754,1.008,0.804,0.704,0.717,0.783,0.792,0.875,0.938,0.829,0.929,0.896,1.179,0.904,1.554,0.933,0.896,0.900,0.900,
262,71.067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.371,0.867,0.0,1.071,0.0,1.017,0.992,1.008,0.0,0.0,0.0,0.754,0.933,0.758,0.858,0.779,0.783,0.833,0.838,0.908,0.967,1.133,0.900,0.967,0.904,0.900,0.900,0.900,0.800,1.200,
263,96.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,1.238,0.0,1.121,0.933,0.933,0.992,0.933,0.0,0.0,0.0,0.750,0.754,0.754,0.838,0.738,0.792,0.888,0.863,1.067,0.858,1.088,0.896,0.967,0.904,0.975,0.896,0.888,0.900,1.194,
264,78.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.500,2.429,0.0,1.138,0.0,0.996,0.908,1.004,0.0,0.0,0.0,0.750,0.842,0.158,0.821,0.767,0.800,0.888,0.842,0.904,0.842,1.067,0.854,0.896,0.896,0.900,0.900,0.883,0.896,1.217,
265,80.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.446,1.075,0.0,1.142,0.933,1.004,0.596,1.000,0.0,0.0,0.0,0.742,0.817,0.825,0.758,0.838,0.771,0.779,0.563,0.963,0.892,0.904,0.904,0.900,0.900,0.921,0.896,0.942,0.900,1.289,
266,83.650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.121,0.0,1.179,0.0,1.008,0.808,0.938,0.0,0.0,0.0,0.771,0.813,0.821,0.842,0.775,0.746,0.813,0.767,0.942,0.863,0.929,0.904,0.908,0.838,0.917,0.896,0.900,0.896,1.200,
267,110.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,3.142,0.0,1.129,0.950,1.000,1.000,0.950,0.0,0.0,0.0,0.754,0.833,1.221,0.750,0.821,0.800,0.846,0.104,0.904,0.858,0.925,0.875,1.017,0.900,0.900,0.900,0.863,0.896,1.200,
268,97.754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.479,1.329,0.0,1.204,0.0,1.133,0.958,0.821,0.0,0.0,0.0,0.738,0.800,0.808,0.704,0.783,0.783,0.829,0.804,2.796,1.113,1.117,0.900,0.896,0.900,0.900,0.900,0.900,0.900,1.178,
269,120.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,1.333,0.0,1.204,0.817,1.013,1.000,0.942,0.0,0.0,0.0,0.613,0.858,0.600,0.721,0.938,0.758,0.829,0.821,0.892,0.950,0.913,0.896,0.896,0.925,0.908,0.900,0.900,0.900,1.211,
270,122.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.500,3.229,0.0,1.179,0.0,1.113,1.000,0.917,0.0,0.0,0.0,0.775,0.813,0.383,0.729,0.746,0.804,0.879,0.813,1.088,0.867,0.958,0.958,0.896,0.900,0.904,0.896,0.896,0.896,1.194,
271,118.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.433,3.225,0.0,0.988,0.871,1.013,1.033,0.942,0.0,0.0,0.0,0.592,0.838,0.717,0.750,0.742,0.721,0.708,0.313,0.917,0.817,0.933,0.854,0.900,0.875,0.900,0.900,0.900,0.896,1.189,
272,89.800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.921,0.0,0.938,0.0,1.029,1.046,1.008,0.0,0.0,0.0,0.813,0.675,0.746,0.650,0.750,0.813,0.850,0.763,0.900,0.683,0.933,0.900,0.917,0.900,0.704,0.900,0.896,0.900,1.200,
273,46.258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,2.988,0.0,1.042,0.879,1.008,1.100,0.938,0.0,0.0,0.0,0.758,0.758,0.767,0.738,0.771,0.804,0.733,0.804,0.908,0.796,1.021,0.900,0.913,0.900,0.833,0.900,0.738,0.900,1.200,
274,50.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.500,2.863,0.0,0.938,0.0,0.992,0.833,0.954,0.0,0.0,0.0,0.742,0.808,0.733,0.721,0.808,0.767,0.821,0.817,0.900,0.600,0.954,0.908,0.900,0.900,0.900,0.900,0.896,0.896,1.200,
275,76.367,0.0,0.0,0.0,0.988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.433,2.975,0.0,0.996,1.067,0.983,0.696,1.008,0.0,0.0,0.0,0.750,0.750,0.721,0.725,0.767,0.783,0.825,0.775,0.858,0.888,1.092,0.908,0.892,0.900,0.896,0.892,0.758,0.900,1.194,
276,103.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.854,0.0,0.992,0.0,0.992,0.917,1.008,0.0,0.0,0.0,0.742,0.871,0.708,0.692,0.713,0.758,0.679,1.075,0.875,0.813,0.892,0.746,0.896,0.900,0.900,0.964,0.896,0.783,1.194,
277,103.579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,2.992,0.0,1.000,0.825,1.013,0.913,1.025,0.0,0.0,0.0,0.746,0.833,0.854,0.700,0.729,0.700,0.800,0.888,0.896,0.808,0.904,0.929,0.904,0.892,0.896,0.900,0.900,0.904,1.194,
278,114.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.438,2.938,0.0,1.225,0.0,0.996,0.963,0.938,0.0,0.0,0.0,0.746,0.875,0.796,0.700,0.725,0.917,0.521,1.075,0.950,0.775,0.867,0.833,1.021,0.833,0.879,0.821,0.896,0.833,1.078,
279,99.775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,2.971,0.0,1.200,0.983,1.058,1.000,1.096,0.0,0.0,0.0,0.750,0.708,0.692,0.738,0.746,0.775,0.804,0.879,0.971,0.796,0.867,0.825,0.908,0.804,1.096,0.833,0.850,0.833,1.039,
280,99.983,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.375,2.804,0.0,1.200,0.0,1.013,0.958,1.000,0.0,0.0,0.0,0.746,0.817,0.708,0.783,0.583,0.738,0.808,0.783,0.854,0.800,0.833,0.838,0.908,0.850,0.829,0.833,1.038,1.033,1.250,
281,85.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,2.950,0.0,1.263,0.975,1.000,0.929,0.988,0.0,0.0,0.0,0.733,0.808,0.713,0.850,0.692,0.738,0.921,0.796,0.875,0.954,0.871,0.833,0.638,0.829,0.763,0.833,1.054,0.942,1.250,
282,98.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.371,2.742,0.0,1.200,0.0,1.204,0.933,1.063,0.0,0.0,0.0,0.733,0.808,0.763,0.750,0.746,0.717,0.717,0.804,0.833,0.871,0.871,0.829,0.838,0.833,0.804,0.833,0.833,0.833,1.250,
283,105.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,2.708,0.0,1.204,0.988,1.063,0.900,0.958,0.0,0.0,0.0,0.754,0.825,0.850,0.758,0.733,0.738,0.633,0.800,0.854,0.808,0.842,0.833,1.100,0.833,0.829,0.617,0.833,0.833,1.233,
284,134.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.113,0.0,0.0,0.0,0.0,0.0,0.0,1.500,2.817,0.0,1.129,0.0,1.129,0.925,0.996,0.0,0.0,0.0,0.750,0.829,0.796,0.708,0.633,0.758,0.333,0.796,0.796,0.825,0.808,0.813,0.883,0.733,0.833,0.833,0.833,0.829,1.144,
285,106.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.442,2.808,0.0,1.121,0.979,1.142,0.929,1.008,0.0,0.0,0.0,0.750,0.821,0.717,0.688,0.758,0.721,0.800,0.658,0.800,0.821,0.825,0.825,0.838,0.838,0.771,0.833,0.888,0.829,1.094,
286,119.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,2.758,0.0,1.167,0.0,1.092,1.158,0.983,0.0,0.0,0.0,0.758,0.713,0.771,0.771,0.775,0.733,0.792,0.833,0.854,0.771,0.846,1.096,1.083,0.838,0.833,0.833,0.833,0.833,1.111,
287,109.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.450,2.850,0.0,1.204,1.008,1.133,0.988,1.004,0.0,0.0,0.0,0.742,0.804,0.708,0.779,0.779,0.729,0.721,0.850,0.808,0.742,1.096,0.946,0.992,0.829,0.829,0.833,0.821,0.829,1.111,
288,105.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.783,0.0,1.138,0.0,1.171,0.942,1.004,0.0,0.0,0.0,0.688,0.863,0.725,0.700,0.742,0.721,0.675,0.858,0.842,0.733,0.875,0.833,0.842,0.838,0.833,0.804,0.833,0.704,1.117,
289,111.996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,2.813,0.0,1.075,0.967,0.933,0.950,0.933,0.0,0.0,0.0,0.754,0.746,0.700,0.717,0.754,0.708,0.792,0.775,0.829,1.450,0.742,0.829,0.838,0.833,1.296,0.800,0.700,0.829,1.111,
290,97.146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.538,2.825,0.0,1.192,0.0,1.000,0.996,0.938,0.0,0.0,0.0,0.750,0.775,0.675,0.742,0.725,0.696,0.808,0.750,0.825,0.738,0.704,0.846,0.796,0.838,0.838,0.833,0.746,0.808,1.111,
291,57.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,2.946,0.0,1.200,0.817,0.996,0.996,0.996,0.0,0.0,0.0,0.746,0.738,0.646,0.804,0.725,0.713,1.004,1.071,0.813,0.767,0.796,0.883,0.833,0.829,0.833,0.833,0.833,0.833,1.111,
292,59.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.558,0.0,0.0,0.0,0.0,0.0,0.0,1.592,3.329,0.0,1.121,0.0,1.000,0.975,1.079,0.0,0.0,0.0,0.754,0.725,0.679,0.708,0.738,0.721,1.071,1.171,0.583,0.796,0.829,0.858,0.958,0.825,0.833,0.833,0.829,0.838,1.106,
293,46.283,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.471,3.358,0.0,1.067,0.854,0.929,0.871,1.000,0.0,0.0,0.0,0.750,0.738,0.721,0.700,0.738,0.692,0.750,1.054,0.679,0.713,0.800,0.800,0.792,0.800,0.842,0.796,0.833,0.821,1.039,
294,40.329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.379,0.0,1.067,0.0,1.004,0.933,1.013,0.0,0.0,0.0,0.758,0.829,0.663,0.613,0.096,0.729,0.783,0.846,0.675,0.746,0.804,0.800,0.879,0.813,0.800,0.821,0.758,0.800,1.061,
295,35.742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.279,0.0,0.996,0.842,1.017,0.829,0.996,0.0,0.0,0.0,0.758,0.688,0.721,0.692,0.683,0.713,0.692,0.846,0.771,0.738,0.808,0.946,0.954,0.842,0.783,0.804,0.800,0.750,1.067,
296,59.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.542,3.313,0.0,1.196,0.0,0.938,0.913,0.942,0.0,0.0,0.0,0.750,0.796,0.758,0.600,0.696,0.725,0.713,0.754,0.654,0.717,0.792,0.808,0.850,0.796,0.796,1.100,1.033,0.800,1.061,
297,62.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,2.813,0.0,0.988,0.888,1.071,0.925,1.004,0.0,0.0,0.0,0.754,0.725,0.763,0.579,0.729,0.725,0.729,1.071,0.171,0.717,0.779,0.800,0.796,0.792,0.800,1.600,1.167,0.804,1.067,
298,85.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.446,3.296,0.0,1.188,0.0,0.988,0.938,1.000,0.0,0.0,0.0,0.754,0.688,5.400,0.692,0.763,0.725,0.763,0.892,0.600,0.742,0.738,0.788,0.763,0.792,0.800,0.892,0.908,0.800,1.067,
299,66.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,3.658,0.0,1.146,0.904,1.046,0.933,1.000,0.0,0.0,0.0,0.763,0.729,0.775,0.779,0.738,0.692,0.746,0.929,0.800,0.692,0.792,0.796,0.796,0.800,0.713,0.800,0.804,0.804,1.167,
300,74.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.529,3.279,0.0,1.204,0.0,1.000,0.946,1.000,0.0,0.0,0.0,0.758,0.771,0.646,0.754,0.717,0.692,0.733,1.058,0.800,0.871,0.796,0.800,0.792,0.800,0.800,0.800,0.775,0.800,1.428,
301,47.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,3.317,0.0,1.138,0.933,0.996,0.929,0.992,0.0,0.0,0.0,0.775,0.800,0.708,0.729,0.746,0.692,0.625,0.100,0.804,0.733,0.796,0.800,0.800,0.800,0.608,0.804,0.800,0.729,1.194,
302,56.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.500,3.358,0.0,1.192,0.0,1.000,0.958,0.988,0.0,0.0,0.0,0.813,0.713,0.768,0.696,0.729,0.688,0.783,0.0,0.904,0.746,0.808,0.800,0.679,0.800,0.846,0.800,0.838,0.800,0.933,
303,54.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.442,3.333,0.0,1.200,0.975,1.000,0.896,0.938,0.0,0.0,0.0,0.763,0.746,0.667,0.763,0.729,0.696,0.692,0.0,0.767,0.763,0.771,0.804,0.800,0.733,0.700,0.679,0.800,0.800,0.654,
304,63.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,3.238,0.0,1.200,0.0,0.996,0.992,0.996,0.0,0.0,0.0,0.688,0.813,0.600,0.654,0.796,0.688,0.725,0.0,0.713,0.738,0.792,0.754,0.817,0.771,0.700,0.700,0.800,0.800,0.988,
305,75.842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.467,0.0,0.0,1.142,0.0,0.0,0.0,0.996,0.0,0.0,0.0,0.720,0.667,0.625,0.021,0.696,0.664,0.738,0.733,0.754,0.504,0.804,0.740,0.800,0.767,0.742,0.700,0.667,20.038,0.929,
306,95.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.704,0.671,0.571,0.638,0.721,0.742,0.950,0.763,0.829,0.425,0.748,0.754,0.729,0.742,0.696,0.700,0.580,30.004,0.988,
307,69.550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.754,0.721,0.483,0.654,0.628,0.667,0.796,0.658,0.767,0.728,0.733,0.788,0.733,0.729,0.721,0.672,0.742,27.729,0.704,
308,29.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.500,0.0,1.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.767,0.679,0.0,0.584,0.663,0.704,0.717,0.0,0.0,0.658,0.704,0.729,0.729,0.733,0.672,0.742,0.783,17.121,0.988,
309,48.946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.638,0.692,0.633,0.613,0.658,0.746,0.821,0.0,0.0,0.738,0.738,0.733,0.733,0.0,0.700,0.708,0.696,0.658,0.988,
310,72.725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.0,6.254,0.0,0.0,0.0,0.0,0.0,0.0,0.758,0.696,0.679,0.575,0.663,0.663,0.692,0.0,0.0,0.675,0.733,0.729,0.775,0.742,0.700,1.254,0.738,0.700,0.933,
311,64.583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.767,0.708,0.733,0.750,0.658,0.717,0.704,0.0,0.0,0.646,0.529,0.733,0.736,0.738,0.700,0.700,0.700,0.692,0.922,
312,45.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.767,0.721,0.763,0.554,0.613,0.692,0.029,0.0,0.0,0.667,0.800,0.792,0.733,0.733,0.0,0.700,0.700,0.700,0.933,
313,81.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.738,0.771,0.758,0.771,0.525,0.663,0.742,0.0,0.0,0.629,0.742,0.758,0.729,0.733,0.696,0.583,0.700,0.704,0.933,
314,76.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.683,0.733,0.692,0.633,0.642,0.650,0.679,0.0,0.0,0.688,0.758,0.738,0.733,0.738,0.696,0.700,0.700,0.729,1.050,
315,53.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.750,0.617,0.704,0.613,0.696,0.617,0.696,0.0,0.0,0.738,0.733,0.746,0.779,0.671,0.700,0.700,0.642,0.746,0.956,
316,36.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.754,0.633,0.646,0.688,0.696,0.333,0.700,0.0,0.0,0.583,0.733,0.750,0.733,0.733,0.696,0.696,0.700,0.746,0.933,
317,63.900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.746,0.679,0.696,0.683,0.654,0.421,0.721,0.0,0.0,0.679,0.758,0.775,0.742,0.729,0.700,0.700,0.700,0.746,1.050,
