"","tag_code","event_type_name","event_site_name","event_date_mmddyyyy","event_release_site_name","event_release_date_mmddyyyy","antenna_id","antenna_group_name","antenna_group_configuration_value","event_date_time_value","cth_count"
"1418","384.1B796A0B67","Mark","HAGE - Hagerman NFH","11/17/2010","SALEFT - East Fork Salmon River Trap","5/4/2011",NA,NA,0,"11/17/2010 3:05:00 PM",1
"1419","384.1B796A0B67","Observation","BO3 - Bonneville WA Shore Ladder/AFF","8/27/2012","","","02","WEIR 59",110,"8/27/2012 12:31:32 PM",1
"1420","384.1B796A0B67","Observation","BO3 - Bonneville WA Shore Ladder/AFF","8/27/2012","","","02","WEIR 59",110,"8/27/2012 12:31:33 PM",1
"1421","384.1B796A0B67","Observation","BO3 - Bonneville WA Shore Ladder/AFF","8/27/2012","","","04","WEIR 58",110,"8/27/2012 12:28:36 PM",1
"1422","384.1B796A0B67","Observation","BO3 - Bonneville WA Shore Ladder/AFF","8/27/2012","","","04","WEIR 58",110,"8/27/2012 12:28:37 PM",1
"1423","384.1B796A0B67","Observation","BO3 - Bonneville WA Shore Ladder/AFF","8/27/2012","","","06","WEIR 57",110,"8/27/2012 12:26:34 PM",1
"1424","384.1B796A0B67","Observation","BO3 - Bonneville WA Shore Ladder/AFF","8/27/2012","","","08","WEIR 56",110,"8/27/2012 12:24:35 PM",1
"1425","384.1B796A0B67","Observation","BO3 - Bonneville WA Shore Ladder/AFF","8/27/2012","","","08","WEIR 56",110,"8/27/2012 12:24:36 PM",1
"1426","384.1B796A0B67","Observation","BO3 - Bonneville WA Shore Ladder/AFF","8/27/2012","","","0A","WEIR 55",110,"8/27/2012 12:21:36 PM",1
"1427","384.1B796A0B67","Observation","BO3 - Bonneville WA Shore Ladder/AFF","8/27/2012","","","0A","WEIR 55",110,"8/27/2012 12:21:37 PM",1
"1428","384.1B796A0B67","Observation","BO3 - Bonneville WA Shore Ladder/AFF","8/27/2012","","","0C","WEIR 54",110,"8/27/2012 12:17:35 PM",1
"1429","384.1B796A0B67","Observation","BO3 - Bonneville WA Shore Ladder/AFF","8/27/2012","","","0C","WEIR 54",110,"8/27/2012 12:17:36 PM",1
"1430","384.1B796A0B67","Observation","BO3 - Bonneville WA Shore Ladder/AFF","8/27/2012","","","0E","WEIR 53",110,"8/27/2012 12:15:23 PM",1
"1431","384.1B796A0B67","Observation","BO3 - Bonneville WA Shore Ladder/AFF","8/27/2012","","","0E","WEIR 53",110,"8/27/2012 12:15:24 PM",1
"1432","384.1B796A0B67","Observation","BO3 - Bonneville WA Shore Ladder/AFF","8/27/2012","","","10","WEIR 52",110,"8/27/2012 12:12:41 PM",1
"1433","384.1B796A0B67","Observation","BO3 - Bonneville WA Shore Ladder/AFF","8/27/2012","","","10","WEIR 52",110,"8/27/2012 12:12:42 PM",1
"1434","384.1B796A0B67","Observation","BO3 - Bonneville WA Shore Ladder/AFF","8/27/2012","","","12","WEIR 37",110,"8/27/2012 9:44:02 AM",1
"1435","384.1B796A0B67","Observation","BO3 - Bonneville WA Shore Ladder/AFF","8/27/2012","","","14","WEIR 36",110,"8/27/2012 9:43:41 AM",1
"1436","384.1B796A0B67","Observation","BO3 - Bonneville WA Shore Ladder/AFF","8/27/2012","","","14","WEIR 36",110,"8/27/2012 9:43:42 AM",1
"1437","384.1B796A0B67","Observation","BO3 - Bonneville WA Shore Ladder/AFF","8/27/2012","","","18","WEIR 34",110,"8/27/2012 9:39:39 AM",1
"1438","384.1B796A0B67","Observation","BO3 - Bonneville WA Shore Ladder/AFF","8/27/2012","","","18","WEIR 34",110,"8/27/2012 9:39:40 AM",1
"1439","384.1B796A0B67","Observation","BO3 - Bonneville WA Shore Ladder/AFF","8/27/2012","","","22","AFF NORTH FLUME [ISO 134KHZ]",110,"8/27/2012 10:59:17 AM",1
"1440","384.1B796A0B67","Observation","BO3 - Bonneville WA Shore Ladder/AFF","8/27/2012","","","24","AFF NORTH FLUME [ISO 134KHZ]",110,"8/27/2012 10:59:16 AM",1
"1441","384.1B796A0B67","Observation","BO3 - Bonneville WA Shore Ladder/AFF","8/27/2012","","","26","AFF NORTH FLUME [ISO 134KHZ]",110,"8/27/2012 10:59:16 AM",1
"1442","384.1B796A0B67","Observation","BO3 - Bonneville WA Shore Ladder/AFF","8/27/2012","","","28","AFF NORTH FLUME [ISO 134KHZ]",110,"8/27/2012 10:59:16 AM",1
"1443","384.1B796A0B67","Observation","BO4 - Bonneville WA Ladder Slots","8/27/2012","","","01","VERTICAL SLOT DETECTORS",100,"8/27/2012 1:18:31 PM",1
"1444","384.1B796A0B67","Observation","BO4 - Bonneville WA Ladder Slots","8/27/2012","","","01","VERTICAL SLOT DETECTORS",100,"8/27/2012 1:18:32 PM",1
"1445","384.1B796A0B67","Observation","BO4 - Bonneville WA Ladder Slots","8/27/2012","","","02","VERTICAL SLOT DETECTORS",100,"8/27/2012 1:16:53 PM",1
"1446","384.1B796A0B67","Observation","BO4 - Bonneville WA Ladder Slots","8/27/2012","","","03","VERTICAL SLOT DETECTORS",100,"8/27/2012 1:15:19 PM",1
"1447","384.1B796A0B67","Observation","BO4 - Bonneville WA Ladder Slots","8/27/2012","","","03","VERTICAL SLOT DETECTORS",100,"8/27/2012 1:15:20 PM",1
"1448","384.1B796A0B67","Observation","BO4 - Bonneville WA Ladder Slots","8/27/2012","","","04","VERTICAL SLOT DETECTORS",100,"8/27/2012 1:13:33 PM",1
"1449","384.1B796A0B67","Observation","BO4 - Bonneville WA Ladder Slots","8/27/2012","","","04","VERTICAL SLOT DETECTORS",100,"8/27/2012 1:13:34 PM",1
"1450","384.1B796A0B67","Observation","GRA - Lower Granite Dam Adult","12/15/2012","","","02","WEIR 733",140,"12/15/2012 3:48:17 PM",1
"1451","384.1B796A0B67","Observation","GRA - Lower Granite Dam Adult","12/15/2012","","","04","WEIR 732",140,"12/15/2012 3:45:23 PM",1
"1452","384.1B796A0B67","Observation","GRA - Lower Granite Dam Adult","12/15/2012","","","06","WEIR 731",140,"12/15/2012 3:44:47 PM",1
"1453","384.1B796A0B67","Observation","GRA - Lower Granite Dam Adult","12/15/2012","","","08","WEIR 730",140,"12/15/2012 3:41:48 PM",1
"1454","384.1B796A0B67","Observation","GRJ - Lower Granite Dam Juvenile","6/2/2011","","","11","RCWY-10 GATE",140,"6/2/2011 8:49:06 PM",1
"1455","384.1B796A0B67","Observation","GRJ - Lower Granite Dam Juvenile","6/2/2011","","","12","RCWY-10 GATE",140,"6/2/2011 8:49:07 PM",1
"1456","384.1B796A0B67","Observation","GRJ - Lower Granite Dam Juvenile","6/2/2011","","","71","RACEWAY EAST",140,"6/2/2011 8:49:18 PM",1
"1457","384.1B796A0B67","Observation","GRJ - Lower Granite Dam Juvenile","6/2/2011","","","72","RACEWAY EAST",140,"6/2/2011 8:49:18 PM",1
"1458","384.1B796A0B67","Observation","GRJ - Lower Granite Dam Juvenile","6/2/2011","","","B1","B-SEPARATOR GATE",140,"6/2/2011 8:48:59 PM",1
"1459","384.1B796A0B67","Observation","GRJ - Lower Granite Dam Juvenile","6/2/2011","","","B2","B-SEPARATOR GATE",140,"6/2/2011 8:48:59 PM",1
"1460","384.1B796A0B67","Observation","ICH - Ice Harbor Dam (Combined)","12/7/2012","","","01","LEFT LADDER WEIR 438 [O/S]",100,"12/7/2012 11:11:27 PM",1
"1461","384.1B796A0B67","Observation","ICH - Ice Harbor Dam (Combined)","12/7/2012","","","03","LEFT LADDER WEIR 437 [O/S]",100,"12/7/2012 11:11:12 PM",1
"1462","384.1B796A0B67","Observation","ICH - Ice Harbor Dam (Combined)","12/7/2012","","","05","LEFT LADDER WEIR 436 [O/S]",100,"12/7/2012 11:09:11 PM",1
"1463","384.1B796A0B67","Observation","ICH - Ice Harbor Dam (Combined)","12/7/2012","","","07","LEFT LADDER WEIR 435 [O/S]",100,"12/7/2012 11:05:34 PM",1
"1464","384.1B796A0B67","Observation","ICH - Ice Harbor Dam (Combined)","12/7/2012","","","07","LEFT LADDER WEIR 435 [O/S]",100,"12/7/2012 11:05:35 PM",1
"1465","384.1B796A0B67","Observation","MC1 - McNary Oregon Shore Ladder","11/3/2012","","","01","COUNTING WINDOW",100,"11/3/2012 5:30:29 AM",1
"1466","384.1B796A0B67","Observation","MC1 - McNary Oregon Shore Ladder","11/3/2012","","","01","COUNTING WINDOW",100,"11/3/2012 5:30:40 AM",1
"1467","384.1B796A0B67","Observation","MC1 - McNary Oregon Shore Ladder","11/3/2012","","","01","COUNTING WINDOW",100,"11/3/2012 5:33:51 AM",1
"1468","384.1B796A0B67","Observation","MC1 - McNary Oregon Shore Ladder","11/3/2012","","","02","COUNTING WINDOW",100,"11/3/2012 5:34:56 AM",1
"1469","384.1B796A0B67","Observation","MC1 - McNary Oregon Shore Ladder","11/3/2012","","","02","COUNTING WINDOW",100,"11/3/2012 5:34:57 AM",1
"1470","384.1B796A0B67","Observation","MC1 - McNary Oregon Shore Ladder","11/3/2012","","","02","COUNTING WINDOW",100,"11/3/2012 5:34:58 AM",1
"1471","384.1B796A0B67","Observation","MC1 - McNary Oregon Shore Ladder","11/3/2012","","","04","WEIR 288",100,"11/3/2012 6:23:36 AM",1
"1472","384.1B796A0B67","Observation","MC1 - McNary Oregon Shore Ladder","11/3/2012","","","04","WEIR 288",100,"11/3/2012 6:23:37 AM",1
"1473","384.1B796A0B67","Observation","MC1 - McNary Oregon Shore Ladder","11/3/2012","","","08","WEIR 286",100,"11/3/2012 6:23:47 AM",1
"1474","384.1B796A0B67","Observation","MC1 - McNary Oregon Shore Ladder","11/3/2012","","","0A","WEIR 284",100,"11/3/2012 6:24:40 AM",1
"1475","384.1B796A0B67","Observation","MC1 - McNary Oregon Shore Ladder","11/3/2012","","","0C","WEIR 283",100,"11/3/2012 6:25:11 AM",1
"1476","384.1B796A0B67","Observation","MC1 - McNary Oregon Shore Ladder","11/3/2012","","","0C","WEIR 283",100,"11/3/2012 6:25:12 AM",1
"1477","384.1B796A0B67","Observation","MC1 - McNary Oregon Shore Ladder","11/3/2012","","","0D","WEIR 282",100,"11/3/2012 6:25:24 AM",1
"1478","384.1B796A0B67","Observation","MC1 - McNary Oregon Shore Ladder","11/3/2012","","","0E","WEIR 282",100,"11/3/2012 6:25:51 AM",1
"1479","384.1B796A0B67","Observation","MC1 - McNary Oregon Shore Ladder","11/3/2012","","","0F","WEIR 280",100,"11/3/2012 6:28:02 AM",1
"1480","384.1B796A0B67","Observation","MC1 - McNary Oregon Shore Ladder","11/3/2012","","","11","WEIR 279",100,"11/3/2012 6:28:26 AM",1
"1481","384.1B796A0B67","Observation","MC1 - McNary Oregon Shore Ladder","12/6/2012","","","01","COUNTING WINDOW",100,"12/6/2012 10:35:08 AM",1
"1482","384.1B796A0B67","Observation","MC1 - McNary Oregon Shore Ladder","12/6/2012","","","02","COUNTING WINDOW",100,"12/6/2012 10:35:03 AM",1
"1483","384.1B796A0B67","Observation","MC1 - McNary Oregon Shore Ladder","12/6/2012","","","02","COUNTING WINDOW",100,"12/6/2012 10:35:04 AM",1
"1484","384.1B796A0B67","Observation","MC1 - McNary Oregon Shore Ladder","12/6/2012","","","03","WEIR 288",100,"12/6/2012 8:37:43 AM",1
"1485","384.1B796A0B67","Observation","MC1 - McNary Oregon Shore Ladder","12/6/2012","","","05","WEIR 287",100,"12/6/2012 8:35:30 AM",1
"1486","384.1B796A0B67","Observation","MC1 - McNary Oregon Shore Ladder","12/6/2012","","","05","WEIR 287",100,"12/6/2012 8:35:31 AM",1
"1487","384.1B796A0B67","Observation","MC1 - McNary Oregon Shore Ladder","12/6/2012","","","08","WEIR 286",100,"12/6/2012 8:32:47 AM",1
"1488","384.1B796A0B67","Observation","MC1 - McNary Oregon Shore Ladder","12/6/2012","","","0A","WEIR 284",100,"12/6/2012 8:28:58 AM",1
"1489","384.1B796A0B67","Observation","MC1 - McNary Oregon Shore Ladder","12/6/2012","","","0A","WEIR 284",100,"12/6/2012 8:28:59 AM",1
"1490","384.1B796A0B67","Observation","MC1 - McNary Oregon Shore Ladder","12/6/2012","","","0E","WEIR 282",100,"12/6/2012 8:22:13 AM",1
"1491","384.1B796A0B67","Observation","MC1 - McNary Oregon Shore Ladder","12/6/2012","","","0F","WEIR 280",100,"12/6/2012 8:17:22 AM",1
"1492","384.1B796A0B67","Observation","MC1 - McNary Oregon Shore Ladder","12/6/2012","","","0F","WEIR 280",100,"12/6/2012 8:17:23 AM",1
"1493","384.1B796A0B67","Observation","MC1 - McNary Oregon Shore Ladder","12/6/2012","","","12","WEIR 279",100,"12/6/2012 8:14:06 AM",1
"1494","384.1B796A0B67","Observation","MC1 - McNary Oregon Shore Ladder","12/6/2012","","","12","WEIR 279",100,"12/6/2012 8:14:07 AM",1
"1495","384.1B796A0B67","Observation","MC2 - McNary Washington Shore Ladder","10/26/2012","","","01","COUNTING WINDOW",120,"10/26/2012 1:30:34 PM",1
"1496","384.1B796A0B67","Observation","MC2 - McNary Washington Shore Ladder","10/26/2012","","","02","COUNTING WINDOW",120,"10/26/2012 1:30:32 PM",1
"1497","384.1B796A0B67","Observation","MC2 - McNary Washington Shore Ladder","10/26/2012","","","02","COUNTING WINDOW",120,"10/26/2012 1:30:33 PM",1
"1498","384.1B796A0B67","Observation","MC2 - McNary Washington Shore Ladder","10/26/2012","","","03","COUNTING WINDOW",120,"10/26/2012 1:30:31 PM",1
"1499","384.1B796A0B67","Observation","MC2 - McNary Washington Shore Ladder","10/26/2012","","","04","WEIR 312",120,"10/26/2012 12:51:43 PM",1
"1500","384.1B796A0B67","Observation","MC2 - McNary Washington Shore Ladder","10/26/2012","","","06","WEIR 311",120,"10/26/2012 12:50:15 PM",1
"1501","384.1B796A0B67","Observation","MC2 - McNary Washington Shore Ladder","10/26/2012","","","08","WEIR 309",120,"10/26/2012 12:48:46 PM",1
"1502","384.1B796A0B67","Observation","MC2 - McNary Washington Shore Ladder","10/26/2012","","","08","WEIR 309",120,"10/26/2012 12:48:47 PM",1
"1503","384.1B796A0B67","Observation","MC2 - McNary Washington Shore Ladder","10/26/2012","","","0B","WEIR 308",120,"10/26/2012 12:47:43 PM",1
"1504","384.1B796A0B67","Observation","MC2 - McNary Washington Shore Ladder","10/26/2012","","","0C","WEIR 306",120,"10/26/2012 12:44:25 PM",1
"1505","384.1B796A0B67","Observation","MC2 - McNary Washington Shore Ladder","10/26/2012","","","0C","WEIR 306",120,"10/26/2012 12:44:26 PM",1
"1506","384.1B796A0B67","Observation","MC2 - McNary Washington Shore Ladder","10/26/2012","","","0E","WEIR 305",120,"10/26/2012 12:43:26 PM",1
"1507","384.1B796A0B67","Observation","MC2 - McNary Washington Shore Ladder","10/26/2012","","","0E","WEIR 305",120,"10/26/2012 12:43:27 PM",1
"1508","384.1B796A0B67","Observation","MC2 - McNary Washington Shore Ladder","10/26/2012","","","10","WEIR 303",120,"10/26/2012 12:40:21 PM",1
"1509","384.1B796A0B67","Observation","MC2 - McNary Washington Shore Ladder","10/26/2012","","","10","WEIR 303",120,"10/26/2012 12:40:22 PM",1
"1510","384.1B796A0B67","Observation","MC2 - McNary Washington Shore Ladder","10/26/2012","","","12","WEIR 302",120,"10/26/2012 12:39:22 PM",1
"1511","384.1B796A0B67","Observation","MC2 - McNary Washington Shore Ladder","10/26/2012","","","12","WEIR 302",120,"10/26/2012 12:39:23 PM",1
"1512","384.1B796A0B67","Observation","USE - Upper Salmon River at rkm 437","4/4/2013","","","B6","ARRAY",100,"4/4/2013 9:06:07 PM",1
"1513","384.1B796A0B67","Recapture","SALEFT - East Fork Salmon River Trap","3/27/2013","SALEFT - East Fork Salmon River Trap","4/27/2013",NA,NA,0,"3/27/2013 2:00:00 AM",1
"3824","384.1B796A1CE2","Mark","HAGE - Hagerman NFH","11/16/2010","SAWT - Sawtooth Hatchery","4/22/2011",NA,NA,0,"11/16/2010 3:16:00 AM",1
"3825","384.1B796A1CE2","Observation","BO1 - Bonneville Bradford Is. Ladder","9/13/2013","","","16","B-BRANCH WEIR 50",110,"9/13/2013 8:42:23 PM",1
"3826","384.1B796A1CE2","Observation","BO1 - Bonneville Bradford Is. Ladder","9/13/2013","","","18","B-BRANCH WEIR 49",110,"9/13/2013 8:39:20 PM",1
"3827","384.1B796A1CE2","Observation","BO1 - Bonneville Bradford Is. Ladder","9/13/2013","","","18","B-BRANCH WEIR 49",110,"9/13/2013 8:39:21 PM",1
"3828","384.1B796A1CE2","Observation","BO1 - Bonneville Bradford Is. Ladder","9/13/2013","","","1A","B-BRANCH WEIR 48",110,"9/13/2013 8:38:07 PM",1
"3829","384.1B796A1CE2","Observation","BO1 - Bonneville Bradford Is. Ladder","9/13/2013","","","1A","B-BRANCH WEIR 48",110,"9/13/2013 8:38:08 PM",1
"3830","384.1B796A1CE2","Observation","BO1 - Bonneville Bradford Is. Ladder","9/13/2013","","","1C","B-BRANCH WEIR 47",110,"9/13/2013 8:35:15 PM",1
"3831","384.1B796A1CE2","Observation","BO1 - Bonneville Bradford Is. Ladder","9/13/2013","","","1C","B-BRANCH WEIR 47",110,"9/13/2013 8:35:16 PM",1
"3832","384.1B796A1CE2","Observation","BO1 - Bonneville Bradford Is. Ladder","9/13/2013","","","1E","B-BRANCH WEIR 46",110,"9/13/2013 8:30:24 PM",1
"3833","384.1B796A1CE2","Observation","BO1 - Bonneville Bradford Is. Ladder","9/13/2013","","","1E","B-BRANCH WEIR 46",110,"9/13/2013 8:33:25 PM",1
"3834","384.1B796A1CE2","Observation","BO1 - Bonneville Bradford Is. Ladder","9/13/2013","","","1E","B-BRANCH WEIR 46",110,"9/13/2013 8:33:26 PM",1
"3835","384.1B796A1CE2","Observation","BO1 - Bonneville Bradford Is. Ladder","9/13/2013","","","20","B-BRANCH WEIR 45",110,"9/13/2013 8:16:15 PM",1
"3836","384.1B796A1CE2","Observation","BO1 - Bonneville Bradford Is. Ladder","9/13/2013","","","22","B-BRANCH WEIR 44",110,"9/13/2013 8:16:10 PM",1
"3837","384.1B796A1CE2","Observation","BO1 - Bonneville Bradford Is. Ladder","9/13/2013","","","24","B-BRANCH WEIR 43",110,"9/13/2013 8:16:03 PM",1
"3838","384.1B796A1CE2","Observation","BO1 - Bonneville Bradford Is. Ladder","9/14/2013","","","06","A-BRANCH WEIR 50",110,"9/14/2013 5:01:15 AM",1
"3839","384.1B796A1CE2","Observation","BO1 - Bonneville Bradford Is. Ladder","9/14/2013","","","06","A-BRANCH WEIR 50",110,"9/14/2013 5:01:16 AM",1
"3840","384.1B796A1CE2","Observation","BO1 - Bonneville Bradford Is. Ladder","9/14/2013","","","07","A-BRANCH WEIR 49",110,"9/14/2013 5:03:20 AM",1
"3841","384.1B796A1CE2","Observation","BO1 - Bonneville Bradford Is. Ladder","9/14/2013","","","07","A-BRANCH WEIR 49",110,"9/14/2013 5:03:21 AM",1
"3842","384.1B796A1CE2","Observation","BO1 - Bonneville Bradford Is. Ladder","9/14/2013","","","09","A-BRANCH WEIR 48",110,"9/14/2013 5:03:49 AM",1
"3843","384.1B796A1CE2","Observation","BO1 - Bonneville Bradford Is. Ladder","9/14/2013","","","09","A-BRANCH WEIR 48",110,"9/14/2013 5:03:50 AM",1
"3844","384.1B796A1CE2","Observation","BO1 - Bonneville Bradford Is. Ladder","9/14/2013","","","0B","A-BRANCH WEIR 47",110,"9/14/2013 5:03:55 AM",1
"3845","384.1B796A1CE2","Observation","BO1 - Bonneville Bradford Is. Ladder","9/14/2013","","","0B","A-BRANCH WEIR 47",110,"9/14/2013 5:03:56 AM",1
"3846","384.1B796A1CE2","Observation","BO1 - Bonneville Bradford Is. Ladder","9/14/2013","","","0E","A-BRANCH WEIR 46",110,"9/14/2013 5:06:11 AM",1
"3847","384.1B796A1CE2","Observation","BO1 - Bonneville Bradford Is. Ladder","9/14/2013","","","10","A-BRANCH WEIR 45",110,"9/14/2013 5:09:18 AM",1
"3848","384.1B796A1CE2","Observation","BO1 - Bonneville Bradford Is. Ladder","9/14/2013","","","10","A-BRANCH WEIR 45",110,"9/14/2013 5:09:19 AM",1
"3849","384.1B796A1CE2","Observation","BO1 - Bonneville Bradford Is. Ladder","9/14/2013","","","11","A-BRANCH WEIR 44",110,"9/14/2013 5:10:00 AM",1
"3850","384.1B796A1CE2","Observation","BO1 - Bonneville Bradford Is. Ladder","9/14/2013","","","11","A-BRANCH WEIR 44",110,"9/14/2013 5:10:01 AM",1
"3851","384.1B796A1CE2","Observation","BO1 - Bonneville Bradford Is. Ladder","9/14/2013","","","13","A-BRANCH WEIR 43",110,"9/14/2013 5:12:00 AM",1
"3852","384.1B796A1CE2","Observation","BO3 - Bonneville WA Shore Ladder/AFF","9/14/2013","","","02","WEIR 59",110,"9/14/2013 1:46:05 PM",1
"3853","384.1B796A1CE2","Observation","BO3 - Bonneville WA Shore Ladder/AFF","9/14/2013","","","04","WEIR 58",110,"9/14/2013 1:46:02 PM",1
"3854","384.1B796A1CE2","Observation","BO3 - Bonneville WA Shore Ladder/AFF","9/14/2013","","","06","WEIR 57",110,"9/14/2013 1:45:58 PM",1
"3855","384.1B796A1CE2","Observation","BO3 - Bonneville WA Shore Ladder/AFF","9/14/2013","","","06","WEIR 57",110,"9/14/2013 1:45:59 PM",1
"3856","384.1B796A1CE2","Observation","BO3 - Bonneville WA Shore Ladder/AFF","9/14/2013","","","08","WEIR 56",110,"9/14/2013 1:45:55 PM",1
"3857","384.1B796A1CE2","Observation","BO3 - Bonneville WA Shore Ladder/AFF","9/14/2013","","","0A","WEIR 55",110,"9/14/2013 1:45:50 PM",1
"3858","384.1B796A1CE2","Observation","BO3 - Bonneville WA Shore Ladder/AFF","9/14/2013","","","0C","WEIR 54",110,"9/14/2013 1:41:11 PM",1
"3859","384.1B796A1CE2","Observation","BO3 - Bonneville WA Shore Ladder/AFF","9/14/2013","","","0C","WEIR 54",110,"9/14/2013 1:41:12 PM",1
"3860","384.1B796A1CE2","Observation","BO3 - Bonneville WA Shore Ladder/AFF","9/14/2013","","","0E","WEIR 53",110,"9/14/2013 1:40:10 PM",1
"3861","384.1B796A1CE2","Observation","BO3 - Bonneville WA Shore Ladder/AFF","9/14/2013","","","0E","WEIR 53",110,"9/14/2013 1:40:11 PM",1
"3862","384.1B796A1CE2","Observation","BO3 - Bonneville WA Shore Ladder/AFF","9/14/2013","","","10","WEIR 52",110,"9/14/2013 1:39:30 PM",1
"3863","384.1B796A1CE2","Observation","BO3 - Bonneville WA Shore Ladder/AFF","9/14/2013","","","10","WEIR 52",110,"9/14/2013 1:39:31 PM",1
"3864","384.1B796A1CE2","Observation","BO3 - Bonneville WA Shore Ladder/AFF","9/14/2013","","","12","WEIR 37",110,"9/14/2013 1:07:44 PM",1
"3865","384.1B796A1CE2","Observation","BO3 - Bonneville WA Shore Ladder/AFF","9/14/2013","","","12","WEIR 37",110,"9/14/2013 1:07:45 PM",1
"3866","384.1B796A1CE2","Observation","BO3 - Bonneville WA Shore Ladder/AFF","9/14/2013","","","14","WEIR 36",110,"9/14/2013 1:07:40 PM",1
"3867","384.1B796A1CE2","Observation","BO3 - Bonneville WA Shore Ladder/AFF","9/14/2013","","","14","WEIR 36",110,"9/14/2013 1:07:41 PM",1
"3868","384.1B796A1CE2","Observation","BO3 - Bonneville WA Shore Ladder/AFF","9/14/2013","","","16","WEIR 35",110,"9/14/2013 1:07:37 PM",1
"3869","384.1B796A1CE2","Observation","BO3 - Bonneville WA Shore Ladder/AFF","9/14/2013","","","16","WEIR 35",110,"9/14/2013 1:07:38 PM",1
"3870","384.1B796A1CE2","Observation","BO3 - Bonneville WA Shore Ladder/AFF","9/14/2013","","","18","WEIR 34",110,"9/14/2013 1:07:32 PM",1
"3871","384.1B796A1CE2","Observation","BO3 - Bonneville WA Shore Ladder/AFF","9/14/2013","","","18","WEIR 34",110,"9/14/2013 1:07:33 PM",1
"3872","384.1B796A1CE2","Observation","BO4 - Bonneville WA Ladder Slots","9/14/2013","","","01","VERTICAL SLOT DETECTORS",100,"9/14/2013 3:08:59 PM",1
"3873","384.1B796A1CE2","Observation","BO4 - Bonneville WA Ladder Slots","9/14/2013","","","02","VERTICAL SLOT DETECTORS",100,"9/14/2013 3:05:29 PM",1
"3874","384.1B796A1CE2","Observation","BO4 - Bonneville WA Ladder Slots","9/14/2013","","","02","VERTICAL SLOT DETECTORS",100,"9/14/2013 3:05:30 PM",1
"3875","384.1B796A1CE2","Observation","BO4 - Bonneville WA Ladder Slots","9/14/2013","","","03","VERTICAL SLOT DETECTORS",100,"9/14/2013 2:44:08 PM",1
"3876","384.1B796A1CE2","Observation","BO4 - Bonneville WA Ladder Slots","9/14/2013","","","03","VERTICAL SLOT DETECTORS",100,"9/14/2013 2:44:09 PM",1
"3877","384.1B796A1CE2","Observation","BO4 - Bonneville WA Ladder Slots","9/14/2013","","","03","VERTICAL SLOT DETECTORS",100,"9/14/2013 2:53:24 PM",1
"3878","384.1B796A1CE2","Observation","BO4 - Bonneville WA Ladder Slots","9/14/2013","","","03","VERTICAL SLOT DETECTORS",100,"9/14/2013 2:56:32 PM",1
"3879","384.1B796A1CE2","Observation","BO4 - Bonneville WA Ladder Slots","9/14/2013","","","03","VERTICAL SLOT DETECTORS",100,"9/14/2013 2:56:33 PM",1
"3880","384.1B796A1CE2","Observation","BO4 - Bonneville WA Ladder Slots","9/14/2013","","","04","VERTICAL SLOT DETECTORS",100,"9/14/2013 2:34:02 PM",1
"3881","384.1B796A1CE2","Observation","GRA - Lower Granite Dam Adult","10/5/2013","","","02","WEIR 733",140,"10/5/2013 7:55:36 AM",1
"3882","384.1B796A1CE2","Observation","GRA - Lower Granite Dam Adult","10/5/2013","","","04","WEIR 732",140,"10/5/2013 7:52:51 AM",1
"3883","384.1B796A1CE2","Observation","GRA - Lower Granite Dam Adult","10/5/2013","","","05","WEIR 731",140,"10/5/2013 7:52:33 AM",1
"3884","384.1B796A1CE2","Observation","GRA - Lower Granite Dam Adult","10/5/2013","","","07","WEIR 730",140,"10/5/2013 7:52:14 AM",1
"3885","384.1B796A1CE2","Observation","GRA - Lower Granite Dam Adult","10/5/2013","","","12","ISO WEST",140,"10/5/2013 6:56:54 AM",1
"3886","384.1B796A1CE2","Observation","GRA - Lower Granite Dam Adult","10/5/2013","","","14","ISO WEST",140,"10/5/2013 6:56:53 AM",1
"3887","384.1B796A1CE2","Observation","GRA - Lower Granite Dam Adult","10/5/2013","","","16","ISO WEST",140,"10/5/2013 6:56:53 AM",1
"3888","384.1B796A1CE2","Observation","GRA - Lower Granite Dam Adult","10/5/2013","","","18","ISO WEST",140,"10/5/2013 6:56:53 AM",1
"3889","384.1B796A1CE2","Observation","GRJ - Lower Granite Dam Juvenile","5/7/2011","","","21","RACEWAY WEST / RIVER EXIT",140,"5/7/2011 1:44:29 AM",1
"3890","384.1B796A1CE2","Observation","GRJ - Lower Granite Dam Juvenile","5/7/2011","","","22","RACEWAY WEST / RIVER EXIT",140,"5/7/2011 1:44:29 AM",1
"3891","384.1B796A1CE2","Observation","GRJ - Lower Granite Dam Juvenile","5/7/2011","","","23","RACEWAY WEST / RIVER EXIT",140,"5/7/2011 1:44:29 AM",1
"3892","384.1B796A1CE2","Observation","GRJ - Lower Granite Dam Juvenile","5/7/2011","","","B1","B-SEPARATOR GATE",140,"5/7/2011 1:44:23 AM",1
"3893","384.1B796A1CE2","Observation","GRJ - Lower Granite Dam Juvenile","5/7/2011","","","B2","B-SEPARATOR GATE",140,"5/7/2011 1:44:23 AM",1
"3894","384.1B796A1CE2","Observation","ICH - Ice Harbor Dam (Combined)","9/27/2013","","","01","LEFT LADDER WEIR 438 [O/S]",100,"9/27/2013 1:27:46 PM",1
