day,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
126,,12.096,147.321,0.0,1.833,79.071,73.487,73.254,0.0,31.125,24.603,26.361,2.473,35.778,57.316,18.517,45.015,31.154,12.825,9.263,1.057,20.190,14.556,4.641,7.046,0.0,20.031,32.940,36.694,26.021,19.869,33.415,0.0,0.0,32.513,25.367,2.350,21.038,21.421,23.125,27.642,37.458,29.900,31.752,28.000,27.283,22.888,23.789,62.681,41.208,38.696,61.188,44.683,41.708,
127,,33.833,135.750,0.0,0.0,95.533,58.029,74.975,0.0,29.177,35.376,48.428,6.510,39.511,61.963,47.008,34.397,37.665,17.471,14.225,2.862,24.633,16.448,4.721,10.969,0.0,25.402,20.396,38.663,25.333,19.092,32.696,0.0,0.0,31.113,30.488,2.913,20.546,22.646,20.717,25.413,37.702,29.767,23.567,26.242,26.271,23.908,11.353,86.279,65.025,38.608,58.908,48.363,67.408,
128,,46.183,133.113,0.0,0.808,102.985,67.749,72.027,0.0,33.806,7.088,27.471,11.875,43.154,64.733,18.517,31.766,31.673,17.638,15.613,3.753,20.200,18.873,4.800,9.654,0.0,31.863,22.904,34.596,27.038,17.692,32.296,0.0,0.0,31.463,30.625,2.988,22.196,23.342,19.692,33.463,33.908,29.617,27.238,23.358,27.021,23.321,25.254,98.388,66.025,38.679,57.413,56.013,68.954,
129,,47.767,142.546,0.0,0.0,107.483,64.159,93.813,0.0,17.121,7.600,14.292,3.375,44.725,56.158,18.517,25.008,25.946,17.875,13.217,6.397,27.183,28.273,4.879,9.567,0.0,29.585,16.740,34.456,33.904,17.038,32.304,0.0,0.0,30.354,29.342,2.425,24.867,20.375,21.367,33.417,32.529,27.390,29.213,23.467,26.925,23.110,24.442,91.751,64.404,38.300,59.383,50.821,69.279,
130,,37.779,143.990,5.763,0.0,112.775,41.844,92.983,0.0,31.304,0.0,9.079,24.540,41.941,62.446,18.333,19.721,44.396,16.392,15.450,9.630,27.290,30.058,4.959,3.733,0.0,26.831,31.706,46.985,27.915,19.667,30.458,0.0,0.0,30.471,28.708,4.746,27.850,18.600,24.383,35.142,33.427,28.013,35.096,23.538,28.475,23.154,24.942,81.898,79.717,38.425,54.913,48.208,54.538,
131,,40.700,154.892,3.169,0.0,97.696,47.967,112.833,0.0,36.704,0.138,9.904,16.837,51.015,87.467,18.517,19.340,68.827,13.879,14.858,11.579,33.323,30.775,5.038,2.542,12.296,23.767,20.291,55.825,24.588,17.308,25.913,0.0,0.0,30.354,29.142,4.363,26.113,18.604,26.475,34.550,31.354,27.944,25.727,24.029,27.896,23.338,25.279,91.578,73.483,38.708,52.700,43.342,51.625,
132,,32.175,157.185,0.758,0.0,89.508,96.552,117.129,0.0,32.596,0.083,7.538,4.610,48.489,87.474,20.771,18.167,34.696,6.500,12.600,2.406,29.144,27.531,5.118,7.733,10.813,18.113,30.130,64.054,21.627,19.550,23.254,0.0,0.0,29.992,26.729,3.200,23.450,17.321,27.908,27.292,33.175,26.860,26.092,23.583,26.223,23.442,25.575,98.726,47.321,38.754,61.654,40.563,42.342,
133,,27.042,174.346,1.583,0.0,77.238,92.802,135.275,0.0,27.063,0.396,6.925,14.630,45.299,73.321,22.708,16.548,21.488,19.142,2.492,0.0,31.788,35.917,5.197,31.415,10.438,23.950,24.933,65.746,27.458,17.377,24.000,0.0,0.0,31.971,26.783,4.438,22.638,14.671,26.338,24.892,30.483,26.521,25.438,25.646,27.975,23.546,26.027,83.418,30.492,38.821,68.600,43.192,47.038,
134,,24.017,180.431,12.921,0.0,65.842,95.013,115.121,0.0,36.625,0.346,7.500,5.253,45.742,75.054,22.358,16.398,33.733,20.000,11.800,0.0,30.300,31.179,5.277,58.258,15.815,18.017,20.243,89.533,20.842,19.723,28.621,0.0,0.0,32.363,27.496,16.133,21.538,16.013,22.829,31.056,25.696,28.058,25.233,22.388,25.525,23.613,28.033,102.760,36.733,38.617,72.775,41.400,44.838,
135,,18.804,167.713,19.408,0.288,55.188,105.310,106.292,0.0,44.604,0.058,4.767,2.396,75.299,52.075,31.750,12.292,24.775,20.463,14.433,0.0,25.625,24.354,5.356,57.883,12.735,18.217,39.213,87.729,29.275,17.840,34.483,0.0,0.0,32.350,7.200,3.083,20.213,20.033,24.217,32.508,24.971,52.314,24.779,23.004,26.958,24.663,35.333,76.556,42.204,37.425,76.567,44.750,48.921,
136,,28.388,142.258,30.671,1.854,48.333,128.177,127.458,0.0,47.879,0.0,2.271,3.000,109.113,47.719,71.471,14.425,17.307,14.688,15.192,0.0,23.817,29.790,5.436,107.604,15.375,19.463,38.748,102.508,27.404,21.221,36.865,0.0,0.0,34.313,0.0,2.121,24.194,21.567,26.048,27.442,21.725,88.682,24.429,22.277,25.858,26.617,36.958,81.931,42.875,37.692,65.354,48.863,47.067,
137,,49.658,144.738,51.510,1.846,37.067,136.063,119.500,0.0,44.625,0.358,2.554,2.029,107.808,24.706,82.092,14.463,27.347,11.454,13.179,6.300,7.654,27.085,5.515,93.257,9.740,18.508,50.330,121.296,23.638,19.579,35.992,0.0,0.0,34.404,0.0,24.598,38.397,21.408,27.163,26.271,15.929,85.483,27.379,22.713,29.971,26.496,41.033,70.064,52.538,40.588,67.021,58.700,59.796,
138,,70.783,123.967,75.471,16.017,33.392,136.133,108.875,0.0,34.667,0.0,1.302,2.158,113.400,38.006,78.992,16.706,52.733,11.433,11.396,22.019,8.313,29.617,5.595,102.309,13.058,19.029,60.928,126.671,26.079,19.642,31.313,0.0,0.0,34.875,0.0,24.583,55.086,22.108,25.629,25.738,14.217,64.808,37.956,24.146,30.783,26.308,40.279,43.903,54.279,47.763,63.133,59.946,71.025,
139,,99.881,101.958,82.663,28.850,24.904,128.471,106.775,0.0,26.967,0.0,6.025,1.996,122.481,25.198,53.663,19.046,29.527,8.313,16.383,25.602,13.065,39.481,5.674,112.131,11.471,20.575,79.147,109.925,26.758,19.385,28.475,0.0,0.0,37.192,0.0,24.200,61.010,21.688,31.188,28.217,17.113,49.983,26.806,23.871,27.990,26.483,40.346,53.708,59.246,37.463,68.271,61.038,71.325,
140,,122.588,108.863,76.058,23.488,23.121,121.096,98.642,0.0,23.950,0.0,10.926,2.508,110.296,29.633,43.167,18.925,33.125,9.533,13.454,17.744,11.488,47.915,5.754,74.652,14.004,26.729,104.005,84.196,32.071,19.608,28.421,0.0,0.0,32.288,0.0,30.550,76.096,23.263,67.667,39.263,20.083,56.769,29.000,22.829,25.238,25.450,41.185,52.967,53.588,39.617,89.204,55.171,71.571,
141,,127.450,93.267,65.267,25.133,15.854,102.258,92.208,0.0,27.081,0.0,3.497,0.0,93.167,28.575,46.963,18.875,21.166,5.667,11.396,19.121,11.860,77.777,5.833,12.451,14.994,24.892,78.465,74.829,27.350,17.642,28.065,0.0,0.0,31.621,0.0,37.088,85.898,22.758,84.040,45.671,26.846,56.410,26.146,25.554,24.504,24.296,40.558,53.735,52.350,36.163,78.821,49.346,60.575,
142,,112.983,83.629,55.717,14.992,16.700,73.744,101.438,0.0,43.532,5.756,3.160,0.0,78.200,42.810,62.067,22.831,27.911,5.383,9.458,18.925,12.410,48.656,5.913,25.897,16.133,25.154,65.200,71.508,40.413,19.506,26.317,0.0,0.0,29.154,0.0,33.104,70.290,22.425,84.858,28.358,25.654,56.497,24.979,25.650,23.500,23.479,40.338,55.444,52.638,36.667,83.463,46.017,59.625,
143,,95.475,81.179,67.600,9.325,16.067,67.904,87.904,0.0,37.413,0.0,0.0,0.0,100.679,42.654,83.329,25.250,4.332,4.617,9.221,16.169,12.477,41.075,5.992,52.183,15.559,25.554,50.577,64.627,72.794,20.267,22.200,0.0,0.0,29.113,0.0,23.538,68.750,23.063,81.173,24.242,25.029,64.424,23.613,27.417,26.058,22.896,41.040,59.590,59.100,35.979,85.554,40.854,54.467,
144,,104.013,79.833,70.579,6.825,17.400,63.904,84.029,0.0,38.667,22.425,2.738,1.019,102.008,43.708,55.773,27.163,2.614,6.342,6.046,20.492,11.069,44.690,6.072,53.075,15.394,23.342,52.960,71.860,79.225,18.638,19.896,0.0,0.0,26.150,0.0,22.221,59.819,22.783,45.271,35.346,25.733,70.950,35.342,28.071,32.763,22.938,43.867,77.306,60.671,39.350,80.463,42.033,51.217,
145,,129.849,78.521,96.167,12.158,19.846,59.033,83.850,0.0,27.821,27.233,5.100,2.083,88.604,61.344,51.834,27.735,0.895,2.025,10.913,14.688,21.214,47.935,6.151,28.100,15.429,18.463,56.228,69.322,64.556,34.663,17.892,0.0,0.0,23.479,0.0,10.138,54.652,22.638,42.906,45.250,26.017,76.929,25.417,28.233,32.965,23.917,46.667,91.100,72.779,36.479,70.971,39.150,54.746,
146,,117.510,89.683,83.129,21.896,27.800,53.738,78.244,0.0,23.308,8.754,2.521,9.188,79.635,92.515,84.758,26.592,1.677,11.038,8.875,18.523,20.454,48.964,6.231,18.275,17.156,4.733,46.893,44.870,77.971,53.654,19.392,0.0,0.0,25.400,0.0,13.829,43.381,22.700,26.692,43.283,25.679,83.588,25.283,28.225,33.088,23.367,45.938,77.579,78.883,38.075,67.325,40.633,54.154,
147,,128.746,104.663,74.600,12.117,48.046,38.517,98.150,0.0,13.383,14.500,0.0,36.033,90.779,105.525,59.600,24.250,16.688,1.788,12.421,22.856,22.533,47.356,6.310,38.873,14.392,1.779,61.837,43.476,113.733,69.310,23.279,0.0,0.0,31.044,0.0,3.113,42.319,21.708,25.213,40.713,25.346,92.146,25.150,29.233,37.179,23.838,47.067,64.013,85.717,37.038,66.238,44.950,73.104,
148,,130.283,136.171,68.188,0.608,75.042,44.044,88.408,0.0,13.804,18.454,0.0,41.583,90.921,106.931,52.871,23.125,44.211,0.0,8.175,25.767,21.533,33.225,6.389,28.285,10.742,2.950,44.807,44.780,121.950,32.936,24.758,0.0,0.0,32.463,0.0,0.204,35.623,20.879,25.271,36.663,26.138,70.721,26.117,28.775,36.875,23.188,45.279,57.540,69.783,38.138,70.933,47.158,75.504,
149,123.461,98.408,189.233,70.900,0.0,89.533,38.571,90.363,0.0,23.921,13.133,28.756,84.602,92.123,123.029,54.767,22.548,71.594,0.0,0.0,21.777,22.654,32.285,6.469,30.913,11.488,13.656,56.365,55.544,87.713,33.723,28.617,0.0,0.0,46.213,3.054,1.483,31.927,21.500,38.108,42.454,26.863,56.250,26.508,28.521,35.538,24.017,47.042,58.087,63.992,36.850,75.133,45.675,80.550,
150,106.408,80.600,209.358,86.408,4.329,88.417,46.824,100.542,0.0,16.938,0.0,41.375,121.946,100.000,123.975,70.850,22.894,97.660,0.0,4.792,19.188,44.381,33.833,6.548,32.317,10.854,11.140,66.183,42.254,102.013,49.296,35.721,0.0,2.617,59.146,18.146,1.192,37.683,21.196,40.446,42.869,25.858,45.033,27.371,28.308,36.271,23.342,45.081,67.500,61.054,39.654,82.317,45.625,73.146,
151,109.583,71.263,221.652,106.571,1.029,77.367,57.230,80.550,0.0,25.954,0.0,52.363,127.308,95.700,102.463,68.725,20.358,121.799,0.0,0.0,15.913,39.467,39.723,6.628,13.854,11.154,10.967,66.392,65.702,87.563,52.613,38.513,0.0,16.104,81.969,13.196,0.946,19.600,22.979,46.833,49.908,26.854,52.123,27.413,28.804,37.954,23.417,47.038,82.579,55.746,42.971,89.846,44.238,78.183,
152,126.463,62.792,170.967,129.221,0.0,66.683,68.204,75.963,0.0,21.579,0.0,35.135,92.572,69.665,89.717,119.404,21.800,115.931,0.0,0.0,17.960,43.779,30.794,6.707,9.329,10.329,25.279,62.115,73.229,67.008,43.771,46.575,0.0,12.633,72.713,25.367,2.121,19.900,22.408,38.765,54.263,26.010,40.796,28.013,28.192,36.217,22.421,38.792,103.499,54.708,50.375,115.983,46.133,73.517,
153,106.079,58.650,130.608,140.542,0.0,61.529,81.365,77.598,0.0,25.717,0.0,33.064,69.824,65.283,108.169,134.342,20.244,111.019,6.083,3.242,0.0,34.763,37.854,6.787,35.250,10.538,35.754,73.879,70.982,65.842,53.600,45.729,0.0,9.458,44.142,22.983,2.371,19.708,22.542,56.665,49.846,27.000,41.446,26.838,27.279,35.950,23.233,15.293,91.965,60.104,56.025,109.104,50.083,80.558,
154,97.175,66.950,144.767,151.454,0.0,69.196,98.302,73.822,0.0,27.229,0.0,30.993,70.460,71.169,92.760,89.829,14.346,110.913,0.0,0.0,0.0,79.788,34.635,6.866,20.367,11.467,26.625,41.693,69.093,65.700,43.758,42.146,0.0,14.521,29.950,8.283,2.742,19.921,21.979,46.194,29.625,29.983,54.283,25.921,26.513,35.663,22.554,15.369,87.942,29.946,55.000,88.533,55.592,74.354,
155,98.408,91.254,128.196,155.425,0.0,86.958,110.292,60.697,0.0,40.342,0.0,31.537,59.760,37.717,85.371,88.646,22.933,110.807,0.0,7.717,0.0,48.438,34.325,6.946,22.177,10.492,33.242,28.810,71.681,49.483,37.621,35.342,0.0,5.525,27.817,6.938,2.333,19.425,22.521,56.488,24.358,42.196,43.950,25.704,25.746,35.892,23.329,23.462,88.883,26.958,61.717,77.996,59.150,81.138,
156,94.533,132.863,129.588,139.475,0.0,112.196,91.988,64.950,0.0,53.850,0.0,14.084,65.550,52.338,85.977,68.588,15.148,110.701,0.0,7.288,0.0,41.867,34.246,7.025,0.0,11.192,37.213,61.596,99.350,52.554,36.992,30.800,0.0,0.0,26.046,0.0,3.233,22.013,21.758,66.415,26.704,78.035,40.967,25.933,23.279,29.725,23.442,26.500,92.925,31.421,63.742,81.438,60.554,74.283,
157,97.592,151.331,124.929,137.179,0.0,145.217,98.027,59.725,0.0,59.075,0.0,6.700,98.775,77.550,73.240,53.600,16.979,110.596,0.0,8.863,0.0,41.646,30.171,7.105,0.0,9.821,41.438,78.302,89.306,38.006,28.588,26.204,0.0,0.0,22.900,0.0,0.838,38.613,22.517,32.650,36.267,98.050,48.825,30.365,23.988,26.000,23.767,26.400,101.179,29.483,50.521,76.617,54.671,78.879,
158,100.058,145.863,117.896,118.317,0.0,127.083,108.115,65.650,0.0,70.158,0.0,10.433,120.783,58.817,62.063,69.625,19.052,110.490,0.0,0.0,0.0,43.890,32.488,7.184,3.883,11.333,29.617,94.063,112.541,36.963,19.531,23.804,0.0,0.0,19.400,0.608,0.0,40.000,22.183,27.654,49.856,82.927,74.754,50.000,23.679,25.883,23.413,24.733,93.700,26.650,53.775,85.204,47.346,77.067,
159,99.446,170.704,114.383,117.248,0.0,104.671,115.565,60.321,0.0,70.375,0.0,41.556,88.598,50.329,68.740,65.035,26.681,110.384,0.0,0.0,0.0,34.975,36.181,7.264,41.102,9.929,25.038,70.925,106.077,31.729,20.833,23.504,0.0,0.0,17.354,6.183,0.0,20.750,23.246,34.779,37.642,45.097,104.694,29.208,22.808,25.821,23.025,23.925,57.804,27.021,36.733,67.421,38.583,75.742,
160,93.333,128.200,112.017,123.154,0.0,79.958,104.559,69.413,0.0,77.308,0.0,40.200,156.386,42.771,82.062,59.958,58.890,110.278,0.0,0.0,0.0,40.531,37.894,7.343,26.229,9.600,15.996,91.521,98.743,33.100,25.238,23.650,0.0,0.0,14.133,0.0,0.0,38.844,22.542,33.865,30.600,44.474,98.404,57.117,20.596,24.225,20.746,22.954,63.370,26.863,38.529,88.975,41.333,69.338,
161,89.588,121.071,117.029,131.575,0.0,67.679,102.900,80.208,0.0,46.471,0.0,29.819,180.692,31.844,75.373,74.301,35.331,110.173,0.0,0.0,0.0,26.263,24.869,7.423,8.988,9.829,9.375,87.150,84.460,28.196,15.240,23.717,0.0,0.0,16.360,0.0,0.0,40.808,23.154,31.300,19.967,43.850,84.960,60.117,20.950,23.904,20.004,23.888,93.296,27.067,37.042,68.358,33.113,73.933,
162,107.171,113.208,110.900,72.517,0.0,71.629,95.035,74.518,0.0,43.833,4.400,31.663,161.065,33.275,91.858,67.988,19.358,110.067,0.0,0.0,0.0,29.946,33.577,7.502,10.238,9.629,0.0,91.256,105.846,22.958,15.542,34.642,0.0,0.0,20.978,0.0,0.0,80.917,22.221,36.602,19.654,43.227,66.802,39.360,20.975,23.771,19.396,22.950,75.500,26.571,38.833,57.521,42.438,76.167,
163,80.967,97.775,108.904,68.746,0.0,81.513,69.894,45.453,0.0,47.035,0.0,30.004,143.548,58.035,101.015,52.425,16.415,82.136,0.0,0.0,26.581,44.892,39.190,7.582,18.000,8.556,5.533,100.667,94.038,18.302,15.288,37.836,0.0,0.0,25.279,0.0,0.0,32.808,23.150,53.154,19.967,42.603,59.850,28.960,21.229,24.967,19.975,23.992,64.546,29.463,39.392,59.171,37.788,90.950,
164,84.267,72.363,106.121,68.083,0.0,108.150,90.871,69.545,0.0,44.229,0.0,27.240,149.217,76.967,62.202,56.279,0.0,80.576,0.0,0.0,27.077,39.288,40.244,7.661,21.892,8.858,14.450,99.225,91.867,19.702,17.788,35.076,0.0,0.0,29.442,0.0,0.0,19.213,22.504,46.921,19.508,41.980,60.692,31.554,21.446,24.625,19.554,23.581,50.954,30.971,41.196,59.342,29.533,92.505,
165,79.833,58.258,115.825,38.710,0.0,139.367,103.169,71.874,0.0,49.358,0.0,15.661,146.871,55.875,50.025,50.154,0.0,107.914,0.0,0.0,25.235,32.323,33.921,7.741,10.075,9.196,15.654,94.754,96.729,16.975,16.967,47.733,0.0,0.0,32.296,0.0,0.0,28.992,23.917,42.173,19.958,41.356,72.838,53.550,22.800,25.354,18.421,24.517,51.604,33.029,40.388,58.867,32.796,108.657,
166,73.667,65.108,130.029,13.896,0.0,177.050,61.781,69.833,0.0,46.738,0.0,6.476,93.138,75.192,28.746,59.783,0.0,53.271,0.0,4.079,22.858,32.035,30.663,7.820,17.654,5.617,18.179,82.802,104.852,17.013,17.717,45.371,0.0,0.0,36.096,0.0,0.0,37.083,22.613,22.483,20.125,40.732,72.538,25.938,23.763,26.158,18.638,24.229,48.042,32.271,41.963,60.996,36.738,94.183,
167,67.329,78.983,106.233,16.250,0.0,201.878,90.277,46.196,0.0,44.008,0.0,14.446,113.104,60.592,33.679,68.038,0.0,37.171,0.0,0.0,26.581,28.750,26.600,7.899,0.321,0.0,18.929,84.481,99.275,17.896,29.963,42.440,0.0,0.0,35.896,0.0,0.0,18.177,22.875,21.725,21.917,40.109,65.775,24.788,23.971,28.683,20.958,24.975,50.083,33.463,41.596,64.600,36.521,71.163,
168,59.367,74.117,99.671,20.250,0.0,205.516,95.860,58.933,0.0,37.154,0.0,22.417,106.881,64.044,32.285,129.652,0.0,25.163,0.0,4.021,33.700,30.488,25.177,7.979,3.454,0.0,13.408,85.054,83.904,18.681,32.515,41.875,0.0,0.0,36.258,0.0,0.0,16.800,21.521,20.742,21.346,39.485,56.829,23.921,23.592,29.554,18.721,24.792,48.517,33.917,41.983,66.746,33.088,67.971,
169,56.421,64.092,93.288,40.213,0.0,221.165,67.946,60.829,0.0,39.138,0.0,42.079,111.669,79.800,8.658,191.275,0.0,20.425,0.0,0.0,28.140,25.696,23.858,8.058,5.558,0.0,13.350,80.750,82.596,17.148,38.542,36.833,0.0,0.0,35.567,0.0,0.0,18.600,23.050,24.235,22.938,38.862,40.692,23.413,24.808,29.963,19.596,26.350,50.033,36.963,40.583,61.054,30.804,84.104,
170,53.388,62.471,87.708,41.813,0.0,232.229,73.840,61.413,0.0,23.500,0.0,51.874,107.823,92.342,25.404,141.348,0.0,19.592,0.0,0.0,26.581,21.229,22.060,8.138,1.425,0.0,13.829,82.354,71.902,20.875,46.871,33.492,0.0,0.0,33.738,0.0,0.0,22.450,21.904,46.965,24.325,38.238,37.979,23.913,25.508,29.375,16.442,26.279,48.679,35.867,42.325,57.871,25.175,79.029,
171,44.154,68.233,88.658,38.921,0.0,220.125,101.394,58.654,0.0,37.879,0.0,41.820,123.200,100.200,14.717,95.154,0.0,15.900,0.0,0.0,23.500,19.667,20.642,8.217,0.0,0.0,15.592,61.004,73.819,26.873,44.833,28.613,0.0,0.0,8.156,0.0,14.571,23.688,23.013,36.546,25.813,37.615,44.990,24.504,25.971,29.954,17.950,26.575,49.879,37.158,42.804,56.988,25.179,82.763,
172,39.708,74.633,91.269,23.304,0.0,204.558,87.983,53.408,0.0,32.196,0.0,22.441,126.346,95.273,2.393,97.396,0.0,12.450,0.0,0.0,22.271,23.064,21.052,8.297,0.0,0.0,11.833,62.358,57.446,3.375,29.550,7.892,0.0,0.0,0.0,0.0,19.583,17.350,16.754,19.363,17.542,36.991,40.621,25.975,16.954,18.485,16.288,26.258,38.804,17.733,17.508,64.275,17.233,33.775,
173,37.983,84.850,99.010,8.158,0.0,170.579,83.458,61.463,0.0,33.656,0.0,2.444,106.471,94.825,2.336,97.344,0.0,12.642,0.0,0.0,20.265,14.037,25.154,8.376,0.0,0.0,9.788,38.944,52.019,0.063,21.617,0.0,0.0,0.0,0.0,0.0,19.433,17.325,17.138,17.500,17.458,36.367,45.163,17.829,16.950,16.954,16.200,17.404,41.421,16.896,16.604,21.238,17.042,20.975,
174,33.750,78.190,97.065,0.0,0.0,148.300,79.233,59.533,0.0,28.150,0.0,5.453,91.985,98.488,0.0,139.055,0.0,11.271,4.158,0.0,21.065,24.206,24.842,8.456,0.0,0.0,9.900,47.983,50.754,0.250,13.983,0.0,0.0,0.0,0.0,0.0,19.671,16.900,16.625,24.215,17.038,35.744,60.317,21.875,16.825,16.942,13.296,16.371,36.392,16.596,17.017,18.383,17.033,18.592,
175,31.554,73.767,101.333,0.0,0.0,141.108,79.646,59.044,0.0,25.650,0.0,9.086,104.742,117.471,0.0,127.457,0.0,9.967,4.217,0.0,17.175,20.704,22.644,8.535,0.0,4.144,10.038,37.769,20.638,0.0,2.475,0.0,0.0,0.0,0.0,0.0,24.900,16.679,17.100,24.308,17.475,35.120,74.329,21.646,16.946,16.925,16.975,17.025,28.925,17.004,16.688,18.204,17.267,16.996,
176,34.217,68.654,93.242,0.0,0.0,138.054,92.125,44.379,0.0,25.779,0.0,11.892,81.627,118.804,0.0,102.151,0.0,10.288,4.200,0.0,13.458,25.957,28.321,8.615,0.0,1.763,9.917,29.535,6.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.338,17.000,16.146,20.746,17.333,34.497,66.450,20.046,16.638,16.696,16.538,16.688,18.917,16.538,17.075,18.775,16.538,29.121,
177,46.250,61.500,95.683,0.0,0.0,138.413,94.596,41.902,0.0,28.117,0.0,28.038,40.752,112.654,0.0,76.844,0.0,9.225,4.167,0.0,10.931,20.713,23.279,8.694,0.0,0.0,11.475,48.496,2.504,0.0,3.771,0.0,0.0,0.0,0.0,0.0,23.446,16.767,15.946,26.385,17.479,33.873,51.429,17.463,17.021,16.983,17.004,16.396,17.683,16.825,17.042,17.038,16.354,29.592,
178,46.746,48.763,108.246,0.0,0.0,133.471,92.033,45.796,0.0,28.042,0.0,20.369,64.830,113.488,0.0,70.330,0.0,9.879,4.175,0.0,11.167,23.504,23.371,8.774,0.0,0.0,15.435,44.529,0.0,0.0,4.042,0.0,0.0,0.0,0.0,0.0,19.700,16.046,16.658,38.267,17.154,33.250,54.721,22.833,16.508,16.800,16.713,16.563,16.592,16.521,16.679,18.308,17.083,16.967,
179,45.079,48.483,94.183,0.0,0.0,118.279,86.996,49.573,0.0,21.833,0.0,0.0,56.309,114.800,0.463,70.583,0.0,11.238,4.175,0.0,10.360,12.585,21.000,8.853,0.0,0.0,9.608,37.050,48.852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.700,14.929,17.108,35.665,17.483,32.626,54.885,18.000,16.883,29.125,16.913,16.979,16.929,17.079,16.583,24.038,17.046,17.033,
180,42.408,60.700,87.854,0.0,0.0,96.738,69.125,53.017,0.0,25.538,0.0,0.0,40.186,101.306,0.0,66.904,0.0,8.888,4.121,0.0,9.600,19.267,22.640,8.933,0.0,0.0,0.0,27.967,38.987,0.0,0.0,0.004,0.0,0.0,0.0,0.0,18.933,14.921,16.575,18.275,17.258,32.003,60.475,17.388,17.104,32.204,16.321,16.654,16.483,16.521,16.813,35.654,16.946,17.054,
181,47.813,58.158,79.250,10.142,0.0,84.125,59.663,31.573,0.0,26.574,0.0,0.0,38.969,108.717,0.0,70.825,0.0,8.025,4.167,0.0,14.279,17.421,23.885,9.012,0.0,0.0,0.0,0.0,37.679,0.0,0.0,0.004,0.0,0.0,0.0,0.0,20.579,14.342,17.133,17.304,17.529,31.379,71.725,17.429,16.971,16.971,15.413,17.071,16.875,17.004,16.583,17.017,16.950,16.682,
182,43.742,56.704,63.838,7.467,0.0,70.163,43.583,27.106,0.0,11.047,0.0,0.0,23.252,102.183,0.0,67.877,0.0,7.263,4.217,0.0,11.885,14.821,24.944,9.092,0.0,0.0,0.0,7.177,12.358,7.113,0.0,0.0,0.0,0.0,0.0,0.0,21.858,14.233,16.908,16.221,17.188,30.755,76.092,23.692,16.504,17.996,16.583,16.763,16.608,16.700,16.963,16.954,17.088,16.959,
183,37.908,45.571,58.610,0.0,0.0,69.008,40.454,24.229,0.0,24.603,0.0,0.0,13.181,116.604,0.0,72.410,0.0,7.858,4.150,0.0,13.006,11.977,26.356,9.171,0.0,0.0,0.0,0.154,24.433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.863,14.829,17.125,14.813,17.458,30.132,48.657,21.454,18.413,16.967,16.746,16.996,17.054,16.979,16.667,17.021,17.150,16.883,
184,31.779,43.575,56.992,0.0,0.0,61.542,50.629,34.231,0.0,27.807,0.0,0.0,2.258,108.725,14.110,75.954,0.0,6.513,4.175,0.0,11.790,9.065,24.227,9.251,0.0,0.0,0.0,12.027,3.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.217,15.204,16.963,14.613,17.079,29.508,44.222,21.588,18.833,22.658,10.517,16.863,16.600,16.692,16.992,16.879,16.983,16.883,
185,31.092,38.379,49.354,0.0,0.0,49.629,61.113,12.085,0.0,24.504,0.0,0.0,22.790,117.967,29.499,55.702,0.0,6.908,4.129,0.0,5.408,12.127,30.040,9.330,0.0,0.0,0.0,19.544,2.296,0.942,0.0,0.0,0.0,0.0,0.0,0.0,21.867,15.267,17.129,16.271,17.521,28.885,40.602,19.550,16.967,16.979,7.300,17.017,17.071,17.050,16.538,18.592,16.796,16.854,
186,29.958,29.467,45.513,0.0,0.0,43.275,65.233,35.379,0.0,14.683,0.0,0.0,43.213,113.588,24.916,40.238,0.0,5.313,4.196,0.0,5.573,15.117,19.975,9.410,0.0,0.0,0.0,29.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.583,16.800,16.750,17.354,17.171,28.261,46.150,16.950,17.263,16.946,8.550,16.654,16.954,16.708,17.013,17.017,16.767,16.800,
187,23.904,15.479,46.196,0.788,0.0,34.400,62.508,34.958,0.0,20.033,0.0,0.0,22.667,97.013,25.849,57.823,0.0,7.029,4.208,0.0,5.858,8.295,18.127,9.489,0.0,0.0,0.0,25.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.688,16.000,17.104,17.604,17.500,27.638,52.417,18.658,16.650,17.021,12.542,15.417,17.121,17.075,16.504,17.025,16.963,16.942,
188,22.367,24.060,38.204,5.575,0.0,31.738,62.300,11.754,0.0,16.515,0.0,0.0,6.308,83.156,37.598,23.100,0.0,6.433,4.183,0.0,5.675,12.525,19.052,9.568,0.0,0.0,0.0,21.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.900,16.900,16.383,17.542,17.242,27.014,44.379,16.967,16.625,16.646,12.404,16.621,16.617,16.604,17.104,16.971,17.004,16.904,
