day,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
315,20.608,32.763,35.158,39.983,31.467,31.171,41.975,30.500,19.953,29.425,13.104,46.638,22.454,39.708,39.354,44.375,38.183,35.704,15.825,23.296,23.700,22.354,21.050,19.183,11.475,21.513,23.079,18.475,27.875,20.767,21.304,17.783,17.675,18.429,17.254,20.713,15.013,29.550,17.642,21.217,12.883,19.388,21.083,16.033,21.167,21.608,20.342,24.754,24.179,20.650,17.483,20.004,19.208,23.878,
316,25.688,38.429,35.983,39.242,45.829,32.413,41.375,30.958,21.831,20.308,18.021,35.113,23.079,39.096,41.467,52.396,36.171,32.117,24.858,20.363,20.758,22.613,20.779,18.271,20.925,12.379,30.125,21.096,26.946,23.400,26.554,18.054,16.421,17.475,18.754,16.454,20.404,33.738,18.513,22.579,18.329,18.904,16.238,16.038,21.233,24.425,21.783,23.775,29.992,18.504,20.246,18.117,19.617,19.017,
317,27.896,34.929,39.821,35.963,57.717,34.021,41.896,29.396,22.765,22.954,31.304,35.342,26.275,33.371,46.117,45.721,42.438,34.329,26.300,19.750,22.358,20.163,19.321,19.492,18.304,14.450,43.692,19.004,24.908,20.796,23.908,22.113,17.517,18.471,33.233,19.263,18.617,29.417,16.400,24.742,24.563,20.183,19.946,19.500,22.625,20.975,15.013,12.725,21.992,19.583,21.479,23.971,19.304,14.511,
318,26.271,32.954,41.725,36.746,64.971,33.717,39.167,26.742,24.217,27.871,42.329,45.754,22.433,33.708,44.446,50.282,34.867,33.938,26.613,19.408,25.679,21.704,24.042,17.233,13.429,20.375,37.733,17.896,25.017,26.925,20.429,20.575,17.854,16.821,29.467,17.963,21.683,22.675,15.038,26.788,15.713,17.996,29.746,20.150,21.242,21.258,24.096,19.658,24.454,19.950,20.992,22.700,18.467,17.722,
319,23.554,32.675,35.242,37.113,61.363,30.938,32.133,21.992,17.583,26.981,31.478,43.992,11.871,37.500,45.154,41.308,36.238,30.033,20.438,22.404,30.158,24.338,23.633,17.067,18.083,19.029,47.825,21.271,25.371,20.833,19.017,18.475,13.775,17.733,13.704,19.863,22.225,24.675,15.500,43.463,14.383,31.654,25.729,24.621,20.342,19.871,15.325,22.442,17.929,18.583,15.508,16.375,26.821,20.983,
320,23.629,33.758,38.225,35.888,55.867,30.275,31.942,28.800,22.971,26.625,23.823,33.104,25.675,34.996,48.483,41.208,29.379,30.700,22.400,19.200,25.713,24.696,22.156,17.292,18.554,21.296,44.713,18.175,25.717,26.579,25.196,18.854,17.313,16.713,11.646,18.429,16.221,22.425,18.242,33.271,22.917,31.888,28.421,24.754,16.608,14.875,19.092,20.979,18.988,17.679,13.071,13.621,25.188,20.856,
321,22.521,33.913,34.483,34.754,49.913,34.488,38.746,29.742,30.754,25.004,12.104,24.379,50.067,38.213,49.383,31.188,25.317,35.158,28.821,25.679,23.388,21.621,23.302,18.154,12.700,21.946,49.421,10.500,23.263,21.358,24.667,17.333,14.804,16.238,12.683,18.083,16.292,28.925,19.979,29.946,28.454,15.338,15.138,23.613,17.229,17.913,14.213,22.500,12.333,18.092,16.342,16.742,23.108,19.144,
322,25.546,41.329,28.246,37.154,51.917,34.950,37.958,28.492,39.571,26.269,19.000,31.083,46.750,41.808,63.275,53.783,37.929,36.883,32.967,31.454,24.692,20.254,17.863,19.575,16.500,21.133,57.863,14.333,23.117,28.767,20.933,17.408,15.708,19.300,20.600,20.563,24.583,24.833,23.617,28.463,18.317,15.921,22.063,17.271,19.471,21.558,18.754,20.563,15.933,19.113,22.546,19.317,24.742,20.978,
323,24.188,44.625,32.608,37.329,54.271,33.117,42.042,30.721,28.985,26.004,40.004,29.771,40.575,48.383,45.758,47.238,44.079,41.821,32.108,23.471,18.388,23.863,23.829,19.033,17.096,13.371,52.683,22.633,27.404,21.892,27.554,20.213,20.296,18.321,17.708,19.304,15.629,20.221,27.075,25.096,14.442,16.883,25.250,17.183,21.100,16.538,20.083,28.733,21.004,22.408,17.488,19.879,21.233,15.783,
324,24.367,45.750,32.796,38.067,45.092,26.850,42.342,30.554,23.875,33.413,41.281,30.854,43.563,52.196,38.138,47.350,39.471,41.875,22.113,15.688,24.342,23.808,24.102,20.621,15.629,12.963,49.683,26.454,27.067,19.683,26.438,19.113,18.917,15.946,16.296,17.475,17.050,25.692,28.938,28.446,13.646,20.608,28.004,25.092,23.121,17.992,19.879,23.067,17.517,22.200,23.663,21.579,20.021,12.294,
325,23.721,41.029,28.508,39.229,42.433,29.896,42.646,27.242,42.625,34.338,36.042,31.242,28.816,35.008,57.825,39.583,35.613,49.313,27.033,14.896,25.325,21.946,23.694,18.613,16.133,14.867,40.467,28.571,28.821,18.204,22.142,23.042,17.704,16.371,17.742,16.046,19.675,25.829,24.917,24.275,14.614,12.621,20.113,21.783,23.046,16.604,20.400,18.121,24.842,19.425,25.767,23.771,19.225,12.456,
326,23.908,35.263,34.246,33.075,37.829,28.650,42.508,32.267,47.467,43.258,22.104,41.617,18.513,42.938,58.813,47.304,28.808,47.067,26.683,18.804,23.883,21.904,27.488,15.775,16.225,15.958,36.304,36.796,31.013,13.150,27.829,14.154,17.571,17.650,16.267,19.267,18.563,31.608,25.163,16.863,12.721,18.025,27.583,16.208,19.179,16.858,13.800,23.046,22.788,15.183,19.888,24.908,17.725,13.961,
327,24.288,34.033,37.954,37.458,34.983,28.217,42.529,33.958,33.621,30.998,33.767,38.213,27.617,50.900,51.458,37.375,38.033,38.442,26.275,23.279,22.833,19.183,28.104,14.779,21.021,15.663,45.683,35.279,30.338,32.704,16.008,18.817,17.563,14.675,17.396,21.738,16.271,21.975,21.833,22.925,21.125,25.938,28.000,23.988,19.421,16.467,19.954,21.779,33.746,16.154,19.258,20.561,18.738,16.383,
328,21.892,36.571,39.496,36.335,33.275,27.908,37.713,31.458,31.646,23.700,28.229,28.888,37.129,62.611,48.575,52.583,43.852,48.379,28.775,23.096,23.550,20.838,21.713,18.942,24.129,12.817,48.629,30.671,27.525,20.888,22.929,18.242,19.800,15.600,23.250,19.413,17.492,27.500,20.621,19.950,17.521,23.942,24.138,26.117,15.579,24.492,17.921,27.113,38.475,18.788,16.021,20.778,21.263,12.411,
329,22.158,46.688,32.925,32.896,38.621,29.908,38.208,33.671,23.674,43.729,21.517,27.896,40.600,50.185,58.883,49.296,26.983,50.088,28.904,23.792,19.333,21.113,19.608,18.425,13.400,12.113,37.679,26.954,27.358,21.363,18.079,19.888,25.875,19.104,18.004,16.338,17.454,25.575,19.254,25.313,16.021,20.021,20.892,20.050,16.896,20.917,18.517,18.133,52.900,22.629,21.371,21.438,15.313,20.728,
330,22.458,46.738,32.775,33.004,36.408,35.733,41.817,35.508,33.247,32.263,39.092,43.663,37.804,35.108,60.013,60.496,23.688,40.171,33.004,25.908,19.988,33.579,24.554,23.967,12.429,18.113,54.925,32.767,31.663,25.371,24.292,14.646,18.779,20.663,14.117,15.892,14.829,23.425,26.013,17.367,16.925,12.492,17.308,23.050,15.846,29.083,14.871,27.292,43.833,21.813,20.808,18.154,15.567,18.033,
331,23.967,45.925,34.342,32.271,38.567,32.538,44.913,33.325,31.617,28.175,55.037,38.250,44.175,32.917,46.150,57.004,30.775,35.263,26.642,24.567,20.321,29.758,32.600,16.238,11.888,14.513,59.525,28.325,24.042,27.563,40.929,19.288,19.867,16.058,14.008,30.258,18.267,23.575,17.254,21.154,16.479,12.192,24.929,24.304,14.808,23.763,15.254,17.771,42.917,16.613,17.321,17.375,18.217,17.139,
332,22.079,46.058,29.658,36.550,32.492,28.267,44.163,36.921,33.421,40.669,39.808,30.929,36.604,32.617,52.167,52.475,35.383,27.788,23.763,27.629,19.963,34.137,26.967,12.513,13.583,17.838,53.283,28.271,27.800,31.233,32.963,19.146,17.667,14.017,13.942,22.333,32.483,27.600,16.521,16.083,20.483,13.788,23.288,26.354,19.088,25.779,17.392,19.692,37.704,18.563,19.271,16.242,18.625,18.822,
333,22.396,45.917,32.054,39.708,37.113,34.958,44.454,36.142,44.067,35.254,39.692,33.838,31.533,43.575,63.118,41.825,27.371,23.654,19.629,28.700,23.617,37.984,24.563,13.604,15.458,18.025,76.729,22.525,26.058,39.275,32.400,22.058,18.721,13.750,13.888,24.596,13.517,20.600,19.117,17.700,19.192,23.725,18.358,27.433,22.042,35.763,22.017,23.750,42.500,24.171,21.708,16.938,17.663,26.872,
334,20.433,36.046,31.613,36.029,38.092,31.654,41.771,35.183,43.371,42.300,43.558,35.300,30.190,38.567,60.387,51.338,38.763,30.142,22.879,26.871,25.596,35.038,26.275,15.954,22.004,20.313,88.804,24.804,24.067,28.367,24.192,20.313,16.067,13.433,13.829,23.229,13.529,23.596,20.329,20.967,15.958,18.008,18.892,22.696,16.308,32.267,16.096,19.029,42.513,20.800,20.738,18.029,21.329,18.194,
335,21.383,39.217,33.663,41.392,42.492,27.500,42.988,35.260,51.071,42.804,32.267,23.888,34.621,46.317,39.554,42.242,34.300,39.396,28.763,28.167,18.683,30.568,24.996,20.050,23.725,17.746,117.196,30.983,36.888,23.358,24.979,20.708,15.921,12.046,16.467,17.025,13.567,20.563,16.942,23.658,23.971,16.863,24.817,18.317,13.463,32.150,12.563,18.950,32.246,16.558,13.646,18.804,22.508,17.989,
336,20.442,35.713,33.458,42.150,43.771,34.983,49.071,33.006,30.172,36.963,23.569,31.946,39.248,57.992,44.363,47.029,45.958,40.079,27.842,41.848,20.125,26.476,23.933,16.679,14.513,20.533,110.575,24.258,22.436,24.054,25.913,17.221,20.058,21.108,23.733,18.933,13.854,25.658,17.404,18.025,23.113,22.283,20.533,25.992,25.433,27.883,12.425,21.625,31.671,18.421,18.854,22.071,20.392,20.672,
337,24.267,32.483,30.333,38.142,46.729,31.554,78.233,35.813,43.183,40.692,19.542,26.908,43.321,58.238,55.863,54.571,39.383,46.550,28.638,39.727,22.413,32.419,27.583,16.921,19.267,17.838,90.858,33.375,44.472,27.500,31.679,16.742,20.467,15.529,17.733,19.154,15.883,25.554,19.492,23.017,15.108,18.492,18.483,24.571,33.717,20.150,12.550,21.242,29.317,20.046,18.521,19.771,26.333,13.650,
338,22.033,45.758,37.533,37.071,45.438,26.917,78.904,39.075,63.638,39.896,27.679,37.967,56.080,40.313,30.506,54.088,41.992,46.558,30.063,12.013,20.900,34.385,28.208,31.866,18.454,21.800,75.015,28.596,26.677,36.321,21.179,18.700,17.375,14.192,17.933,21.842,16.800,20.308,20.604,25.475,12.900,17.533,19.808,36.383,30.821,29.271,14.888,17.092,30.325,19.246,19.421,21.421,21.288,17.939,
339,24.275,44.679,33.796,39.483,43.763,26.775,74.996,38.271,59.138,39.508,38.296,34.983,36.000,41.521,53.981,46.413,38.733,46.633,29.617,11.563,20.421,30.571,28.108,23.247,18.421,23.625,65.838,28.071,29.446,29.000,24.533,21.621,18.688,16.504,15.671,16.725,16.779,15.375,32.400,26.533,12.571,18.267,27.275,44.746,29.008,25.050,19.346,19.367,32.188,16.771,18.392,14.800,28.908,20.983,
340,26.363,47.000,38.167,42.592,42.771,29.983,82.675,28.629,43.667,42.050,42.688,36.821,36.142,45.271,66.317,47.004,40.650,42.717,25.479,21.288,28.950,30.498,28.158,16.475,19.608,19.358,59.846,23.004,17.071,31.379,25.600,22.717,18.404,15.717,16.242,16.279,18.733,17.463,26.096,17.596,14.833,23.888,24.854,35.388,24.046,22.013,18.342,18.938,29.171,23.813,20.175,14.608,22.413,21.122,
341,25.554,41.713,37.538,45.221,41.929,29.279,65.167,29.525,45.729,38.033,45.475,39.073,40.383,52.258,47.817,44.442,34.188,38.871,28.113,19.896,40.904,45.488,29.688,11.513,18.371,16.542,65.758,32.013,13.033,28.842,24.288,23.063,19.433,12.750,19.213,26.763,18.083,17.763,27.313,19.929,20.583,21.346,21.471,41.492,19.721,23.625,18.517,20.754,33.104,18.692,17.321,14.504,20.971,17.561,
342,27.904,38.713,40.250,39.619,39.608,27.067,88.358,33.196,50.096,42.071,38.033,39.188,43.950,59.167,49.435,36.363,22.404,40.617,31.267,23.142,24.083,52.408,33.717,21.986,17.733,17.363,57.450,29.396,20.863,20.654,23.267,19.954,15.433,15.367,23.154,20.817,15.229,20.258,19.808,20.929,19.083,19.883,21.275,45.454,22.463,27.263,23.250,20.950,35.004,17.046,10.904,18.475,23.188,18.756,
343,31.117,43.033,39.771,41.654,51.200,29.892,95.718,38.992,46.125,40.250,24.658,41.133,37.375,64.425,47.000,51.925,32.533,51.429,31.217,11.108,16.725,32.354,39.074,13.779,19.217,16.633,46.438,22.704,25.873,37.779,19.829,21.096,18.083,14.771,19.316,19.483,15.171,21.654,23.688,26.346,15.204,18.879,27.654,41.646,21.613,26.229,27.171,24.221,36.383,11.733,19.771,23.158,28.938,21.261,
344,26.021,39.704,38.388,36.917,49.175,27.350,87.164,37.171,51.558,31.721,32.763,44.054,31.917,46.704,48.104,49.650,41.642,61.092,34.550,21.971,23.479,41.988,29.546,17.163,17.679,18.550,32.308,28.883,28.079,36.467,23.713,16.496,21.263,19.117,23.204,22.638,15.196,23.188,27.858,17.288,19.433,28.625,20.029,37.558,21.008,27.467,33.567,18.917,31.175,18.029,21.746,14.113,25.688,20.394,
345,28.075,43.442,38.617,38.492,46.838,27.958,80.488,38.567,40.308,33.788,39.906,44.108,39.804,44.708,44.713,33.896,43.688,39.250,33.433,18.592,24.871,39.800,28.150,14.738,17.317,15.792,49.979,50.375,36.138,30.413,24.229,16.746,20.871,16.358,18.896,19.367,10.800,25.717,23.333,17.875,26.050,28.258,11.029,29.275,17.288,29.846,30.717,13.296,32.963,21.463,21.421,22.063,19.896,19.122,
346,27.963,46.738,35.300,37.196,44.517,33.750,73.425,37.296,44.788,39.175,41.388,42.983,35.621,52.017,53.775,52.383,37.950,36.846,36.283,18.938,21.254,43.978,20.854,19.979,17.204,16.750,61.825,26.994,29.638,31.879,22.538,22.104,18.483,14.550,24.317,20.854,13.683,21.013,27.833,20.238,18.413,9.433,27.321,36.954,19.467,27.967,32.858,15.996,33.796,20.579,16.896,21.475,18.363,21.333,
347,24.475,45.238,36.200,38.658,43.933,40.321,85.613,32.267,50.754,39.588,34.383,41.921,35.438,52.375,54.513,52.025,37.296,22.138,27.813,19.779,35.575,47.584,24.388,18.063,19.904,16.242,98.388,59.442,24.113,32.700,28.471,31.304,19.867,16.363,16.196,26.925,17.513,22.217,19.125,20.104,12.871,26.808,34.842,31.463,15.992,24.825,22.821,23.333,31.813,22.179,20.050,21.529,17.425,23.994,
348,25.146,44.429,31.113,40.250,43.738,29.404,86.163,36.863,58.067,37.592,28.642,32.342,35.721,41.381,51.848,52.717,32.846,31.754,32.596,22.800,31.713,36.700,23.388,16.400,18.808,16.079,72.929,51.779,25.263,36.346,30.888,28.667,22.558,16.442,11.946,27.792,20.167,41.017,20.913,22.838,26.425,39.192,12.792,35.204,13.904,27.292,29.408,20.983,32.029,19.550,24.008,19.829,14.313,26.500,
349,24.425,41.967,27.142,30.810,44.142,29.621,77.092,36.013,77.979,38.996,35.142,30.746,39.904,47.738,49.096,43.304,11.421,40.421,33.971,26.258,19.563,31.079,20.792,18.733,18.925,20.363,81.263,39.867,33.696,37.896,31.833,21.296,23.617,16.404,20.717,26.246,19.842,29.283,19.225,20.492,16.729,31.504,16.838,37.454,19.742,30.104,27.529,24.242,32.558,19.896,20.750,20.454,20.129,25.194,
350,24.413,42.067,39.654,32.200,43.263,31.850,67.271,43.192,82.504,42.125,26.925,28.417,38.963,37.625,59.831,47.033,26.554,40.221,35.729,27.702,16.954,30.354,21.029,18.758,16.738,18.696,79.438,44.146,29.783,42.188,28.375,18.458,23.363,19.813,24.646,28.808,26.946,45.921,21.113,18.733,21.717,39.621,18.750,19.900,21.854,26.221,25.292,18.329,36.942,22.683,28.050,23.854,22.250,21.639,
351,26.254,41.550,37.154,27.946,43.008,30.394,61.400,36.467,78.900,42.888,28.700,36.575,26.438,55.154,51.521,40.175,34.133,38.504,30.904,24.474,24.125,36.081,24.392,14.950,19.021,16.967,79.579,41.271,28.817,41.388,32.467,17.854,22.758,18.921,20.713,34.050,20.363,37.925,22.163,21.383,19.750,39.467,24.258,25.096,20.221,31.879,25.538,19.400,36.825,24.146,40.250,22.496,21.988,22.194,
352,28.029,51.117,34.308,27.858,48.021,35.600,57.213,32.204,69.104,42.363,22.400,37.817,28.253,43.096,33.700,38.471,37.250,42.779,26.258,17.550,21.854,25.010,21.325,10.867,16.421,15.221,76.304,36.042,34.621,36.958,33.521,23.475,30.358,18.588,17.613,24.488,16.383,33.071,19.125,18.742,26.171,24.283,23.417,29.038,23.779,28.721,24.963,23.117,24.254,19.408,26.346,25.033,20.863,15.206,
353,25.450,43.250,40.283,41.508,58.575,27.067,55.646,18.967,53.560,42.888,22.357,42.450,41.758,53.396,56.800,44.083,33.696,44.325,34.692,10.463,20.117,36.538,19.921,18.271,14.308,28.329,61.075,32.729,31.473,36.654,41.804,23.029,27.183,17.967,13.675,17.196,18.096,28.688,23.292,20.692,17.100,26.513,23.021,26.888,18.775,25.358,23.225,19.638,34.333,27.279,16.517,21.729,22.075,24.639,
354,27.392,42.204,43.558,31.438,57.771,35.338,55.550,11.558,63.292,31.588,39.842,37.896,41.492,52.938,47.292,39.042,38.875,31.225,22.846,15.563,26.508,37.341,26.888,14.617,23.588,19.471,52.454,33.688,36.967,24.921,34.975,19.108,26.513,12.917,17.442,20.096,19.179,24.046,20.304,21.425,23.929,33.321,20.138,26.458,22.225,29.804,20.779,22.138,31.750,23.017,12.233,25.321,19.967,23.450,
355,23.688,43.254,38.071,29.200,55.013,28.371,57.254,25.404,55.513,42.713,42.608,31.971,61.142,50.004,56.173,38.929,36.271,28.921,30.021,18.163,24.592,32.958,23.858,11.608,22.167,19.946,60.634,27.450,29.421,36.394,34.717,19.317,21.050,17.992,10.138,26.950,24.142,26.067,26.329,22.454,23.442,34.038,25.758,22.608,18.088,29.083,29.950,22.900,32.621,23.917,22.083,18.979,23.421,23.133,
356,23.733,43.933,34.917,39.771,63.379,31.571,54.671,35.875,42.692,31.294,31.708,26.800,49.833,47.695,53.204,28.925,31.450,36.304,27.800,21.371,24.683,43.283,20.688,19.275,19.375,22.979,66.388,35.800,31.129,41.306,39.388,16.983,22.050,16.354,24.242,24.779,15.421,28.513,21.721,25.779,19.363,26.200,20.608,28.633,17.688,37.829,27.179,21.796,32.496,26.967,18.296,29.675,20.275,25.661,
357,29.292,38.846,35.942,64.446,54.758,35.133,48.408,34.613,43.771,32.454,14.996,42.779,53.771,52.850,47.269,39.533,28.771,41.733,30.658,23.321,23.892,25.621,20.729,13.600,19.721,24.392,62.477,33.308,28.133,27.183,37.108,19.517,22.271,15.554,19.717,28.329,20.550,26.454,21.617,20.521,23.529,25.379,24.492,30.996,18.950,40.779,25.033,24.483,32.496,22.917,18.917,27.854,17.708,22.567,
358,36.117,24.892,28.875,65.113,64.863,35.633,44.792,32.946,44.775,35.571,16.721,49.008,48.271,69.833,70.867,23.254,29.771,40.946,27.063,25.083,21.688,18.450,23.450,17.475,19.288,17.692,48.750,35.554,24.550,33.150,21.475,16.954,16.746,17.675,16.496,24.533,22.242,33.183,26.921,26.400,21.254,21.958,24.692,26.329,19.975,35.179,21.875,25.292,36.800,24.879,26.108,32.729,20.846,21.322,
359,31.871,35.646,33.046,65.229,58.921,28.171,48.825,27.696,36.721,31.538,7.896,43.121,42.171,57.849,29.292,27.938,33.796,35.688,29.679,28.525,15.996,26.563,20.242,17.158,16.850,15.246,41.196,33.521,26.246,26.458,22.971,19.138,23.567,15.713,18.804,21.708,23.433,28.596,21.067,21.633,18.625,24.379,22.063,25.650,20.292,36.179,24.621,11.692,35.508,18.963,20.567,30.338,21.671,19.461,
360,28.196,36.096,34.617,49.454,58.992,30.233,46.113,26.867,40.871,31.996,23.129,33.946,42.671,46.510,37.733,31.217,21.825,34.342,27.804,21.804,21.117,31.017,16.646,17.908,16.163,20.321,38.704,35.371,27.108,29.454,19.354,18.158,17.108,19.367,16.142,26.192,22.583,38.100,21.704,12.842,20.629,25.204,21.879,21.650,20.442,35.313,19.833,17.929,36.313,21.967,24.013,27.567,19.529,18.794,
361,25.225,39.158,35.100,45.892,58.008,34.275,61.996,25.654,49.763,33.108,37.521,28.671,38.438,38.350,62.104,34.817,29.571,37.592,23.292,20.775,20.333,30.108,22.163,19.104,18.983,19.721,51.854,38.667,27.050,37.613,33.692,38.825,15.792,14.183,20.288,24.138,27.613,16.217,27.167,19.833,17.908,30.300,26.638,25.879,20.313,39.763,24.346,18.417,34.429,27.958,24.058,26.842,19.629,29.939,
362,25.688,38.246,35.075,41.508,61.025,26.875,63.829,26.354,45.913,42.050,25.913,81.321,44.200,45.017,49.879,43.000,32.925,24.929,25.600,26.383,21.475,28.225,24.627,13.213,19.946,26.146,49.842,36.963,23.246,59.871,30.794,13.838,17.446,14.563,13.875,26.929,30.188,25.854,19.713,17.817,20.033,18.092,26.388,28.796,18.925,32.813,25.417,22.167,38.658,25.042,22.521,25.971,20.042,52.594,
363,26.808,35.108,41.075,43.125,59.388,27.688,63.783,32.421,52.017,42.263,22.160,84.750,56.050,46.596,53.125,46.892,33.313,30.704,29.113,29.108,26.057,30.458,19.188,18.125,18.825,21.342,51.492,47.133,20.267,73.971,27.313,12.221,20.996,17.613,27.538,20.392,60.988,38.888,22.908,19.908,16.446,28.813,32.208,28.654,20.183,25.046,20.008,23.371,39.383,20.442,19.813,23.118,19.529,46.472,
364,25.429,34.258,34.896,49.900,46.471,30.271,54.971,36.267,58.746,37.925,6.463,75.488,42.892,51.454,58.458,49.833,28.679,36.121,30.688,21.408,20.583,23.138,18.425,17.508,18.400,24.267,51.179,52.367,30.829,68.888,14.400,21.342,17.200,20.429,24.371,17.154,63.708,39.150,21.550,19.663,20.450,35.892,36.158,28.254,22.788,33.738,25.042,21.990,43.883,21.454,21.067,33.965,20.663,45.672,
365,25.517,36.238,36.767,44.938,44.158,29.742,52.300,33.263,44.565,32.467,12.271,65.429,37.100,50.079,55.163,44.288,29.875,31.792,32.958,18.167,21.242,37.163,24.121,17.054,22.025,24.850,52.767,62.700,33.979,66.208,13.708,14.913,18.354,18.092,14.821,15.938,53.454,31.000,24.654,22.317,16.775,35.342,35.650,27.792,17.325,27.096,21.358,20.521,55.300,25.383,22.979,24.908,20.142,28.333,
366,,,,43.613,,,,31.325,,,,57.944,,,,45.179,,,,17.304,,,,16.546,,,,107.860,,,,13.467,,,,18.317,,,,21.642,,,,29.613,,,,17.896,,,,26.313,,,
Notes:
1969-2023 Lower Monumental Daily Average Outflow (KCFS)
Generated 27 Mar 2023 15:22:17 PDT. DART Columbia Basin Conditions All Years www.cbr.washington.edu/dart/query/basin_conditions_hist.

"DART Data Citation. Columbia River DART, Columbia Basin Research, University of Washington. (2023). Columbia Basin Conditions All Years. Available from https://www.cbr.washington.edu/dart/query/basin_conditions_hist."
