day,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
113,9.583,9.787,9.629,10.678,10.296,10.392,6.349,8.296,9.880,11.173,10.443,9.526,10.592,8.906,9.180,10.540,9.099,9.526,9.150,9.339,10.851,10.672,10.421,10.411,11.150,11.106,10.379,8.658,
114,9.729,10.375,9.333,10.650,10.475,10.646,6.007,8.393,9.607,11.279,10.554,9.794,10.483,9.128,9.542,10.535,9.010,9.712,9.295,9.267,10.960,11.005,10.716,10.314,11.318,10.990,10.512,8.987,
115,9.983,10.408,9.175,10.625,10.467,11.038,9.401,8.646,9.644,11.351,10.701,10.267,10.608,9.020,9.771,10.981,8.996,10.266,9.412,9.326,10.750,11.515,10.875,10.632,10.896,10.553,10.565,9.109,
116,10.321,10.150,9.617,10.872,10.188,11.146,10.240,8.808,9.707,11.518,10.850,10.635,10.656,8.921,9.748,11.472,9.034,10.842,9.559,9.552,10.750,11.796,11.015,11.158,10.698,10.551,10.514,8.857,
117,10.404,9.879,9.788,11.127,10.058,11.067,10.345,8.982,9.698,11.635,10.909,10.610,10.738,8.897,9.736,11.724,9.215,11.378,9.268,9.845,11.109,11.826,10.951,11.615,10.723,10.638,10.723,8.992,
118,10.417,10.008,9.750,11.446,10.175,11.144,10.647,9.081,9.872,11.386,10.710,10.648,10.893,9.063,9.561,12.019,9.304,11.263,9.722,10.079,11.313,11.633,10.879,11.918,10.644,10.931,11.199,9.030,
119,10.383,9.978,10.133,11.867,10.304,11.103,11.129,9.335,10.303,11.462,10.974,10.740,11.083,9.312,9.390,12.264,9.272,10.690,9.650,10.221,11.312,11.353,10.984,11.899,10.547,11.365,11.715,8.948,
120,10.388,10.272,10.487,12.217,10.609,10.709,11.075,9.791,10.523,11.590,11.236,10.780,11.045,9.553,9.268,12.117,9.444,10.295,9.532,10.082,11.679,11.069,11.107,11.991,10.417,11.960,11.883,8.990,
121,10.617,10.190,10.100,12.058,10.779,10.683,10.904,10.110,10.537,11.431,11.281,10.948,11.013,9.380,9.316,11.717,9.790,9.937,9.804,9.968,11.997,10.876,11.022,12.147,10.363,12.150,12.049,9.171,
122,10.983,10.208,9.771,11.671,10.617,10.878,11.288,10.356,10.501,11.533,11.293,11.361,11.227,9.065,9.345,11.192,10.014,9.504,10.115,9.875,11.935,11.069,10.931,12.234,10.405,11.677,12.131,9.392,
123,11.233,10.486,9.846,11.638,10.375,10.965,11.447,10.587,10.381,11.676,11.526,11.653,11.433,9.262,9.449,10.809,10.039,9.114,10.398,9.950,12.247,11.332,11.044,12.207,10.540,11.440,12.024,9.773,
124,11.063,10.491,9.850,12.013,9.925,11.246,11.624,10.452,10.276,12.120,12.077,11.666,11.425,9.594,9.593,10.420,10.120,9.151,10.702,10.036,12.234,11.594,11.139,11.870,10.649,11.712,12.103,10.315,
125,10.908,10.486,9.946,12.671,9.521,11.693,11.783,10.386,9.973,12.447,12.395,11.593,11.644,9.747,9.656,10.295,10.217,9.363,10.920,10.158,12.068,11.945,11.781,11.562,10.893,11.743,12.173,10.589,
126,10.883,10.523,10.046,13.179,9.813,11.837,12.165,10.349,9.924,12.518,12.452,11.500,11.965,10.028,9.682,10.270,10.145,9.677,11.358,10.378,12.156,12.094,12.075,11.243,11.095,11.784,12.210,10.864,
127,10.725,10.620,10.400,13.396,10.058,11.715,12.410,10.309,10.038,12.885,12.642,11.297,12.149,10.537,9.943,10.404,10.124,9.865,11.946,10.806,12.125,12.177,12.091,11.175,11.329,11.548,12.428,11.214,
128,10.808,10.574,10.838,13.363,10.175,11.786,12.177,10.326,10.292,12.910,12.305,11.213,12.329,11.058,10.350,10.506,10.356,10.097,12.175,11.453,12.385,12.277,12.495,11.508,11.773,11.093,12.747,11.085,
129,10.963,,11.192,13.183,10.204,12.025,11.880,10.527,10.400,12.774,11.925,11.365,12.330,10.716,10.517,10.448,10.589,10.441,11.999,11.968,12.615,12.805,12.794,12.292,12.326,10.923,12.453,10.916,
130,11.150,10.303,11.371,13.000,10.283,11.976,11.838,10.671,10.563,12.924,11.863,11.765,12.276,10.521,10.719,10.336,10.826,10.780,11.924,11.959,12.794,13.291,12.081,12.561,12.998,11.133,12.300,10.838,
131,10.988,10.019,11.229,12.975,10.404,11.595,11.656,10.903,10.713,13.135,12.055,12.242,11.921,10.743,11.030,10.294,11.276,10.975,12.080,11.812,13.001,13.541,11.617,12.048,13.625,11.370,12.169,10.920,
132,10.863,9.824,11.242,12.954,10.783,11.279,11.315,11.140,10.898,13.166,12.194,12.415,11.754,11.037,11.109,10.336,11.568,11.141,12.571,11.608,13.172,13.668,11.429,11.554,13.825,11.392,12.139,11.117,
133,10.933,9.801,11.488,12.883,11.050,11.240,11.348,10.927,11.029,12.944,12.198,12.225,11.677,11.157,10.954,10.625,11.709,11.485,13.070,11.367,13.428,13.570,11.582,11.711,13.612,11.658,12.236,11.117,
134,11.358,9.875,11.871,12.454,11.013,11.317,11.887,10.810,10.891,12.914,12.171,12.175,11.635,11.023,10.956,11.002,11.638,11.811,13.140,11.271,13.459,13.603,12.072,11.719,13.223,11.716,12.565,10.965,
135,12.025,10.350,12.058,12.288,10.783,11.463,12.115,11.010,11.007,12.882,12.101,12.235,12.518,10.765,11.124,11.130,11.415,12.103,12.774,11.357,13.050,13.547,12.256,11.544,13.017,11.767,12.846,10.760,
136,12.454,10.947,12.063,12.508,10.604,11.728,12.298,10.785,11.046,12.743,11.933,12.538,13.378,10.739,11.255,11.390,11.768,12.557,12.415,11.583,13.154,13.321,11.644,11.348,12.847,11.991,12.801,10.569,
