day,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
197,104.3040,189.1380,215.5130,150.4330,190.6000,104.8750,56.2670,208.0120,106.7210,93.2210,146.9000,103.6000,143.4000,134.6000,106.4000,112.2500,196.6917,261.9000,149.1292,150.9792,104.1000,121.2000,119.4000,130.9000,102.6208,158.6750,113.1208,
198,136.2250,164.3670,226.2330,151.3870,156.0130,88.3040,61.8460,184.8960,107.2460,94.1630,116.2000,131.0000,132.5000,126.8000,99.3000,106.1080,186.4875,255.2000,153.5042,142.4417,99.1000,87.9000,128.0000,137.4000,107.9375,164.4542,118.1667,
199,129.2620,163.5670,216.4210,122.6580,159.3080,120.8630,57.5040,182.8620,106.1040,82.1040,148.5000,133.6000,133.5000,120.4000,79.5000,81.5500,192.0250,245.7000,156.8375,137.5625,99.9000,117.4000,102.4000,119.6000,108.4478,124.2208,105.4917,
200,124.7710,185.1790,204.1790,115.5670,167.6250,133.6500,61.9330,199.1420,99.9420,90.8870,138.2000,139.7000,130.0000,124.9000,75.3000,113.5330,198.1833,243.4000,155.3583,135.7167,90.4000,103.6000,118.6000,115.0000,100.0125,138.5625,112.0667,
201,115.1120,176.0540,177.9330,130.2370,167.7420,134.6130,53.1000,180.3000,77.6880,91.5750,143.8000,127.6000,139.9000,122.7000,108.2000,112.8080,184.0833,260.2000,137.0708,124.8458,117.7000,79.3000,120.3000,135.3000,85.5917,137.9250,106.6333,
202,111.3750,158.6130,185.3710,137.2210,159.3790,134.5790,35.0920,156.2170,123.6920,72.7630,144.6000,133.4000,127.2000,95.1000,104.0000,117.0870,187.1292,263.3000,121.3042,133.3375,52.7000,128.0000,116.4000,117.2000,82.4375,142.9625,107.3958,
203,109.0170,169.0330,189.2960,130.7290,161.8830,119.3000,45.8540,175.5080,122.6290,85.6250,122.9000,127.6000,110.2000,106.5000,84.3000,112.3710,181.1917,263.0000,140.0417,137.2208,83.5000,130.5000,123.6000,126.4000,102.0583,147.7583,117.4750,
204,92.3620,180.5830,191.3250,120.6960,173.5370,89.8370,61.4750,173.2250,123.7920,82.8830,114.8000,106.4000,135.1000,104.8000,84.6000,105.0420,181.4333,256.5000,137.3625,146.8833,102.1000,70.2000,132.2000,140.2000,103.1458,144.8333,109.3208,
205,110.7790,194.2750,194.5500,121.1830,153.0330,84.8920,47.5960,153.7790,106.5420,89.8210,101.6000,136.7000,135.4000,104.0000,88.4000,95.0500,188.6000,255.0000,134.2583,154.4292,96.0000,84.3000,114.3000,112.6000,91.9625,136.6917,109.5250,
206,119.2750,176.4500,183.4210,110.7330,137.3380,123.5710,62.5460,138.5580,108.9790,79.3670,126.6000,127.8000,148.5000,126.5000,82.5000,87.0040,170.8667,254.9000,141.9958,163.3458,83.7000,92.2000,98.1000,111.1000,96.8833,119.8583,97.2667,
207,127.9880,175.9580,154.3250,101.7290,161.7920,124.6750,53.6380,119.2880,89.6000,61.4380,140.6000,115.8000,152.8000,136.7000,93.8000,106.7290,162.4708,244.4000,131.8625,149.4833,72.7000,87.0000,109.6000,132.7000,105.5875,119.7625,101.0375,
208,140.5250,164.3000,157.2710,136.9250,171.5580,125.6830,49.8120,103.4710,58.8580,98.8580,141.1000,139.7000,139.7000,102.4000,116.9000,114.8710,172.1542,229.1000,117.9375,140.4583,85.5000,78.8000,137.1000,129.4000,76.5875,129.9292,100.7917,
209,126.6040,131.9120,153.1500,115.0460,169.7540,111.9710,40.4290,105.6630,110.3170,95.6830,152.1000,140.6000,108.0000,72.1000,117.7000,98.1080,162.2875,223.3000,116.8375,147.4542,117.9000,139.6000,94.7000,118.6000,91.7542,138.4292,96.5083,
210,106.9830,97.4870,137.3960,106.1170,133.1000,121.5170,31.1710,129.1790,121.8500,113.0250,148.7000,102.6000,112.2000,125.0000,107.2000,97.6040,169.1417,215.1000,128.1208,141.6458,75.1000,139.8000,100.5000,112.4000,111.2958,135.1958,93.5292,
211,119.7670,138.2170,128.8170,103.5380,129.5250,105.4830,51.2040,147.6580,118.0330,111.3710,147.5000,67.8000,138.6000,121.3000,111.2000,95.2170,159.2417,203.6000,141.1750,140.0333,101.5000,111.6000,90.8000,133.2000,121.3458,134.4792,104.1250,
212,123.9620,148.2620,141.2880,104.8620,114.6290,115.7130,52.7040,151.6960,114.6460,105.8330,130.7000,123.8000,155.0000,111.1000,110.7000,75.1210,148.4625,214.0000,143.3500,146.2125,100.9000,81.8000,102.0000,128.1000,123.4375,144.9042,103.6167,
213,113.9540,155.8830,123.6540,72.7960,111.7580,136.1210,59.5500,137.0960,105.0210,101.2370,118.2000,110.0000,140.4000,111.7000,77.5000,57.6670,148.9958,202.0000,122.7000,135.8833,91.1000,109.9000,80.1000,89.2000,126.9792,139.8500,103.5333,
214,97.4210,150.7540,104.4000,71.0420,152.5960,132.2580,57.3670,145.3960,63.2710,81.8420,91.8000,117.5000,114.3000,78.2000,60.1000,93.7120,158.7792,199.9000,129.3083,120.2583,78.4000,137.5000,73.7000,76.2000,102.4833,119.4125,95.3542,
215,96.8920,125.0000,131.8040,127.4750,158.3210,123.9040,51.3040,116.1290,58.6500,85.2460,106.0000,117.3000,130.9000,73.0000,83.5000,105.2500,153.5458,191.3000,131.6292,109.6750,83.5000,114.1000,58.7000,100.5000,111.8042,114.7083,101.0042,
216,88.9580,102.5380,158.4250,118.5250,164.3880,122.6460,40.3120,93.4920,102.6580,90.5960,122.4000,89.1000,115.5000,71.7000,91.9000,103.8170,143.8792,183.2000,130.2042,122.5208,94.6000,106.5000,102.4000,107.2000,85.8542,127.1917,105.8833,
217,76.0370,147.7830,151.9330,124.2000,155.6000,129.2750,44.2460,114.0330,108.4210,95.6750,128.3000,104.6000,86.7000,91.2000,99.2000,100.6330,138.4583,190.2000,129.8958,123.7083,116.8000,131.2000,69.5000,95.1000,107.2417,128.1125,100.9833,
218,72.6830,157.6790,145.5540,118.3130,146.7750,108.0710,83.5170,123.0960,85.1960,76.0380,105.4000,81.4000,107.9000,97.5000,98.7000,91.0380,151.1625,184.5000,126.2125,133.6042,70.9000,65.9000,84.9000,90.7000,113.4667,116.8958,97.9292,
219,99.3920,167.6540,146.7040,120.7460,145.0040,102.6710,95.3540,144.1870,100.2710,62.2460,101.5000,125.8000,123.4000,95.4000,79.4000,74.1170,144.3792,182.1000,125.5292,133.0625,70.6000,59.6000,91.2000,113.2000,109.8958,120.1792,107.5375,
220,100.6170,182.6620,157.9000,113.9750,129.3580,126.5670,76.2960,147.2960,100.8500,55.9790,118.7000,116.5000,125.9000,82.5000,57.6000,66.9210,141.8042,180.5000,132.4667,127.3667,90.9000,79.3000,84.5000,118.9000,100.0083,128.3792,80.6125,
221,108.5500,161.2170,139.6750,115.9540,159.4710,125.1210,63.5920,137.6580,83.0130,65.1380,120.3000,105.5000,140.4000,89.3000,59.4000,90.8000,143.4083,174.4000,117.1542,124.4917,57.5000,88.8000,112.1000,118.6000,87.9917,122.2458,89.2583,
222,104.7710,151.8830,114.4000,142.8500,155.6790,148.1580,73.9080,116.2250,72.7830,101.2710,111.1000,95.0000,120.1000,83.9000,83.3000,103.0290,147.2000,174.3000,103.7500,120.1375,26.0000,66.4000,93.8000,108.7000,82.1913,108.1708,98.5125,
223,122.8540,134.3830,143.8170,132.8920,160.7170,153.4420,60.6420,98.3290,111.3380,109.6710,113.8000,91.8000,121.4000,81.9000,90.7000,93.0500,153.3375,180.3000,103.8542,126.7667,23.8000,82.8000,136.1000,88.1000,82.9333,115.4458,115.0167,
224,91.6290,131.4920,144.0290,150.7420,180.4710,135.6920,54.0670,125.2830,90.4580,108.7250,112.0000,70.1000,108.7000,93.4000,68.8000,87.5170,155.6875,164.9000,114.4708,120.3208,79.6000,103.2000,103.1000,88.8000,99.8042,103.0667,129.2667,
225,74.6420,153.9170,144.3830,136.7540,190.4380,121.8710,86.8000,131.0880,93.0920,104.1130,82.8000,71.8000,134.7000,92.1000,63.7000,94.4540,133.4000,168.8000,120.3708,113.6792,106.7000,79.1000,74.4000,98.6000,104.6875,107.1958,120.2375,
226,111.9130,152.1870,142.7710,128.3420,152.0170,102.5790,75.7750,126.0920,111.0620,105.1330,78.4000,113.7000,142.4000,85.3000,58.3000,84.9330,129.3542,166.6000,118.8000,112.8917,139.4000,71.0000,95.9583,89.5000,110.9250,123.5708,99.3708,
227,101.4000,167.3460,135.2040,92.7500,134.7830,130.5880,84.5460,123.4460,117.6580,86.4580,117.6000,102.4000,128.1000,98.9000,48.8000,66.1870,145.1375,156.4000,132.0458,104.7708,63.5000,93.5000,97.6167,100.4000,89.6250,126.1625,86.8500,
228,104.1790,164.0920,117.8460,74.8960,182.7750,134.2920,74.9830,98.2830,81.3330,86.8540,120.4000,99.8000,93.1000,92.0000,49.2000,102.1000,154.9292,143.1000,134.1042,99.4667,111.4000,75.0000,95.4478,98.5000,74.1875,116.6833,101.0125,
229,95.4000,126.6710,132.0000,105.9710,166.2170,130.6210,82.9330,81.4120,64.0670,105.5330,126.4000,114.1000,100.0000,82.9000,82.4000,107.6420,149.3875,157.9000,107.1083,97.1167,96.3000,104.4000,90.5250,90.6000,71.1208,121.1500,84.8667,
230,83.5540,126.1330,148.5130,102.1420,164.6870,125.5000,61.4170,81.3380,105.1830,107.3710,123.8000,100.7000,78.5000,53.2000,88.4000,88.5670,153.5542,153.9000,103.4708,118.9208,104.1000,117.6000,77.4000,97.3000,78.0083,130.9375,115.1750,
231,76.6290,126.9870,154.2750,108.6750,161.5210,119.5540,51.5460,121.4000,101.9960,112.5040,118.2000,92.8000,68.9000,70.2000,95.5000,78.2710,143.6458,152.5000,107.8625,128.9208,102.6000,112.7000,53.6000,96.3000,108.7708,130.6750,104.2958,
232,74.7460,145.7790,170.8330,107.2420,144.4040,51.9040,65.2080,117.6210,115.3210,110.0580,102.1000,73.2000,119.1000,88.8000,85.0000,89.9750,132.2833,165.0000,123.7250,99.7625,111.2000,84.0000,91.9000,100.2000,105.7833,130.9250,106.5375,
233,105.3420,150.0370,165.7290,114.0580,128.9420,68.6080,61.8670,116.8460,134.4080,113.8670,88.7000,114.7000,127.6000,89.1000,80.1000,56.4880,137.2083,146.0000,119.7292,101.3167,98.7000,64.5000,76.9000,111.2000,90.0333,128.5417,105.2000,
234,107.2750,143.9880,160.3170,109.9920,129.3290,85.3620,60.3290,131.4960,122.4670,74.2460,117.4000,120.7000,108.6000,97.2000,61.9000,50.9580,141.5625,152.3000,111.5750,106.2792,108.7000,69.8000,66.4000,113.7000,90.9250,136.4208,97.3708,
235,108.1040,105.9380,125.8290,80.6790,154.8000,85.9960,68.4000,119.4580,94.5170,42.9290,89.4000,123.6000,120.4000,105.5000,52.9000,95.0460,145.4708,149.9000,79.7583,101.0292,74.2000,74.0000,62.8000,113.3000,85.6583,127.3792,94.6208,
236,87.4750,95.7790,120.3460,95.6290,153.2620,72.8710,81.1710,96.8500,83.5130,86.3960,108.7000,121.7000,116.0000,102.4000,90.9000,88.6250,143.3167,148.8000,90.7375,88.8875,82.1000,59.5000,71.7000,111.5000,68.9542,97.8625,97.6000,
237,77.7960,108.2540,130.9210,91.3920,161.5960,100.3370,68.7250,73.4870,134.3960,83.5500,111.6000,116.7000,79.4000,79.6000,81.4000,97.6040,128.0417,137.2000,100.3750,102.1542,108.6000,80.6000,46.7000,99.3000,74.2667,86.4542,115.5875,
238,76.7620,127.3330,138.1080,96.0830,153.4580,89.6830,66.1920,116.3540,112.3920,104.8670,118.9000,102.5000,64.6000,88.7000,80.8000,78.5750,141.5208,132.3000,105.8750,112.8583,95.0000,81.7000,71.7000,76.7000,78.8167,96.9583,112.2417,
239,70.6000,117.6250,132.8790,101.6170,156.0620,58.5830,97.8790,109.7250,78.3250,111.1170,91.1000,97.4000,104.0000,87.4000,82.6000,70.3380,123.9167,119.5000,106.8083,118.0167,96.3000,117.7000,69.6000,101.0000,98.3042,118.6875,109.6333,
240,106.3710,129.6880,134.3920,106.0380,132.6830,75.2580,93.8170,118.2500,105.7870,115.3080,74.0000,120.8000,103.2000,77.3000,66.6000,61.9460,112.6417,119.5000,106.7250,111.5292,86.9000,56.6000,61.3000,104.4000,108.5458,125.2958,90.4917,
241,93.1630,126.1290,174.2170,90.1710,126.2830,107.4460,78.4880,107.4420,102.5040,103.9620,98.8000,112.2000,122.2000,103.6000,61.8000,50.0620,108.2167,132.3000,104.5833,98.3958,105.6000,78.9000,103.1000,91.5000,104.8708,122.1375,89.1833,
242,96.6710,125.7250,144.0290,87.7250,151.6500,103.3750,83.0000,110.9670,87.2460,97.4540,108.3000,93.2000,134.9000,104.4000,57.6000,76.6830,111.6917,135.9000,105.0250,98.3042,45.3000,53.9000,120.4000,87.9000,88.6958,101.7917,52.1125,
243,105.0250,120.1580,126.9120,117.8580,147.7620,110.8670,77.4830,89.4790,61.7420,128.4120,118.8000,103.3000,125.1000,73.1000,72.5000,85.2080,121.9208,147.4000,91.2000,91.7417,94.5000,47.0000,145.2000,87.8000,67.0583,74.0958,94.6875,
244,76.4960,88.5170,92.5170,101.9000,121.7250,98.1920,50.3670,46.0880,48.2250,155.5870,77.8000,79.9000,73.3000,71.3000,61.1000,60.6420,89.6125,127.3000,56.5833,73.3542,62.9000,43.3000,54.5000,80.9000,66.6833,91.1667,95.9667,
245,56.1710,68.9620,107.4380,74.6000,125.9040,93.6420,50.9790,64.8580,71.2460,100.1330,64.1000,68.7000,69.7000,71.5000,61.9000,59.7540,75.5500,82.8000,62.0292,83.5917,84.1000,65.2000,90.9000,66.9000,78.9292,83.3000,76.8833,
246,44.2670,80.9040,100.7830,87.3790,124.9500,67.7670,71.6960,92.4710,82.8540,88.6040,52.9000,60.5000,73.3000,84.4000,55.9000,57.8080,69.7125,70.0000,78.4917,77.8708,25.8000,45.7000,78.7000,68.8000,61.0625,57.1042,66.2000,
247,55.1920,101.4420,109.5920,79.3620,85.4790,58.0120,85.2870,68.1120,77.6380,61.2670,41.2000,60.9000,69.2000,77.0000,57.1000,41.4920,64.9417,87.4000,80.5125,74.7500,53.8000,81.9000,64.5000,83.3000,66.3167,76.5708,58.2917,
248,69.5830,97.0920,98.5830,66.4830,93.4830,77.1420,70.7290,69.9130,70.5290,53.8880,55.0000,86.3000,73.4000,65.8000,48.1000,39.5870,59.3958,120.3000,68.5333,65.2417,60.3000,62.5000,93.8000,71.7000,60.2875,72.0042,53.6417,
249,78.3790,86.3920,70.2330,66.9210,115.9670,91.2210,48.0000,67.3710,48.2540,58.6830,86.4000,66.2000,50.8000,52.2000,48.1000,57.6790,95.8333,97.7000,60.0042,63.6333,58.1000,22.2000,116.1000,68.8000,67.6625,72.3375,52.1708,
250,65.5880,77.9830,66.1250,73.4580,126.8250,99.0960,54.9710,54.7960,31.1040,70.8620,91.9000,73.0000,56.6000,64.7000,53.7000,56.1830,97.1292,82.9000,60.5875,49.7542,45.2000,34.1000,54.2000,69.8000,52.0708,80.6708,65.7208,
251,62.2460,90.2580,101.7370,84.4920,111.6290,81.4830,44.5620,52.4710,64.0330,94.8250,80.2000,69.6000,54.8000,50.1000,55.6000,48.5790,82.3167,98.5000,55.0292,57.0708,80.8000,30.4000,54.7000,58.1000,42.4542,69.1917,56.1125,
252,48.7920,77.8120,114.0130,77.7000,119.3250,70.2790,42.1080,86.7580,57.1460,88.6290,59.7000,47.9000,51.9000,70.1000,47.4000,41.2420,78.4000,80.3000,81.1083,60.3583,38.3000,60.6000,51.2000,76.7000,52.3750,68.9500,45.1708,
253,46.6290,107.0210,103.6580,80.8330,100.1540,60.1830,78.2120,73.4710,51.9880,94.1710,37.4000,46.4000,68.2000,61.8000,49.9000,42.1750,74.3042,53.1000,75.6917,61.4292,86.7000,36.7000,51.1000,57.5000,51.6667,80.8000,54.0667,
254,72.7580,113.5000,107.2210,89.1250,67.6210,70.9830,93.9130,62.6040,67.0620,83.1960,48.4000,86.6000,62.9000,59.9000,36.6000,46.1920,71.8000,73.8000,73.3792,63.9208,101.9000,33.2000,61.3000,56.9000,49.0958,88.8958,55.2500,
255,69.8790,124.1710,93.3960,86.0790,84.8540,98.4580,76.7130,78.8080,69.5210,71.3500,65.3000,84.6000,73.0000,70.8000,46.6000,47.2960,68.3708,89.2000,81.9333,56.8000,34.3000,71.0000,46.0000,59.3000,60.4435,82.0500,52.4958,
256,81.2290,132.1710,80.2000,86.3750,121.0960,97.1290,65.6880,81.5210,35.5920,50.3870,64.8000,83.7000,66.0000,60.7000,35.5000,64.0670,78.5167,75.9000,74.7750,49.7000,50.0000,40.2000,51.4000,62.6000,57.9208,78.7750,48.0458,
257,73.8380,106.9460,59.9330,109.9290,112.9330,101.7540,62.4870,47.3620,38.8920,66.0370,68.5000,71.9000,63.0000,49.9000,43.1000,47.2540,76.3292,91.6000,68.3792,53.7625,22.9000,48.4000,61.2000,67.9000,64.0435,54.8958,55.0750,
258,81.4920,72.1790,102.4250,105.0330,104.1290,101.5540,41.4960,47.7420,71.7250,58.7880,78.8000,54.5000,54.9000,46.5000,51.1000,48.5040,63.8958,92.0000,76.3000,75.6625,68.4000,35.9000,61.9000,55.6000,57.3167,74.9250,50.3833,
259,53.5250,78.9000,96.1330,99.3170,94.9920,91.9580,39.3670,80.7920,63.5750,58.9080,72.2000,53.0000,48.8000,80.9000,49.0000,50.1210,68.8125,71.9000,77.5000,67.3542,70.6000,45.5000,46.4000,51.7000,61.2708,76.4208,70.0917,
260,64.1670,94.6420,92.7750,83.4710,97.8250,62.5370,55.7580,70.9920,53.6330,68.3370,40.6000,48.7000,62.7000,70.4000,58.9000,48.0080,65.0833,55.5000,67.1792,64.9208,52.3000,30.9000,43.5000,64.8000,30.5409,83.4750,61.2792,
261,88.5500,92.0420,93.0130,76.8460,87.3000,78.9250,64.7420,82.5250,57.3080,71.0040,43.6000,77.3000,64.3000,59.1000,61.4000,47.1540,53.7125,87.7000,63.5500,49.1583,76.4000,38.4000,41.9000,63.4000,48.0083,75.1042,46.1625,
262,74.5830,87.8290,103.4960,77.4870,88.1120,103.9210,71.8000,99.4960,61.9380,56.5380,87.6000,63.4000,64.7000,53.3000,33.4000,41.6790,68.1500,90.4000,71.3125,60.3042,43.2000,56.0000,36.6000,55.0000,43.3958,60.1792,46.4750,
263,68.7920,84.8750,122.0540,58.3500,132.3130,107.7750,74.7290,94.2500,53.5670,42.0750,85.3000,72.9000,54.9000,58.2000,44.4000,54.2330,72.7833,76.6000,61.4167,69.1208,65.9000,33.3000,32.5000,47.2000,40.8500,45.6125,52.8833,
264,70.8880,87.7750,96.0420,59.4380,123.6710,103.8880,72.5750,80.9830,63.2500,69.4710,72.1000,59.5000,50.3000,39.7000,62.5000,62.8960,75.4333,95.8000,71.1875,63.0125,61.1000,49.0000,19.6000,58.1000,42.2522,57.4833,68.3750,
265,71.3080,101.7000,121.0830,65.9330,126.3960,82.1750,52.6460,73.5250,78.2960,93.4960,81.4000,50.3000,42.6000,41.1000,68.6000,57.5710,78.9250,85.1000,56.0625,61.5958,28.3000,59.8000,29.1000,54.1000,43.9083,60.0542,63.2875,
266,59.7830,107.4880,122.0120,70.7960,109.2210,90.4250,50.4540,100.2080,66.8290,95.8370,70.5000,43.3000,38.5000,70.5000,73.6000,58.3370,87.9083,65.3000,74.2958,67.7625,70.3000,38.2000,64.6000,58.4000,50.6625,64.1333,72.6667,
267,52.8170,113.4580,112.9420,71.0420,92.6460,68.2420,81.9250,101.4120,74.2130,102.9960,56.1000,38.7000,73.0000,73.2000,69.7000,62.5750,73.4875,66.0000,68.3542,65.6167,46.9000,29.0000,42.0000,87.1000,39.0917,59.4792,67.4583,
268,73.4080,98.2120,118.3290,75.0540,75.2790,63.3040,73.2210,96.9870,86.4750,93.0290,53.5000,81.6000,64.0000,70.3000,52.3000,54.5710,47.4417,83.1000,65.2083,72.1083,31.4000,33.9000,61.0000,65.5000,61.9042,48.9208,56.2125,
269,72.0370,90.4130,120.0250,56.2040,84.0920,87.6460,62.9920,85.0710,88.7750,67.5750,83.6000,77.7000,67.7000,63.6000,58.0000,50.9710,83.3417,70.0000,77.4667,65.5625,54.0000,42.5000,58.1000,59.3000,45.9667,58.8208,50.7000,
270,88.5130,92.2500,94.4460,59.3960,122.1380,73.0380,62.8540,61.6130,57.9670,58.4670,65.7000,70.8000,73.0000,48.0000,49.0000,71.9790,64.6500,77.7000,74.6250,65.2542,66.6000,25.9000,40.2000,62.4000,38.7750,48.3583,60.8500,
271,76.5370,91.1170,102.6790,88.6920,115.3040,76.1080,68.0000,65.2170,56.2380,91.6170,82.7000,78.8000,48.1000,44.6000,60.1000,63.3420,70.8125,85.2000,53.1125,60.0375,29.0000,45.1000,59.7000,66.2000,49.2792,73.1500,41.9542,
272,82.0670,80.8170,113.0580,74.5080,113.8000,83.9670,51.4380,43.3460,86.0210,89.7370,82.5000,73.6000,39.3000,41.1000,56.3000,69.1630,78.4042,75.2000,49.0375,58.9625,29.4000,30.9000,27.5000,61.1000,46.0667,83.7042,67.5542,
273,60.9870,73.7750,101.6120,65.6120,101.6040,88.9130,54.7080,85.6500,86.4420,78.4620,79.1000,57.7000,47.3000,54.4000,55.6000,63.6170,77.6792,48.8000,69.1667,55.2958,49.9000,52.9000,43.7000,60.2000,66.1792,82.4750,61.4250,
274,57.0380,95.2080,98.5170,76.4330,80.8790,61.9290,65.4170,80.8920,79.7580,94.0670,48.7000,44.8000,65.9000,68.2000,61.6000,75.8920,57.6500,56.5000,55.8125,57.5750,61.8000,24.3000,48.7000,62.1000,54.8083,88.5333,60.5208,
275,97.1330,69.8830,99.7920,60.5370,83.2290,62.0630,50.5580,79.5210,66.0420,89.0000,65.0000,62.9000,73.9000,68.7000,58.1000,66.2830,59.3708,71.7000,72.8458,73.2292,41.2000,66.7000,75.4000,63.3000,61.3125,89.1708,52.9167,
276,85.0080,90.3080,78.7630,57.7250,78.6420,84.6460,58.9210,73.8670,68.6790,71.7120,75.1000,81.5000,73.1000,67.7000,49.7000,54.0380,77.8375,62.5000,63.1417,69.0625,58.6000,59.9000,59.0000,61.6000,57.9667,92.7542,62.0333,
277,71.2920,75.0830,108.0250,54.2290,106.9870,75.8620,58.7670,61.8750,47.8290,56.4080,73.1000,65.7000,66.6000,50.1000,35.3000,67.7790,69.1792,65.4000,63.5750,64.1917,53.5000,36.4000,55.2000,48.1000,45.9833,68.7042,57.8500,
278,73.9120,79.7870,94.7670,79.3830,92.9540,66.7830,45.3290,58.6830,47.4000,82.1870,77.8000,71.5000,70.4000,40.4000,57.0000,75.6460,66.5583,69.5000,55.7375,67.1000,25.8000,38.7000,56.8000,49.6000,40.4042,55.8042,65.2250,
279,81.9130,82.7750,119.4580,74.5330,91.1210,66.9420,38.4920,63.4420,79.9420,87.0880,96.3000,57.6000,35.4000,38.0000,63.6000,80.7790,64.9708,66.1000,56.0208,70.7333,44.8000,35.8000,30.7000,44.9000,54.0042,78.1750,54.6708,
280,78.8920,91.9620,147.3710,68.6420,81.3210,70.8170,43.0670,87.5500,65.4290,97.3080,73.7000,54.4000,39.0000,61.8000,73.0000,75.5330,64.7833,55.2000,52.0167,74.9750,40.2000,34.7000,23.8000,45.3000,49.8417,56.3542,67.0000,
281,75.7210,112.2250,127.1790,74.0790,82.2580,45.4920,59.5870,104.1120,66.5670,91.3880,63.4000,45.7000,76.9000,48.6000,64.9000,87.6420,79.2583,56.7000,66.1500,69.8500,46.4000,77.4000,33.1000,73.0000,43.7625,65.0083,68.4958,
282,88.7170,107.7580,153.3540,68.7710,80.7080,54.8290,53.4710,75.8750,86.2580,75.6500,55.2000,84.1000,70.5000,64.3000,55.1000,72.8750,66.2125,69.0000,77.6042,70.5375,42.8000,24.4000,45.1000,65.6000,53.2292,53.4542,34.8042,
283,80.2870,97.2250,159.2710,46.7080,77.4170,83.3620,57.3870,75.7420,69.0210,58.5330,100.8000,77.4000,73.5000,70.5000,52.5000,58.1170,76.9083,68.9000,54.2417,67.9792,40.7000,77.6000,57.4000,77.2000,66.7375,57.5708,48.0042,
284,107.2290,97.5330,135.5040,58.1290,102.1960,91.1500,57.7620,67.4460,59.1460,50.2920,88.6000,80.1000,72.9000,53.7000,51.2000,87.6790,78.4000,61.1000,63.6708,54.8667,36.6000,59.1000,23.8000,74.2000,61.0833,47.5208,66.7833,
285,123.1710,104.1250,131.8630,81.8880,93.5710,91.9830,64.2460,63.5790,52.7500,70.5000,96.0000,71.2000,67.3000,45.3000,75.6000,85.4420,94.6792,68.5000,56.0750,56.9542,45.6000,60.3000,41.2000,78.0000,51.7667,54.8625,88.5958,
286,88.4620,80.5370,152.7210,74.1040,101.6540,80.9380,42.4870,58.9290,80.6920,89.3080,108.3000,55.4000,47.7000,52.4000,64.6000,78.0790,97.1625,48.3000,59.1542,74.5167,69.3000,73.8708,59.9000,46.4000,45.1208,52.7958,64.8750,
287,57.6130,78.8380,124.1750,64.2920,96.4750,71.4460,44.6880,88.3290,79.9500,86.9710,89.7000,43.6000,53.5000,65.1000,56.4000,67.4750,85.4500,46.7000,80.3792,69.5792,46.3000,61.7000,55.7000,53.3000,58.3542,71.1667,49.2083,
288,56.8330,102.6250,117.5960,58.7130,80.9870,55.3710,68.6210,83.6290,73.3210,88.7380,65.3000,43.6000,75.0000,77.7000,48.8000,76.5750,60.1083,39.2000,81.0000,68.8208,34.2000,51.1000,33.7000,72.1000,78.3917,51.9625,62.8542,
289,94.6580,100.2460,109.6000,70.7580,81.6670,58.3370,74.0080,71.5710,66.2170,68.3920,54.3000,76.2000,71.7000,92.0000,63.5000,65.6880,53.6583,59.8000,86.9958,63.8167,80.9083,59.1000,26.8000,56.1000,68.0917,72.5208,44.8583,
290,90.3170,102.3250,119.4460,43.4120,77.2370,77.2960,64.4920,68.8750,66.7290,61.6130,77.1000,67.7000,65.9000,92.7000,42.2000,64.9830,95.6833,41.4000,85.9333,67.6750,38.0000,94.7000,18.5000,53.8000,49.1208,62.0625,63.5625,
291,71.0830,118.7920,106.8000,46.5120,102.8540,75.7790,61.3830,63.6710,50.7210,60.0120,76.0000,69.1000,66.9000,64.3000,40.9000,72.1130,95.8958,44.6000,85.8125,55.4542,56.8000,28.0000,27.4000,57.1000,59.9500,50.2958,43.1000,
292,77.3710,100.0170,97.9080,79.9710,109.9620,81.6790,64.4000,46.7420,50.3670,100.1420,81.7000,81.0000,66.3000,38.6000,65.1000,69.9870,78.2625,58.9000,84.4958,55.6208,31.4000,36.7000,43.6000,55.1000,60.7625,35.3917,73.5750,
293,81.5370,76.1290,126.7120,78.7670,121.8830,91.7670,45.7040,52.7170,77.8540,102.0580,84.0000,67.3000,52.2000,44.8000,66.8000,51.7000,72.9792,40.3000,74.3167,63.5083,65.5000,83.1000,34.1000,53.5000,50.7875,40.7083,51.5917,
294,68.6040,84.4830,111.6580,71.7290,112.6580,68.6000,44.5040,83.5460,84.7580,104.0870,86.7000,52.3000,38.9000,70.3000,55.3000,55.5000,74.2958,39.8000,70.3083,62.1958,64.6000,52.5000,31.2000,86.9000,48.1833,58.1917,74.6958,
295,80.4540,119.6630,95.7500,67.2630,93.4870,43.2710,62.8920,84.4380,79.9380,87.6000,73.3000,47.3000,68.3000,71.7000,64.4000,64.0710,47.9458,61.6000,74.7333,55.6917,49.4000,64.6826,22.3000,78.4000,38.9208,51.3958,67.0458,
296,97.3000,105.0210,83.4250,65.1080,86.3580,63.6170,58.4830,86.8330,88.8290,68.5040,64.0000,82.7000,61.5000,69.1000,60.3000,57.5290,62.7958,87.7000,72.4625,64.7042,36.9000,77.0000,38.5000,64.5000,52.7417,76.3042,59.7125,
