"Tag Code","Event Type Name","Event Site Name","Event Date MMDDYYYY","Event Release Site Name","Event Release Date MMDDYYYY","Event Date Time Value","Event Site Basin Name","Event Site Code Value","Event Site Subbasin Code","Event Site Subbasin Name","Event Site Info Name","Event Site Info Code","CTH Count"
"3D9.1C2DE94197","Observation","BO3 - Bonneville WA Shore Ladder/AFF","9/20/2014","","","9/20/2014 6:26:14 PM","Lower Columbia","BO3","17080001","Lower Columbia-Sandy","Bonneville WA Shore Ladder/AFF","BO3","1"
"3D9.1C2DE94197","Observation","BO3 - Bonneville WA Shore Ladder/AFF","9/20/2014","","","9/20/2014 6:46:46 PM","Lower Columbia","BO3","17080001","Lower Columbia-Sandy","Bonneville WA Shore Ladder/AFF","BO3","1"
"3D9.1C2DE94197","Observation","BO3 - Bonneville WA Shore Ladder/AFF","9/20/2014","","","9/20/2014 6:46:47 PM","Lower Columbia","BO3","17080001","Lower Columbia-Sandy","Bonneville WA Shore Ladder/AFF","BO3","1"
"3D9.1C2DE94197","Observation","BO4 - Bonneville WA Ladder Slots","9/21/2014","","","9/21/2014 5:39:32 AM","Lower Columbia","BO4","17080001","Lower Columbia-Sandy","Bonneville WA Ladder Slots","BO4","1"
"3D9.1C2DE94197","Observation","BO4 - Bonneville WA Ladder Slots","9/21/2014","","","9/21/2014 5:39:33 AM","Lower Columbia","BO4","17080001","Lower Columbia-Sandy","Bonneville WA Ladder Slots","BO4","1"
"3D9.1C2DE94197","Observation","BO4 - Bonneville WA Ladder Slots","9/21/2014","","","9/21/2014 5:48:39 AM","Lower Columbia","BO4","17080001","Lower Columbia-Sandy","Bonneville WA Ladder Slots","BO4","1"
"3D9.1C2DE94197","Observation","BO4 - Bonneville WA Ladder Slots","9/21/2014","","","9/21/2014 5:54:19 AM","Lower Columbia","BO4","17080001","Lower Columbia-Sandy","Bonneville WA Ladder Slots","BO4","1"
"3D9.1C2DE94197","Observation","BO4 - Bonneville WA Ladder Slots","9/21/2014","","","9/21/2014 5:54:20 AM","Lower Columbia","BO4","17080001","Lower Columbia-Sandy","Bonneville WA Ladder Slots","BO4","1"
"3D9.1C2DE94197","Observation","BO4 - Bonneville WA Ladder Slots","9/21/2014","","","9/21/2014 5:56:21 AM","Lower Columbia","BO4","17080001","Lower Columbia-Sandy","Bonneville WA Ladder Slots","BO4","1"
"3D9.1C2DE94197","Observation","ICH - Ice Harbor Dam (Combined)","10/3/2014","","","10/3/2014 11:06:58 AM","Lower Snake","ICH","17060110","Lower Snake","Ice Harbor Dam (Combined)","ICH","1"
"3D9.1C2DE94197","Observation","ICH - Ice Harbor Dam (Combined)","10/3/2014","","","10/3/2014 11:07:34 AM","Lower Snake","ICH","17060110","Lower Snake","Ice Harbor Dam (Combined)","ICH","1"
"3D9.1C2DE94197","Observation","ICH - Ice Harbor Dam (Combined)","10/3/2014","","","10/3/2014 11:07:35 AM","Lower Snake","ICH","17060110","Lower Snake","Ice Harbor Dam (Combined)","ICH","1"
"3D9.1C2DE94197","Observation","ICH - Ice Harbor Dam (Combined)","10/3/2014","","","10/3/2014 11:08:35 AM","Lower Snake","ICH","17060110","Lower Snake","Ice Harbor Dam (Combined)","ICH","1"
"3D9.1C2DE94197","Observation","ICH - Ice Harbor Dam (Combined)","10/3/2014","","","10/3/2014 11:08:44 AM","Lower Snake","ICH","17060110","Lower Snake","Ice Harbor Dam (Combined)","ICH","1"
"3D9.1C2DE94197","Observation","ICH - Ice Harbor Dam (Combined)","10/3/2014","","","10/3/2014 11:08:45 AM","Lower Snake","ICH","17060110","Lower Snake","Ice Harbor Dam (Combined)","ICH","1"
"3D9.1C2DE94197","Observation","ICH - Ice Harbor Dam (Combined)","11/12/2014","","","11/12/2014 3:06:46 PM","Lower Snake","ICH","17060110","Lower Snake","Ice Harbor Dam (Combined)","ICH","1"
"3D9.1C2DE94197","Observation","ICH - Ice Harbor Dam (Combined)","11/12/2014","","","11/12/2014 3:06:52 PM","Lower Snake","ICH","17060110","Lower Snake","Ice Harbor Dam (Combined)","ICH","1"
"3D9.1C2DE94197","Observation","ICH - Ice Harbor Dam (Combined)","11/12/2014","","","11/12/2014 3:06:56 PM","Lower Snake","ICH","17060110","Lower Snake","Ice Harbor Dam (Combined)","ICH","1"
"3D9.1C2DE94197","Observation","ICH - Ice Harbor Dam (Combined)","11/12/2014","","","11/12/2014 3:07:02 PM","Lower Snake","ICH","17060110","Lower Snake","Ice Harbor Dam (Combined)","ICH","1"
"3D9.1C2DE94197","Observation","MC1 - McNary Oregon Shore Ladder","9/29/2014","","","9/29/2014 5:39:13 PM","Middle Columbia","MC1","17070101","Middle Columbia-Lake Wallula","McNary Oregon Shore Ladder","MC1","1"
"3D9.1C2DE94197","Observation","MC1 - McNary Oregon Shore Ladder","9/29/2014","","","9/29/2014 5:39:14 PM","Middle Columbia","MC1","17070101","Middle Columbia-Lake Wallula","McNary Oregon Shore Ladder","MC1","1"
"3D9.1C2DE94197","Observation","MC1 - McNary Oregon Shore Ladder","9/29/2014","","","9/29/2014 5:46:41 PM","Middle Columbia","MC1","17070101","Middle Columbia-Lake Wallula","McNary Oregon Shore Ladder","MC1","1"
"3D9.1C2DE94197","Observation","MC1 - McNary Oregon Shore Ladder","9/29/2014","","","9/29/2014 5:46:42 PM","Middle Columbia","MC1","17070101","Middle Columbia-Lake Wallula","McNary Oregon Shore Ladder","MC1","1"
"3D9.1C2DE94197","Observation","MC1 - McNary Oregon Shore Ladder","9/29/2014","","","9/29/2014 5:48:23 PM","Middle Columbia","MC1","17070101","Middle Columbia-Lake Wallula","McNary Oregon Shore Ladder","MC1","1"
"3D9.1C2DE94197","Observation","MC1 - McNary Oregon Shore Ladder","9/29/2014","","","9/29/2014 5:48:24 PM","Middle Columbia","MC1","17070101","Middle Columbia-Lake Wallula","McNary Oregon Shore Ladder","MC1","1"
"3D9.1C2DE94197","Observation","MC1 - McNary Oregon Shore Ladder","9/29/2014","","","9/29/2014 5:51:10 PM","Middle Columbia","MC1","17070101","Middle Columbia-Lake Wallula","McNary Oregon Shore Ladder","MC1","1"
"3D9.1C2DE94197","Observation","MC1 - McNary Oregon Shore Ladder","9/29/2014","","","9/29/2014 5:54:02 PM","Middle Columbia","MC1","17070101","Middle Columbia-Lake Wallula","McNary Oregon Shore Ladder","MC1","1"
"3D9.1C2DE94197","Observation","MC1 - McNary Oregon Shore Ladder","9/29/2014","","","9/29/2014 11:06:51 PM","Middle Columbia","MC1","17070101","Middle Columbia-Lake Wallula","McNary Oregon Shore Ladder","MC1","1"
"3D9.1C2DE94197","Observation","MC1 - McNary Oregon Shore Ladder","9/29/2014","","","9/29/2014 11:06:52 PM","Middle Columbia","MC1","17070101","Middle Columbia-Lake Wallula","McNary Oregon Shore Ladder","MC1","1"
"3D9.1C2DE94197","Observation","MC1 - McNary Oregon Shore Ladder","9/29/2014","","","9/29/2014 11:06:53 PM","Middle Columbia","MC1","17070101","Middle Columbia-Lake Wallula","McNary Oregon Shore Ladder","MC1","1"
"3D9.1C2DE94197","Observation","MC1 - McNary Oregon Shore Ladder","9/29/2014","","","9/29/2014 11:06:57 PM","Middle Columbia","MC1","17070101","Middle Columbia-Lake Wallula","McNary Oregon Shore Ladder","MC1","1"
"3D9.1C2DE94197","Observation","MC1 - McNary Oregon Shore Ladder","9/29/2014","","","9/29/2014 11:06:58 PM","Middle Columbia","MC1","17070101","Middle Columbia-Lake Wallula","McNary Oregon Shore Ladder","MC1","1"
"3D9.1C2DE94197","Observation","MC1 - McNary Oregon Shore Ladder","9/29/2014","","","9/29/2014 11:06:59 PM","Middle Columbia","MC1","17070101","Middle Columbia-Lake Wallula","McNary Oregon Shore Ladder","MC1","1"
"3D9.1C2DE94197","Observation","MC1 - McNary Oregon Shore Ladder","9/29/2014","","","9/29/2014 11:07:00 PM","Middle Columbia","MC1","17070101","Middle Columbia-Lake Wallula","McNary Oregon Shore Ladder","MC1","1"
"3D9.1C2DE94197","Observation","MC1 - McNary Oregon Shore Ladder","9/29/2014","","","9/29/2014 11:07:01 PM","Middle Columbia","MC1","17070101","Middle Columbia-Lake Wallula","McNary Oregon Shore Ladder","MC1","1"
"3D9.1C2DE94197","Observation","MC1 - McNary Oregon Shore Ladder","9/29/2014","","","9/29/2014 11:07:02 PM","Middle Columbia","MC1","17070101","Middle Columbia-Lake Wallula","McNary Oregon Shore Ladder","MC1","1"
"3D9.1C2DE94197","Observation","MC1 - McNary Oregon Shore Ladder","9/30/2014","","","9/30/2014 5:34:57 AM","Middle Columbia","MC1","17070101","Middle Columbia-Lake Wallula","McNary Oregon Shore Ladder","MC1","1"
"3D9.1C2DE94197","Observation","MC1 - McNary Oregon Shore Ladder","9/30/2014","","","9/30/2014 5:34:58 AM","Middle Columbia","MC1","17070101","Middle Columbia-Lake Wallula","McNary Oregon Shore Ladder","MC1","1"
"3D9.1C2DE94197","Observation","MC1 - McNary Oregon Shore Ladder","9/30/2014","","","9/30/2014 5:34:59 AM","Middle Columbia","MC1","17070101","Middle Columbia-Lake Wallula","McNary Oregon Shore Ladder","MC1","1"
"3D9.1C2DE94197","Observation","MC1 - McNary Oregon Shore Ladder","9/30/2014","","","9/30/2014 5:36:00 AM","Middle Columbia","MC1","17070101","Middle Columbia-Lake Wallula","McNary Oregon Shore Ladder","MC1","1"
"3D9.1C2DE94197","Observation","MC1 - McNary Oregon Shore Ladder","9/30/2014","","","9/30/2014 5:36:01 AM","Middle Columbia","MC1","17070101","Middle Columbia-Lake Wallula","McNary Oregon Shore Ladder","MC1","1"
"3D9.1C2DE94197","Observation","TD1 - The Dalles East Fish Ladder","9/24/2014","","","9/24/2014 10:52:15 AM","Middle Columbia","TD1","17070105","Middle Columbia-Hood","The Dalles East Fish Ladder","TD1","1"
"3D9.1C2DE94197","Observation","TD1 - The Dalles East Fish Ladder","9/24/2014","","","9/24/2014 10:52:58 AM","Middle Columbia","TD1","17070105","Middle Columbia-Hood","The Dalles East Fish Ladder","TD1","1"
"3D9.1C2DE94197","Observation","TD1 - The Dalles East Fish Ladder","9/24/2014","","","9/24/2014 10:52:59 AM","Middle Columbia","TD1","17070105","Middle Columbia-Hood","The Dalles East Fish Ladder","TD1","1"
"3D9.1C2DE94197","Observation","TD1 - The Dalles East Fish Ladder","9/24/2014","","","9/24/2014 10:53:01 AM","Middle Columbia","TD1","17070105","Middle Columbia-Hood","The Dalles East Fish Ladder","TD1","1"
"3D9.1C2DE94664","Mark","BRIDGC - Bridge Creek, John Day River Basin","10/1/2012","BRIDGC - Bridge Creek, John Day River Basin","10/1/2012","10/1/2012 2:44:00 PM","John Day","BRIDGC","17070204","Lower John Day","Bridge Creek, John Day River Basin","BRIDGC","1"
"3D9.1C2DE94664","Observation","BO3 - Bonneville WA Shore Ladder/AFF","7/23/2014","","","7/23/2014 4:43:13 PM","Lower Columbia","BO3","17080001","Lower Columbia-Sandy","Bonneville WA Shore Ladder/AFF","BO3","1"
"3D9.1C2DE94664","Observation","BO3 - Bonneville WA Shore Ladder/AFF","7/23/2014","","","7/23/2014 4:43:14 PM","Lower Columbia","BO3","17080001","Lower Columbia-Sandy","Bonneville WA Shore Ladder/AFF","BO3","1"
"3D9.1C2DE94664","Observation","BO3 - Bonneville WA Shore Ladder/AFF","7/23/2014","","","7/23/2014 4:43:17 PM","Lower Columbia","BO3","17080001","Lower Columbia-Sandy","Bonneville WA Shore Ladder/AFF","BO3","1"
"3D9.1C2DE94664","Observation","BO3 - Bonneville WA Shore Ladder/AFF","7/23/2014","","","7/23/2014 4:43:18 PM","Lower Columbia","BO3","17080001","Lower Columbia-Sandy","Bonneville WA Shore Ladder/AFF","BO3","1"
"3D9.1C2DE94664","Observation","BO3 - Bonneville WA Shore Ladder/AFF","7/23/2014","","","7/23/2014 4:46:10 PM","Lower Columbia","BO3","17080001","Lower Columbia-Sandy","Bonneville WA Shore Ladder/AFF","BO3","1"
"3D9.1C2DE94664","Observation","BO3 - Bonneville WA Shore Ladder/AFF","7/23/2014","","","7/23/2014 4:46:16 PM","Lower Columbia","BO3","17080001","Lower Columbia-Sandy","Bonneville WA Shore Ladder/AFF","BO3","1"
"3D9.1C2DE94664","Observation","BO3 - Bonneville WA Shore Ladder/AFF","7/23/2014","","","7/23/2014 4:46:17 PM","Lower Columbia","BO3","17080001","Lower Columbia-Sandy","Bonneville WA Shore Ladder/AFF","BO3","1"
"3D9.1C2DE94664","Observation","BO3 - Bonneville WA Shore Ladder/AFF","7/23/2014","","","7/23/2014 5:02:02 PM","Lower Columbia","BO3","17080001","Lower Columbia-Sandy","Bonneville WA Shore Ladder/AFF","BO3","1"
"3D9.1C2DE94664","Observation","BO3 - Bonneville WA Shore Ladder/AFF","7/23/2014","","","7/23/2014 5:02:03 PM","Lower Columbia","BO3","17080001","Lower Columbia-Sandy","Bonneville WA Shore Ladder/AFF","BO3","1"
"3D9.1C2DE94664","Observation","BO3 - Bonneville WA Shore Ladder/AFF","7/23/2014","","","7/23/2014 5:02:06 PM","Lower Columbia","BO3","17080001","Lower Columbia-Sandy","Bonneville WA Shore Ladder/AFF","BO3","1"
"3D9.1C2DE94664","Observation","BO3 - Bonneville WA Shore Ladder/AFF","7/23/2014","","","7/23/2014 5:02:07 PM","Lower Columbia","BO3","17080001","Lower Columbia-Sandy","Bonneville WA Shore Ladder/AFF","BO3","1"
"3D9.1C2DE94664","Observation","BO3 - Bonneville WA Shore Ladder/AFF","7/23/2014","","","7/23/2014 5:04:57 PM","Lower Columbia","BO3","17080001","Lower Columbia-Sandy","Bonneville WA Shore Ladder/AFF","BO3","1"
"3D9.1C2DE94664","Observation","BO3 - Bonneville WA Shore Ladder/AFF","7/23/2014","","","7/23/2014 5:04:58 PM","Lower Columbia","BO3","17080001","Lower Columbia-Sandy","Bonneville WA Shore Ladder/AFF","BO3","1"
"3D9.1C2DE94664","Observation","BO3 - Bonneville WA Shore Ladder/AFF","7/23/2014","","","7/23/2014 5:08:06 PM","Lower Columbia","BO3","17080001","Lower Columbia-Sandy","Bonneville WA Shore Ladder/AFF","BO3","1"
"3D9.1C2DE94664","Observation","BO3 - Bonneville WA Shore Ladder/AFF","7/23/2014","","","7/23/2014 5:08:07 PM","Lower Columbia","BO3","17080001","Lower Columbia-Sandy","Bonneville WA Shore Ladder/AFF","BO3","1"
"3D9.1C2DE94664","Observation","BO3 - Bonneville WA Shore Ladder/AFF","7/23/2014","","","7/23/2014 5:09:32 PM","Lower Columbia","BO3","17080001","Lower Columbia-Sandy","Bonneville WA Shore Ladder/AFF","BO3","1"
"3D9.1C2DE94664","Observation","BO3 - Bonneville WA Shore Ladder/AFF","7/23/2014","","","7/23/2014 5:09:40 PM","Lower Columbia","BO3","17080001","Lower Columbia-Sandy","Bonneville WA Shore Ladder/AFF","BO3","1"
"3D9.1C2DE94664","Observation","BO3 - Bonneville WA Shore Ladder/AFF","7/23/2014","","","7/23/2014 5:09:41 PM","Lower Columbia","BO3","17080001","Lower Columbia-Sandy","Bonneville WA Shore Ladder/AFF","BO3","1"
"3D9.1C2DE94664","Observation","BO3 - Bonneville WA Shore Ladder/AFF","7/23/2014","","","7/23/2014 5:12:56 PM","Lower Columbia","BO3","17080001","Lower Columbia-Sandy","Bonneville WA Shore Ladder/AFF","BO3","1"
"3D9.1C2DE94664","Observation","BO3 - Bonneville WA Shore Ladder/AFF","7/23/2014","","","7/23/2014 5:12:57 PM","Lower Columbia","BO3","17080001","Lower Columbia-Sandy","Bonneville WA Shore Ladder/AFF","BO3","1"
"3D9.1C2DE94664","Observation","BO3 - Bonneville WA Shore Ladder/AFF","7/23/2014","","","7/23/2014 5:13:31 PM","Lower Columbia","BO3","17080001","Lower Columbia-Sandy","Bonneville WA Shore Ladder/AFF","BO3","1"
"3D9.1C2DE94664","Observation","BO4 - Bonneville WA Ladder Slots","7/23/2014","","","7/23/2014 6:01:05 PM","Lower Columbia","BO4","17080001","Lower Columbia-Sandy","Bonneville WA Ladder Slots","BO4","1"
"3D9.1C2DE94664","Observation","BO4 - Bonneville WA Ladder Slots","7/23/2014","","","7/23/2014 6:01:06 PM","Lower Columbia","BO4","17080001","Lower Columbia-Sandy","Bonneville WA Ladder Slots","BO4","1"
"3D9.1C2DE94664","Observation","BO4 - Bonneville WA Ladder Slots","7/23/2014","","","7/23/2014 6:07:52 PM","Lower Columbia","BO4","17080001","Lower Columbia-Sandy","Bonneville WA Ladder Slots","BO4","1"
"3D9.1C2DE94664","Observation","BO4 - Bonneville WA Ladder Slots","7/23/2014","","","7/23/2014 6:07:53 PM","Lower Columbia","BO4","17080001","Lower Columbia-Sandy","Bonneville WA Ladder Slots","BO4","1"
"3D9.1C2DE94664","Observation","BO4 - Bonneville WA Ladder Slots","7/23/2014","","","7/23/2014 6:12:25 PM","Lower Columbia","BO4","17080001","Lower Columbia-Sandy","Bonneville WA Ladder Slots","BO4","1"
"3D9.1C2DE94664","Observation","BO4 - Bonneville WA Ladder Slots","7/23/2014","","","7/23/2014 6:12:26 PM","Lower Columbia","BO4","17080001","Lower Columbia-Sandy","Bonneville WA Ladder Slots","BO4","1"
"3D9.1C2DE94664","Observation","BO4 - Bonneville WA Ladder Slots","7/23/2014","","","7/23/2014 6:14:03 PM","Lower Columbia","BO4","17080001","Lower Columbia-Sandy","Bonneville WA Ladder Slots","BO4","1"
"3D9.1C2DE94664","Observation","BO4 - Bonneville WA Ladder Slots","7/23/2014","","","7/23/2014 6:14:04 PM","Lower Columbia","BO4","17080001","Lower Columbia-Sandy","Bonneville WA Ladder Slots","BO4","1"
"3D9.1C2DE94664","Observation","BR0 - Bridge Creek Gauge","4/3/2013","","","4/3/2013 10:16:48 PM","John Day","BR0","17070204","Lower John Day","Bridge Creek Gauge","BR0","1"
"3D9.1C2DE94664","Observation","TD2 - The Dalles North Fish Ladder","7/26/2014","","","7/26/2014 6:26:52 AM","Middle Columbia","TD2","17070105","Middle Columbia-Hood","The Dalles North Fish Ladder","TD2","1"
"3D9.1C2DE94664","Observation","TD2 - The Dalles North Fish Ladder","7/26/2014","","","7/26/2014 6:26:54 AM","Middle Columbia","TD2","17070105","Middle Columbia-Hood","The Dalles North Fish Ladder","TD2","1"
"3D9.1C2DE94664","Observation","TD2 - The Dalles North Fish Ladder","7/26/2014","","","7/26/2014 6:30:51 AM","Middle Columbia","TD2","17070105","Middle Columbia-Hood","The Dalles North Fish Ladder","TD2","1"
"3D9.1C2DE94664","Observation","TD2 - The Dalles North Fish Ladder","7/26/2014","","","7/26/2014 6:30:52 AM","Middle Columbia","TD2","17070105","Middle Columbia-Hood","The Dalles North Fish Ladder","TD2","1"
"3D9.1C2DE94664","Observation","TD2 - The Dalles North Fish Ladder","7/26/2014","","","7/26/2014 6:30:55 AM","Middle Columbia","TD2","17070105","Middle Columbia-Hood","The Dalles North Fish Ladder","TD2","1"
"3D9.1C2DE94664","Observation","TD2 - The Dalles North Fish Ladder","7/26/2014","","","7/26/2014 6:30:56 AM","Middle Columbia","TD2","17070105","Middle Columbia-Hood","The Dalles North Fish Ladder","TD2","1"
"3D9.1C2DE94664","Recapture","BRIDGC - Bridge Creek, John Day River Basin","10/2/2012","BRIDGC - Bridge Creek, John Day River Basin","10/2/2012","10/2/2012 2:07:00 PM","John Day","BRIDGC","17070204","Lower John Day","Bridge Creek, John Day River Basin","BRIDGC","1"
"3D9.1C2DE94A83","Mark","JDARSF - South Fork John Day River","5/10/2012","JDARSF - South Fork John Day River","5/10/2012","5/10/2012 8:24:00 AM","John Day","JDARSF","17070201","Upper John Day","South Fork John Day River","JDARSF","1"
"3D9.1C2DE94A83","Observation","BO1 - Bonneville Bradford Is. Ladder","8/18/2013","","","8/18/2013 8:44:40 AM","Lower Columbia","BO1","17080001","Lower Columbia-Sandy","Bonneville Bradford Is. Ladder","BO1","1"
"3D9.1C2DE94A83","Observation","BO1 - Bonneville Bradford Is. Ladder","8/18/2013","","","8/18/2013 8:45:29 AM","Lower Columbia","BO1","17080001","Lower Columbia-Sandy","Bonneville Bradford Is. Ladder","BO1","1"
"3D9.1C2DE94A83","Observation","BO1 - Bonneville Bradford Is. Ladder","8/18/2013","","","8/18/2013 8:49:26 AM","Lower Columbia","BO1","17080001","Lower Columbia-Sandy","Bonneville Bradford Is. Ladder","BO1","1"
"3D9.1C2DE94A83","Observation","BO1 - Bonneville Bradford Is. Ladder","8/18/2013","","","8/18/2013 8:49:47 AM","Lower Columbia","BO1","17080001","Lower Columbia-Sandy","Bonneville Bradford Is. Ladder","BO1","1"
"3D9.1C2DE94A83","Observation","BO1 - Bonneville Bradford Is. Ladder","8/18/2013","","","8/18/2013 8:49:48 AM","Lower Columbia","BO1","17080001","Lower Columbia-Sandy","Bonneville Bradford Is. Ladder","BO1","1"
"3D9.1C2DE94A83","Observation","BO1 - Bonneville Bradford Is. Ladder","8/18/2013","","","8/18/2013 8:54:53 AM","Lower Columbia","BO1","17080001","Lower Columbia-Sandy","Bonneville Bradford Is. Ladder","BO1","1"
"3D9.1C2DE94A83","Observation","BO1 - Bonneville Bradford Is. Ladder","8/18/2013","","","8/18/2013 8:55:39 AM","Lower Columbia","BO1","17080001","Lower Columbia-Sandy","Bonneville Bradford Is. Ladder","BO1","1"
"3D9.1C2DE94A83","Observation","BO1 - Bonneville Bradford Is. Ladder","8/18/2013","","","8/18/2013 8:55:40 AM","Lower Columbia","BO1","17080001","Lower Columbia-Sandy","Bonneville Bradford Is. Ladder","BO1","1"
"3D9.1C2DE94A83","Observation","BO1 - Bonneville Bradford Is. Ladder","8/18/2013","","","8/18/2013 9:01:53 AM","Lower Columbia","BO1","17080001","Lower Columbia-Sandy","Bonneville Bradford Is. Ladder","BO1","1"
"3D9.1C2DE94A83","Observation","BO1 - Bonneville Bradford Is. Ladder","8/18/2013","","","8/18/2013 9:03:14 AM","Lower Columbia","BO1","17080001","Lower Columbia-Sandy","Bonneville Bradford Is. Ladder","BO1","1"
"3D9.1C2DE94A83","Observation","BO1 - Bonneville Bradford Is. Ladder","8/18/2013","","","8/18/2013 10:03:34 AM","Lower Columbia","BO1","17080001","Lower Columbia-Sandy","Bonneville Bradford Is. Ladder","BO1","1"
"3D9.1C2DE94A83","Observation","BO1 - Bonneville Bradford Is. Ladder","8/18/2013","","","8/18/2013 10:03:35 AM","Lower Columbia","BO1","17080001","Lower Columbia-Sandy","Bonneville Bradford Is. Ladder","BO1","1"
"3D9.1C2DE94A83","Observation","BO1 - Bonneville Bradford Is. Ladder","8/18/2013","","","8/18/2013 10:05:42 AM","Lower Columbia","BO1","17080001","Lower Columbia-Sandy","Bonneville Bradford Is. Ladder","BO1","1"
"3D9.1C2DE94A83","Observation","BO1 - Bonneville Bradford Is. Ladder","8/18/2013","","","8/18/2013 10:05:43 AM","Lower Columbia","BO1","17080001","Lower Columbia-Sandy","Bonneville Bradford Is. Ladder","BO1","1"
"3D9.1C2DE94A83","Observation","BO1 - Bonneville Bradford Is. Ladder","8/18/2013","","","8/18/2013 10:07:53 AM","Lower Columbia","BO1","17080001","Lower Columbia-Sandy","Bonneville Bradford Is. Ladder","BO1","1"
"3D9.1C2DE94A83","Observation","BO1 - Bonneville Bradford Is. Ladder","8/18/2013","","","8/18/2013 10:10:23 AM","Lower Columbia","BO1","17080001","Lower Columbia-Sandy","Bonneville Bradford Is. Ladder","BO1","1"
"3D9.1C2DE94A83","Observation","TD1 - The Dalles East Fish Ladder","8/21/2013","","","8/21/2013 8:27:37 PM","Middle Columbia","TD1","17070105","Middle Columbia-Hood","The Dalles East Fish Ladder","TD1","1"
"3D9.1C2DE94A83","Observation","TD1 - The Dalles East Fish Ladder","8/21/2013","","","8/21/2013 8:27:43 PM","Middle Columbia","TD1","17070105","Middle Columbia-Hood","The Dalles East Fish Ladder","TD1","1"
"3D9.1C2DE94A83","Observation","TD1 - The Dalles East Fish Ladder","8/21/2013","","","8/21/2013 8:27:44 PM","Middle Columbia","TD1","17070105","Middle Columbia-Hood","The Dalles East Fish Ladder","TD1","1"
"3D9.1C2DE94A83","Observation","TD1 - The Dalles East Fish Ladder","8/21/2013","","","8/21/2013 8:27:58 PM","Middle Columbia","TD1","17070105","Middle Columbia-Hood","The Dalles East Fish Ladder","TD1","1"
"3D9.1C2DE94A83","Observation","TD1 - The Dalles East Fish Ladder","8/21/2013","","","8/21/2013 10:02:09 PM","Middle Columbia","TD1","17070105","Middle Columbia-Hood","The Dalles East Fish Ladder","TD1","1"
"3D9.1C2DE94A83","Observation","TD1 - The Dalles East Fish Ladder","8/21/2013","","","8/21/2013 10:02:19 PM","Middle Columbia","TD1","17070105","Middle Columbia-Hood","The Dalles East Fish Ladder","TD1","1"
"3D9.1C2DE94A83","Observation","TD1 - The Dalles East Fish Ladder","8/21/2013","","","8/21/2013 10:02:20 PM","Middle Columbia","TD1","17070105","Middle Columbia-Hood","The Dalles East Fish Ladder","TD1","1"
"3D9.1C2DE94A83","Observation","TD1 - The Dalles East Fish Ladder","8/21/2013","","","8/21/2013 10:02:21 PM","Middle Columbia","TD1","17070105","Middle Columbia-Hood","The Dalles East Fish Ladder","TD1","1"
"3D9.1C2DE94D5C","Mark","JDARSF - South Fork John Day River","4/26/2012","JDARSF - South Fork John Day River","4/26/2012","4/26/2012 12:31:00 PM","John Day","JDARSF","17070201","Upper John Day","South Fork John Day River","JDARSF","1"
"3D9.1C2DE94D5C","Observation","BO1 - Bonneville Bradford Is. Ladder","8/9/2013","","","8/9/2013 12:48:46 PM","Lower Columbia","BO1","17080001","Lower Columbia-Sandy","Bonneville Bradford Is. Ladder","BO1","1"
"3D9.1C2DE94D5C","Observation","BO1 - Bonneville Bradford Is. Ladder","8/9/2013","","","8/9/2013 12:49:48 PM","Lower Columbia","BO1","17080001","Lower Columbia-Sandy","Bonneville Bradford Is. Ladder","BO1","1"
"3D9.1C2DE94D5C","Observation","BO1 - Bonneville Bradford Is. Ladder","8/9/2013","","","8/9/2013 12:51:00 PM","Lower Columbia","BO1","17080001","Lower Columbia-Sandy","Bonneville Bradford Is. Ladder","BO1","1"
"3D9.1C2DE94D5C","Observation","BO1 - Bonneville Bradford Is. Ladder","8/9/2013","","","8/9/2013 12:51:01 PM","Lower Columbia","BO1","17080001","Lower Columbia-Sandy","Bonneville Bradford Is. Ladder","BO1","1"
"3D9.1C2DE94D5C","Observation","BO1 - Bonneville Bradford Is. Ladder","8/9/2013","","","8/9/2013 12:52:28 PM","Lower Columbia","BO1","17080001","Lower Columbia-Sandy","Bonneville Bradford Is. Ladder","BO1","1"
"3D9.1C2DE94D5C","Observation","BO1 - Bonneville Bradford Is. Ladder","8/9/2013","","","8/9/2013 12:52:29 PM","Lower Columbia","BO1","17080001","Lower Columbia-Sandy","Bonneville Bradford Is. Ladder","BO1","1"
"3D9.1C2DE94D5C","Observation","BO1 - Bonneville Bradford Is. Ladder","8/9/2013","","","8/9/2013 12:53:05 PM","Lower Columbia","BO1","17080001","Lower Columbia-Sandy","Bonneville Bradford Is. Ladder","BO1","1"
"3D9.1C2DE94D5C","Observation","BO1 - Bonneville Bradford Is. Ladder","8/9/2013","","","8/9/2013 12:53:06 PM","Lower Columbia","BO1","17080001","Lower Columbia-Sandy","Bonneville Bradford Is. Ladder","BO1","1"
"3D9.1C2DE94D5C","Observation","BO1 - Bonneville Bradford Is. Ladder","8/9/2013","","","8/9/2013 12:55:58 PM","Lower Columbia","BO1","17080001","Lower Columbia-Sandy","Bonneville Bradford Is. Ladder","BO1","1"
"3D9.1C2DE94D5C","Observation","BO1 - Bonneville Bradford Is. Ladder","8/9/2013","","","8/9/2013 12:57:00 PM","Lower Columbia","BO1","17080001","Lower Columbia-Sandy","Bonneville Bradford Is. Ladder","BO1","1"
