"","tag_code_2","natal_origin","rear_type"
"5143","3D9.1C2D623566",9,1
"5144","3D9.1C2D628FB2",14,1
"5145","3D9.1C2D62DF98",9,1
"5146","3D9.1C2D62E5D8",9,1
"5147","3D9.1C2D636A5B",9,1
"5148","3D9.1C2D636C90",9,1
"5149","3D9.1C2D64D1A4",14,1
"5150","3D9.1C2D64D418",14,1
"5151","3D9.1C2D64D710",14,1
"5152","3D9.1C2D64DD22",14,1
"5153","3D9.1C2D64DE08",14,1
"5154","3D9.1C2D64DE18",14,1
"5155","3D9.1C2D66A487",3,1
"5156","3D9.1C2D66C4A9",14,1
"5157","3D9.1C2D66C4C6",14,1
"5158","3D9.1C2D66C56A",14,1
"5159","3D9.1C2D66CB43",3,1
"5160","3D9.1C2D66CE3E",14,1
"5161","3D9.1C2D66D560",3,1
"5162","3D9.1C2D66DE99",3,1
"5163","3D9.1C2D66EAF3",14,1
"5164","3D9.1C2D66FF0C",14,1
"5165","3D9.1C2D673C9E",14,1
"5166","3D9.1C2D67434F",3,1
"5167","3D9.1C2D674528",14,1
"5168","3D9.1C2D67553D",3,1
"5169","3D9.1C2D67CD6B",15,2
"5170","3D9.1C2D67EF4F",15,2
"5171","3D9.1C2D699D06",9,1
"5172","3D9.1C2D69A4C7",9,1
"5173","3D9.1C2D69A555",9,1
"5174","3D9.1C2D69A80B",9,1
"5175","3D9.1C2D69A82A",9,1
"5176","3D9.1C2D69ADB8",9,1
"5177","3D9.1C2D69B0F2",9,1
"5178","3D9.1C2D69D720",9,1
"5179","3D9.1C2D69DE01",14,1
"5180","3D9.1C2D69DE7E",14,1
"5181","3D9.1C2D69DF73",14,1
"5182","3D9.1C2D69DF74",9,1
"5183","3D9.1C2D69E031",14,1
"5184","3D9.1C2D69E261",9,1
"5185","3D9.1C2D69E3E5",9,1
"5186","3D9.1C2D69E3F2",14,1
"5187","3D9.1C2D69E4CD",14,1
"5188","3D9.1C2D69EDC6",14,1
"5189","3D9.1C2D6A027E",14,1
"5190","3D9.1C2D6A0C64",14,1
"5191","3D9.1C2D6A11BE",14,1
"5192","3D9.1C2D6A2510",14,1
"5193","3D9.1C2D6A26EB",14,1
"5194","3D9.1C2D6A32BF",14,1
"5195","3D9.1C2D6A3829",14,1
"5196","3D9.1C2D6A3A5A",14,1
"5197","3D9.1C2D6A7694",14,1
"5198","3D9.1C2D6A7BAB",14,1
"5199","3D9.1C2D6A7BEE",14,1
"5200","3D9.1C2D6A9994",14,1
"5201","3D9.1C2D6AA7D4",14,1
"5202","3D9.1C2D6AA839",14,1
"5203","3D9.1C2D6ACB57",14,1
"5204","3D9.1C2D6ACE32",14,1
"5205","3D9.1C2D6AD015",14,1
"5206","3D9.1C2D6AD97C",14,1
"5207","3D9.1C2D6AE621",14,1
"5208","3D9.1C2D6AF51B",14,1
"5209","3D9.1C2D6AF99C",14,1
"5210","3D9.1C2D6B0D79",14,1
"5211","3D9.1C2D6B0FC6",9,1
"5212","3D9.1C2D6B140E",14,1
"5213","3D9.1C2D6B21B6",14,1
"5214","3D9.1C2D6B26EC",3,1
"5215","3D9.1C2D6B35D3",9,1
"5216","3D9.1C2D6B37A1",9,1
"5217","3D9.1C2D6B3830",9,1
"5218","3D9.1C2D6B3B30",14,1
"5219","3D9.1C2D6B6F5C",9,1
"5220","3D9.1C2D6B73A0",9,1
"5221","3D9.1C2D6B76BE",9,1
"5222","3D9.1C2D6B7A5B",9,1
"5223","3D9.1C2D6B7BEE",14,1
"5224","3D9.1C2D6B802C",9,1
"5225","3D9.1C2D6BA3EF",9,1
"5226","3D9.1C2D6BA832",9,1
"5227","3D9.1C2D6BA95D",9,1
"5228","3D9.1C2D6BAB81",9,1
"5229","3D9.1C2D6BB9AD",9,1
"5230","3D9.1C2D6BBBFE",9,1
"5231","3D9.1C2D6BDC78",9,1
"5232","3D9.1C2D6BE236",9,1
"5233","3D9.1C2D6BEC6D",9,1
"5234","3D9.1C2D6BED5E",9,1
"5235","3D9.1C2D6BEF9F",9,1
"5236","3D9.1C2D6BF2B8",9,1
"5237","3D9.1C2D6C15A1",9,1
"5238","3D9.1C2D6C1658",9,1
"5239","3D9.1C2D6C4A36",9,1
"5240","3D9.1C2D6C4B7C",9,1
"5241","3D9.1C2D6C4C52",9,1
"5242","3D9.1C2D6C4C7C",9,1
"5243","3D9.1C2D6C4DFA",9,1
"5244","3D9.1C2D6C5098",9,1
"5245","3D9.1C2D6C5267",9,1
"5246","3D9.1C2D6C5521",9,1
"5247","3D9.1C2D6C5614",9,1
"5248","3D9.1C2D6C5CFD",9,1
"5249","3D9.1C2D6C7396",14,1
"5250","3D9.1C2D6C9ED0",3,1
"5251","3D9.1C2D6CADDF",3,1
"5252","3D9.1C2D6CB515",9,1
"5253","3D9.1C2D6CB6E2",9,1
"5254","3D9.1C2D6CB8B4",9,1
"5255","3D9.1C2D6CBB42",9,1
"5256","3D9.1C2D6CBBFB",9,1
"5257","3D9.1C2D6CBCC8",9,1
"5258","3D9.1C2D6CCB40",9,1
"5259","3D9.1C2D6CCB60",9,1
"5260","3D9.1C2D6CE463",3,1
"5261","3D9.1C2D6CEB05",9,1
"5262","3D9.1C2D6CF195",3,1
"5263","3D9.1C2D6CF267",9,1
"5264","3D9.1C2D6CF889",9,1
"5265","3D9.1C2D6D0141",9,1
"5266","3D9.1C2D6D02FC",9,1
"5267","3D9.1C2D6D06F2",14,1
"5268","3D9.1C2D6D22FB",9,1
"5269","3D9.1C2D6D241C",9,1
"5270","3D9.1C2D6D264B",9,1
"5271","3D9.1C2D6D265A",9,1
"5272","3D9.1C2D6D275A",9,1
"5273","3D9.1C2D6D2DE6",9,1
"5274","3D9.1C2D6D31CA",14,1
"5275","3D9.1C2D6D3331",9,1
"5276","3D9.1C2D6D3338",9,1
"5277","3D9.1C2D6D3AED",9,1
"5278","3D9.1C2D6D3F9A",14,1
"5279","3D9.1C2D6D54BC",14,1
"5280","3D9.1C2D6D6754",14,1
"5281","3D9.1C2D6D6A30",14,1
"5282","3D9.1C2D6D757F",14,1
"5283","3D9.1C2D6D786E",14,1
"5284","3D9.1C2D6D7DD8",14,1
"5285","3D9.1C2D6D7E95",14,1
"5286","3D9.1C2D6D880A",14,1
"5287","3D9.1C2D6D890E",14,1
"5288","3D9.1C2D6D89BB",14,1
"5289","3D9.1C2D6D8AF3",14,1
"5290","3D9.1C2D6D8FDB",14,1
"5291","3D9.1C2D6D9751",14,1
"5292","3D9.1C2D6D98CF",14,1
"5293","3D9.1C2D6D9A8F",14,1
"5294","3D9.1C2D6DA5A8",14,1
"5295","3D9.1C2D6DFD94",14,1
"5296","3D9.1C2D6DFEEF",14,1
"5297","3D9.1C2D6E5479",14,1
"5298","3D9.1C2D6E8905",14,1
"5299","3D9.1C2D6EAD9C",14,1
"5300","3D9.1C2D6EB4C3",14,1
"5301","3D9.1C2D6EB87D",14,1
"5302","3D9.1C2D6EC36C",14,1
"5303","3D9.1C2D6ECD4D",9,1
"5304","3D9.1C2D6ECDF9",15,2
"5305","3D9.1C2D6EF19D",14,1
"5306","3D9.1C2D6EF1EF",14,1
"5307","3D9.1C2D6EF2CD",14,1
"5308","3D9.1C2D6EFB21",15,2
"5309","3D9.1C2D6EFC25",15,2
"5310","3D9.1C2D6EFC35",15,2
"5311","3D9.1C2D6EFC4D",15,2
"5312","3D9.1C2D6EFD36",14,1
"5313","3D9.1C2D6F0247",15,2
"5314","3D9.1C2D6F0377",14,1
"5315","3D9.1C2D6F08D0",15,2
"5316","3D9.1C2D6F0D2F",14,1
"5317","3D9.1C2D6F0E1A",15,2
"5318","3D9.1C2D6F0E47",14,1
"5319","3D9.1C2D6F0E53",15,2
"5320","3D9.1C2D6F0E55",15,2
"5321","3D9.1C2D6F0F7C",15,2
"5322","3D9.1C2D6F10D2",14,1
"5323","3D9.1C2D6F14A3",14,1
"5324","3D9.1C2D6F1772",14,1
"5325","3D9.1C2D6F1A1D",15,2
"5326","3D9.1C2D6F1AEE",15,2
"5327","3D9.1C2D6F1B2B",15,2
"5328","3D9.1C2D6F2146",15,2
"5329","3D9.1C2D6F2439",14,1
"5330","3D9.1C2D6F3A97",15,2
"5331","3D9.1C2D6F3A99",15,2
"5332","3D9.1C2D6F3AB9",14,1
"5333","3D9.1C2D6F3B4C",15,2
"5334","3D9.1C2D6F3B54",15,2
"5335","3D9.1C2D6F3BBD",15,2
"5336","3D9.1C2D6F3BDC",15,2
"5337","3D9.1C2D6F3BE7",15,2
"5338","3D9.1C2D6F3D00",15,2
"5339","3D9.1C2D6F3D18",15,2
"5340","3D9.1C2D6F3F85",15,2
"5341","3D9.1C2D6F40F6",15,2
"5342","3D9.1C2D6F4104",15,2
"5343","3D9.1C2D6F412D",15,2
"5344","3D9.1C2D6F4151",15,2
"5345","3D9.1C2D6F4160",15,2
"5346","3D9.1C2D6F42E5",15,2
"5347","3D9.1C2D6F46C7",15,2
"5348","3D9.1C2D6F46D5",15,2
"5349","3D9.1C2D6F4768",14,1
"5350","3D9.1C2D6F47C0",15,2
"5351","3D9.1C2D6F48C9",15,2
"5352","3D9.1C2D6F48FB",15,2
"5353","3D9.1C2D6F4928",15,2
"5354","3D9.1C2D6F4957",15,2
"5355","3D9.1C2D6F4960",15,2
"5356","3D9.1C2D6F4967",15,2
"5357","3D9.1C2D6F4A0C",15,2
"5358","3D9.1C2D6F4A67",15,2
"5359","3D9.1C2D6F4A6D",15,2
"5360","3D9.1C2D6F4B56",14,1
"5361","3D9.1C2D6F4BE4",15,2
"5362","3D9.1C2D6F4CB6",15,2
"5363","3D9.1C2D6F4E4F",15,2
"5364","3D9.1C2D6F4FC8",15,2
"5365","3D9.1C2D6F50AE",14,1
"5366","3D9.1C2D6F50CC",15,2
"5367","3D9.1C2D6F51D3",15,2
"5368","3D9.1C2D6F5204",14,1
"5369","3D9.1C2D6F54CD",15,2
"5370","3D9.1C2D6F55D9",15,2
"5371","3D9.1C2D6F57A2",15,2
"5372","3D9.1C2D6F57AC",15,2
"5373","3D9.1C2D6F5836",15,2
"5374","3D9.1C2D6F5872",15,2
"5375","3D9.1C2D6F587F",15,2
"5376","3D9.1C2D6F5885",14,1
"5377","3D9.1C2D6F58A6",15,2
"5378","3D9.1C2D6F58F0",15,2
"5379","3D9.1C2D6F58F4",15,2
"5380","3D9.1C2D6F5938",15,2
"5381","3D9.1C2D6F5BCC",15,2
"5382","3D9.1C2D6F5BDC",15,2
"5383","3D9.1C2D6F5C6A",15,2
"5384","3D9.1C2D6F5D5D",15,2
"5385","3D9.1C2D6F5DA4",15,2
"5386","3D9.1C2D6F5DC7",15,2
"5387","3D9.1C2D6F5E1B",15,2
"5388","3D9.1C2D6F5E7B",15,2
"5389","3D9.1C2D6F5E9A",15,2
"5390","3D9.1C2D6F5EA3",14,1
"5391","3D9.1C2D6F5ED2",15,2
"5392","3D9.1C2D6F5F10",15,2
"5393","3D9.1C2D6F5F18",15,2
"5394","3D9.1C2D6F5FE2",15,2
"5395","3D9.1C2D6F610B",15,2
"5396","3D9.1C2D6F61D4",15,2
"5397","3D9.1C2D6F61D9",15,2
"5398","3D9.1C2D6F61EE",15,2
"5399","3D9.1C2D6F6232",15,2
"5400","3D9.1C2D6F62CE",15,2
"5401","3D9.1C2D6F642C",15,2
"5402","3D9.1C2D6F642F",15,2
"5403","3D9.1C2D6F6453",15,2
"5404","3D9.1C2D6F6629",14,1
"5405","3D9.1C2D6F6655",15,2
"5406","3D9.1C2D6F66A5",15,2
"5407","3D9.1C2D6F66AA",15,2
"5408","3D9.1C2D6F66AB",15,2
"5409","3D9.1C2D6F66B3",15,2
"5410","3D9.1C2D6F66BC",15,2
"5411","3D9.1C2D6F682F",15,2
"5412","3D9.1C2D6F6830",15,2
"5413","3D9.1C2D6F6A5D",15,2
"5414","3D9.1C2D6F6B0B",15,2
"5415","3D9.1C2D6F6B0C",15,2
"5416","3D9.1C2D6F6B23",15,2
"5417","3D9.1C2D6F6B3F",15,2
"5418","3D9.1C2D6F6B54",15,2
"5419","3D9.1C2D6F6B5E",15,2
"5420","3D9.1C2D6F6B6B",15,2
"5421","3D9.1C2D6F6B90",15,2
"5422","3D9.1C2D6F6BD6",15,2
"5423","3D9.1C2D6F6C87",15,2
"5424","3D9.1C2D6F6CB0",15,2
"5425","3D9.1C2D6F6CF6",14,1
"5426","3D9.1C2D6F6D40",15,2
"5427","3D9.1C2D6F6D54",15,2
"5428","3D9.1C2D6F7222",14,1
"5429","3D9.1C2D6F7301",15,2
"5430","3D9.1C2D6F7333",15,2
"5431","3D9.1C2D6F7335",15,2
"5432","3D9.1C2D6F74F9",15,2
"5433","3D9.1C2D6F759A",15,2
"5434","3D9.1C2D6F78DB",15,2
"5435","3D9.1C2D6F7947",15,2
"5436","3D9.1C2D6F8B00",15,2
"5437","3D9.1C2D6F8B22",15,2
"5438","3D9.1C2D6F8B9E",15,2
"5439","3D9.1C2D6F8C24",15,2
"5440","3D9.1C2D6F8C44",15,2
"5441","3D9.1C2D6F8C8E",15,2
"5442","3D9.1C2D6F8CBB",15,2
"5443","3D9.1C2D6F9114",15,2
"5444","3D9.1C2D6F91C8",15,2
"5445","3D9.1C2D6F9404",15,2
"5446","3D9.1C2D6F957B",15,2
"5447","3D9.1C2D6F961C",15,2
"5448","3D9.1C2D6F9706",15,2
"5449","3D9.1C2D6F97C3",15,2
"5450","3D9.1C2D6F97D0",15,2
"5451","3D9.1C2D6F97F7",15,2
"5452","3D9.1C2D6F9818",15,2
"5453","3D9.1C2D6F9AF3",15,2
"5454","3D9.1C2D6F9B21",15,2
"5455","3D9.1C2D6F9B5D",15,2
"5456","3D9.1C2D6F9C1C",15,2
"5457","3D9.1C2D6F9CD7",15,2
"5458","3D9.1C2D6F9CEB",15,2
"5459","3D9.1C2D6F9CEC",15,2
"5460","3D9.1C2D6F9F4B",15,2
"5461","3D9.1C2D6F9FA5",15,2
"5462","3D9.1C2D6FA062",15,2
"5463","3D9.1C2D6FA2D0",15,2
"5464","3D9.1C2D6FA2F7",15,2
"5465","3D9.1C2D6FA646",15,2
"5466","3D9.1C2D6FA72E",15,2
"5467","3D9.1C2D6FA85C",15,2
"5468","3D9.1C2D6FAA65",15,2
"5469","3D9.1C2D6FAA83",15,2
"5470","3D9.1C2D6FAA88",15,2
"5471","3D9.1C2D6FAAA2",15,2
"5472","3D9.1C2D6FAAD8",15,2
"5473","3D9.1C2D6FAAEC",15,2
"5474","3D9.1C2D6FADAB",15,2
"5475","3D9.1C2D6FAE46",15,2
"5476","3D9.1C2D6FAECB",15,2
"5477","3D9.1C2D6FAF09",15,2
"5478","3D9.1C2D6FB084",15,2
"5479","3D9.1C2D6FB087",15,2
"5480","3D9.1C2D6FB0AF",15,2
"5481","3D9.1C2D6FB4DD",15,2
"5482","3D9.1C2D6FB557",15,2
"5483","3D9.1C2D6FB773",15,2
"5484","3D9.1C2D6FB800",15,2
"5485","3D9.1C2D6FB823",15,2
"5486","3D9.1C2D6FB86B",15,2
"5487","3D9.1C2D6FBA47",9,1
"5488","3D9.1C2D6FBB7B",15,2
"5489","3D9.1C2D6FBBC1",15,2
"5490","3D9.1C2D6FBBC2",15,2
"5491","3D9.1C2D6FBC49",15,2
"5492","3D9.1C2D6FBC5E",15,2
"5493","3D9.1C2D6FBF53",15,2
"5494","3D9.1C2D6FC034",15,2
"5495","3D9.1C2D6FC1C6",15,2
"5496","3D9.1C2D6FC23B",15,2
"5497","3D9.1C2D6FC46B",15,2
"5498","3D9.1C2D6FC5A1",9,1
"5499","3D9.1C2D6FC7DB",15,2
"5500","3D9.1C2D6FC82A",15,2
"5501","3D9.1C2D6FE0A9",15,2
"5502","3D9.1C2D6FE224",15,2
"5503","3D9.1C2D6FE254",15,2
"5504","3D9.1C2D6FE518",14,1
"5505","3D9.1C2D6FE598",14,1
"5506","3D9.1C2D6FE670",15,2
"5507","3D9.1C2D6FE8B5",15,2
"5508","3D9.1C2D6FE997",15,2
"5509","3D9.1C2D6FE9E1",15,2
"5510","3D9.1C2D6FEA85",14,1
"5511","3D9.1C2D6FEBFF",15,2
"5512","3D9.1C2D6FEDE0",14,1
"5513","3D9.1C2D6FEE1A",14,1
"5514","3D9.1C2D6FEE8B",14,1
"5515","3D9.1C2D6FEFC7",15,2
"5516","3D9.1C2D6FF0B3",15,2
"5517","3D9.1C2D6FF0C2",15,2
"5518","3D9.1C2D6FF1B9",15,2
"5519","3D9.1C2D6FF785",15,2
"5520","3D9.1C2D6FF838",15,2
"5521","3D9.1C2D6FF87B",15,2
"5522","3D9.1C2D6FF9CC",15,2
"5523","3D9.1C2D6FFC1B",14,1
"5524","3D9.1C2D6FFCF0",14,1
"5525","3D9.1C2D6FFED1",15,2
"5526","3D9.1C2D6FFEDC",15,2
"5527","3D9.1C2D6FFF4D",15,2
"5528","3D9.1C2D6FFFBB",15,2
"5529","3D9.1C2D700010",15,2
"5530","3D9.1C2D7001DB",14,1
"5531","3D9.1C2D700275",14,1
"5532","3D9.1C2D70028A",14,1
"5533","3D9.1C2D7005FA",15,2
"5534","3D9.1C2D7006CA",15,2
"5535","3D9.1C2D7006CB",15,2
"5536","3D9.1C2D70092F",14,1
"5537","3D9.1C2D700953",15,2
"5538","3D9.1C2D700E89",15,2
"5539","3D9.1C2D700EAE",15,2
"5540","3D9.1C2D700FE6",15,2
"5541","3D9.1C2D70161C",15,2
"5542","3D9.1C2D70163B",15,2
"5543","3D9.1C2D701880",14,1
"5544","3D9.1C2D701932",14,1
"5545","3D9.1C2D701AD4",15,2
"5546","3D9.1C2D702F24",14,1
"5547","3D9.1C2D7036FC",15,2
"5548","3D9.1C2D703BDA",14,1
"5549","3D9.1C2D704152",14,1
"5550","3D9.1C2D704791",14,1
"5551","3D9.1C2D704BBF",14,1
"5552","3D9.1C2D704C40",14,1
"5553","3D9.1C2D7051A3",14,1
"5554","3D9.1C2D7059B4",14,1
"5555","3D9.1C2D705BDC",14,1
"5556","3D9.1C2D705E7D",14,1
"5557","3D9.1C2D7081A2",14,1
"5558","3D9.1C2D708401",14,1
"5559","3D9.1C2D7086AE",14,1
"5560","3D9.1C2D7088EA",14,1
"5561","3D9.1C2D708D64",14,1
"5562","3D9.1C2D709D40",14,1
"5563","3D9.1C2D709E31",15,2
"5564","3D9.1C2D70A13A",14,1
"5565","3D9.1C2D70A298",14,1
"5566","3D9.1C2D70AA73",14,1
"5567","3D9.1C2D70AAEB",14,1
"5568","3D9.1C2D70B06F",14,1
"5569","3D9.1C2D70CE23",14,1
"5570","3D9.1C2D70D849",14,1
"5571","3D9.1C2D70D9BC",14,1
"5572","3D9.1C2D70DA4E",14,1
"5573","3D9.1C2D70DA53",14,1
"5574","3D9.1C2D70E03A",14,1
"5575","3D9.1C2D70EA23",14,1
"5576","3D9.1C2D70EE64",14,1
"5577","3D9.1C2D70F002",14,1
"5578","3D9.1C2D70F0E6",14,1
"5579","3D9.1C2D70F445",14,1
"5580","3D9.1C2D70F906",15,2
"5581","3D9.1C2D70F9F9",14,1
"5582","3D9.1C2D70FA25",14,1
"5583","3D9.1C2D70FAFB",14,1
"5584","3D9.1C2D70FBB4",14,1
"5585","3D9.1C2D70FDA5",14,1
"5586","3D9.1C2D71985A",17,1
"5587","3D9.1C2D71985A_repeat",17,1
"5588","3D9.1C2D71EDA8",14,1
"5589","3D9.1C2D721BED",14,1
"5590","3D9.1C2D722000",14,1
"5591","3D9.1C2D722296",14,1
"5592","3D9.1C2D723EDF",14,1
"5593","3D9.1C2D727F3C",9,1
"5594","3D9.1C2D727FE6",9,1
"5595","3D9.1C2D729AFD",9,1
"5596","3D9.1C2D729EAB",9,1
"5597","3D9.1C2D72A679",9,1
"5598","3D9.1C2D72B1BC",9,1
"5599","3D9.1C2D72B8FE",9,1
"5600","3D9.1C2D72ECFA",9,1
"5601","3D9.1C2D72F023",9,1
"5602","3D9.1C2D72F455",9,1
"5603","3D9.1C2D72FA1D",9,1
"5604","3D9.1C2D73195A",9,1
"5605","3D9.1C2D731ECE",9,1
"5606","3D9.1C2D731FF7",9,1
"5607","3D9.1C2D732400",9,1
"5608","3D9.1C2D732971",9,1
"5609","3D9.1C2D732A35",9,1
"5610","3D9.1C2D732F54",9,1
"5611","3D9.1C2D733369",9,1
"5612","3D9.1C2D733599",9,1
"5613","3D9.1C2D733654",9,1
"5614","3D9.1C2D7349FD",3,1
"5615","3D9.1C2D73511D",3,1
"5616","3D9.1C2D73574D",3,1
"5617","3D9.1C2D735C6A",3,1
"5618","3D9.1C2D7362FA",3,1
"5619","3D9.1C2D7364AE",3,1
"5620","3D9.1C2D7371BA",3,1
"5621","3D9.1C2D7373CE",3,1
"5622","3D9.1C2D7376AE",3,1
"5623","3D9.1C2D737E93",3,1
"5624","3D9.1C2D738519",3,1
"5625","3D9.1C2D738706",3,1
"5626","3D9.1C2D738722",3,1
"5627","3D9.1C2D738F11",3,1
"5628","3D9.1C2D739EEC",3,1
"5629","3D9.1C2D73A0A6",3,1
"5630","3D9.1C2D73A1AA",9,1
"5631","3D9.1C2D73A1C3",3,1
"5632","3D9.1C2D73AB4B",3,1
"5633","3D9.1C2D73AE68",9,1
"5634","3D9.1C2D73B366",3,1
"5635","3D9.1C2D73B3E1",3,1
"5636","3D9.1C2D73B832",3,1
"5637","3D9.1C2D73BBB3",3,1
"5638","3D9.1C2D73CAA6",9,1
"5639","3D9.1C2D73CDC4",3,1
"5640","3D9.1C2D73DEFD",3,1
"5641","3D9.1C2D73DFF3",3,1
"5642","3D9.1C2D73EEC1",3,1
"5643","3D9.1C2D73F145",3,1
"5644","3D9.1C2D73F483",9,1
"5645","3D9.1C2D73FA06",14,1
"5646","3D9.1C2D73FC4B",14,1
"5647","3D9.1C2D740966",14,1
"5648","3D9.1C2D740A0D",14,1
"5649","3D9.1C2D7421CD",14,1
"5650","3D9.1C2D742D24",14,1
"5651","3D9.1C2D743983",3,1
"5652","3D9.1C2D743CD5",9,1
"5653","3D9.1C2D744662",9,1
"5654","3D9.1C2D745E0D",14,1
"5655","3D9.1C2D74A117",17,1
"5656","3D9.1C2D74A483",15,2
"5657","3D9.1C2D74BA50",14,1
"5658","3D9.1C2D74C4B5",14,1
"5659","3D9.1C2D74C5FB",15,2
"5660","3D9.1C2D74C611",15,2
"5661","3D9.1C2D74C668",15,2
"5662","3D9.1C2D74CA45",14,1
"5663","3D9.1C2D74CBD5",17,2
"5664","3D9.1C2D74D202",14,1
"5665","3D9.1C2D74EDA4",9,1
"5666","3D9.1C2D74FA97",14,1
"5667","3D9.1C2D750789",14,1
"5668","3D9.1C2D750B42",15,2
"5669","3D9.1C2D750D72",14,1
"5670","3D9.1C2D75148F",15,2
"5671","3D9.1C2D7526ED",15,2
"5672","3D9.1C2D752AFA",14,1
"5673","3D9.1C2D752C55",14,1
"5674","3D9.1C2D753FC4",9,1
"5675","3D9.1C2D754110",15,2
"5676","3D9.1C2D754F4D",15,2
"5677","3D9.1C2D755589",14,1
"5678","3D9.1C2D755F75",15,2
"5679","3D9.1C2D7576FD",15,2
"5680","3D9.1C2D758F00",14,1
"5681","3D9.1C2D759204",14,1
"5682","3D9.1C2D759842",14,1
"5683","3D9.1C2D759ACC",14,1
"5684","3D9.1C2D759B48",14,1
"5685","3D9.1C2D759F8D",14,1
"5686","3D9.1C2D75A0BC",14,1
"5687","3D9.1C2D75A3EE",14,1
"5688","3D9.1C2D75A40E",14,1
"5689","3D9.1C2D75A4D3",14,1
"5690","3D9.1C2D75ACA3",14,1
"5691","3D9.1C2D75AD85",14,1
"5692","3D9.1C2D75B3E7",14,1
"5693","3D9.1C2D75B3F0",9,1
"5694","3D9.1C2D75B43A",14,1
"5695","3D9.1C2D75B94D",14,1
"5696","3D9.1C2D75BC8F",14,1
"5697","3D9.1C2D75BDD9",14,1
"5698","3D9.1C2D75C00B",14,1
"5699","3D9.1C2D75C814",14,1
"5700","3D9.1C2D75C913",14,1
"5701","3D9.1C2D75C9B0",14,1
"5702","3D9.1C2D75CB17",14,1
"5703","3D9.1C2D75CB6F",14,1
"5704","3D9.1C2D75CC96",14,1
"5705","3D9.1C2D75CE35",14,1
"5706","3D9.1C2D75CE70",14,1
"5707","3D9.1C2D75E21D",17,1
"5708","3D9.1C2D75F15E",14,1
"5709","3D9.1C2D75F4A7",17,1
"5710","3D9.1C2D75FBB0",14,1
"5711","3D9.1C2D75FBC0",14,1
"5712","3D9.1C2D761122",14,1
"5713","3D9.1C2D7617A0",17,1
"5714","3D9.1C2D7619A4",17,1
"5715","3D9.1C2D762C67",9,1
"5716","3D9.1C2D762D65",9,1
"5717","3D9.1C2D762F4E",14,1
"5718","3D9.1C2D763027",14,1
"5719","3D9.1C2D763044",14,1
"5720","3D9.1C2D76317A",14,1
"5721","3D9.1C2D76318A",14,1
"5722","3D9.1C2D763197",14,1
"5723","3D9.1C2D7631A5",9,1
"5724","3D9.1C2D76331D",14,1
"5725","3D9.1C2D76379B",9,1
"5726","3D9.1C2D7637B2",14,1
"5727","3D9.1C2D7638E2",14,1
"5728","3D9.1C2D763A89",9,1
"5729","3D9.1C2D763B6B",14,1
"5730","3D9.1C2D763B8A",9,1
"5731","3D9.1C2D763B96",9,1
"5732","3D9.1C2D763C46",14,1
"5733","3D9.1C2D763CC3",14,1
"5734","3D9.1C2D763E9D",14,1
"5735","3D9.1C2D764037",14,1
"5736","3D9.1C2D764140",9,1
"5737","3D9.1C2D764295",9,1
"5738","3D9.1C2D764540",14,1
"5739","3D9.1C2D764964",9,1
"5740","3D9.1C2D764DD6",14,1
"5741","3D9.1C2D764F45",14,1
"5742","3D9.1C2D764F52",14,1
"5743","3D9.1C2D764F66",14,1
"5744","3D9.1C2D764F68",9,1
"5745","3D9.1C2D764F89",9,1
"5746","3D9.1C2D765018",9,1
"5747","3D9.1C2D765075",9,1
"5748","3D9.1C2D7650CD",9,1
"5749","3D9.1C2D7654BE",9,1
"5750","3D9.1C2D7655CC",14,1
"5751","3D9.1C2D7656BD",14,1
"5752","3D9.1C2D7659E2",14,1
"5753","3D9.1C2D765AF8",9,1
"5754","3D9.1C2D765FA9",14,1
"5755","3D9.1C2D766046",9,1
"5756","3D9.1C2D766077",9,1
"5757","3D9.1C2D7660AF",9,1
"5758","3D9.1C2D7661AA",9,1
"5759","3D9.1C2D7662E7",14,1
"5760","3D9.1C2D766409",14,1
"5761","3D9.1C2D7664D8",14,1
"5762","3D9.1C2D766509",14,1
"5763","3D9.1C2D766531",14,1
"5764","3D9.1C2D76665C",9,1
"5765","3D9.1C2D766884",9,1
"5766","3D9.1C2D76688F",9,1
"5767","3D9.1C2D7668A7",14,1
"5768","3D9.1C2D7668C0",14,1
"5769","3D9.1C2D766DD0",9,1
"5770","3D9.1C2D76DA11",9,1
"5771","3D9.1C2D76DF7C",9,1
"5772","3D9.1C2D76DF9A",3,1
"5773","3D9.1C2D76DFF3",9,1
"5774","3D9.1C2D76E2F1",9,1
"5775","3D9.1C2D76E82F",9,1
"5776","3D9.1C2D76EEA6",9,1
"5777","3D9.1C2D76F541",9,1
"5778","3D9.1C2D76F6CA",9,1
"5779","3D9.1C2D76F8EC",9,1
"5780","3D9.1C2D76FB3E",9,1
"5781","3D9.1C2D76FCA7",3,1
"5782","3D9.1C2D7700A2",5,1
"5783","3D9.1C2D7704FC",9,1
"5784","3D9.1C2D771E60",9,1
"5785","3D9.1C2D77247E",3,1
"5786","3D9.1C2D7731A0",9,1
"5787","3D9.1C2D773764",3,1
"5788","3D9.1C2D773AD4",9,1
"5789","3D9.1C2D7750BC",9,1
"5790","3D9.1C2D775CAA",9,1
"5791","3D9.1C2D77621E",9,1
"5792","3D9.1C2D77800C",9,1
"5793","3D9.1C2D778574",5,1
"5794","3D9.1C2D7789CB",3,1
"5795","3D9.1C2D7790E6",9,1
